Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,,Violeta (비올레타),IZ*ONE,1,2513034,,https://www.youtube.com/watch?v=6eEZ7DJMzuk
2,2,달라달라(DALLA DALLA),ITZY,8,2372253,-6.5%,https://www.youtube.com/watch?v=pNfTK39k55U
3,5,Rooftop (옥탑방),N.Flying,8,1738084,-17.6%,https://www.youtube.com/watch?v=VpaUh_BGqE0
4,1,고고베베 (gogobebe),MAMAMOO,4,1454497,-44.2%,https://www.youtube.com/watch?v=-iYg2atmA9w
5,3,사계 (Four Seasons),TAEYEON,2,1242692,-50.5%,https://www.youtube.com/watch?v=4HG_CJzyX6A
6,4,I'm So Hot,MOMOLAND,3,1148500,-46.7%,https://www.youtube.com/watch?v=tsN-MkpiZB0
7,,Spring(봄) (feat. Sandara Park),박봄 (Park Bom),3,1079437,,https://www.youtube.com/watch?v=
8,8,노래방에서,--,2,993630,-5.5%,https://www.youtube.com/watch?v=BUzI-awsi1s
9,6,Senorita,(G)I-DLE,6,926238,-37%,https://www.youtube.com/watch?v=2cevbhEqQF4
10,,"Bom(나만, 봄)",BOL4,1,886731,,https://www.youtube.com/watch?v=AsXxuIdpkWM
11,9,벌써 12시 (Gotta Go),CHUNG HA,14,814898,-7.5%,https://www.youtube.com/watch?v=HlN2BXNJzxA
12,13,2002,Anne-Marie,17,789977,15.3%,https://www.youtube.com/watch?v=Il-an3K9pjg
13,7,every moment with you (당신과는 천천히),Jang Beom June,2,743943,-42.5%,https://www.youtube.com/watch?v=yOZNN5xrK2o
14,,사월이 지나면 우리 헤어져요(Beautiful goodbye),CHEN,1,670460,,https://www.youtube.com/watch?v=JrOrlhjIYVk
15,14,YES or YES,TWICE,22,625425,-7.6%,https://www.youtube.com/watch?v=mAKsZ26SabQ
16,15,SOLO,Jennie,21,575511,-13.8%,https://www.youtube.com/watch?v=b73BI9eUkjM
17,12,TWIT (멍청이),Hwa Sa,8,572730,-21.2%,https://www.youtube.com/watch?v=ScSn235gQx0
18,16,IDOL,BTS,32,519066,-3.9%,https://www.youtube.com/watch?v=pBuZEGYXA6E
19,10,Maybe It's Not Our Fault(그건 아마 우리의 잘못은 아닐 거야),Yerin Baek,3,510527,-32.6%,https://www.youtube.com/watch?v=IRNBtocmQ58
20,19,La Vie en Rose,--,23,492095,-4.8%,https://www.youtube.com/watch?v=WZwr2a_lFWY
21,11,CROWN (어느날 머리에서 뿔이 자랐다),TOMORROW X TOGETHER,5,483233,-34.1%,https://www.youtube.com/watch?v=W3iSnJ663II
22,17,뚜두뚜두 (DDU-DU DDU-DU),BLACKPINK,36,461443,-11.8%,https://www.youtube.com/watch?v=IHNzOHi8sJs
23,29,7 rings,Ariana Grande,11,432150,6.5%,https://www.youtube.com/watch?v=QYh6mYIJG2Y
24,22,Me After You (너를 만나),--,23,417681,-9.7%,https://www.youtube.com/watch?v=YBzJ0jmHv-4
25,,Dance The Night Away,TWICE,1,402763,,https://www.youtube.com/watch?v=Fm5iP0S1z9w
26,25,신용재 (SHIN YONG JAE),HAEUN,21,399397,-6.3%,https://www.youtube.com/watch?v=Y0rK7r-30hs
27,21,주저하는 연인들을 위해 (For Lovers Who Hesitate),JANNABI,3,388767,-20%,https://www.youtube.com/watch?v=t8P-zdkoeJA
28,40,벚꽃 엔딩,Busker Busker,20,381775,30.3%,https://www.youtube.com/watch?v=tXV7dfvSefo
29,26,"여자친구(Girlfriend) (HAEUN, YOSEP)",HAEUN,4,379851,-10.1%,https://www.youtube.com/watch?v=B2Zwi7gRA88
30,23,What is Love?,TWICE,52,374617,-15.5%,https://www.youtube.com/watch?v=i0p1bmr0EmE
31,28,How about you(너는 어땠을까),--,21,365973,-11.2%,https://www.youtube.com/watch?v=TmyMV2Nj42Q
32,35,Meet him among them(그 중에 그대를 만나),Lee Sun-hee,30,342278,2.3%,https://www.youtube.com/watch?v=xkKo2nD8RTE
33,,bad guy,Billie Eilish,1,336483,,https://www.youtube.com/watch?v=DyDfgMOUjCI
34,24,이 노래가 클럽에서 나온다면 (Fire up),Woody,10,327984,-23.5%,https://www.youtube.com/watch?v=MBSpoTozBdg
35,31,SHE'S FINE,Heize,3,323751,-13.5%,https://www.youtube.com/watch?v=EREAScyThOM
36,38,IndiGO,"JUSTHIS, Kid Milli, NO:EL   & YANGHONGWON",41,304840,-3.4%,https://www.youtube.com/watch?v=RL1QmNKVJSE
37,,Stars over me (별 보러 갈래?),BOL4,1,288734,,https://www.youtube.com/watch?v=8n9wklIG9qU
38,36,If I Knew…(알았다면),Jang Deok Cheol,15,287772,-13.8%,https://www.youtube.com/watch?v=3lr0q5jcDSY
39,37,BAAM,MOMOLAND,36,278616,-14.8%,https://www.youtube.com/watch?v=txWmd7QKFe8
40,44,IMJMWDP,IMJMWDP,6,277642,2.1%,https://www.youtube.com/watch?v=uwy5hGT6i7Q
41,69,Who's Your Mama? (feat. Jessi),J.Y. Park ,3,267642,37.2%,https://www.youtube.com/watch?v=kUGQ7Tz4os0
42,,봉봉쇼콜라 (Bon Bon Chocolat),EVERGLOW,1,266086,,https://www.youtube.com/watch?v=HvGql8HwOIM
43,39,The Way To Say Goodbye(이별하러 가는 길),--,29,265936,-11.5%,https://www.youtube.com/watch?v=42iMZrYDEM4
