Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,1,Dynamite,BTS,3,13146396,29.7%,https://www.youtube.com/watch?v=gdZLi9oWNZg
2,2,Ice Cream,BLACKPINK & Selena Gomez,2,3236233,-45.1%,https://www.youtube.com/watch?v=vRXZj0DzXIA
3,3,Not Shy,ITZY,4,2435122,-17.7%,https://www.youtube.com/watch?v=wTowEKjDGkU
4,,숲의 아이 (Bon voyage),YooA,1,2388058,,https://www.youtube.com/watch?v=AAOOKbk-knM
5,9,WAP (feat. Megan Thee Stallion),Cardi B,5,1685927,32.9%,https://www.youtube.com/watch?v=hsm4poTWjMs
6,5,How You Like That,BLACKPINK,11,1683359,-12.3%,https://www.youtube.com/watch?v=ioNng23DkIM
7,7,When We Disco,J.Y. Park  & SUNMI,5,1445390,-14.2%,https://www.youtube.com/watch?v=zrsBjYukE8s
8,18,호랑이 (Tiger Inside),SuperM,2,1178333,64.7%,https://www.youtube.com/watch?v=jUsUzbmSLow
9,8,눈누난나 (NUNU NANA),Jessi,6,1175586,-20.8%,https://www.youtube.com/watch?v=tJQaUW36pMw
10,6,덤디덤디 (DUMDi DUMDi),(G)I-DLE,6,1174793,-37.8%,https://www.youtube.com/watch?v=HPQ5mqovXHo
11,14,취기를 빌려 (Slightly Tipsy),Sandeul,7,976961,18.4%,https://www.youtube.com/watch?v=2COAu1l6hUQ
12,,PARTY,Girls' Generation,2,972662,,https://www.youtube.com/watch?v=HQzu7NYlZNQ
13,12,살짝 설렜어 (Nonstop),OH MY GIRL,20,923590,-8.7%,https://www.youtube.com/watch?v=iDjQSdN_ig8
14,11,다시 여기 바닷가 (Beach Again),싹쓰리,8,894005,-18.1%,https://www.youtube.com/watch?v=JAy88PDxMIM
15,10,Maria (마리아),Hwa Sa,11,857851,-25.5%,https://www.youtube.com/watch?v=tDukIfFzX18
16,13,ON,BTS,29,852067,-2.5%,https://www.youtube.com/watch?v=mPVDGOVjRQ0
17,16,블루밍 (Blueming),IU,43,736862,-0.5%,https://www.youtube.com/watch?v=D1PvIWdJ8xo
18,15,Dolphin,OH MY GIRL,20,714998,-9.4%,https://www.youtube.com/watch?v=oaRTMjLdiDw
19,,Criminal,TAEMIN,1,677499,,https://www.youtube.com/watch?v=hFQL7BS6lrs
20,17,WANNABE,ITZY,27,663972,-9%,https://www.youtube.com/watch?v=fE2h3lGlOsk
21,42,Obliviate,LOVELYZ,2,611773,56.4%,https://www.youtube.com/watch?v=TArBtJ0IwCc
