Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,2,Savage,aespa,3,4701136,-40.9%,https://www.youtube.com/watch?v=WPdWvnAAurg
2,,strawberry moon,IU,1,4113521,,https://www.youtube.com/watch?v=sqgxcCjD04s
3,1,Cold Blooded,Jessi,2,3688278,-58.3%,https://www.youtube.com/watch?v=1JHOl9CSmXk
4,3,Next Level,aespa,23,2094660,-10.5%,https://www.youtube.com/watch?v=4TWR90KJl84
5,7,색안경 (STEREOTYPE),STAYC,7,1566660,-10.9%,https://www.youtube.com/watch?v=Xmxcnf2v_gs
6,6,LOCO,ITZY,4,1548474,-18.9%,https://www.youtube.com/watch?v=MjCZfZfucEc
7,4,My Universe (Live),Coldplay & BTS,4,1506951,-33.9%,https://www.youtube.com/watch?v=3YqPKLZF_WU
8,5,The Feels,TWICE,3,1361130,-29.5%,https://www.youtube.com/watch?v=f5_wn8mexmM
9,10,낙하(NAKKA),AKMU & IU,13,1254488,-11.5%,https://www.youtube.com/watch?v=EtiPbWzUY9o
10,9,Butter,BTS,22,1227090,-15.3%,https://www.youtube.com/watch?v=WMweEpGlu_U
11,31,사랑은 늘 도망가,Lim Young-woong,2,1210354,77.3%,https://www.youtube.com/watch?v=Jr_2uyCJVUc
12,19,다정히 내 이름을 부르면 (If you lovingly call my name),GyeongseoYeji & Gunho Jeon,18,1192243,18.8%,https://www.youtube.com/watch?v=z127C11tKsg
13,11,Permission to Dance,BTS,15,1155506,-15.6%,https://www.youtube.com/watch?v=CuklIb9d3fI
14,15,GLASSY,JO YURI,3,1111272,-2.5%,https://www.youtube.com/watch?v=AQt4K08L_m8
15,12,STAY,The Kid Laroi & Justin Bieber,15,1079412,-16.8%,https://www.youtube.com/watch?v=kTJczUoc26U
16,14,OHAYO MY NIGHT,디핵 (D-Hack) & Pateko,20,1072665,-9.9%,https://www.youtube.com/watch?v=9Unrl9Yi55s
17,20,My Starry Love (별빛 같은 나의 사랑아),Lim Young-woong,33,1023766,3.4%,https://www.youtube.com/watch?v=oQW9lY1ZAJA
18,13,Queendom,Red Velvet,10,1002742,-16.6%,https://www.youtube.com/watch?v=c9RzZpV460k
19,8,MONEY,LISA,5,980696,-37.3%,https://www.youtube.com/watch?v=dNCWe_6HAM8
20,16,신호등,Lee Mujin,23,973103,-12.2%,https://www.youtube.com/watch?v=9Ibf10h9U0c
21,17,Weekend,TAEYEON,16,968035,-8.9%,https://www.youtube.com/watch?v=RmuL-BPFi2Q
22,47,곡예사 (Acrobat),Gwangil Jo,34,938838,98.3%,https://www.youtube.com/watch?v=aKuS6T2SZoI
23,21,Celebrity,IU,39,860825,-0.3%,https://www.youtube.com/watch?v=0-q1KafFCLU
24,24,Dun Dun Dance,OH MY GIRL,24,780864,-7.3%,https://www.youtube.com/watch?v=HzOjwL7IP_o
25,27,사이렌 (Siren) [Remix],Homies,40,753176,-6.8%,https://www.youtube.com/watch?v=vvTO3c-h0ZI
26,26,ASAP,STAYC,28,747351,-9.3%,https://www.youtube.com/watch?v=NsY-9MCOIAQ
27,29,LILAC,IU,31,720672,1.7%,https://www.youtube.com/watch?v=v7bnOxV4jAc
28,22,DUMB DUMB,JEON SOMI,12,698424,-18.7%,https://www.youtube.com/watch?v=tg2uF3R_Ozo
29,23,시간을 거슬러 (낮에 뜨는 달 X 케이윌),K.Will,7,680408,-19.3%,https://www.youtube.com/watch?v=kkM3aNP3YbQ
30,25,LALISA,LISA,6,646154,-22.4%,https://www.youtube.com/watch?v=awkkyBH2zEo
31,18,힘을 내세요,Lee Chanwon,2,645211,-36.4%,https://www.youtube.com/watch?v=wBnZWzQirdg
32,30,롤린 (Rollin'),Brave Girls,39,642344,-8.9%,https://www.youtube.com/watch?v=nw6mcjNlh8E
33,33,My sea (아이와 나의 바다),IU,26,630356,-3.5%,https://www.youtube.com/watch?v=TqIAndOnd74
34,28,Black Mamba,aespa,49,620608,-13.8%,https://www.youtube.com/watch?v=ZeerrnuLi5E
35,35,Bad Habits,Ed Sheeran,17,577100,-9.4%,https://www.youtube.com/watch?v=orJSJGHjBLI
36,40,HAPPEN (헤픈 우연),Heize,23,556456,-0.2%,https://www.youtube.com/watch?v=AJPLgrfBiBo
37,52,역겹겠지만,B.I,2,552582,31.5%,https://www.youtube.com/watch?v=53uNDr4SgDc
38,34,찰나가 영원이 될 때,MAKTUB,5,543007,-15.8%,https://www.youtube.com/watch?v=tL7HKKEoW1Y
39,38,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber,31,541132,-6.2%,https://www.youtube.com/watch?v=tQ0yjYUFKAE
40,,Easy On Me (Live),Adele,1,537130,,https://www.youtube.com/watch?v=U3ASj1L6_sY
41,36,PING PONG,HyunA & 던 Dawn,7,509439,-19.4%,https://www.youtube.com/watch?v=0aaeUI1ucfQ
42,43,너를 생각해,Joosiq,3,505652,4.8%,https://www.youtube.com/watch?v=zeI1RXSK1YY
43,39,Better,BoA,11,503890,-10.6%,https://www.youtube.com/watch?v=fOxl2OIOVII
44,77,눈누난나 (NUNU NANA),Jessi,30,479515,73.6%,https://www.youtube.com/watch?v=tJQaUW36pMw
45,41,가을 타나 봐,Lee Mujin,5,478893,-13.1%,https://www.youtube.com/watch?v=WHkQtNBCRQo
46,49,소나기 (Sudden Rain),Lim Young-woong,8,467437,1.9%,https://www.youtube.com/watch?v=f9dPH-61Igw
47,32,메밀꽃 필무렵,Lee Chanwon,2,459115,-31.1%,https://www.youtube.com/watch?v=MlqXmwDuwhc
48,50,Ghost,Justin Bieber,2,444883,-1.3%,https://www.youtube.com/watch?v=Fp8msa5uYsc
49,42,Alcohol-Free,TWICE,20,443793,-9%,https://www.youtube.com/watch?v=XA2YEHn-A8Q
50,46,고백,MeloMance,8,424083,-11.1%,https://www.youtube.com/watch?v=IgPcbE--mMA
51,44,비와 당신 (Rain and You),Lee Mujin,18,423631,-11.5%,https://www.youtube.com/watch?v=sCmcSBsTxQc
52,55,"Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)",David Guetta,7,396753,0.1%,https://www.youtube.com/watch?v=uO59tfQ2TbA
53,48,좋아좋아 (I Like You),CHO JUNG SEOK,14,389548,-15.1%,https://www.youtube.com/watch?v=poiZpOXZXN8
54,56,Shivers,Ed Sheeran,6,384378,-1.8%,https://www.youtube.com/watch?v=Il0S8BoucSA
55,,I Still Love You,Jung Dong Ha,22,380973,,https://www.youtube.com/watch?v=YwRWIin3I6U
56,45,그댈 만나러 갑니다,Lee Chanwon,2,361031,-24.5%,https://www.youtube.com/watch?v=ftldAdfX40Q
57,,Brand (feat. Layone),BEO,1,347243,,https://www.youtube.com/watch?v=IwM7nXt-Yug
58,58,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X,13,340913,-12.4%,https://www.youtube.com/watch?v=UTHLKHL_whs
59,,배인 (VAIN) (feat. Koonta),Untouchable,1,335583,,https://www.youtube.com/watch?v=A4dbtFe6FsM
60,57,빨간 립스틱 (feat. Yoon Mi-rae),Lee Hi,6,335106,-14.3%,https://www.youtube.com/watch?v=GLlP-CNlY9I
61,73,서툰 이별을 하려해 (feat. Jeon Sang Keun),Yountoven,22,321584,11.8%,https://www.youtube.com/watch?v=f7k-AqPz_6A
62,62,Go Back,Jang Beom June,14,320294,-14%,https://www.youtube.com/watch?v=RFMmK9E-cbc
63,,나의 첫사랑 (First Loss),Davichi,1,320088,,https://www.youtube.com/watch?v=Xn1ZMrGWxjQ
64,51,복덕방,Northfacegawd,2,314327,-29.7%,https://www.youtube.com/watch?v=vt8MGTC1jO0
65,,My Universe (SUGA's Remix),"Coldplay, BTS & SUGA",1,310414,,https://www.youtube.com/watch?v=HwRozlhZeIU
66,75,"존시나 (feat. Northfacegawd, JUSTHIS & Layone)",YUMDDA,28,310385,10.6%,https://www.youtube.com/watch?v=KT5nEChOISs
67,66,For you who’s like my galaxy (feat. Molly.D),GyeongseoYeji,13,309281,-4.5%,https://www.youtube.com/watch?v=rQDiyAc_Mz8
68,64,비가 오는 날엔,Heize,11,303810,-12.7%,https://www.youtube.com/watch?v=1ulChc11CJM
69,61,Convenience store (편의점),Lee Chanwon,8,300835,-19.5%,https://www.youtube.com/watch?v=eOGWrABwPSE
70,67,Foolish Love,MSG WANNABE,17,299827,-7.1%,https://www.youtube.com/watch?v=-UMAz1KMHuI
71,53,Sticker,NCT 127,5,292347,-28.2%,https://www.youtube.com/watch?v=1oYWnbTSang
72,,HERO,Lim Young-woong,31,291932,,https://www.youtube.com/watch?v=4jXLHKMRA-E
73,83,비 오는 날 듣기 좋은 노래 (feat. Colde),EPIK HIGH,14,290310,7.9%,https://www.youtube.com/watch?v=6Bs-YqjlRf0
74,,No Tomorrow (feat. lIlBOI & nafla),GIRIBOY,1,280172,,https://www.youtube.com/watch?v=GQhV0C0SxQE
75,68,Lemonade,NCT 127,6,279593,-13.2%,https://www.youtube.com/watch?v=MmUNXU77waQ
76,74,이 사랑 (This Love),Davichi,7,276435,-2.1%,https://www.youtube.com/watch?v=cNYQtyGRy9Q
77,70,Antifreeze,Yerin Baek,6,273986,-10.1%,https://www.youtube.com/watch?v=74_yqNBhQbA
78,78,이제 나만 믿어요 (Trust in Me) [Live],Lim Young-woong & --,7,268018,-2.9%,https://www.youtube.com/watch?v=U3Sgf0iYIow
79,85,I (feat. Verbal Jint),TAEYEON,20,267036,-0.1%,https://www.youtube.com/watch?v=4OrCA1OInoo
80,72,Tree(나무),"Car, the Garden",8,261609,-9.4%,https://www.youtube.com/watch?v=lQcnNPqy2Ww
81,54,남자의 다짐,Lee Chanwon,2,247393,-39%,https://www.youtube.com/watch?v=ilwXwzva0EY
82,84,Go Back (고백),10CM,11,245491,-8.4%,https://www.youtube.com/watch?v=X3PFu82F_S8
