Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,2,Dynamite,BTS,15,5635108,8.7%,https://www.youtube.com/watch?v=gdZLi9oWNZg
2,1,Life Goes On,BTS,2,3816463,-62%,https://www.youtube.com/watch?v=-5q5mZbe3V8
3,3,Black Mamba,aespa,3,2480123,-26.5%,https://www.youtube.com/watch?v=ZeerrnuLi5E
4,8,VVS (feat. JUSTHIS),"Mirani, Munchman, Khundi Panda & MUSHVENOM",2,2431734,80.1%,https://www.youtube.com/watch?v=hq9hcJIzB6w
5,4,Lovesick Girls,BLACKPINK,9,2197880,-5.9%,https://www.youtube.com/watch?v=dyRsYk0LyA8
6,5,테스형!,Na Hoon-a,10,1730512,-9.2%,https://www.youtube.com/watch?v=MRrXRlVd0P0
7,6,I CAN'T STOP ME,TWICE,6,1545523,-15.3%,https://www.youtube.com/watch?v=CM4CkVFmTds
8,11,MAGO,GFRIEND  ,4,1259817,10.8%,https://www.youtube.com/watch?v=LmBYPXGqtss
9,7,HERO,Lim Young-woong,5,1142671,-20.3%,https://www.youtube.com/watch?v=4jXLHKMRA-E
10,12,잠이 오질 않네요,Jang Beom June,6,971809,-14.1%,https://www.youtube.com/watch?v=K0qKtn5VPUE
11,14,When We Disco,J.Y. Park  & SUNMI,17,921311,-6.9%,https://www.youtube.com/watch?v=zrsBjYukE8s
12,9,AYA,MAMAMOO,5,896325,-27.2%,https://www.youtube.com/watch?v=UoI9riNffEU
13,16,How You Like That,BLACKPINK,23,894104,-3.9%,https://www.youtube.com/watch?v=ioNng23DkIM
14,15,취기를 빌려 (Slightly Tipsy),Sandeul,19,830160,-13.6%,https://www.youtube.com/watch?v=2COAu1l6hUQ
15,20,90's Love,NCT U,2,826981,-4.1%,https://www.youtube.com/watch?v=A5H8zBb3iao
16,19,딩가딩가 (Dingga),MAMAMOO,7,771223,-10.9%,https://www.youtube.com/watch?v=dfl9KIX1WpU
17,,음 (Mmmh),KAI of EXO,1,732379,,https://www.youtube.com/watch?v=Fc-fa6cAe2c
18,76,さくらんぼ,Ai Otsuka,2,730999,175.7%,https://www.youtube.com/watch?v=upODO6OuOOk
19,,Dream of You (feat. R3HAB),CHUNG HA,1,694758,,https://www.youtube.com/watch?v=K1caxbWpgZA
20,,Work It,NCT U,1,678284,,https://www.youtube.com/watch?v=Un7choIyl_g
21,24,Savage Love (Laxed – Siren Beat)),"BTS, Jason Derulo & Jawsh 685",10,675661,-12%,https://www.youtube.com/watch?v=qvu4nPMyl3U
22,10,Blue & Grey,BTS,2,644458,-47%,https://www.youtube.com/watch?v=KCssqGPEWvM
23,18,SO BAD,STAYC,4,636417,-26.8%,https://www.youtube.com/watch?v=gMe1c4UegBY
24,21,HAPPENING,AKMU,3,614357,-27.9%,https://www.youtube.com/watch?v=wgVyY-snqd4
25,25,Make A Wish (Birthday Song),NCT U,8,611618,-18.9%,https://www.youtube.com/watch?v=tyrVtwE8Gv0
26,37,에잇 (feat. SUGA of BTS),IU,31,564286,10.2%,https://www.youtube.com/watch?v=TgOu00Mf3kI
27,,하나두,YUMDDA,1,546219,,https://www.youtube.com/watch?v=u2vLF57TZCs
28,28,힘든 건 사랑이 아니다,Im Chang-jung,7,526717,-15%,https://www.youtube.com/watch?v=JsCaNB_uSpc
29,36,살짝 설렜어 (Nonstop),OH MY GIRL,32,508565,-0.9%,https://www.youtube.com/watch?v=iDjQSdN_ig8
30,51,밤하늘의 별을 (Shiny Star),KyoungSeo,3,502210,30.1%,https://www.youtube.com/watch?v=NuTNPV72rFo
31,65,All I Want For Christmas Is You,Mariah Carey,25,496518,59.5%,https://www.youtube.com/watch?v=aAkMkVFwAoo
32,32,METEOR,CHANGMO,52,486209,-7.2%,https://www.youtube.com/watch?v=abuTb3qMOsY
33,30,ALIEN,LEE SUHYUN,7,475859,-17.6%,https://www.youtube.com/watch?v=GywDFkY3z-c
34,39,WANNABE,ITZY,39,472112,-6%,https://www.youtube.com/watch?v=fE2h3lGlOsk
35,41,어떻게 지내 (I Need You),OVAN,39,468221,-0.6%,https://www.youtube.com/watch?v=rVXeArOQIs4
36,34,곡예사 (Acrobat),Gwangil Jo,28,466723,-10%,https://www.youtube.com/watch?v=aKuS6T2SZoI
37,59,Santa Tell Me,Ariana Grande,23,465003,33%,https://www.youtube.com/watch?v=nlR0MkrRklg
38,27,MORE,"K/DA, Madison Beer, (G)I-DLE, Lexie Liu, Jaira Burns, Seraphine & --",5,460406,-30.7%,https://www.youtube.com/watch?v=3VTkBuxU4yk
39,44,Actually.. I miss you (사실 나는) (feat. Gunho Jeon),GyeongseoYeji,7,450200,5.7%,https://www.youtube.com/watch?v=YJInKpVsBQA
40,40,눈누난나 (NUNU NANA),Jessi,18,446026,-6.8%,https://www.youtube.com/watch?v=tJQaUW36pMw
41,33,Ice Cream,BLACKPINK & Selena Gomez,14,444376,-14.4%,https://www.youtube.com/watch?v=vRXZj0DzXIA
42,31,Pretty Savage,BLACKPINK,9,442428,-17.1%,https://www.youtube.com/watch?v=F8c8f2nK82w
43,72,Like That (feat. Gucci Mane),Doja Cat,4,440551,57.1%,https://www.youtube.com/watch?v=XEJLuJyxLDE
44,45,덤디덤디 (DUMDi DUMDi),(G)I-DLE,18,438690,4.5%,https://www.youtube.com/watch?v=HPQ5mqovXHo
45,35,범 내려 온다 (Tiger is Coming) [Live],LEENALCHI,12,437642,-15.6%,https://www.youtube.com/watch?v=t0BHhqw_Ecc
46,,Body,Megan Thee Stallion,1,433040,,https://www.youtube.com/watch?v=7PBYGu4Az8s
