Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,,화 (火花) [HWAA],(G)I-DLE,1,3490275,,https://www.youtube.com/watch?v=z3szNvgQxHo
2,1,Dynamite,BTS,21,2692762,-5.9%,https://www.youtube.com/watch?v=gdZLi9oWNZg
3,3,Lovesick Girls,BLACKPINK,15,1433810,5.1%,https://www.youtube.com/watch?v=dyRsYk0LyA8
4,4,Panorama,IZ*ONE,6,1386065,4.9%,https://www.youtube.com/watch?v=G8GaQdW2wHc
5,7,Black Mamba,aespa,9,1235856,25.4%,https://www.youtube.com/watch?v=ZeerrnuLi5E
6,5,"존시나 (feat. Northfacegawd, JUSTHIS & Layone)",YUMDDA,6,985919,-4.5%,https://www.youtube.com/watch?v=KT5nEChOISs
7,9,I CAN'T STOP ME,TWICE,12,888420,6.5%,https://www.youtube.com/watch?v=CM4CkVFmTds
8,6,테스형!,Na Hoon-a,16,826525,-17.6%,https://www.youtube.com/watch?v=MRrXRlVd0P0
9,11,How You Like That,BLACKPINK,29,776570,1.2%,https://www.youtube.com/watch?v=ioNng23DkIM
10,8,Life Goes On,BTS,8,775366,-19.7%,https://www.youtube.com/watch?v=-5q5mZbe3V8
11,12,밤하늘의 별을 (Shiny Star),KyoungSeo,9,724244,11.1%,https://www.youtube.com/watch?v=NuTNPV72rFo
12,2,나로 바꾸자 (Switch to me) (feat. J.Y. Park ),Rain,3,713247,-67.4%,https://www.youtube.com/watch?v=-Bf_BB9iTNI
13,15,MAGO,GFRIEND  ,10,611791,4.5%,https://www.youtube.com/watch?v=LmBYPXGqtss
14,14,잠이 오질 않네요,Jang Beom June,12,603697,2.6%,https://www.youtube.com/watch?v=K0qKtn5VPUE
15,17,취기를 빌려 (Slightly Tipsy),Sandeul,25,575730,1.5%,https://www.youtube.com/watch?v=2COAu1l6hUQ
16,20,Sequence,IZ*ONE,4,560592,5.9%,https://www.youtube.com/watch?v=xond2K-7fjQ
17,18,살짝 설렜어 (Nonstop),OH MY GIRL,38,546767,2.8%,https://www.youtube.com/watch?v=iDjQSdN_ig8
18,,"Achoo Remix (feat. pH-1, Muchman, Skinny Brown, Louie, Leellamarz, Ourealgoat & Dbo)",Groovy Room & JUSTHIS,1,540160,,https://www.youtube.com/watch?v=P2ICs5maFM0
19,21,Actually.. I miss you (사실 나는) (feat. Gunho Jeon),GyeongseoYeji,13,525057,0.6%,https://www.youtube.com/watch?v=YJInKpVsBQA
20,26,Make A Wish (Birthday Song),NCT U,14,508714,8.2%,https://www.youtube.com/watch?v=tyrVtwE8Gv0
21,28,Savage Love (Laxed – Siren Beat)),"BTS, Jason Derulo & Jawsh 685",16,493435,6%,https://www.youtube.com/watch?v=qvu4nPMyl3U
22,27,에잇 (feat. SUGA of BTS),IU,37,490195,4.9%,https://www.youtube.com/watch?v=TgOu00Mf3kI
23,13,さくらんぼ,Ai Otsuka,8,490009,-22%,https://www.youtube.com/watch?v=upODO6OuOOk
24,25,WANNABE,ITZY,45,481612,1.4%,https://www.youtube.com/watch?v=fE2h3lGlOsk
25,19,When We Disco,J.Y. Park  & SUNMI,23,467736,-12%,https://www.youtube.com/watch?v=zrsBjYukE8s
26,30,SO BAD,STAYC,10,438094,-1.6%,https://www.youtube.com/watch?v=gMe1c4UegBY
27,,VVS (H1GHR Remix),"pH-1, Big Natty, TRADE L, Woodie Gochild, m/0bh8fjc, 키드킹(Kidd King) & JUSTHIS",1,432515,,https://www.youtube.com/watch?v=0hKsiMkF7Tg
28,24,HERO,Lim Young-woong,11,428833,-11.9%,https://www.youtube.com/watch?v=4jXLHKMRA-E
29,,옜다 (Take It),MUSHVENOM & JUSTHIS,1,428260,,https://www.youtube.com/watch?v=THRvS3lHIAo
30,,잊었니,Sohyang,1,416698,,https://www.youtube.com/watch?v=s0hVHvBSd_w
31,22,FIESTA,IZ*ONE,38,414537,-16.8%,https://www.youtube.com/watch?v=eDEFolvLn0A
32,23,서로를 위한 것,Kim Na-young & --,24,410411,-17.6%,https://www.youtube.com/watch?v=
33,,Your Lights,ISU,1,410285,,https://www.youtube.com/watch?v=4m5af6FFHtg
34,38,Maria (마리아),Hwa Sa,27,388970,5.3%,https://www.youtube.com/watch?v=tDukIfFzX18
35,33,시작,Gaho,38,378886,-7.2%,https://www.youtube.com/watch?v=O0StKlRHVeE
36,37,어떻게 지내 (I Need You),OVAN,45,373510,-0.5%,https://www.youtube.com/watch?v=rVXeArOQIs4
37,32,딩가딩가 (Dingga),MAMAMOO,13,371128,-9.4%,https://www.youtube.com/watch?v=dfl9KIX1WpU
38,44,BAD,Christopher,33,357143,9.1%,https://www.youtube.com/watch?v=Ty8UzZlO1EE
39,39,CRY FOR ME,TWICE,5,344031,-5.6%,https://www.youtube.com/watch?v=FF50-LY2Kro
40,42,아로하 (Aloha),CHO JUNG SEOK,39,343434,-0.5%,https://www.youtube.com/watch?v=3DOkxQ3HDXE
41,41,ON,BTS,47,343237,-3.9%,https://www.youtube.com/watch?v=mPVDGOVjRQ0
42,50,덤디덤디 (DUMDi DUMDi),(G)I-DLE,22,330964,10.9%,https://www.youtube.com/watch?v=HPQ5mqovXHo
43,,Part Time (feat. Queen WA$ABII),--,1,329577,,https://www.youtube.com/watch?v=QZgLWCFsYJg
44,48,Ice Cream,BLACKPINK & Selena Gomez,20,315998,2.1%,https://www.youtube.com/watch?v=vRXZj0DzXIA
45,36,Not Shy,ITZY,22,314332,-18.2%,https://www.youtube.com/watch?v=wTowEKjDGkU
46,34,악역 (feat. 이하이 & 사이먼 도미닉 (Prod. 코드 쿤스트)),Swings,5,314304,-20.2%,https://www.youtube.com/watch?v=0tyznwCDUYI
47,,Love Is Gone (Acoustic) (feat. Dylan Matthew),SLANDER,1,307584,,https://www.youtube.com/watch?v=hCrtcVDgCGw
48,35,What Do I Call You,TAEYEON,5,304048,-22.7%,https://www.youtube.com/watch?v=5LbFdY6vGsQ
49,,우리 어머니,--,1,301425,,https://www.youtube.com/watch?v=4R3-QHGZQXw
50,55,You Never Know,BLACKPINK,11,297325,7.2%,https://www.youtube.com/watch?v=wlzGXcTzdzU
51,51,Pretty Savage,BLACKPINK,15,295791,-0.2%,https://www.youtube.com/watch?v=F8c8f2nK82w
52,52,90's Love,NCT U,8,295388,0%,https://www.youtube.com/watch?v=A5H8zBb3iao
53,10,I forgot,Queen WA$ABII,3,291247,-62.4%,https://www.youtube.com/watch?v=aLaTyABk-N0
