Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,1,롤린 (Rollin'),Brave Girls,12,4009755,4.8%,https://www.youtube.com/watch?v=nw6mcjNlh8E
2,2,LILAC,IU,4,3414862,-9.4%,https://www.youtube.com/watch?v=v7bnOxV4jAc
3,3,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber,4,3086957,23.5%,https://www.youtube.com/watch?v=tQ0yjYUFKAE
4,5,We Ride (운전만해),Brave Girls,6,2203259,7.8%,https://www.youtube.com/watch?v=4HjcypoChfQ
5,4,My Starry Love (별빛 같은 나의 사랑아),Lim Young-woong,6,2040008,-13.1%,https://www.youtube.com/watch?v=oQW9lY1ZAJA
6,7,Dynamite,BTS,34,1820090,-2.7%,https://www.youtube.com/watch?v=gdZLi9oWNZg
7,,Cold (Live) (feat. SUPERBEE),D.Ark,1,1814139,,https://www.youtube.com/watch?v=qDuTeZBmaMg
8,6,Celebrity,IU,12,1710014,-10.6%,https://www.youtube.com/watch?v=0-q1KafFCLU
9,8,Coin,IU,3,1529895,-16.1%,https://www.youtube.com/watch?v=86BST8NIpNM
10,11,"LOVE DAY (2021) [From Naver Webtoon ""Romance 101""]",Yang Yoseop & Jeong Eun-ji,6,1420977,-6.7%,https://www.youtube.com/watch?v=5_Esp-dXcOA
11,41,Why Not?,Loona,8,1395461,183.3%,https://www.youtube.com/watch?v=b6li05zh3Kg
12,12,사이렌 (Siren) [Remix],Homies,13,1306300,-1.9%,https://www.youtube.com/watch?v=vvTO3c-h0ZI
13,,ASAP,STAYC,1,1276188,,https://www.youtube.com/watch?v=NsY-9MCOIAQ
14,9,On The Ground,ROSÉ,5,1169592,-30.7%,https://www.youtube.com/watch?v=CKZvWhCqx1s
15,,Atlantis,SHINee,1,949128,,https://www.youtube.com/watch?v=PSYRbJjIT6U
16,16,Lovesick Girls,BLACKPINK,28,863188,-8.8%,https://www.youtube.com/watch?v=dyRsYk0LyA8
17,18,Panorama,IZ*ONE,19,804409,-9.7%,https://www.youtube.com/watch?v=G8GaQdW2wHc
18,28,멜로디,ASH ISLAND,7,750745,24.4%,https://www.youtube.com/watch?v=NB8LX6A5BBM
19,13,Gone,--,5,732883,-44.3%,https://www.youtube.com/watch?v=K9_VFxzCuQ0
20,20,My sea (아이와 나의 바다),IU,3,729853,-11.6%,https://www.youtube.com/watch?v=TqIAndOnd74
21,24,Leave The Door Open,"Silk Sonic, Bruno Mars & Anderson .Paak",6,726291,6%,https://www.youtube.com/watch?v=adLGHcj_fmA
22,47,Epilogue,IU,3,706848,60.5%,https://www.youtube.com/watch?v=uAyZZLL3faY
23,23,봄 안녕 봄 (Hi spring Bye),IU,3,701399,-0.1%,https://www.youtube.com/watch?v=PLDH-rcYd8c
24,25,Ah puh,IU,3,692344,3.4%,https://www.youtube.com/watch?v=7n9D8ZeOQv0
25,,Daisy (feat. pH-1),Mirani,1,672404,,https://www.youtube.com/watch?v=4IRBsQYY5QY
26,15,상상더하기,LABOUM,9,657146,-34.1%,https://www.youtube.com/watch?v=bkGRmSF0rKE
27,14,꼬리 (TAIL),SUNMI,8,619464,-49.6%,https://www.youtube.com/watch?v=Aui0ZKIaXVc
28,26,Don't Call Me,SHINee,8,576561,-8.7%,https://www.youtube.com/watch?v=p6OoY6xneI0
29,30,At My Worst,Pink Sweat$,11,553385,-5.7%,https://www.youtube.com/watch?v=8CEJoCr_9UI
30,33,How You Like That,Sup I'm Bianca,42,550849,-3.6%,https://www.youtube.com/watch?v=ioNng23DkIM
31,19,하이힐,Brave Girls,6,547820,-34.1%,https://www.youtube.com/watch?v=gF2Pg5dbYN4
32,,We DO,SuperM,1,542851,,https://www.youtube.com/watch?v=45eaXV6CJOk
33,21,Flu,IU,3,540301,-29.5%,https://www.youtube.com/watch?v=E787kCVAeL8
34,34,살짝 설렜어 (Nonstop),OH MY GIRL,51,537639,-2.8%,https://www.youtube.com/watch?v=iDjQSdN_ig8
35,36,에잇 (feat. SUGA of BTS),IU,50,533775,-2.3%,https://www.youtube.com/watch?v=TgOu00Mf3kI
36,37,취기를 빌려 (Slightly Tipsy),Sandeul,38,519895,-3.2%,https://www.youtube.com/watch?v=2COAu1l6hUQ
37,42,Ashes,Stellar,12,517005,7.8%,https://www.youtube.com/watch?v=1NnT8RjQHg8
38,45,Burn The House Down,AJR,11,507896,8.5%,https://www.youtube.com/watch?v=UnyLfqpyi94
39,35,I CAN'T STOP ME,TWICE,25,505848,-7.7%,https://www.youtube.com/watch?v=CM4CkVFmTds
40,,우린 (We Were) [Live],Lee Seung-chul,1,503418,,https://www.youtube.com/watch?v=tweyTJa_9p8
41,,water color,MAMAMOO,1,494407,,https://www.youtube.com/watch?v=ShFKF2YN7H0
42,,Kiss Me More (feat. SZA),Doja Cat,1,491344,,https://www.youtube.com/watch?v=0EVVKs6DQLo
43,38,Black Mamba,aespa,22,478796,-7.5%,https://www.youtube.com/watch?v=ZeerrnuLi5E
44,,그냥 안아달란 말야 (Just hug me),Davichi,1,457762,,https://www.youtube.com/watch?v=ORYgMXQ8Kqg
45,,pov,Ariana Grande,1,456214,,https://www.youtube.com/watch?v=y-C5cM_0KVE
46,50,Everything Black (feat. Mike Taylor),Unlike Pluto,8,449654,11.4%,https://www.youtube.com/watch?v=mWKDZRJWdF4
47,31,어떤X (What Type of X),Jessi,5,442284,-24.2%,https://www.youtube.com/watch?v=OEu1OWf8ezU
48,40,잠이 오질 않네요,Jang Beom June,25,441319,-11.1%,https://www.youtube.com/watch?v=K0qKtn5VPUE
49,46,Actually.. I miss you (사실 나는) (feat. Gunho Jeon),GyeongseoYeji,26,434213,-4.5%,https://www.youtube.com/watch?v=YJInKpVsBQA
50,58,34+35,Ariana Grande,22,432783,28.6%,https://www.youtube.com/watch?v=B6_iQvaIjXw
51,10,Film out,BTS,2,431908,-73.9%,https://www.youtube.com/watch?v=zFT3f9biz68
52,59,DINOSAUR,AKMU,34,424436,27.7%,https://www.youtube.com/watch?v=8Oz7DG76ibY
53,29,UNNATURAL,WJSN,2,416299,-30.1%,https://www.youtube.com/watch?v=FjbCwQ7hliw
54,,Antidote,Kang Daniel,1,414385,,https://www.youtube.com/watch?v=sfdJRW5NGyA
55,53,Coffee With Me (커피한잔할래요),Paul Kim,6,409113,6.9%,https://www.youtube.com/watch?v=l7PgoVBZpc8
56,48,VVS (feat. JUSTHIS),"Mirani, Munchman, Khundi Panda & MUSHVENOM",6,406993,-5.9%,https://www.youtube.com/watch?v=hq9hcJIzB6w
57,22,Like Water,WENDY,2,405872,-42.6%,https://www.youtube.com/watch?v=-Ih5UArd4zk
58,17,Bambi,BAEKHYUN,3,396159,-58%,https://www.youtube.com/watch?v=8M3WUaeIbOk
59,49,밝게 빛나는 별이 되어 비춰줄게 (I will be your shining star),Song I Han,11,393919,-5.5%,https://www.youtube.com/watch?v=hhTk3l9UfW0
60,55,Up,Cardi B,10,383522,6.6%,https://www.youtube.com/watch?v=rCiBgLOcuKU
61,27,ONE,ASTRO,2,357532,-41.5%,https://www.youtube.com/watch?v=XxlsLmHwCSk
62,,SO BAD,STAYC,21,355616,,https://www.youtube.com/watch?v=gMe1c4UegBY
63,44,Troll (feat. DEAN),IU,3,352274,-25.6%,https://www.youtube.com/watch?v=hiUPJaHjuUk
64,62,이렇게 좋아해 본 적이 없어요,CHEEZE,4,349173,10.9%,https://www.youtube.com/watch?v=eO5xa4ThtU4
65,57,그날에 나는 맘이 편했을까 (On That Day),Lee Ye Joon,10,335153,-4.8%,https://www.youtube.com/watch?v=Jqbe1Wdlkt4
66,52,I’m Not Cool,HyunA,12,332961,-13.4%,https://www.youtube.com/watch?v=_yXEnhyOTQo
67,51,화 (火花) [HWAA],(G)I-DLE,14,329303,-14.7%,https://www.youtube.com/watch?v=z3szNvgQxHo
68,,한잔해,박군,18,313827,,https://www.youtube.com/watch?v=3N5g9BgM1To
69,,STEP BY STEP,OH MY GIRL,1,307585,,https://www.youtube.com/watch?v=arA8IXhR73s
70,71,Happy Face,Jagwar Twin,4,297660,6.1%,https://www.youtube.com/watch?v=VrQju5rBPMg
71,60,이 밤을 빌려 말해요 (바른연애 길잡이 X 10CM),10CM,12,291149,-12.2%,https://www.youtube.com/watch?v=Y_8aUSyNM9Y
72,64,"존시나 (feat. Northfacegawd, JUSTHIS & Layone)",YUMDDA,19,290726,-3.1%,https://www.youtube.com/watch?v=KT5nEChOISs
73,56,Sequence,IZ*ONE,17,289938,-17.7%,https://www.youtube.com/watch?v=xond2K-7fjQ
74,32,Spider,HOSHI (SEVENTEEN),2,284250,-50.4%,https://www.youtube.com/watch?v=eOOsAeOx5a0
75,74,I Still Love You,Jung Dong Ha,5,283855,6.2%,https://www.youtube.com/watch?v=YwRWIin3I6U
76,69,나랑 같이 걸을래 (바른연애 길잡이 X 적재),Jukjae,19,281907,-1.2%,https://www.youtube.com/watch?v=cn8gCkw6H5A
77,66,축가 (Serenade),Jeon Woo Sung,4,280119,-4%,https://www.youtube.com/watch?v=p78NTG09yT0
78,68,너의 번호를 누르고,#An Nyeong,17,275455,-3.9%,https://www.youtube.com/watch?v=vbbDQvXXGBw
79,90,After School,Weeekly,2,271737,21.8%,https://www.youtube.com/watch?v=qfVuRQX0ydQ
80,76,Levitating (feat. DaBaby),Dua Lipa,17,270423,3.8%,https://www.youtube.com/watch?v=TUVcZfQe-Kw
81,80,Jam Jam (Live),IU,7,257320,2.2%,https://www.youtube.com/watch?v=GY9yrSD13bU
82,54,Warning (feat. lIlBOI),SEJEONG,3,254542,-30.7%,https://www.youtube.com/watch?v=bMO8svA2dVw
83,77,Racks On Racks (사임쌓임),"--, SUPERBEE, -- & Uneducated Kid",8,251602,-2.2%,https://www.youtube.com/watch?v=I-MSIqTVi6s
84,87,I (feat. Verbal Jint),TAEYEON,5,247643,8.8%,https://www.youtube.com/watch?v=4OrCA1OInoo
85,88,View,SHINee,11,244532,8%,https://www.youtube.com/watch?v=UF53cptEE5k
86,,When This Rain Stops,WENDY,1,243908,,https://www.youtube.com/watch?v=tknKZe_TyqU
87,67,What Do I Call You,TAEYEON,18,238709,-17.4%,https://www.youtube.com/watch?v=5LbFdY6vGsQ
88,73,하루 끝,IU,2,238555,-11.8%,https://www.youtube.com/watch?v=gJtNx3P02Z4
89,65,Bicycle,CHUNG HA,9,238157,-18.6%,https://www.youtube.com/watch?v=_waD9YW8Pa8
90,,Savage Love (Karaoke),"Jawsh 685, Jason Derulo & Sing King",3,238122,,https://www.youtube.com/watch?v=gUci-tsiU4I
91,72,In Dreams (너의 흔적),M.C The Max,3,237975,-14.8%,https://www.youtube.com/watch?v=SLPqAq96QYI
92,91,Hopefully sky(하늘바라기) (feat. Hareem),Jeong Eun-ji,11,234264,5.3%,https://www.youtube.com/watch?v=nzDO6tAB6ng
93,,Mood (Live),24kGoldn & Iann Dior,21,232963,,https://www.youtube.com/watch?v=GrAchTdepsU
94,97,Killer,Valerie Broussard,11,231394,15%,https://www.youtube.com/watch?v=HBuyabH6F-0
95,,07 Britney,Chelsea Collins,5,230990,,https://www.youtube.com/watch?v=fTAD5lqMU18
96,,Make A Wish (Birthday Song),NCT U,22,230448,,https://www.youtube.com/watch?v=tyrVtwE8Gv0
97,99,why break up? (우리 왜 헤어져야 해),Sin Ye Young,22,229317,15.1%,https://www.youtube.com/watch?v=75p4jyMXOKc
98,85,예뻤어 (You Were Beautiful),DAY6,19,228676,-2.6%,https://www.youtube.com/watch?v=BS7tz2rAOSA
99,,HERO,Lim Young-woong,21,228419,,https://www.youtube.com/watch?v=4jXLHKMRA-E
100,86,Spring Is Gone by chance(우연히 봄),Loco & Yuju,2,227546,-0.4%,https://www.youtube.com/watch?v=GjyMuHmzxVE
