Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,1,하루도 그대를 사랑하지 않은 적이 없었다,Im Chang-jung,4,2391711,-3.8%,https://www.youtube.com/watch?v=Xaqpvy-ZbMg
2,4,IDOL,BTS,7,1674268,-0.4%,https://www.youtube.com/watch?v=pBuZEGYXA6E
3,11,BAAM,MOMOLAND,15,1598545,77.7%,https://www.youtube.com/watch?v=txWmd7QKFe8
4,7,IndiGO,"JUSTHIS, Kid Milli, NO:EL   & --",16,1309993,9.3%,https://www.youtube.com/watch?v=jd2DxTR0znU
5,6,DDU-DU DDU-DU (뚜두뚜두),BLACKPINK,16,1298445,6.7%,https://www.youtube.com/watch?v=IHNzOHi8sJs
6,5,Power Up,Red Velvet,10,1263901,-1.9%,https://www.youtube.com/watch?v=aiHSVQy9xN8
7,2,Wow Thing,"SEULGI, SinB, CHUNG HA & JEON SOYEON",2,1241613,-48.9%,https://www.youtube.com/watch?v=KR5CtMLuiqQ
8,3,Siren (사이렌),SUNMI,6,1216871,-29.4%,https://www.youtube.com/watch?v=TNWMZIf7eSg
9,8,"모든 날, 모든 순간 (Every day, Every Moment)",Paul Kim,29,1117042,-2.8%,https://www.youtube.com/watch?v=1q_t6RNuH8c
10,9,GOODBYE ROAD (이별길),iKON,2,1080818,15.4%,https://www.youtube.com/watch?v=2O6dRaBbFoo
11,21,BBoom BBoom(뿜뿜),MOMOLAND,40,1042640,83.5%,https://www.youtube.com/watch?v=JQGRg8XBnB4
12,12,우리 그만하자 (The Hardest Part),Roy Kim,4,964548,11.2%,https://www.youtube.com/watch?v=fB406grTgz4
13,16,Bad Boy,Red Velvet,38,863437,32.1%,https://www.youtube.com/watch?v=J_CFBjAyPWE
14,10,Dance The Night Away,TWICE,13,858411,-7.2%,https://www.youtube.com/watch?v=Fm5iP0S1z9w
15,13,lie (미안해),Yang Da Il,30,644617,-14.4%,https://www.youtube.com/watch?v=1icPJAhI2TA
16,15,HANN (Alone) (한) (一),(G)I-DLE,9,636094,-7.7%,https://www.youtube.com/watch?v=OKNXn2qCEws
17,14,FAKE LOVE,BTS,19,608767,-13%,https://www.youtube.com/watch?v=cibTjNJkaMk
18,19,LOVE SCENARIO,iKON,38,584837,-5.1%,https://www.youtube.com/watch?v=vecSVX1QYbQ
19,22,iffy,"Sik-K, pH-1 & Jay Park",25,577200,3.7%,https://www.youtube.com/watch?v=Q8AK_wfGhkg
20,20,"Love, ing (열애중)",BEN,18,568698,-7.4%,https://www.youtube.com/watch?v=WBahioCWfFQ
21,17,유재석,VINXEN,4,533895,-16.4%,https://www.youtube.com/watch?v=eZExMa_ioAY
22,24,아름다워,CHANGMO,26,511922,-1.9%,https://www.youtube.com/watch?v=ywwU5ka1fBs
23,26,What is Love?,TWICE,27,500105,0.7%,https://www.youtube.com/watch?v=i0p1bmr0EmE
24,18,몰랐니 (Lil' Touch),Girls' Generation-Oh!GG,6,498803,-20.2%,https://www.youtube.com/watch?v=SdzLl-XpJt0
25,27,그때 헤어지면 돼 (Only then),Roy Kim,31,480147,-2.7%,https://www.youtube.com/watch?v=SkN_hWI6n28
26,25,"셋 셀테니 (1, 2, 3!)",SEUNGRI,12,477788,-6%,https://www.youtube.com/watch?v=Q7sHwg2Z21U
27,35,비 (Rain),Paul Kim,16,464401,14.7%,https://www.youtube.com/watch?v=9jFZdu0zTEA
28,40,NOAH (feat. Jay Park),HAON,5,461784,28.7%,https://www.youtube.com/watch?v=HWl8XAOQnTg
29,29,Work Out,"Jvcki Wai, Kid Milli, NO:EL  , YANGHONGWON & Swings",15,460497,-4.4%,https://www.youtube.com/watch?v=eeT87k7shpA
30,30,Travel(여행),BOL4,20,458178,-2.6%,https://www.youtube.com/watch?v=xRbPAVnqtcs
31,23,좋은 날 (Good Day),MeloMance,13,454359,-13.6%,https://www.youtube.com/watch?v=5uEVbzD_Ta4
32,,공상과학기술 SF Skills (feat. GIRIBOY & Swings),"nafla, OLNL & ODIE",1,453259,,https://www.youtube.com/watch?v=oDfuZEPaLfc
33,,first love(첫사랑),Epitone Project,1,453180,,https://www.youtube.com/watch?v=3w5iMGSHvsE
34,37,LATATA,(G)I-DLE,16,439313,12.7%,https://www.youtube.com/watch?v=9mQk7Evt6Vs
35,34,가을 안부 (When Autumn Comes),Monday Kiz,43,435909,4.1%,https://www.youtube.com/watch?v=rGVRvhm7ddk
36,38,"부탁해(Save Me, Save You)",WJSN,4,423511,10%,https://www.youtube.com/watch?v=2wOBbRu3OOc
37,28,I'M FINE,BTS,7,422244,-13%,https://www.youtube.com/watch?v=dyXhcS04MVY
38,33,지나오다,Nilo,28,422085,-0.6%,https://www.youtube.com/watch?v=
39,75,"가을 타나 봐 유스케( LIVE )( VIBE ,MAJOR9)",VIBE,2,415774,116.4%,https://www.youtube.com/watch?v=EIQNCiIZQRg
40,,Regular,NCT 127,1,413365,,https://www.youtube.com/watch?v=Gif0E6jYakM
41,,Venom,Eminem,1,411910,,https://www.youtube.com/watch?v=8CdcCD5V-d8
42,32,Remember Me (불꽃놀이),OH MY GIRL,5,408642,-7.9%,https://www.youtube.com/watch?v=RrvdjyIL0fA
43,39,이 별 (Star),GB9,36,395988,8%,https://www.youtube.com/watch?v=kgspMLLZosE
44,,All Night (feat. Sik-K),SOYOU,1,368507,,https://www.youtube.com/watch?v=KUh1fzZ5N4s
45,,It Takes Time(시간이 들겠지) (feat. Colde),Loco,1,361264,,https://www.youtube.com/watch?v=YfQzz00Oc_M
46,56,rudderless (나),PARK WON,2,358546,38.9%,https://www.youtube.com/watch?v=WZrLs9hto04
47,54,Hello,Huh Gak,16,354164,30.3%,https://www.youtube.com/watch?v=yY7dRwJnJZ0
48,31,죽겠다(KILLING ME),iKON,11,352730,-24.2%,https://www.youtube.com/watch?v=RyVS7R9PN6U
49,36,1도 없어(I'm so sick),Apink,15,347674,-12.7%,https://www.youtube.com/watch?v=gQmw-Pmv5DQ
50,42,Roller Coaster,CHUNG HA,39,344626,2.7%,https://www.youtube.com/watch?v=900X9fDFLc4
51,51,Jasmine,DPR LIVE,13,342553,19.9%,https://www.youtube.com/watch?v=Jg9NbDizoPM
52,,사임사임 (feat. CHANGMO),"Coogie, SUPERBEE & D.Ark",1,327840,,https://www.youtube.com/watch?v=8cQ4hdEap7s
53,41,WHY DO FUCKBOIS HANG OUT ON THE NET,Kid Milli,5,311495,-7.6%,https://www.youtube.com/watch?v=xGxiqglTrN8
54,45,Naughty boy (청개구리),PENTAGON,5,304915,-4.2%,https://www.youtube.com/watch?v=Y90uGW5z2MM
55,52,사랑했었다 (Still love you),Lee Hong Gi & --,20,298740,5.5%,https://www.youtube.com/watch?v=oXCXlPJ57rE
56,44,TWENTY(스무살이 왜이리 능글맞아) (Feat. 숀(SHAUN)),OVAN,7,296077,-9.7%,https://www.youtube.com/watch?v=oC0ZdfAdtpw
57,46,Love U,CHUNG HA,13,282658,-11.2%,https://www.youtube.com/watch?v=mtLgabce8KQ
58,53,Girls Like You (feat. Cardi B),Maroon 5,19,281215,-0.6%,https://www.youtube.com/watch?v=aJOTlE1K90k
59,60,The Way To Say Goodbye(이별하러 가는 길),--,4,280073,17.5%,https://www.youtube.com/watch?v=42iMZrYDEM4
60,,빠져가 Into You,YURI,1,250016,,https://www.youtube.com/watch?v=hsJ2c3k_XeE
61,,붕붕 (feat. Sik-K),HAON,23,249623,,https://www.youtube.com/watch?v=cDq1vUwM21k
62,73,또 다시 사랑,Im Chang-jung,15,239095,19.3%,https://www.youtube.com/watch?v=
63,43,어찌 잊으오 (How Can I Forget You),Hwang Chi-yeul,2,235216,-29.4%,https://www.youtube.com/watch?v=v12SYkvBMYE
64,66,내가 저지른 사랑,Im Chang-jung,24,228299,10.2%,https://www.youtube.com/watch?v=L-2M_-QLs8k
65,,LOVE BOMB,fromis_9,1,221496,,https://www.youtube.com/watch?v=-SK6cvkK4c0
66,71,Lullaby,GOT7,2,219512,7.7%,https://www.youtube.com/watch?v=9RUeTYiJCyA
67,55,Egotistic(너나 해),MAMAMOO,13,215525,-17.6%,https://www.youtube.com/watch?v=pHtxTSiPh5I
68,,Ring Ring,Hong Jin-young,27,213715,,https://www.youtube.com/watch?v=zuQywT9pEO4
69,58,Tale(동화),MeloMance,14,210670,-13.2%,https://www.youtube.com/watch?v=FoYyqHqbnxc
70,78,instagram,DEAN,22,210632,13.9%,https://www.youtube.com/watch?v=wKyMIrBClYw
71,67,Used (feat. Kid Milli),GIRIBOY,4,206102,-0.2%,https://www.youtube.com/watch?v=l-H4WLdUQTg
72,,Palette(팔레트) (feat. G-DRAGON),IU,29,204744,,https://www.youtube.com/watch?v=d9IxdwEFk1c
73,69,V,Jay Park,5,196734,-3.8%,https://www.youtube.com/watch?v=WxF7fmt3Ems
74,63,10월의 어느 멋진 날에,Kim Dong Kyu,3,193587,-14.4%,https://www.youtube.com/watch?v=eCeuIuoS5pA
75,57,왜 몰랐을까 (No Longer Mine),--,7,192727,-22%,https://www.youtube.com/watch?v=x7zTXv3SjmM
76,,One More Time (Otra Vez) (feat. Reik),SUPER JUNIOR,1,191197,,https://www.youtube.com/watch?v=7GqYSbc1tsM
77,68,Answer: Love Myself,BTS,7,190057,-7.4%,https://www.youtube.com/watch?v=9mwRYgMmSGE
78,74,잘 지내요 Fine,Jung Seung Hwan,3,187727,-5.4%,https://www.youtube.com/watch?v=
79,64,See You Again (feat. Richard Yongjae O'Neill),--,6,186658,-12.4%,https://www.youtube.com/watch?v=haasTYP3q48
80,70,Rumor,H.I.N.P(Hot Issue of Ntl. Producers),8,182904,-10.4%,https://www.youtube.com/watch?v=HtsbVEC_Cmo
81,59,매트리스(Matress),10CM,7,179589,-24.9%,https://www.youtube.com/watch?v=seNNCbiXTSY
82,,빵빵 (Bbang Bbang),Pocket Girls,1,173441,,https://www.youtube.com/watch?v=aiwnRymlFYU
83,80,홍연,AHN YE EUN,18,168061,-5.1%,https://www.youtube.com/watch?v=B61nm9OHt5A
84,81,Weathermen,MKIT RAIN,4,166817,-3.8%,https://www.youtube.com/watch?v=xbUEALSCGNA
85,,"눈, 코, 입 (EYES, NOSE, LIPS)",TAEYANG,22,165659,,https://www.youtube.com/watch?v=UwuAPyOImoI
86,76,그 날 (The Day),Park Hyo Shin,13,163443,-14.4%,https://www.youtube.com/watch?v=zwvUnK-agb4
87,77,Perfect,10CM,2,156778,-17.4%,https://www.youtube.com/watch?v=ApyPa5k1jT0
88,,This Is Me,The Greatest Showman Ensemble & Keala Settle,18,155975,,https://www.youtube.com/watch?v=CjxugyZCfuw
89,,A-TEEN,SEVENTEEN,8,153706,,https://www.youtube.com/watch?v=SrqLA8tRkf8
90,,Last Goodbye,AKMU,28,150950,,https://www.youtube.com/watch?v=wEQpfil0IYA
91,62,Fire(화),Mad Clown,4,150860,-33.3%,https://www.youtube.com/watch?v=XzNqcc__uRs
92,92,Try(노력),PARK WON,17,149430,2.4%,https://www.youtube.com/watch?v=1hZa60t8wSE
93,88,소리,LEE SUHYUN,10,148882,-4.5%,https://www.youtube.com/watch?v=WczI5vaARzg
94,89,Attention,Charlie Puth,15,145664,-4.5%,https://www.youtube.com/watch?v=nfs8NYg7yQM
95,79,Good bye (헤어지는 중),Punch,3,145441,-18.7%,https://www.youtube.com/watch?v=NK2dD2NaG8I
