Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,1,In the morning,ITZY,2,3825486,-45.5%,https://www.youtube.com/watch?v=_ysomCGaZLw
2,,BK Love (feat. 이해리),SNÏPER MC,1,3508825,,https://www.youtube.com/watch?v=INAoJ2yNVNk
3,3,ASAP,STAYC,5,3383314,40.7%,https://www.youtube.com/watch?v=NsY-9MCOIAQ
4,,Dun Dun Dance,OH MY GIRL,1,2692302,,https://www.youtube.com/watch?v=HzOjwL7IP_o
5,,맛 (Hot Sauce),NCT DREAM,1,2211732,,https://www.youtube.com/watch?v=PkKnp4SdE-w
6,2,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber,8,2184232,-13.5%,https://www.youtube.com/watch?v=tQ0yjYUFKAE
7,4,롤린 (Rollin'),Brave Girls,16,2162547,-8.5%,https://www.youtube.com/watch?v=nw6mcjNlh8E
8,6,사이렌 (Siren) [Remix],Homies,17,2024135,8.8%,https://www.youtube.com/watch?v=vvTO3c-h0ZI
9,10,My Starry Love (별빛 같은 나의 사랑아),Lim Young-woong,10,1838056,15.6%,https://www.youtube.com/watch?v=oQW9lY1ZAJA
10,5,LILAC,IU,8,1827918,-11.1%,https://www.youtube.com/watch?v=v7bnOxV4jAc
11,7,We Ride (운전만해),Brave Girls,10,1643209,-7.5%,https://www.youtube.com/watch?v=4HjcypoChfQ
12,9,Dynamite,BTS,38,1472082,-13%,https://www.youtube.com/watch?v=gdZLi9oWNZg
13,8,내사람 (Partner for Life) (feat. Oak Joo Hyun),SG Wannabe,4,1417554,-18.5%,https://www.youtube.com/watch?v=7lT1Wt41gDs
14,52,상상더하기,LABOUM,13,1252981,272.2%,https://www.youtube.com/watch?v=bkGRmSF0rKE
15,11,Celebrity,IU,16,1178960,-7.6%,https://www.youtube.com/watch?v=0-q1KafFCLU
16,13,"LOVE DAY (2021) [From Naver Webtoon ""Romance 101""]",Yang Yoseop & Jeong Eun-ji,10,974349,-2.2%,https://www.youtube.com/watch?v=5_Esp-dXcOA
17,14,멜로디,ASH ISLAND,11,934436,-0%,https://www.youtube.com/watch?v=NB8LX6A5BBM
18,12,Coin,IU,7,877006,-16.4%,https://www.youtube.com/watch?v=86BST8NIpNM
19,15,Panorama,IZ*ONE,23,830020,-2.6%,https://www.youtube.com/watch?v=G8GaQdW2wHc
20,16,Lovesick Girls,BLACKPINK,32,794206,-6.4%,https://www.youtube.com/watch?v=dyRsYk0LyA8
21,19,On The Ground,ROSÉ,9,749908,-1.3%,https://www.youtube.com/watch?v=CKZvWhCqx1s
22,17,Timeless,SG Wannabe,4,723024,-13.3%,https://www.youtube.com/watch?v=0pLa8NyS4Es
23,20,Ah puh,IU,7,679221,-8.4%,https://www.youtube.com/watch?v=7n9D8ZeOQv0
24,24,Off My Face,Justin Bieber,3,641482,14.9%,https://www.youtube.com/watch?v=AeZxDcjXbzE
25,26,Black Mamba,aespa,26,633464,15.2%,https://www.youtube.com/watch?v=ZeerrnuLi5E
26,,SO WHAT,STAYC,1,613351,,https://www.youtube.com/watch?v=furQqDLU8IE
27,21,Leave The Door Open,"Silk Sonic, Bruno Mars & Anderson .Paak",10,578798,-16.1%,https://www.youtube.com/watch?v=adLGHcj_fmA
28,18,살다가 (Live),SG Wannabe,4,576638,-29.5%,https://www.youtube.com/watch?v=OEx1wcYIpwM
29,23,How You Like That,Sup I'm Bianca,46,553029,-5.5%,https://www.youtube.com/watch?v=ioNng23DkIM
30,22,NOT THE END (불어온다),Highlight,2,534617,-14.9%,https://www.youtube.com/watch?v=5Kdl9uOmj34
31,39,Don't Call Me,SHINee,12,522899,26.2%,https://www.youtube.com/watch?v=p6OoY6xneI0
32,31,SO BAD,STAYC,24,497711,2.6%,https://www.youtube.com/watch?v=gMe1c4UegBY
33,25,Why Not?,Loona,12,486886,-12.4%,https://www.youtube.com/watch?v=b6li05zh3Kg
34,30,Burn The House Down,AJR,15,481309,-0.8%,https://www.youtube.com/watch?v=UnyLfqpyi94
35,29,Ashes,Stellar,16,471873,-5.8%,https://www.youtube.com/watch?v=1NnT8RjQHg8
36,33,I CAN'T STOP ME,TWICE,29,464593,0.2%,https://www.youtube.com/watch?v=CM4CkVFmTds
37,36,After School,Weeekly,6,462566,4.9%,https://www.youtube.com/watch?v=qfVuRQX0ydQ
38,,봄이여 오라 (feat. YURI),SNÏPER MC,3,458817,,https://www.youtube.com/watch?v=xFkjnVIYU2Y
39,27,My sea (아이와 나의 바다),IU,7,451822,-15.2%,https://www.youtube.com/watch?v=TqIAndOnd74
40,28,라라라,SG Wannabe,5,432288,-16.7%,https://www.youtube.com/watch?v=hPoRgIzXm5o
41,,고래 (Dive Into You) [Live],NCT DREAM,1,430590,,https://www.youtube.com/watch?v=uCFtLfpQwt4
42,67,형,Norazo,17,427756,47.3%,https://www.youtube.com/watch?v=QyeKhvxLeRo
43,,CLOSER,OH MY GIRL,8,421053,,https://www.youtube.com/watch?v=isUudT58Xfk
44,43,취기를 빌려 (Slightly Tipsy),Sandeul,42,414548,5.9%,https://www.youtube.com/watch?v=2COAu1l6hUQ
45,,링마벨 (Ring My Bell),Girl's Day,2,395146,,https://www.youtube.com/watch?v=z4sN05-xIs4
46,,VVS (feat. JUSTHIS),"Mirani, Munchman, Khundi Panda & MUSHVENOM",9,392079,,https://www.youtube.com/watch?v=hq9hcJIzB6w
47,37,꼬리 (TAIL),SUNMI,12,390953,-9.5%,https://www.youtube.com/watch?v=Aui0ZKIaXVc
48,34,Kiss Me More (feat. SZA),Doja Cat,5,390650,-14.1%,https://www.youtube.com/watch?v=0EVVKs6DQLo
49,56,Not Shy,ITZY,29,383823,22%,https://www.youtube.com/watch?v=wTowEKjDGkU
50,41,At My Worst,Pink Sweat$,15,380499,-5.5%,https://www.youtube.com/watch?v=8CEJoCr_9UI
51,40,Everything Black (feat. Mike Taylor),Unlike Pluto,12,379186,-7.1%,https://www.youtube.com/watch?v=mWKDZRJWdF4
52,,Life is a Bi…,BIBI,1,371067,,https://www.youtube.com/watch?v=Jn7AYYJKwwE
53,,처음부터 너와 나,BOL4,11,368374,,https://www.youtube.com/watch?v=jYcGHGiFkMo
54,48,밝게 빛나는 별이 되어 비춰줄게 (I will be your shining star),Song I Han,15,354086,-4.9%,https://www.youtube.com/watch?v=hhTk3l9UfW0
55,38,그냥 안아달란 말야 (Just hug me),Davichi,5,349366,-15.8%,https://www.youtube.com/watch?v=ORYgMXQ8Kqg
56,,문어의 꿈 (Octopus' Dream),AHN YE EUN,1,342648,,https://www.youtube.com/watch?v=TunAsWZN_fw
57,44,Gone,--,9,342317,-10.7%,https://www.youtube.com/watch?v=K9_VFxzCuQ0
58,51,UNNATURAL,WJSN,6,331860,-3%,https://www.youtube.com/watch?v=FjbCwQ7hliw
59,35,하이힐,Brave Girls,10,313001,-29.2%,https://www.youtube.com/watch?v=gF2Pg5dbYN4
60,66,pov,Ariana Grande,2,312066,7.4%,https://www.youtube.com/watch?v=y-C5cM_0KVE
61,,주인공 (Irreplaceable),NCT DREAM,1,307152,,https://www.youtube.com/watch?v=5cpqXChdTTs
62,,출항 (Sailing),AHN YE EUN,2,306554,,https://www.youtube.com/watch?v=efrVSI3yVSA
63,58,화 (火花) [HWAA],(G)I-DLE,18,306099,-0.4%,https://www.youtube.com/watch?v=z3szNvgQxHo
64,,소나기 (Sudden Rain),Lim Young-woong,4,305652,,https://www.youtube.com/watch?v=f9dPH-61Igw
65,59,I Still Love You,Jung Dong Ha,9,304268,-0.2%,https://www.youtube.com/watch?v=YwRWIin3I6U
66,63,그날에 나는 맘이 편했을까 (On That Day),Lee Ye Joon,14,295623,-1.4%,https://www.youtube.com/watch?v=Jqbe1Wdlkt4
67,60,이렇게 좋아해 본 적이 없어요,CHEEZE,8,294689,-3.3%,https://www.youtube.com/watch?v=eO5xa4ThtU4
68,54,너의 발걸음에 빛을 비춰줄게 (I will light your way),Kassy,2,290052,-8.9%,https://www.youtube.com/watch?v=bmPq_Y18fRc
69,83,HERO,Lim Young-woong,23,285058,12%,https://www.youtube.com/watch?v=4jXLHKMRA-E
70,61,Coffee With Me (커피한잔할래요),Paul Kim,10,276085,-9.3%,https://www.youtube.com/watch?v=l7PgoVBZpc8
71,,GENIUS (feat. CHANGMO),D.Ark,1,272953,,https://www.youtube.com/watch?v=hdpMTQEZEV8
72,76,축가 (Serenade),Jeon Woo Sung,8,270486,0.7%,https://www.youtube.com/watch?v=p78NTG09yT0
73,77,Daisy (feat. pH-1),Mirani,5,270097,1.1%,https://www.youtube.com/watch?v=4IRBsQYY5QY
74,71,Racks On Racks (사임쌓임),"--, SUPERBEE, -- & Uneducated Kid",12,269020,-2.8%,https://www.youtube.com/watch?v=I-MSIqTVi6s
75,91,STEP BY STEP,OH MY GIRL,5,268040,14.1%,https://www.youtube.com/watch?v=arA8IXhR73s
76,73,Jam Jam (Live),IU,11,266542,-2.1%,https://www.youtube.com/watch?v=GY9yrSD13bU
77,,Autumn Breeze,Gummy,1,264438,,https://www.youtube.com/watch?v=wnNo7DYHKXk
78,80,Save Your Tears,The Weeknd,3,258322,-0.5%,https://www.youtube.com/watch?v=XXYlFuWEuKI
79,32,BAD SAD AND MAD,BIBI,2,257348,-46.8%,https://www.youtube.com/watch?v=q36iGiqoCXM
80,,인생 (feat. Woongsan),SNÏPER MC,1,254291,,https://www.youtube.com/watch?v=g7dLi9XKIjY
81,,너무너무너무,I.O.I,31,253135,,https://www.youtube.com/watch?v=GdxvD7r58ng
82,64,Up,Cardi B,14,247534,-16.1%,https://www.youtube.com/watch?v=rCiBgLOcuKU
83,,Mood (Live),24kGoldn & Iann Dior,23,247185,,https://www.youtube.com/watch?v=GrAchTdepsU
84,,parachute,John K,1,246553,,https://www.youtube.com/watch?v=wdcy-U01l3Q
85,55,Cold (Live) (feat. SUPERBEE),D.Ark,5,238487,-24.2%,https://www.youtube.com/watch?v=qDuTeZBmaMg
86,79,Beautiful Mistakes (feat. Megan Thee Stallion),Kara's Flowers,4,237602,-8.7%,https://www.youtube.com/watch?v=BSzSn-PRdtI
87,70,Last Dance,(G)I-DLE,2,234838,-16.4%,https://www.youtube.com/watch?v=gG-7pBU-sKs
88,74,water color,MAMAMOO,5,234776,-13.5%,https://www.youtube.com/watch?v=ShFKF2YN7H0
89,81,돌스(Dolls),9Muses,2,227448,-12.3%,https://www.youtube.com/watch?v=qW6D8rYppwY
90,85,이 밤을 빌려 말해요 (바른연애 길잡이 X 10CM),10CM,16,227359,-8.1%,https://www.youtube.com/watch?v=Y_8aUSyNM9Y
91,,책갈피 (Rainbow) [Live],NCT DREAM,1,226993,,https://www.youtube.com/watch?v=Oc_PCBilrDE
92,,너 때문에 미쳐,T-ara ,3,226297,,https://www.youtube.com/watch?v=bOMjKFkD4s0
93,69,봄 안녕 봄 (Hi spring Bye),IU,7,226092,-20.7%,https://www.youtube.com/watch?v=PLDH-rcYd8c
94,,BOOM,NCT DREAM,12,223945,,https://www.youtube.com/watch?v=X-iJZ0gfKPo
95,,Bedroom (feat. Anne-Marie),JJ Lin,1,222155,,https://www.youtube.com/watch?v=LPSFjYh7TTw
96,87,07 Britney,Chelsea Collins,9,222033,-8.6%,https://www.youtube.com/watch?v=fTAD5lqMU18
97,68,Happy Face,Jagwar Twin,8,217031,-24.9%,https://www.youtube.com/watch?v=VrQju5rBPMg
98,53,죄와 벌,SG Wannabe,3,216218,-34.4%,https://www.youtube.com/watch?v=2cNM4FGn9yk
99,89,View,SHINee,15,215686,-9.8%,https://www.youtube.com/watch?v=UF53cptEE5k
100,,가지마 가지마,Brown Eyes,1,214743,,https://www.youtube.com/watch?v=rZLypVnNhuw
