Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,1,롤린 (Rollin'),Brave Girls,10,4134011,-41.7%,https://www.youtube.com/watch?v=nw6mcjNlh8E
2,,Coin,IU,1,3713433,,https://www.youtube.com/watch?v=86BST8NIpNM
3,8,LILAC,IU,2,3572937,138.4%,https://www.youtube.com/watch?v=v7bnOxV4jAc
4,3,My Starry Love (별빛 같은 나의 사랑아),Lim Young-woong,4,3132879,0.4%,https://www.youtube.com/watch?v=oQW9lY1ZAJA
5,2,On The Ground,ROSÉ,3,2412515,-42.7%,https://www.youtube.com/watch?v=CKZvWhCqx1s
6,4,Celebrity,IU,10,2277586,12.5%,https://www.youtube.com/watch?v=0-q1KafFCLU
7,5,Dynamite,BTS,32,2119306,8.6%,https://www.youtube.com/watch?v=gdZLi9oWNZg
8,31,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber,2,1941374,265.6%,https://www.youtube.com/watch?v=tQ0yjYUFKAE
9,6,We Ride (운전만해),Brave Girls,4,1799654,-5.2%,https://www.youtube.com/watch?v=4HjcypoChfQ
10,7,"LOVE DAY (2021) [From Naver Webtoon ""Romance 101""]",Yang Yoseop & Jeong Eun-ji,4,1546411,-7.7%,https://www.youtube.com/watch?v=5_Esp-dXcOA
11,13,사이렌 (Siren) [Remix],Homies,11,1429587,47.2%,https://www.youtube.com/watch?v=vvTO3c-h0ZI
12,,Flu,IU,1,1205353,,https://www.youtube.com/watch?v=E787kCVAeL8
13,16,Don't Call Me,SHINee,6,1150770,63.2%,https://www.youtube.com/watch?v=p6OoY6xneI0
14,,My sea (아이와 나의 바다),IU,1,1087546,,https://www.youtube.com/watch?v=TqIAndOnd74
15,14,Panorama,IZ*ONE,17,1002065,4.5%,https://www.youtube.com/watch?v=G8GaQdW2wHc
16,10,Lovesick Girls,BLACKPINK,26,992120,-8%,https://www.youtube.com/watch?v=dyRsYk0LyA8
17,,봄 안녕 봄 (Hi spring Bye),IU,1,934165,,https://www.youtube.com/watch?v=PLDH-rcYd8c
18,9,어떤X (What Type of X),Jessi,3,801748,-44.1%,https://www.youtube.com/watch?v=OEu1OWf8ezU
19,11,상상더하기,LABOUM,7,792639,-23.6%,https://www.youtube.com/watch?v=bkGRmSF0rKE
20,,Bambi,BAEKHYUN,1,776713,,https://www.youtube.com/watch?v=8M3WUaeIbOk
21,19,꼬리 (TAIL),SUNMI,6,740928,16.2%,https://www.youtube.com/watch?v=Aui0ZKIaXVc
22,12,Gone,ROSÉ,3,731830,-26.3%,https://www.youtube.com/watch?v=egvkZiONRwE
23,,Ah puh,IU,1,719408,,https://www.youtube.com/watch?v=7n9D8ZeOQv0
24,,Troll (feat. DEAN),IU,1,711374,,https://www.youtube.com/watch?v=hiUPJaHjuUk
25,25,Leave The Door Open,"Silk Sonic, Bruno Mars & Anderson .Paak",4,664918,18.8%,https://www.youtube.com/watch?v=adLGHcj_fmA
26,33,At My Worst,Pink Sweat$,9,601752,16.1%,https://www.youtube.com/watch?v=8CEJoCr_9UI
27,,Epilogue,IU,1,584528,,https://www.youtube.com/watch?v=uAyZZLL3faY
28,18,How You Like That,Sup I'm Bianca,40,581699,-10.9%,https://www.youtube.com/watch?v=ioNng23DkIM
29,20,멜로디,ASH ISLAND,5,575967,-3.9%,https://www.youtube.com/watch?v=NB8LX6A5BBM
30,27,잠이 오질 않네요,Jang Beom June,23,574119,3.6%,https://www.youtube.com/watch?v=K0qKtn5VPUE
31,21,I CAN'T STOP ME,TWICE,23,566637,-4.2%,https://www.youtube.com/watch?v=CM4CkVFmTds
32,15,하이힐,Brave Girls,4,565254,-21%,https://www.youtube.com/watch?v=gF2Pg5dbYN4
33,30,House Party,SUPER JUNIOR,3,558788,4.2%,https://www.youtube.com/watch?v=BtJMOVKjhUo
34,35,Life Goes On,BTS,19,546212,10.1%,https://www.youtube.com/watch?v=-5q5mZbe3V8
35,22,Black Mamba,aespa,20,544014,-7.7%,https://www.youtube.com/watch?v=ZeerrnuLi5E
36,23,살짝 설렜어 (Nonstop),OH MY GIRL,49,538084,-6.9%,https://www.youtube.com/watch?v=iDjQSdN_ig8
37,24,취기를 빌려 (Slightly Tipsy),Sandeul,36,536092,-5.6%,https://www.youtube.com/watch?v=2COAu1l6hUQ
38,37,에잇 (feat. SUGA of BTS),IU,48,529898,15.3%,https://www.youtube.com/watch?v=TgOu00Mf3kI
39,,VVS (feat. JUSTHIS),"Mirani, Munchman, Khundi Panda & MUSHVENOM",4,521924,,https://www.youtube.com/watch?v=hq9hcJIzB6w
40,,In Dreams (너의 흔적),M.C The Max,1,501166,,https://www.youtube.com/watch?v=SLPqAq96QYI
41,,Empty Cup (빈컵),IU,1,492868,,https://www.youtube.com/watch?v=2sQznc9CQxg
42,28,Ashes,Stellar,10,481162,-11.6%,https://www.youtube.com/watch?v=1NnT8RjQHg8
43,65,벚꽃 엔딩,Busker Busker,29,477452,64.8%,https://www.youtube.com/watch?v=tXV7dfvSefo
44,34,Actually.. I miss you (사실 나는) (feat. Gunho Jeon),GyeongseoYeji,24,461101,-9.4%,https://www.youtube.com/watch?v=YJInKpVsBQA
45,36,밝게 빛나는 별이 되어 비춰줄게 (I will be your shining star),Song I Han,9,441854,-4.7%,https://www.youtube.com/watch?v=hhTk3l9UfW0
46,32,I’m Not Cool,HyunA,10,429879,-17.9%,https://www.youtube.com/watch?v=_yXEnhyOTQo
47,39,화 (火花) [HWAA],(G)I-DLE,12,419078,-4%,https://www.youtube.com/watch?v=z3szNvgQxHo
48,42,Sequence,IZ*ONE,15,416300,2.8%,https://www.youtube.com/watch?v=xond2K-7fjQ
49,41,Burn The House Down,AJR,9,409946,-3.8%,https://www.youtube.com/watch?v=UnyLfqpyi94
50,38,밤하늘의 별을 (Shiny Star),KyoungSeo,20,402626,-10.8%,https://www.youtube.com/watch?v=NuTNPV72rFo
51,17,LUV,Apink,2,395247,-41.9%,https://www.youtube.com/watch?v=8dVjSvLzD1I
52,43,Everything Black (feat. Mike Taylor),Unlike Pluto,6,381341,-4.4%,https://www.youtube.com/watch?v=mWKDZRJWdF4
53,,BACKPACK (feat. CHANGMO),"YUNG CHENS, TRADE L, Baegie & D.Ark",1,380950,,https://www.youtube.com/watch?v=CbgShMok8yY
54,,한숨 (Breathe),Lee Hi,26,360526,,https://www.youtube.com/watch?v=5iSlfF8TQ9k
55,50,그날에 나는 맘이 편했을까 (On That Day),Lee Ye Joon,8,358173,-3.4%,https://www.youtube.com/watch?v=Jqbe1Wdlkt4
56,26,Up,Cardi B,8,356753,-35.8%,https://www.youtube.com/watch?v=rCiBgLOcuKU
57,58,Coffee With Me (커피한잔할래요),Paul Kim,4,355548,7.8%,https://www.youtube.com/watch?v=l7PgoVBZpc8
58,,Warning (feat. lIlBOI),SEJEONG,1,353182,,https://www.youtube.com/watch?v=bMO8svA2dVw
59,48,이 밤을 빌려 말해요 (바른연애 길잡이 X 10CM),10CM,10,342219,-8.6%,https://www.youtube.com/watch?v=Y_8aUSyNM9Y
60,60,비로소 너에게 도착했다 (Full Bloom),MAKTUB,4,319572,-0.4%,https://www.youtube.com/watch?v=25VMrK1jbAg
61,49,Bicycle,CHUNG HA,7,317188,-14.9%,https://www.youtube.com/watch?v=_waD9YW8Pa8
62,70,오래된 노래,Standing Egg,25,308108,16.3%,https://www.youtube.com/watch?v=JVIKowQZEdk
63,57,"존시나 (feat. Northfacegawd, JUSTHIS & Layone)",YUMDDA,17,307338,-11.1%,https://www.youtube.com/watch?v=KT5nEChOISs
64,72,이렇게 좋아해 본 적이 없어요,CHEEZE,2,299377,16.2%,https://www.youtube.com/watch?v=eO5xa4ThtU4
65,59,炎,LiSA,8,295285,-9.9%,https://www.youtube.com/watch?v=4DxL6IKmXx4
66,64,너의 번호를 누르고,#An Nyeong,15,294543,0.3%,https://www.youtube.com/watch?v=vbbDQvXXGBw
67,40,Gee,Girls' Generation,3,293830,-32.4%,https://www.youtube.com/watch?v=U7mPqycQ0tQ
68,54,FRIENDS,-- & Wonstein,5,289519,-18.9%,https://www.youtube.com/watch?v=IabVAAbTIro
69,,아이야 (IYAH),KANG SEUNG YOON,1,289319,,https://www.youtube.com/watch?v=-HVfBljdSWE
70,67,What Do I Call You,TAEYEON,16,287214,4%,https://www.youtube.com/watch?v=5LbFdY6vGsQ
71,51,FLYING HIGH WITH U,VINXEN,4,285346,-22.7%,https://www.youtube.com/watch?v=rGwK6uNIEEk
72,98,축가 (Serenade),Jeon Woo Sung,2,281398,40.9%,https://www.youtube.com/watch?v=p78NTG09yT0
73,,"Bom(나만, 봄)",BOL4,25,278674,,https://www.youtube.com/watch?v=AsXxuIdpkWM
74,71,나랑 같이 걸을래 (바른연애 길잡이 X 적재),Jukjae,17,278253,6%,https://www.youtube.com/watch?v=cn8gCkw6H5A
75,84,Happy Face,Jagwar Twin,2,275412,20.2%,https://www.youtube.com/watch?v=VrQju5rBPMg
76,83,Friday (금요일에 만나요) (feat. Jang Yi-jeong of History),IU,20,266373,16.1%,https://www.youtube.com/watch?v=EiVmQZwJhsA
77,76,Racks On Racks (사임쌓임),"--, SUPERBEE, -- & Uneducated Kid",6,265590,5.7%,https://www.youtube.com/watch?v=I-MSIqTVi6s
78,85,I Still Love You,Jung Dong Ha,3,260174,13.9%,https://www.youtube.com/watch?v=YwRWIin3I6U
79,73,Joker (feat. Jamie),Big Natty,5,241440,-6%,https://www.youtube.com/watch?v=dQ_1j05WSqM
80,44,팅커벨 (Tinker Bell),APRIL,5,235801,-38.7%,https://www.youtube.com/watch?v=B9FTAcOK3cA
81,77,고백,Deli Spice,4,231499,-6.6%,https://www.youtube.com/watch?v=BYyVDi8BpZw
82,,UN Village,BAEKHYUN,13,231016,,https://www.youtube.com/watch?v=-EfjXQgE1e8
83,78,さくらんぼ,Ai Otsuka,19,226414,-5.9%,https://www.youtube.com/watch?v=upODO6OuOOk
84,87,Levitating (feat. DaBaby),Dua Lipa,15,225890,1.1%,https://www.youtube.com/watch?v=TUVcZfQe-Kw
85,,시간의 바깥 (above the time),IU,22,224690,,https://www.youtube.com/watch?v=R3Fwdnij49o
86,63,Hold On,Justin Bieber,3,224035,-26.3%,https://www.youtube.com/watch?v=LWeiydKl0mU
87,88,夜に駆ける,YOASOBI,15,223405,0.6%,https://www.youtube.com/watch?v=x8VYWazR5mE
88,79,예뻤어 (You Were Beautiful),DAY6,17,220834,-7.6%,https://www.youtube.com/watch?v=BS7tz2rAOSA
89,75,View,SHINee,9,220721,-12.5%,https://www.youtube.com/watch?v=UF53cptEE5k
90,,YOU&I(너랑 나),IU,21,219951,,https://www.youtube.com/watch?v=f_iQRO5BdCM
