Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
22,19,Senorita,(G)I-DLE,9,463661,-17.8%,https://www.youtube.com/watch?v=2cevbhEqQF4
23,22,뚜두뚜두 (DDU-DU DDU-DU),BLACKPINK,39,450764,-5.1%,https://www.youtube.com/watch?v=IHNzOHi8sJs
24,46,Maybe It's Not Our Fault(그건 아마 우리의 잘못은 아닐 거야),Yerin Baek,6,447292,61%,https://www.youtube.com/watch?v=IRNBtocmQ58
25,26,La Vie en Rose,--,26,429100,4.8%,https://www.youtube.com/watch?v=WZwr2a_lFWY
26,21,Stars over me (별 보러 갈래?),BOL4,4,414538,-20.7%,https://www.youtube.com/watch?v=8n9wklIG9qU
27,23,눈 Snow,Lil Tachi & Hotchkiss,3,407892,-13.5%,https://www.youtube.com/watch?v=-ZZ90fD86ok
28,35,7 rings,Ariana Grande,14,372942,16.3%,https://www.youtube.com/watch?v=QYh6mYIJG2Y
29,56,TWIT (멍청이),Hwa Sa,11,364541,50.9%,https://www.youtube.com/watch?v=ScSn235gQx0
30,28,Me After You (너를 만나),--,26,343962,-5.5%,https://www.youtube.com/watch?v=YBzJ0jmHv-4
31,24,every moment with you (당신과는 천천히),Jang Beom June,5,343737,-25.3%,https://www.youtube.com/watch?v=yOZNN5xrK2o
32,,Earth,Lil Dicky,1,323778,,https://www.youtube.com/watch?v=vA2CrXj7wZM
33,29,신용재 (SHIN YONG JAE),HAEUN,24,321539,-10%,https://www.youtube.com/watch?v=Y0rK7r-30hs
34,59,Old Town Road (feat. Billy Ray Cyrus),Lil Nas X,3,296262,24.5%,https://www.youtube.com/watch?v=r7qovpFAGrQ
35,18,HOME,BTS,2,290901,-49.8%,https://www.youtube.com/watch?v=ghJURdZKq3I
36,63,Dance The Night Away,TWICE,4,285936,25.5%,https://www.youtube.com/watch?v=Fm5iP0S1z9w
37,53,If there was practice in love(사랑에 연습이 있었다면),"Lim JaeHyun, Moon SeongWook",4,281127,12.1%,https://www.youtube.com/watch?v=JRdykduaHG0
38,,Cat & Dog,TOMORROW X TOGETHER,1,277203,,https://www.youtube.com/watch?v=NaKrke1EL1A
39,,BAAM,MOMOLAND,38,269782,,https://www.youtube.com/watch?v=txWmd7QKFe8
40,50,Believer,Imagine Dragons,26,268726,1.3%,https://www.youtube.com/watch?v=7wtfhZwyrcc
41,33,"여자친구(Girlfriend) (HAEUN, YOSEP)",HAEUN,7,266185,-23.5%,https://www.youtube.com/watch?v=B2Zwi7gRA88
42,36,사월이 지나면 우리 헤어져요(Beautiful goodbye),CHEN,3,263419,-16.6%,https://www.youtube.com/watch?v=JrOrlhjIYVk
43,41,Travel(여행),BOL4,29,263151,-11.1%,https://www.youtube.com/watch?v=xRbPAVnqtcs
44,39,Girls Like You (feat. Cardi B),Maroon 5,38,256996,-14.4%,https://www.youtube.com/watch?v=aJOTlE1K90k
45,58,천개의 바람이 되어,Paul Kim,2,255634,6.2%,https://www.youtube.com/watch?v=U6oKoT_Zwwg
46,,you should see me in a crown,Billie Eilish,1,252714,,https://www.youtube.com/watch?v=coLerbRvgsQ
47,47,IndiGO,"JUSTHIS, Kid Milli, NO:EL   & YANGHONGWON",44,246696,-9.8%,https://www.youtube.com/watch?v=RL1QmNKVJSE
48,45,She,JANNABI,6,244135,-12.5%,https://www.youtube.com/watch?v=UbSlWaerUIE
49,,OKGO (feat. E SENS),Beenzino,1,239526,,https://www.youtube.com/watch?v=mlwqHWHo-5E
50,,How about you(너는 어땠을까),--,23,238644,,https://www.youtube.com/watch?v=TmyMV2Nj42Q
51,,Everybody Ready?,Apink,1,231441,,https://www.youtube.com/watch?v=CRJPWph0xhM
52,27,Make It Right,BTS,2,230173,-43.3%,https://www.youtube.com/watch?v=cVVs1loGEVg
53,54,comethru,Jeremy Zucker,5,226454,-7.5%,https://www.youtube.com/watch?v=jO2viLEW-1A
54,60,Love Shot,EXO,19,219955,-7.5%,https://www.youtube.com/watch?v=pSudEWBAYRE
55,62,On My Way,"Alan Walker, Sabrina Carpenter & Farruko",5,219834,-4.4%,https://www.youtube.com/watch?v=dhYOPzcsbGM
56,38,Without Me,Halsey,5,213698,-31%,https://www.youtube.com/watch?v=ZAfAud_M_mg
57,37,CROWN (어느날 머리에서 뿔이 자랐다),TOMORROW X TOGETHER,8,213685,-31.3%,https://www.youtube.com/watch?v=W3iSnJ663II
58,66,Paris in the Rain,Lauv,12,211924,-3.9%,https://www.youtube.com/watch?v=kOCkne-Bku4
59,40,Spring(봄) (feat. Sandara Park),박봄 (Park Bom),6,205249,-31.5%,https://www.youtube.com/watch?v=
60,67,Summer(뜨거운 여름밤은 가고 남은 건 볼품없지만),JANNABI,2,204249,-3.9%,https://www.youtube.com/watch?v=Kx8pJzPodsY
61,,"GO HIGH (feat. Woo, CHANGMO & The Quiett)",Lee Young-ji,1,204140,,https://www.youtube.com/watch?v=
62,57,DDING (띵),"Jvcki Wai, YANGHONGWON, Osshun Gum & Han Yo-han",15,200354,-16.9%,https://www.youtube.com/watch?v=ir7G_H0LFJw
63,68,Viva La Vida,Coldplay,17,198454,-6.4%,https://www.youtube.com/watch?v=dvgZkm1xWPE
64,64,IMJMWDP,IMJMWDP,9,193015,-14.8%,https://www.youtube.com/watch?v=uwy5hGT6i7Q
65,,지구멸망 (Global Extinction) (feat. KIRIN),sokodomo,1,192428,,https://www.youtube.com/watch?v=44gnd-CwW-A
66,69,이 노래가 클럽에서 나온다면 (Fire up),Woody,13,189828,-9.6%,https://www.youtube.com/watch?v=MBSpoTozBdg
67,,사랑했지만,Kwon In Ha,1,187632,,https://www.youtube.com/watch?v=pzl_PdJ7X-M
68,70,Mermaid,BOL4,3,180282,-13.3%,https://www.youtube.com/watch?v=abVxZTNkcsw
69,97,Lemon,Kenshi Yonezu,18,173586,9.1%,https://www.youtube.com/watch?v=SX_ViT4Ra7k
70,,Attention,Charlie Puth,21,172366,,https://www.youtube.com/watch?v=nfs8NYg7yQM
71,95,All Falls Down  (feat. Noah Cyrus & Digital Farm Animals),Alan Walker,6,171026,5.7%,https://www.youtube.com/watch?v=6RLLOEzdxsM
72,85,Symphony (feat. Zara Larsson),Clean Bandit,19,169824,0.5%,https://www.youtube.com/watch?v=aatr_2MstrI
73,,bury a friend,Billie Eilish,6,168617,,https://www.youtube.com/watch?v=HUHC9tYz8ik
74,71,스토커 (Stalker) (라이브),10CM,6,167917,-16.4%,https://www.youtube.com/watch?v=Iu-NVopNDKU
75,81,너도 그냥 날 놓아주면 돼 Just let me go,Yoon Gun,19,166216,-6.4%,https://www.youtube.com/watch?v=0IaUogNqQqA
76,96,We All Lie,Ha Jin,18,165304,2.6%,https://www.youtube.com/watch?v=PdDfuWJc9dA
77,42,소우주 (Mikrokosmos),BTS,2,163473,-43.5%,https://www.youtube.com/watch?v=Fw7C6IsDYgI
78,31,Jamais Vu,BTS,2,162964,-53.6%,https://www.youtube.com/watch?v=G3x17KyNJtg
79,87,7 Years,Lukas Graham,10,162348,-2.8%,https://www.youtube.com/watch?v=LHCob76kigA
80,99,180º,BEN,20,158333,1.5%,https://www.youtube.com/watch?v=rDG9I9nx0QU
81,,Chocolate Cream (feat. Nassun),LAYSHA,10,154483,,https://www.youtube.com/watch?v=HfySji7kNi0
82,72,Kick It,BLACKPINK,3,151855,-23.8%,https://www.youtube.com/watch?v=QO5jGAvgf5M
83,79,행복 (Happiness),OVAN,20,151044,-16.6%,https://www.youtube.com/watch?v=qGh0jk-f6to
84,,BLUE MOON,Hyolyn & CHANGMO,16,149691,,https://www.youtube.com/watch?v=GeJAee3m3Ik
85,,when the party's over,Billie Eilish,3,149165,,https://www.youtube.com/watch?v=pbMwTqkKSps
86,93,i'm so tired...,Lauv & Troye Sivan,13,142171,-12.7%,https://www.youtube.com/watch?v=fvjpE_wFL5A
87,94,봉봉쇼콜라 (Bon Bon Chocolat),EVERGLOW,4,142106,-12.2%,https://www.youtube.com/watch?v=HvGql8HwOIM
88,,MILLIONS,WINNER,18,141871,,https://www.youtube.com/watch?v=PALjhRpnfbk
89,,Waiting For Love,Avicii,7,141546,,https://www.youtube.com/watch?v=cHHLHGNpCSA
90,,bellyache,Billie Eilish,10,141186,,https://www.youtube.com/watch?v=gBRi6aZJGj4
91,,Egotistic(너나 해),MAMAMOO,22,141084,,https://www.youtube.com/watch?v=pHtxTSiPh5I
92,73,Freedumb (feat. HAON),sokodomo,3,140894,-27.9%,https://www.youtube.com/watch?v=Yjqa_8d2j3Q
93,,Short while Good Bye (Original),M.C The Max,3,140717,,https://www.youtube.com/watch?v=S5sdxPr4oFo
94,90,"dreams, books, power and walls (꿈과 책과 힘과 벽)",JANNABI,2,140254,-15.3%,https://www.youtube.com/watch?v=SJUWooZnfVQ
95,51,Dancing With A Stranger,Sam Smith & Normani,11,140178,-45.1%,https://www.youtube.com/watch?v=av5JD1dfj_c
96,,해야 (Sunrise),GFRIEND  ,14,138737,,https://www.youtube.com/watch?v=iciFwCnsyY4
97,,상사화(Magic Lily),AHN YE EUN,1,138435,,https://www.youtube.com/watch?v=9vpfuRGHxfU
98,100,Thinking out Loud,Ed Sheeran,4,137083,-9.5%,https://www.youtube.com/watch?v=lp-EO5I60KA
99,82,If I Knew…(알았다면),Jang Deok Cheol,18,135945,-23.3%,https://www.youtube.com/watch?v=3lr0q5jcDSY
100,78,Please Me,Cardi B & Bruno Mars,7,135869,-25.2%,https://www.youtube.com/watch?v=3y-O-4IL-PU
