Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,1,Dynamite,BTS,17,4126074,-3.9%,https://www.youtube.com/watch?v=gdZLi9oWNZg
2,,악역 (feat. 이하이 & 사이먼 도미닉 (Prod. 코드 쿤스트)),Swings,1,3547309,,https://www.youtube.com/watch?v=0tyznwCDUYI
3,2,Panorama,IZ*ONE,2,2552699,-16.2%,https://www.youtube.com/watch?v=G8GaQdW2wHc
4,6,테스형!,Na Hoon-a,12,1622246,-10.1%,https://www.youtube.com/watch?v=MRrXRlVd0P0
5,5,Lovesick Girls,BLACKPINK,11,1555485,-16.5%,https://www.youtube.com/watch?v=dyRsYk0LyA8
6,3,Life Goes On,BTS,4,1376844,-32.8%,https://www.youtube.com/watch?v=-5q5mZbe3V8
7,7,Black Mamba,aespa,5,1179966,-32.5%,https://www.youtube.com/watch?v=ZeerrnuLi5E
8,8,I CAN'T STOP ME,TWICE,8,1091205,-23.1%,https://www.youtube.com/watch?v=CM4CkVFmTds
9,26,Make A Wish (Birthday Song),NCT U,10,1022723,94.5%,https://www.youtube.com/watch?v=tyrVtwE8Gv0
10,11,When We Disco,J.Y. Park  & SUNMI,19,881315,-4.4%,https://www.youtube.com/watch?v=zrsBjYukE8s
11,14,How You Like That,BLACKPINK,25,858160,-0.6%,https://www.youtube.com/watch?v=ioNng23DkIM
12,10,さくらんぼ,Ai Otsuka,4,852160,-11.7%,https://www.youtube.com/watch?v=upODO6OuOOk
13,13,MAGO,GFRIEND  ,6,801497,-9.6%,https://www.youtube.com/watch?v=LmBYPXGqtss
14,12,잠이 오질 않네요,Jang Beom June,8,798832,-10.5%,https://www.youtube.com/watch?v=K0qKtn5VPUE
15,18,All I Want For Christmas Is You,Mariah Carey,27,773632,28.3%,https://www.youtube.com/watch?v=aAkMkVFwAoo
16,15,취기를 빌려 (Slightly Tipsy),Sandeul,21,765405,-6.8%,https://www.youtube.com/watch?v=2COAu1l6hUQ
17,37,Oh Santa! (feat. Ariana Grande & Jennifer Hudson),Mariah Carey,2,705627,60.7%,https://www.youtube.com/watch?v=G2bx3FzgJ6o
18,,아무도 잠들지 마라 (Nessun Dorma),Jeong Dong Won,1,701133,,https://www.youtube.com/watch?v=vpG8aKNw0T0
19,9,HERO,Lim Young-woong,7,696899,-33.3%,https://www.youtube.com/watch?v=4jXLHKMRA-E
20,,위대한 사랑 (Un Amore Cosi Grande),Jeong Dong Won,1,679247,,https://www.youtube.com/watch?v=x39ttzWXaIY
21,,Hate you,Yerin Baek,1,641953,,https://www.youtube.com/watch?v=z19ceDKYAlo
22,45,ON,BTS,43,632094,63%,https://www.youtube.com/watch?v=mPVDGOVjRQ0
23,23,Santa Tell Me,Ariana Grande,25,620910,15%,https://www.youtube.com/watch?v=nlR0MkrRklg
24,,What Do I Call You,TAEYEON,1,614926,,https://www.youtube.com/watch?v=5LbFdY6vGsQ
25,21,밤하늘의 별을 (Shiny Star),KyoungSeo,5,613387,6%,https://www.youtube.com/watch?v=NuTNPV72rFo
26,22,Savage Love (Laxed – Siren Beat)),"BTS, Jason Derulo & Jawsh 685",12,604081,6.6%,https://www.youtube.com/watch?v=qvu4nPMyl3U
27,16,딩가딩가 (Dingga),MAMAMOO,9,578826,-17.1%,https://www.youtube.com/watch?v=dfl9KIX1WpU
28,28,살짝 설렜어 (Nonstop),OH MY GIRL,34,531617,4.9%,https://www.youtube.com/watch?v=iDjQSdN_ig8
29,24,범 내려 온다 (Tiger is Coming) [Live],LEENALCHI,14,527396,0.1%,https://www.youtube.com/watch?v=t0BHhqw_Ecc
30,27,에잇 (feat. SUGA of BTS),IU,33,526788,3.9%,https://www.youtube.com/watch?v=TgOu00Mf3kI
31,46,Snowman,Sia,18,512281,34.1%,https://www.youtube.com/watch?v=gset79KMmt0
32,,고독하구만 (Godok) (feat. SUPERBEE),MUSHVENOM,1,512172,,https://www.youtube.com/watch?v=Y81VNXdDRro
33,32,WANNABE,ITZY,41,499146,10.6%,https://www.youtube.com/watch?v=fE2h3lGlOsk
34,17,AYA,MAMAMOO,7,496148,-27.1%,https://www.youtube.com/watch?v=UoI9riNffEU
35,,Please don’t…(이러지마 제발),K.Will,3,480207,,https://www.youtube.com/watch?v=PdUiCJnRptk
36,,0415,Yerin Baek,1,451432,,https://www.youtube.com/watch?v=K9ivJTc1Ls4
37,33,Actually.. I miss you (사실 나는) (feat. Gunho Jeon),GyeongseoYeji,9,442267,-1.6%,https://www.youtube.com/watch?v=YJInKpVsBQA
38,35,어떻게 지내 (I Need You),OVAN,41,442065,-0.5%,https://www.youtube.com/watch?v=rVXeArOQIs4
39,25,SO BAD,STAYC,6,437051,-16.9%,https://www.youtube.com/watch?v=gMe1c4UegBY
40,30,힘든 건 사랑이 아니다,Im Chang-jung,9,414434,-11.1%,https://www.youtube.com/watch?v=JsCaNB_uSpc
41,58,시작,Gaho,34,392315,28.4%,https://www.youtube.com/watch?v=O0StKlRHVeE
42,40,Pretty Savage,BLACKPINK,11,386787,-4.7%,https://www.youtube.com/watch?v=F8c8f2nK82w
43,49,Psycho,Red Velvet,51,386656,6.6%,https://www.youtube.com/watch?v=uR8Mrt1IpXg
44,39,Ice Cream,BLACKPINK & Selena Gomez,16,382866,-6.3%,https://www.youtube.com/watch?v=vRXZj0DzXIA
45,55,빵,Norazo,3,375026,15.3%,https://www.youtube.com/watch?v=evD1TAf18Lc
46,38,눈누난나 (NUNU NANA),Jessi,20,371867,-12.9%,https://www.youtube.com/watch?v=tJQaUW36pMw
47,29,90's Love,NCT U,4,370817,-22.4%,https://www.youtube.com/watch?v=A5H8zBb3iao
48,53,아로하 (Aloha),CHO JUNG SEOK,35,370605,10.4%,https://www.youtube.com/watch?v=3DOkxQ3HDXE
49,,Gashina,SUNMI,43,365257,,https://www.youtube.com/watch?v=ur0hCdne2-s
50,,"iii (feat. Basick, Kid Milli & Paloalto)",Layone,1,362523,,https://www.youtube.com/watch?v=etgNSJzOd5k
51,48,덤디덤디 (DUMDi DUMDi),(G)I-DLE,20,355545,-2.4%,https://www.youtube.com/watch?v=HPQ5mqovXHo
52,,"Hero (Feat. JUSTHIS, Golden) (Prod. GroovyRoom)",JUSTHIS & Khundi Panda,1,353083,,https://www.youtube.com/watch?v=KYmT7s6xG-E
53,,Any song,ZICO,42,347739,,https://www.youtube.com/watch?v=UuV2BmJ1p_I
54,57,34+35,Ariana Grande,6,336832,8.4%,https://www.youtube.com/watch?v=B6_iQvaIjXw
55,,CRY FOR ME,TWICE,1,334868,,https://www.youtube.com/watch?v=FF50-LY2Kro
