Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,2,Butter,BTS,7,6436285,30.9%,https://www.youtube.com/watch?v=WMweEpGlu_U
2,1,Next Level,aespa,8,6007222,-9.5%,https://www.youtube.com/watch?v=4TWR90KJl84
3,4,Chi Mat Ba Ram,Brave Girls,3,2835164,7.2%,https://www.youtube.com/watch?v=e70PkoJhQYM
4,3,Alcohol-Free,TWICE,5,2755608,-34.9%,https://www.youtube.com/watch?v=XA2YEHn-A8Q
5,5,Dun Dun Dance,OH MY GIRL,9,2021973,-14.2%,https://www.youtube.com/watch?v=HzOjwL7IP_o
6,6,ASAP,STAYC,13,1768354,-12.9%,https://www.youtube.com/watch?v=NsY-9MCOIAQ
7,7,롤린 (Rollin'),Brave Girls,24,1608058,-10%,https://www.youtube.com/watch?v=nw6mcjNlh8E
8,10,Dynamite,BTS,46,1529041,-1.1%,https://www.youtube.com/watch?v=gdZLi9oWNZg
9,,Weekend,TAEYEON,1,1492232,,https://www.youtube.com/watch?v=RmuL-BPFi2Q
10,9,사이렌 (Siren) [Remix],Homies,25,1480197,-8.5%,https://www.youtube.com/watch?v=vvTO3c-h0ZI
11,8,해야 해,2PM,2,1349377,-20.8%,https://www.youtube.com/watch?v=-6aVQrzja9U
12,11,HAPPEN (헤픈 우연),Heize,8,1342007,-7.5%,https://www.youtube.com/watch?v=AJPLgrfBiBo
13,,삠삠 (BEAM BEAM),JEON SOYEON,1,1272201,,https://www.youtube.com/watch?v=MqzX9JAZ08U
14,12,안녕 (Hello),JOY,6,1214956,-14.9%,https://www.youtube.com/watch?v=lNvBbh5jDcA
15,23,신호등,Lee Mujin,8,1109372,10.9%,https://www.youtube.com/watch?v=9Ibf10h9U0c
16,13,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber,16,1107307,-13.5%,https://www.youtube.com/watch?v=tQ0yjYUFKAE
17,20,비와 당신 (Rain and You),Lee Mujin,3,1106181,0.7%,https://www.youtube.com/watch?v=sCmcSBsTxQc
18,17,LILAC,IU,16,1097903,-6%,https://www.youtube.com/watch?v=v7bnOxV4jAc
19,34,Foolish Love,MSG WANNABE,2,1097697,75.2%,https://www.youtube.com/watch?v=-UMAz1KMHuI
20,22,Celebrity,IU,24,1084681,6.6%,https://www.youtube.com/watch?v=0-q1KafFCLU
21,14,In the morning,ITZY,10,1060101,-16.1%,https://www.youtube.com/watch?v=_ysomCGaZLw
22,21,My Starry Love (별빛 같은 나의 사랑아),Lim Young-woong,18,991694,-8.4%,https://www.youtube.com/watch?v=oQW9lY1ZAJA
23,19,상상더하기,LABOUM,21,989923,-10%,https://www.youtube.com/watch?v=bkGRmSF0rKE
24,15,Hello Future,NCT DREAM,2,985312,-16.9%,https://www.youtube.com/watch?v=QPUjV7epJqE
25,24,WE GO,fromis_9,7,975675,-1.4%,https://www.youtube.com/watch?v=HM6UpQZvbhY
26,18,Black Mamba,aespa,34,963679,-12.4%,https://www.youtube.com/watch?v=ZeerrnuLi5E
27,50,Bad Habits,Ed Sheeran,2,829648,87.1%,https://www.youtube.com/watch?v=orJSJGHjBLI
28,33,OHAYO MY NIGHT,디핵 (D-Hack) & Pateko,5,790596,22.2%,https://www.youtube.com/watch?v=9Unrl9Yi55s
29,26,Lovesick Girls,BLACKPINK,40,742001,-13.6%,https://www.youtube.com/watch?v=dyRsYk0LyA8
30,30,하루만 더,Big Mama,2,696283,-0.5%,https://www.youtube.com/watch?v=6TO3bwChwao
31,28,We Ride (운전만해),Brave Girls,18,683963,-15.7%,https://www.youtube.com/watch?v=4HjcypoChfQ
32,31,멜로디,ASH ISLAND,19,677304,-0.6%,https://www.youtube.com/watch?v=NB8LX6A5BBM
33,53,Only You,--,2,628148,46.3%,https://www.youtube.com/watch?v=Y0ygWXF-5tI
34,32,Panorama,IZ*ONE,31,600636,-10.3%,https://www.youtube.com/watch?v=G8GaQdW2wHc
35,45,In front of the Post Office in Autumn,Kim Dae-myung,2,590696,18.8%,https://www.youtube.com/watch?v=F5jrt858gYM
36,35,Leave The Door Open,"Silk Sonic, Bruno Mars & Anderson .Paak",18,567258,-2.1%,https://www.youtube.com/watch?v=adLGHcj_fmA
