Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,1,ICY,ITZY,3,3397100,-38.1%,https://www.youtube.com/watch?v=zndvqTc4P9I
2,6,FANCY,TWICE,17,1211964,12.6%,https://www.youtube.com/watch?v=kOHB85vDuow
3,,슈퍼버스데이,GIRIBOY & SUPERBEE,1,1079926,,https://www.youtube.com/watch?v=pJ8-Iiqss4M
4,2,2002,Anne-Marie,36,1034127,-23.1%,https://www.youtube.com/watch?v=Il-an3K9pjg
5,4,헤어져줘서 고마워,벤 BEN,6,1024390,-17.2%,https://www.youtube.com/watch?v=KJ1IY9D_Nn8
6,5,Snapping,CHUNG HA,7,979357,-12.2%,https://www.youtube.com/watch?v=deV_DmHKwjc
7,7,Boy With Luv (feat. Halsey),BTS,18,960238,-8.6%,https://www.youtube.com/watch?v=XsX3ATc3FbA
8,8,술이 문제야 (Drunk On Love),Jang Hye-jin & Yoon Min Soo,8,942549,-10%,https://www.youtube.com/watch?v=XcbEM7j_ARQ
9,10,Señorita,Shawn Mendes & Camila Cabello,8,916883,-1.5%,https://www.youtube.com/watch?v=Pkh8UtuejGw
10,9,오늘도 빛나는 너에게 (To You My Light) (feat. Raon Lee),Maktub,9,906735,-10%,https://www.youtube.com/watch?v=kNYA3H1jSSs
11,3,Phocha,Hwang In Wook,8,829939,-33.5%,https://www.youtube.com/watch?v=g6uvXiLNrxM
12,,Winter Bear,Kim Tae-hyun,1,820591,,https://www.youtube.com/watch?v=pk7ESz6vtyA
13,11,Speechless (Full),Naomi Scott,12,812755,-6.2%,https://www.youtube.com/watch?v=mw5VIEIvuMI
14,12,달라달라(DALLA DALLA),ITZY,27,801414,-6.8%,https://www.youtube.com/watch?v=pNfTK39k55U
15,13,bad guy,Billie Eilish,20,757528,-11.4%,https://www.youtube.com/watch?v=DyDfgMOUjCI
16,25,Dance The Night Away,TWICE,51,747034,64.1%,https://www.youtube.com/watch?v=Fm5iP0S1z9w
17,15,Kill This Love,BLACKPINK,19,704587,-2.3%,https://www.youtube.com/watch?v=2S24-y0Ij3Y
18,14,짐살라빔 (Zimzalabim),Red Velvet,8,605865,-19.8%,https://www.youtube.com/watch?v=YBnGBb1wg98
19,,HIT,SEVENTEEN,1,599742,,https://www.youtube.com/watch?v=F9CrRG6j2SM
20,16,Uh-Oh,(G)I-DLE,7,595957,-15%,https://www.youtube.com/watch?v=I66oFXdf0KU
21,,BUNGEE,OH MY GIRL,1,557818,,https://www.youtube.com/watch?v=QTD_yleCK9Y
22,19,YES or YES,TWICE,41,547799,5.5%,https://www.youtube.com/watch?v=mAKsZ26SabQ
23,,BIM BAM BUM,Rocket Punch,1,519366,,https://www.youtube.com/watch?v=nUOeg1LYF7Y
24,17,가라사대 (GOTTASADAE),BewhY,3,516259,-24.3%,https://www.youtube.com/watch?v=ckZor7HRU1E
25,,Friend Like Me,Will Smith,1,469296,,https://www.youtube.com/watch?v=1at7kKzBYxI
26,20,A Whole New World,Mena Massoud & Naomi Scott,12,469270,-7.9%,https://www.youtube.com/watch?v=eitDnP0_83k
27,24,Lean On Me (나의 어깨에 기대어요),10CM,4,465460,1.6%,https://www.youtube.com/watch?v=WD4E_XXd53s
28,22,Violeta (비올레타),IZ*ONE,20,458880,-1.9%,https://www.youtube.com/watch?v=6eEZ7DJMzuk
29,26,Another Day,Monday Kiz & Punch,5,447560,0.4%,https://www.youtube.com/watch?v=G6tW8eKUR1E
30,,Can you hear me?,BEN,1,439375,,https://www.youtube.com/watch?v=
31,23,니 소식,Ha Yea Song(송하예),9,431181,-7.1%,https://www.youtube.com/watch?v=eMZmNisWFvM
32,32,IDOL,BTS,51,425251,8.3%,https://www.youtube.com/watch?v=pBuZEGYXA6E
33,27,다시 사랑한다면 (니글니글 버터플라이),Kim Feel,3,419646,-4.7%,https://www.youtube.com/watch?v=6Cjq9zRUXNs
34,21,Fever(열대야),GFRIEND  ,6,414216,-12.5%,https://www.youtube.com/watch?v=Zll7O1v63aY
35,40,내 안부,이우(LEE WOO),4,412444,17.2%,https://www.youtube.com/watch?v=
36,31,시든 꽃에 물을 주듯,HYNN,3,403175,-0.1%,https://www.youtube.com/watch?v=abQ2AYUyrb8
37,37,Chica,CHUNG HA,4,397184,9.6%,https://www.youtube.com/watch?v=cXEwBtC5CcE
38,35,La Vie en Rose,--,42,390688,0.9%,https://www.youtube.com/watch?v=WZwr2a_lFWY
39,42,"AMBITION (feat. ASH ISLAND, Keem Hyo-eun, Hash Swan & CHANGMO)",Leellamarz,7,390253,12%,https://www.youtube.com/watch?v=K7o4nYV0ns4
40,30,Birthday,JEON SOMI,9,359872,-13.5%,https://www.youtube.com/watch?v=oDJ4ct59NC4
41,39,벌써 12시 (Gotta Go),CHUNG HA,33,343524,-2.6%,https://www.youtube.com/watch?v=HlN2BXNJzxA
42,46,SOLO,Jennie,40,330030,0.2%,https://www.youtube.com/watch?v=b73BI9eUkjM
43,29,BOOM,NCT DREAM,3,328010,-24.5%,https://www.youtube.com/watch?v=X-iJZ0gfKPo
44,41,Rooftop (옥탑방),N.Flying,27,325927,-7%,https://www.youtube.com/watch?v=VpaUh_BGqE0
45,36,If there was practice in love(사랑에 연습이 있었다면),"Lim JaeHyun, Moon SeongWook",20,320201,-14.5%,https://www.youtube.com/watch?v=JRdykduaHG0
46,,방에 모기가 있어,10CM,1,319827,,https://www.youtube.com/watch?v=d5cV86Sa6k0
47,38,사계 (Four Seasons),TAEYEON,21,314299,-11.5%,https://www.youtube.com/watch?v=4HG_CJzyX6A
48,47,'너에게 못했던 내 마지막 말은,Davichi,13,299369,-6.3%,https://www.youtube.com/watch?v=Jov5h_DuED4
49,49,We don't talk together (feat. GIRIBOY),Heize,6,292240,-3.7%,https://www.youtube.com/watch?v=ByHNlfmmT-w
50,48,Old Town Road (feat. Billy Ray Cyrus),Lil Nas X,19,284259,-10.2%,https://www.youtube.com/watch?v=r7qovpFAGrQ
51,50,Me After You (너를 만나),--,41,282908,-2.7%,https://www.youtube.com/watch?v=YBzJ0jmHv-4
52,55,Love is so...,Jang Yoon Jeong,17,282198,4%,https://www.youtube.com/watch?v=Fhh_X9Q0BZg
53,52,친구로 지내자면서,Hwang In Wook,7,273004,-1.9%,https://www.youtube.com/watch?v=Sg3pl8KNEXI
54,18,뭐해(What are you up to),Kang Daniel,3,270645,-54.3%,https://www.youtube.com/watch?v=_-QY40Reub8
55,,BBIBBI(삐삐),IU,27,264758,,https://www.youtube.com/watch?v=nM0xDI5R50E
