Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,1,Celebrity,IU,3,4581358,-44.1%,https://www.youtube.com/watch?v=0-q1KafFCLU
2,3,Dynamite,BTS,25,2394841,2.9%,https://www.youtube.com/watch?v=gdZLi9oWNZg
3,5,Lovesick Girls,BLACKPINK,19,1509942,5.7%,https://www.youtube.com/watch?v=dyRsYk0LyA8
4,4,화 (火花) [HWAA],(G)I-DLE,5,1408743,-10.3%,https://www.youtube.com/watch?v=z3szNvgQxHo
5,,약속 (Forever),aespa,1,1391484,,https://www.youtube.com/watch?v=wog1R1d4zls
6,2,I’m Not Cool,HyunA,3,1386000,-53.8%,https://www.youtube.com/watch?v=_yXEnhyOTQo
7,6,Panorama,IZ*ONE,10,1242113,-6.8%,https://www.youtube.com/watch?v=G8GaQdW2wHc
8,,Up,Cardi B,1,863427,,https://www.youtube.com/watch?v=rCiBgLOcuKU
9,9,I CAN'T STOP ME,TWICE,16,863044,5.9%,https://www.youtube.com/watch?v=CM4CkVFmTds
10,7,Black Mamba,aespa,13,839696,-2.1%,https://www.youtube.com/watch?v=ZeerrnuLi5E
11,11,How You Like That,Sup I'm Bianca,33,781626,5%,https://www.youtube.com/watch?v=ioNng23DkIM
12,10,밤하늘의 별을 (Shiny Star),KyoungSeo,13,736875,-1.1%,https://www.youtube.com/watch?v=NuTNPV72rFo
13,13,에잇 (feat. SUGA of BTS),IU,41,698947,-2.6%,https://www.youtube.com/watch?v=TgOu00Mf3kI
14,15,Actually.. I miss you (사실 나는) (feat. Gunho Jeon),GyeongseoYeji,17,663969,4.1%,https://www.youtube.com/watch?v=YJInKpVsBQA
15,16,테스형!,Na Hoon-a,20,654157,4.1%,https://www.youtube.com/watch?v=MRrXRlVd0P0
16,14,Life Goes On,BTS,12,643892,-8.2%,https://www.youtube.com/watch?v=-5q5mZbe3V8
17,12,WANNABE,ITZY,49,642427,-11.5%,https://www.youtube.com/watch?v=fE2h3lGlOsk
18,23,살짝 설렜어 (Nonstop),OH MY GIRL,42,628431,15.2%,https://www.youtube.com/watch?v=iDjQSdN_ig8
19,18,이 밤을 빌려 말해요 (바른연애 길잡이 X 10CM),10CM,3,622610,3.7%,https://www.youtube.com/watch?v=Y_8aUSyNM9Y
20,33,Pretty Savage,BLACKPINK,19,605765,54.3%,https://www.youtube.com/watch?v=F8c8f2nK82w
21,26,Ashes,Stellar,3,588527,17.3%,https://www.youtube.com/watch?v=1NnT8RjQHg8
22,21,취기를 빌려 (Slightly Tipsy),Sandeul,29,561656,-1.4%,https://www.youtube.com/watch?v=2COAu1l6hUQ
23,19,잠이 오질 않네요,Jang Beom June,16,559989,-4%,https://www.youtube.com/watch?v=K0qKtn5VPUE
24,8,GOOD GIRL,HyunA,2,517251,-37.4%,https://www.youtube.com/watch?v=1scbHXpB6OM
25,39,덤디덤디 (DUMDi DUMDi),(G)I-DLE,25,512168,45.5%,https://www.youtube.com/watch?v=HPQ5mqovXHo
26,35,범 내려 온다 (Tiger is Coming) [Live],LEENALCHI,22,494277,33.2%,https://www.youtube.com/watch?v=t0BHhqw_Ecc
27,24,MAGO,GFRIEND  ,14,492128,-8%,https://www.youtube.com/watch?v=LmBYPXGqtss
28,17,34+35,Ariana Grande,14,431018,-30.2%,https://www.youtube.com/watch?v=B6_iQvaIjXw
29,20,HERO,Lim Young-woong,15,419857,-27.5%,https://www.youtube.com/watch?v=4jXLHKMRA-E
30,25,"존시나 (feat. Northfacegawd, JUSTHIS & Layone)",YUMDDA,10,419014,-18.6%,https://www.youtube.com/watch?v=KT5nEChOISs
31,28,When We Disco,J.Y. Park  & SUNMI,27,418499,-3%,https://www.youtube.com/watch?v=zrsBjYukE8s
32,27,Sequence,IZ*ONE,8,403096,-9%,https://www.youtube.com/watch?v=xond2K-7fjQ
33,51,나로 바꾸자 (Switch to me) (feat. J.Y. Park ),Rain,7,401623,26.6%,https://www.youtube.com/watch?v=-Bf_BB9iTNI
34,31,사이렌 (Siren) [Remix],Homies,4,400442,0.3%,https://www.youtube.com/watch?v=vvTO3c-h0ZI
35,41,What Do I Call You,TAEYEON,9,382962,12.7%,https://www.youtube.com/watch?v=5LbFdY6vGsQ
36,36,어떻게 지내 (I Need You),OVAN,49,377246,2.9%,https://www.youtube.com/watch?v=rVXeArOQIs4
37,,그날에 나는 맘이 편했을까 (On That Day),Lee Ye Joon,1,374107,,https://www.youtube.com/watch?v=Jqbe1Wdlkt4
38,29,Not Shy,ITZY,25,370478,-8.7%,https://www.youtube.com/watch?v=wTowEKjDGkU
39,40,아로하 (Aloha),CHO JUNG SEOK,43,362692,4.7%,https://www.youtube.com/watch?v=3DOkxQ3HDXE
40,22,D-D-DANCE,IZ*ONE,3,361878,-35.9%,https://www.youtube.com/watch?v=BzVCaXkR6Gc
41,38,딩가딩가 (Dingga),MAMAMOO,17,350456,-1%,https://www.youtube.com/watch?v=dfl9KIX1WpU
42,52,Killer,Valerie Broussard,2,344851,11.2%,https://www.youtube.com/watch?v=HBuyabH6F-0
43,44,Ice Cream,BLACKPINK & Selena Gomez,23,341694,2%,https://www.youtube.com/watch?v=vRXZj0DzXIA
44,45,ON,BTS,51,333866,0.7%,https://www.youtube.com/watch?v=mPVDGOVjRQ0
45,62,MORE & MORE,TWICE,24,329747,20.4%,https://www.youtube.com/watch?v=mH0_XpSHkZo
46,30,소우주 (Mikrokosmos),BTS,9,320620,-20.7%,https://www.youtube.com/watch?v=Fw7C6IsDYgI
47,,FIESTA,IZ*ONE,40,313766,,https://www.youtube.com/watch?v=eDEFolvLn0A
48,,이불 (Comforter),Young Tak,1,311667,,https://www.youtube.com/watch?v=iZ_w8UY60jw
49,43,Make A Wish (Birthday Song),NCT U,18,308267,-8%,https://www.youtube.com/watch?v=tyrVtwE8Gv0
50,,Burn The House Down,AJR,1,308091,,https://www.youtube.com/watch?v=UnyLfqpyi94
51,,Blinding Lights,The Weeknd,23,286682,,https://www.youtube.com/watch?v=4NRXx6U8ABQ
52,61,야 우냐 (U MAD),BOBBY,3,285654,3.4%,https://www.youtube.com/watch?v=jz5gZeDgiPs
53,53,SO BAD,STAYC,14,284198,-7.6%,https://www.youtube.com/watch?v=gMe1c4UegBY
54,73,F the World,Mommy Son,2,279341,19.9%,https://www.youtube.com/watch?v=xKRYKEUwS0E
55,49,Your Lights,ISU,5,272518,-16.2%,https://www.youtube.com/watch?v=4m5af6FFHtg
56,59,drivers license,Olivia Rodrigo,4,270873,-4.2%,https://www.youtube.com/watch?v=ZmDBbnmKpqQ
57,58,さくらんぼ,Ai Otsuka,12,270256,-7.5%,https://www.youtube.com/watch?v=upODO6OuOOk
58,79,밝게 빛나는 별이 되어 비춰줄게 (I will be your shining star),Song I Han,2,269906,21.1%,https://www.youtube.com/watch?v=hhTk3l9UfW0
59,67,How did we (우린 어쩌다 헤어진 걸까),Huh Gak,6,266223,6.4%,https://www.youtube.com/watch?v=yRwmTXUeONE
60,57,잊었니,Sohyang,5,263215,-12.2%,https://www.youtube.com/watch?v=s0hVHvBSd_w
61,64,힘든 건 사랑이 아니다,Im Chang-jung,17,255918,-3.4%,https://www.youtube.com/watch?v=JsCaNB_uSpc
62,56,AYA,MAMAMOO,15,254694,-15.2%,https://www.youtube.com/watch?v=UoI9riNffEU
63,,마음이 그래 (Live),Gaeko & Kwon Jin-ah,1,253630,,https://www.youtube.com/watch?v=51RkNGIM5oE
64,68,혼술하고 싶은 밤 (Lonely night),BEN,10,246649,1.8%,https://www.youtube.com/watch?v=NYdakl7RF38
65,71,Mood (Live),24kGoldn & Iann Dior,16,243788,3.5%,https://www.youtube.com/watch?v=GrAchTdepsU
66,48,Rosario (feat. CL & ZICO),EPIK HIGH,4,242305,-25.8%,https://www.youtube.com/watch?v=FCsLikmxhV0
67,55,"Achoo Remix (feat. pH-1, Muchman, Skinny Brown, Louie, Leellamarz, Ourealgoat & Dbo)",Groovy Room & JUSTHIS,5,240383,-20.4%,https://www.youtube.com/watch?v=P2ICs5maFM0
68,76,Savage Love (Karaoke),"Jawsh 685, Jason Derulo & Sing King",20,239768,6.8%,https://www.youtube.com/watch?v=gUci-tsiU4I
69,77,Friday (금요일에 만나요) (feat. Jang Yi-jeong of History),IU,13,233834,4.6%,https://www.youtube.com/watch?v=EiVmQZwJhsA
70,69,90's Love,NCT U,12,233094,-1.4%,https://www.youtube.com/watch?v=A5H8zBb3iao
71,,고백 (Confession),Huh Gak,1,232765,,https://www.youtube.com/watch?v=nmWgJUYzEtM
72,81,너의 번호를 누르고,#An Nyeong,8,230673,4.7%,https://www.youtube.com/watch?v=vbbDQvXXGBw
73,,Shutter Island,Jessie Reyez,1,230415,,https://www.youtube.com/watch?v=X7_BJveYMF4
74,63,With and Without You (그대 없이 그대와),HYNN,3,226544,-16.9%,https://www.youtube.com/watch?v=RFv04309fXk
75,84,예뻤어 (You Were Beautiful),DAY6,10,225677,2.8%,https://www.youtube.com/watch?v=BS7tz2rAOSA
76,87,CRY FOR ME,TWICE,9,224813,5.2%,https://www.youtube.com/watch?v=FF50-LY2Kro
77,65,마지막 날에 (Moving On),KYUHYUN,2,222432,-12.9%,https://www.youtube.com/watch?v=gXwVNwdOFhk
78,86,도망가자 (Run With Me),sunwoojunga,4,221804,3.2%,https://www.youtube.com/watch?v=0q6DR6EiPPo
79,,炎,LiSA,1,219404,,https://www.youtube.com/watch?v=4DxL6IKmXx4
80,92,At My Worst,Pink Sweat$,2,218892,7.2%,https://www.youtube.com/watch?v=8CEJoCr_9UI
81,37,Odd Eye,Dreamcatcher,3,217166,-38.8%,https://www.youtube.com/watch?v=1QD0FeZyDtQ
82,91,Freak,lIlBOI,5,217079,6.3%,https://www.youtube.com/watch?v=y46_4ZbzubI
83,72,Once in a December (12월의 어느 겨울…),YoonDo,6,215178,-8%,https://www.youtube.com/watch?v=YTo3gDuytKY
84,,Sugar,KIM WOO SEOK,1,210348,,https://www.youtube.com/watch?v=YIljei6gx-k
85,,WAP (feat. Megan Thee Stallion),Cardi B,23,208303,,https://www.youtube.com/watch?v=hsm4poTWjMs
86,88,Warriors,Imagine Dragons,10,206811,-2.5%,https://www.youtube.com/watch?v=1uBPOu3si5w
87,89,서면역에서 seomyun,SoonSoonHee,19,205026,-2.7%,https://www.youtube.com/watch?v=Izl5vXDTevY
88,,Say Yes,Loco & Punch,19,204354,,https://www.youtube.com/watch?v=6GC8JF2FOgA
89,82,어른 (Grown Ups),Sondia,13,203831,-7.4%,https://www.youtube.com/watch?v=5a-tqIQc8RM
90,74,나랑 같이 걸을래 (바른연애 길잡이 X 적재),Jukjae,10,200853,-13.5%,https://www.youtube.com/watch?v=cn8gCkw6H5A
91,80,ALIEN,LEE SUHYUN,17,200161,-9.5%,https://www.youtube.com/watch?v=GywDFkY3z-c
92,,헐헐헐,진홍주,3,198954,,https://www.youtube.com/watch?v=hluTOnWkNts
93,,It Starts Today,--,1,197146,,https://www.youtube.com/watch?v=9LjxxZSYw0I
94,,Psycho,Mia Rodriguez,5,196757,,https://www.youtube.com/watch?v=KGgOz_gRD_c
95,,夜に駆ける,YOASOBI,8,189869,,https://www.youtube.com/watch?v=x8VYWazR5mE
96,,Into the I-LAND,IU,20,182668,,https://www.youtube.com/watch?v=QYNwbZHmh8g
97,70,Love Is Gone (Acoustic) (feat. Dylan Matthew),SLANDER,5,181623,-23.1%,https://www.youtube.com/watch?v=hCrtcVDgCGw
98,,400km (Feat. Kid Milli) (feat. Kid Milli),Han Yo-han,15,181169,,https://www.youtube.com/watch?v=Sq9DmUBdQMs
99,,Don't Know What to Do,BLACKPINK,16,180570,,https://www.youtube.com/watch?v=FHn4P9Fyj0M
100,,Jayu,SE SO NEON,1,180467,,https://www.youtube.com/watch?v=ImKWbWCpR74
