Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
44,52,"존시나 (feat. Northfacegawd, JUSTHIS & Layone)",YUMDDA,14,366857,6.7%,https://www.youtube.com/watch?v=KT5nEChOISs
45,47,When We Disco,J.Y. Park  & SUNMI,31,360523,-1.2%,https://www.youtube.com/watch?v=zrsBjYukE8s
46,35,34+35,Ariana Grande,18,359884,-14%,https://www.youtube.com/watch?v=B6_iQvaIjXw
47,30,Brush (붓),--,2,357468,-21.6%,https://www.youtube.com/watch?v=uh_gpkys3KU
48,45,Everything Black (feat. Mike Taylor),Unlike Pluto,3,354525,-4.1%,https://www.youtube.com/watch?v=mWKDZRJWdF4
49,,Coffee With Me (커피한잔할래요),Paul Kim,1,343180,,https://www.youtube.com/watch?v=l7PgoVBZpc8
50,57,At My Worst,Pink Sweat$,6,343012,19.5%,https://www.youtube.com/watch?v=8CEJoCr_9UI
51,65,View,SHINee,6,338690,24.3%,https://www.youtube.com/watch?v=UF53cptEE5k
52,28,옜다 (Take It),MUSHVENOM & JUSTHIS,8,338335,-26.6%,https://www.youtube.com/watch?v=THRvS3lHIAo
53,,비로소 너에게 도착했다 (Full Bloom),MAKTUB,1,327483,,https://www.youtube.com/watch?v=25VMrK1jbAg
54,37,PARANOIA,Kang Daniel,4,324482,-21.1%,https://www.youtube.com/watch?v=zLrWIgkvoB0
55,84,상상더하기,LABOUM,4,314353,43.9%,https://www.youtube.com/watch?v=bkGRmSF0rKE
56,59,HEY CHILD,X Ambassadors,4,307067,9.5%,https://www.youtube.com/watch?v=n2RGleYl5e0
57,53,炎,LiSA,5,304226,-10.1%,https://www.youtube.com/watch?v=4DxL6IKmXx4
58,51,HERO,Lim Young-woong,19,300758,-12.6%,https://www.youtube.com/watch?v=4jXLHKMRA-E
59,,BLUE MOON,Hyolyn & CHANGMO,19,292849,,https://www.youtube.com/watch?v=GeJAee3m3Ik
60,32,Joker (feat. Jamie),Big Natty,2,292755,-34.3%,https://www.youtube.com/watch?v=dQ_1j05WSqM
61,64,さくらんぼ,Ai Otsuka,16,290261,6.1%,https://www.youtube.com/watch?v=upODO6OuOOk
62,31,Fix You,Coldplay,2,290064,-35.4%,https://www.youtube.com/watch?v=k4V3Mo61fJM
63,63,F the World,Mommy Son,6,281330,2.4%,https://www.youtube.com/watch?v=xKRYKEUwS0E
64,,잠시 (Telepathy),BTS,4,280186,,https://www.youtube.com/watch?v=OGMeHzBLuM8
65,68,Sequence,IZ*ONE,12,270598,4.6%,https://www.youtube.com/watch?v=xond2K-7fjQ
66,,눈누난나 (NUNU NANA),Jessi,24,267701,,https://www.youtube.com/watch?v=tJQaUW36pMw
67,,하이힐,Brave Girls,1,267233,,https://www.youtube.com/watch?v=gF2Pg5dbYN4
68,56,What Do I Call You,TAEYEON,13,266357,-7.6%,https://www.youtube.com/watch?v=5LbFdY6vGsQ
69,71,SO BAD,STAYC,18,265482,4.9%,https://www.youtube.com/watch?v=gMe1c4UegBY
70,49,사랑하는 당신께 (Love Letter),Paul Kim,2,259094,-27.3%,https://www.youtube.com/watch?v=CAPzWKgzkIg
71,70,How did we (우린 어쩌다 헤어진 걸까),Huh Gak,10,255319,0.6%,https://www.youtube.com/watch?v=yRwmTXUeONE
72,72,April Story(봄의 나라 이야기),APRIL,18,254989,0.9%,https://www.youtube.com/watch?v=RIWRyggt-QY
73,61,Up,Cardi B,5,249284,-9.4%,https://www.youtube.com/watch?v=rCiBgLOcuKU
74,,MORE & MORE,TWICE,25,246519,,https://www.youtube.com/watch?v=mH0_XpSHkZo
75,77,너의 번호를 누르고,#An Nyeong,12,244286,7.8%,https://www.youtube.com/watch?v=vbbDQvXXGBw
76,79,나랑 같이 걸을래 (바른연애 길잡이 X 적재),Jukjae,14,240618,7.6%,https://www.youtube.com/watch?v=cn8gCkw6H5A
77,,Grand Prix (feat. Beenzino),ASH ISLAND,1,237677,,https://www.youtube.com/watch?v=kWYr2ZeQJMI
78,78,예뻤어 (You Were Beautiful),DAY6,14,236838,5.1%,https://www.youtube.com/watch?v=BS7tz2rAOSA
79,75,Mood (Live),24kGoldn & Iann Dior,20,232713,-0.1%,https://www.youtube.com/watch?v=GrAchTdepsU
80,,숲의 아이 (Bon voyage),YooA,22,231255,,https://www.youtube.com/watch?v=AAOOKbk-knM
81,,pov,Ariana Grande,1,228632,,https://www.youtube.com/watch?v=y-C5cM_0KVE
82,46,Beautiful Beautiful,ONF,2,224019,-39%,https://www.youtube.com/watch?v=0pwBFTUJBzQ
83,86,夜に駆ける,YOASOBI,12,221872,3.2%,https://www.youtube.com/watch?v=x8VYWazR5mE
84,73,Friday (금요일에 만나요) (feat. Jang Yi-jeong of History),IU,17,219188,-8.1%,https://www.youtube.com/watch?v=EiVmQZwJhsA
85,81,Killer,Valerie Broussard,6,217653,-1.7%,https://www.youtube.com/watch?v=HBuyabH6F-0
86,88,drivers license,Olivia Rodrigo,8,216216,2.2%,https://www.youtube.com/watch?v=ZmDBbnmKpqQ
87,,BAD,Christopher,1,215986,,https://www.youtube.com/watch?v=Ty8UzZlO1EE
88,,12:45 (Stripped),Etham,21,213812,,https://www.youtube.com/watch?v=fSzLmXV9pIo
89,98,Racks On Racks (사임쌓임),"--, SUPERBEE, -- & Uneducated Kid",3,210575,16.2%,https://www.youtube.com/watch?v=I-MSIqTVi6s
90,89,혼술하고 싶은 밤 (Lonely night),BEN,14,210208,0.3%,https://www.youtube.com/watch?v=NYdakl7RF38
91,85,고백 (Confession),Huh Gak,5,210184,-2.7%,https://www.youtube.com/watch?v=nmWgJUYzEtM
92,,One More Night (feat. lIlBOI),ASH ISLAND,1,206087,,https://www.youtube.com/watch?v=DpTck784NIw
93,76,나로 바꾸자 (Switch to me) (feat. J.Y. Park ),Rain,11,205233,-11.4%,https://www.youtube.com/watch?v=-Bf_BB9iTNI
94,92,I (feat. Verbal Jint),TAEYEON,3,202100,3.2%,https://www.youtube.com/watch?v=4OrCA1OInoo
95,,이불 (Comforter),Young Tak,4,201496,,https://www.youtube.com/watch?v=iZ_w8UY60jw
96,74,ZERO: ATTITUDE (feat. pH-1),SOYOU & IZ*ONE,4,200449,-15.2%,https://www.youtube.com/watch?v=WGVpBTw3PYo
97,,고백,Deli Spice,1,199715,,https://www.youtube.com/watch?v=BYyVDi8BpZw
98,91,Levitating (feat. DaBaby),Dua Lipa,12,199692,-0.2%,https://www.youtube.com/watch?v=TUVcZfQe-Kw
99,82,소나기 (Sudden Rain),Lim Young-woong,3,199268,-9.6%,https://www.youtube.com/watch?v=f9dPH-61Igw
100,,Error (feat. Loopy),ASH ISLAND,21,197777,,https://www.youtube.com/watch?v=JMw_cyEjNUw
