Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,,"How can I love the heartbreak, you`re the one I love",AKMU,1,3375725,,https://www.youtube.com/watch?v=m3DZsBw5bnE
2,,Chicken Noodle Soup (feat. Becky G),J-Hope,1,2812760,,https://www.youtube.com/watch?v=i23NEQEFpgQ
3,1,Feel Special,TWICE,2,2370983,-32.3%,https://www.youtube.com/watch?v=3ymwOvzhwHs
4,9,오늘도 빛나는 너에게 (To You My Light) (feat. Raon Lee),Maktub,16,1410390,52.5%,https://www.youtube.com/watch?v=kNYA3H1jSSs
5,4,Workaholic,BOL4,4,1393769,-1%,https://www.youtube.com/watch?v=mrAIqeULUL0
6,,Daredevil(천둥벌거숭이) (feat. Jvcki Wai & YUMDDA),ZICO,1,1369982,,https://www.youtube.com/watch?v=yp26FJduCFc
7,5,Phocha,Hwang In Wook,15,1180908,-8.9%,https://www.youtube.com/watch?v=g6uvXiLNrxM
8,3,ICY,ITZY,10,1126030,-41.4%,https://www.youtube.com/watch?v=zndvqTc4P9I
9,8,FANCY,TWICE,24,894918,-6.1%,https://www.youtube.com/watch?v=kOHB85vDuow
10,10,2002,Anne-Marie,43,886441,9.6%,https://www.youtube.com/watch?v=Il-an3K9pjg
11,11,음파음파 Umpah Umpah,Red Velvet,6,783633,4.6%,https://www.youtube.com/watch?v=vHS9E6JFja8
12,7,LALALAY(날라리),SUNMI,27,776778,-29.5%,https://www.youtube.com/watch?v=LrggmyDhWBo
13,12,Señorita,Shawn Mendes & Camila Cabello,15,735544,-0.5%,https://www.youtube.com/watch?v=Pkh8UtuejGw
14,14,Boy With Luv (feat. Halsey),BTS,25,735086,6.1%,https://www.youtube.com/watch?v=XsX3ATc3FbA
15,13,가라사대 (GOTTASADAE),BewhY,10,666726,-7.6%,https://www.youtube.com/watch?v=ckZor7HRU1E
16,15,술이 문제야 (Drunk On Love),Jang Hye-jin & Yoon Min Soo,15,654059,-5.6%,https://www.youtube.com/watch?v=XcbEM7j_ARQ
17,16,Lean On Me (나의 어깨에 기대어요),10CM,11,646885,-2.5%,https://www.youtube.com/watch?v=WD4E_XXd53s
18,6,Sixth Sense,Brown Eyed Girls,2,616289,-44.1%,https://www.youtube.com/watch?v=pIqkDBsSJOw
19,18,Kill This Love,BLACKPINK,26,571341,-5.4%,https://www.youtube.com/watch?v=2S24-y0Ij3Y
20,17,Snapping,CHUNG HA,14,568806,-6.9%,https://www.youtube.com/watch?v=deV_DmHKwjc
21,42,CLOSER,OH MY GIRL,2,562543,85.1%,https://www.youtube.com/watch?v=isUudT58Xfk
22,21,Speechless (Full),Naomi Scott,19,539758,9.2%,https://www.youtube.com/watch?v=mw5VIEIvuMI
23,27,bad guy,Billie Eilish,27,526269,20%,https://www.youtube.com/watch?v=DyDfgMOUjCI
24,20,니 소식,Ha Yea Song(송하예),13,520096,4.6%,https://www.youtube.com/watch?v=eMZmNisWFvM
25,19,달라달라(DALLA DALLA),ITZY,34,512682,0.7%,https://www.youtube.com/watch?v=pNfTK39k55U
26,36,Who Dat B,Jessi,2,510796,44.7%,https://www.youtube.com/watch?v=zaYqW9s9Aok
27,,我願意平凡的陪在你身旁,王七七,1,499445,,https://www.youtube.com/watch?v=WO-bBW8p3hE
28,25,If there was practice in love(사랑에 연습이 있었다면),Lim Jae Hyun,27,499409,12%,https://www.youtube.com/watch?v=kXAvbHPdTZ0
29,,Human (사람),ZICO,1,494783,,https://www.youtube.com/watch?v=e_J64gYVqj4
30,22,Uh-Oh,(G)I-DLE,14,488699,-0.7%,https://www.youtube.com/watch?v=I66oFXdf0KU
31,86,블러드시티에 등장한 삐에로 왜 계속 나보고 웃어ㅠㅠ (feat. 김완선) | 에버랜드 할로윈 축제 K-Pop M/V (KIMWANSUN + Everland),Kim Wan Sun,4,477238,153%,https://www.youtube.com/watch?v=vwNrL6LSEWY
32,24,Me After You (너를 만나),--,48,452277,-1.8%,https://www.youtube.com/watch?v=YBzJ0jmHv-4
33,33,"AMBITION (feat. ASH ISLAND, Keem Hyo-eun, Hash Swan & CHANGMO)",Leellamarz,14,446068,12.9%,https://www.youtube.com/watch?v=K7o4nYV0ns4
34,,"그대의 밤, 나의 아침 (Night and Day",Brown Eyed Soul,1,437900,,https://www.youtube.com/watch?v=giZqfyD__s0
35,45,Lip & Hip,HyunA,29,428615,49.3%,https://www.youtube.com/watch?v=vcqImqOVE2U
36,28,FLASH (엑스원),X1,6,428500,0.3%,https://www.youtube.com/watch?v=LlQEKB2H7z4
37,,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,Jang Beom June,1,428462,,https://www.youtube.com/watch?v=YBEUXfT7_48
38,26,Done For Me,Punch(펀치),6,409434,-8%,https://www.youtube.com/watch?v=
39,57,BUNGEE,OH MY GIRL,8,398213,58.4%,https://www.youtube.com/watch?v=QTD_yleCK9Y
40,29,Adios,EVERGLOW,6,377281,-7.8%,https://www.youtube.com/watch?v=4gX_p1VkgA4
41,35,Another Day (먼데이 키즈(Monday Kiz) & Punch(펀치)),먼데이 키즈(Monday Kiz) & Punch(펀치),12,369967,4.7%,https://www.youtube.com/watch?v=G6tW8eKUR1E
42,34,YES or YES,TWICE,48,367745,-3.4%,https://www.youtube.com/watch?v=mAKsZ26SabQ
43,,CHEN 첸 '우리 어떻게 할까요 (Shall we?),CHEN,1,346644,,https://www.youtube.com/watch?v=AO1OqWwKj1A
44,37,내 목소리 들리니,BEN,8,337614,-3.3%,https://www.youtube.com/watch?v=d_tz_ZbkexI
45,,I'm a little drunk(조금 취했어),Lim Jae Hyun,1,330326,,https://www.youtube.com/watch?v=1KFQdzSbbKA
46,,Good Vibe,J.Fla,2,328455,,https://www.youtube.com/watch?v=NdoNRP-9shw
47,32,How about you(너는 어땠을까),--,42,325272,-18.4%,https://www.youtube.com/watch?v=TmyMV2Nj42Q
48,50,Rooftop (옥탑방),N.Flying,32,318913,16.1%,https://www.youtube.com/watch?v=VpaUh_BGqE0
49,31,시든 꽃에 물을 주듯,HYNN,10,318517,-20.1%,https://www.youtube.com/watch?v=abQ2AYUyrb8
50,46,벗,Nilo,6,314313,9.6%,https://www.youtube.com/watch?v=SGgyHFGtCA0
51,56,꿈속에 너 (feat. Jeon Sang Keun),에이치코드 (H:CODE),5,312520,22.5%,https://www.youtube.com/watch?v=mNHTgMgfkQM
52,39,Way Back Home,SHAUN,9,303367,-7.9%,https://www.youtube.com/watch?v=NyTH_U88bK0
53,,사계 (Four Seasons),TAEYEON,24,300980,,https://www.youtube.com/watch?v=4HG_CJzyX6A
54,85,Birthday,JEON SOMI,16,284688,49.9%,https://www.youtube.com/watch?v=oDJ4ct59NC4
55,74,Vampire,IZ*ONE,3,281881,39.2%,https://www.youtube.com/watch?v=nRYCLOTRAK4
56,55,BANANA CHACHA,MOMOLAND,11,279387,9.3%,https://www.youtube.com/watch?v=Zx58FMoPZEI
57,23,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,Jang Beom June,2,278224,-41.5%,https://www.youtube.com/watch?v=YBEUXfT7_48
58,51,Bad Boy,Red Velvet,10,276442,2.4%,https://www.youtube.com/watch?v=J_CFBjAyPWE
59,64,Maybe It's Not Our Fault(그건 아마 우리의 잘못은 아닐 거야),Yerin Baek,23,275379,17.6%,https://www.youtube.com/watch?v=IRNBtocmQ58
60,94,담아 Not Enough (feat. YUMDDA & pH-1),"Swings, Kid Milli & Mad Clown",3,271570,52%,https://www.youtube.com/watch?v=PeW-xrCc2cU
61,54,내 안부,Lee Woo,11,265886,1.8%,https://www.youtube.com/watch?v=05M_6CFNM18
62,,Truth or Dare,GAIN,1,259144,,https://www.youtube.com/watch?v=dmUwNaIEZ1g
63,60,기억하나요 내 모든 날과 그때를,Gummy,9,251984,6%,https://www.youtube.com/watch?v=usWyFHtChLk
64,70,A Whole New World,Mena Massoud & Naomi Scott,19,250233,18.5%,https://www.youtube.com/watch?v=eitDnP0_83k
65,52,Fear,SEVENTEEN,3,239870,-11.1%,https://www.youtube.com/watch?v=ap14O5-G7UA
66,58,Circles,Post Malone,5,238325,-4.3%,https://www.youtube.com/watch?v=wXhTHyIgQ_U
67,48,25,BOL4,4,236695,-15.9%,https://www.youtube.com/watch?v=SNS2tOGGGRk
68,61,My love has faded away (사랑이 식었다고 말해도 돼),Monday Kiz,18,235464,-0.5%,https://www.youtube.com/watch?v=tlHTOlnPcbs
69,95,WINDY DAY,OH MY GIRL,3,231914,31.3%,https://www.youtube.com/watch?v=AJqhKWo89FQ
70,63,그때가 좋았어 (The day was beautiful),Kassy,19,225823,-4.2%,https://www.youtube.com/watch?v=
71,62,내 맘을 볼수 있나요,Heize,7,218857,-7.3%,https://www.youtube.com/watch?v=LIK6AGpCoYA
72,71,Deja Vu,Dreamcatcher,3,211972,1.2%,https://www.youtube.com/watch?v=W761DtH1oRg
73,,Sign,Brown Eyed Girls,1,210439,,https://www.youtube.com/watch?v=m3ydJMw5loU
74,77,'너에게 못했던 내 마지막 말은,Davichi,20,209982,4.2%,https://www.youtube.com/watch?v=84R5AS0tfkQ
75,,FREEDOM,AKMU,1,208215,,https://www.youtube.com/watch?v=GoBZw2VYPxA
76,78,Remember Me (불꽃놀이),OH MY GIRL,18,204060,2.1%,https://www.youtube.com/watch?v=RrvdjyIL0fA
