Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,1,롤린 (Rollin'),Brave Girls,11,3824716,-7.5%,https://www.youtube.com/watch?v=nw6mcjNlh8E
2,3,LILAC,IU,3,3767722,5.5%,https://www.youtube.com/watch?v=v7bnOxV4jAc
3,8,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber,3,2500547,28.8%,https://www.youtube.com/watch?v=tQ0yjYUFKAE
4,4,My Starry Love (별빛 같은 나의 사랑아),Lim Young-woong,5,2346704,-25.1%,https://www.youtube.com/watch?v=oQW9lY1ZAJA
5,9,We Ride (운전만해),Brave Girls,5,2043756,13.6%,https://www.youtube.com/watch?v=4HjcypoChfQ
6,6,Celebrity,IU,11,1912782,-16%,https://www.youtube.com/watch?v=0-q1KafFCLU
7,7,Dynamite,BTS,33,1871064,-11.7%,https://www.youtube.com/watch?v=gdZLi9oWNZg
8,2,Coin,IU,2,1822468,-50.9%,https://www.youtube.com/watch?v=86BST8NIpNM
9,5,On The Ground,ROSÉ,4,1688609,-30%,https://www.youtube.com/watch?v=CKZvWhCqx1s
10,,Film out,BTS,1,1654937,,https://www.youtube.com/watch?v=zFT3f9biz68
11,10,"LOVE DAY (2021) [From Naver Webtoon ""Romance 101""]",Yang Yoseop & Jeong Eun-ji,5,1523703,-1.5%,https://www.youtube.com/watch?v=5_Esp-dXcOA
12,11,사이렌 (Siren) [Remix],Homies,12,1331648,-6.9%,https://www.youtube.com/watch?v=vvTO3c-h0ZI
13,22,Gone,--,4,1314707,79.6%,https://www.youtube.com/watch?v=K9_VFxzCuQ0
14,21,꼬리 (TAIL),SUNMI,7,1229594,66%,https://www.youtube.com/watch?v=Aui0ZKIaXVc
15,19,상상더하기,LABOUM,8,996841,25.8%,https://www.youtube.com/watch?v=bkGRmSF0rKE
16,16,Lovesick Girls,BLACKPINK,27,946859,-4.6%,https://www.youtube.com/watch?v=dyRsYk0LyA8
17,20,Bambi,BAEKHYUN,2,943866,21.5%,https://www.youtube.com/watch?v=8M3WUaeIbOk
18,15,Panorama,IZ*ONE,18,890878,-11.1%,https://www.youtube.com/watch?v=G8GaQdW2wHc
19,32,하이힐,Brave Girls,5,830775,47%,https://www.youtube.com/watch?v=gF2Pg5dbYN4
20,14,My sea (아이와 나의 바다),IU,2,825289,-24.1%,https://www.youtube.com/watch?v=TqIAndOnd74
21,12,Flu,IU,2,765857,-36.5%,https://www.youtube.com/watch?v=E787kCVAeL8
22,,Like Water,WENDY,1,707690,,https://www.youtube.com/watch?v=-Ih5UArd4zk
23,17,봄 안녕 봄 (Hi spring Bye),IU,2,701860,-24.9%,https://www.youtube.com/watch?v=PLDH-rcYd8c
24,25,Leave The Door Open,"Silk Sonic, Bruno Mars & Anderson .Paak",5,685284,3.1%,https://www.youtube.com/watch?v=adLGHcj_fmA
25,23,Ah puh,IU,2,669386,-7%,https://www.youtube.com/watch?v=7n9D8ZeOQv0
26,13,Don't Call Me,SHINee,7,631723,-45.1%,https://www.youtube.com/watch?v=p6OoY6xneI0
27,,ONE,ASTRO,1,611567,,https://www.youtube.com/watch?v=XxlsLmHwCSk
28,29,멜로디,ASH ISLAND,6,603659,4.8%,https://www.youtube.com/watch?v=NB8LX6A5BBM
29,,UNNATURAL,WJSN,1,595398,,https://www.youtube.com/watch?v=FjbCwQ7hliw
30,26,At My Worst,Pink Sweat$,10,586586,-2.5%,https://www.youtube.com/watch?v=8CEJoCr_9UI
31,18,어떤X (What Type of X),Jessi,4,583672,-27.2%,https://www.youtube.com/watch?v=OEu1OWf8ezU
32,,Spider,HOSHI (SEVENTEEN),1,573135,,https://www.youtube.com/watch?v=eOOsAeOx5a0
33,28,How You Like That,Sup I'm Bianca,41,571135,-1.8%,https://www.youtube.com/watch?v=ioNng23DkIM
34,36,살짝 설렜어 (Nonstop),OH MY GIRL,50,553352,2.8%,https://www.youtube.com/watch?v=iDjQSdN_ig8
35,31,I CAN'T STOP ME,TWICE,24,548229,-3.2%,https://www.youtube.com/watch?v=CM4CkVFmTds
36,38,에잇 (feat. SUGA of BTS),IU,49,546420,3.1%,https://www.youtube.com/watch?v=TgOu00Mf3kI
37,37,취기를 빌려 (Slightly Tipsy),Sandeul,37,537265,0.2%,https://www.youtube.com/watch?v=2COAu1l6hUQ
38,35,Black Mamba,aespa,21,517730,-4.8%,https://www.youtube.com/watch?v=ZeerrnuLi5E
39,43,벚꽃 엔딩,Busker Busker,30,500337,4.8%,https://www.youtube.com/watch?v=tXV7dfvSefo
40,30,잠이 오질 않네요,Jang Beom June,24,496300,-13.6%,https://www.youtube.com/watch?v=K0qKtn5VPUE
41,,Why Not?,Loona,7,492544,,https://www.youtube.com/watch?v=b6li05zh3Kg
42,42,Ashes,Stellar,11,479438,-0.4%,https://www.youtube.com/watch?v=1NnT8RjQHg8
43,34,Life Goes On,BTS,20,477860,-12.5%,https://www.youtube.com/watch?v=-5q5mZbe3V8
44,24,Troll (feat. DEAN),IU,2,473472,-33.4%,https://www.youtube.com/watch?v=hiUPJaHjuUk
45,49,Burn The House Down,AJR,10,468045,14.2%,https://www.youtube.com/watch?v=UnyLfqpyi94
46,44,Actually.. I miss you (사실 나는) (feat. Gunho Jeon),GyeongseoYeji,25,454569,-1.4%,https://www.youtube.com/watch?v=YJInKpVsBQA
47,27,Epilogue,IU,2,440401,-24.7%,https://www.youtube.com/watch?v=uAyZZLL3faY
48,39,VVS (feat. JUSTHIS),"Mirani, Munchman, Khundi Panda & MUSHVENOM",5,432615,-17.1%,https://www.youtube.com/watch?v=hq9hcJIzB6w
49,45,밝게 빛나는 별이 되어 비춰줄게 (I will be your shining star),Song I Han,10,417013,-5.6%,https://www.youtube.com/watch?v=hhTk3l9UfW0
50,52,Everything Black (feat. Mike Taylor),Unlike Pluto,7,403570,5.8%,https://www.youtube.com/watch?v=mWKDZRJWdF4
51,47,화 (火花) [HWAA],(G)I-DLE,13,385919,-7.9%,https://www.youtube.com/watch?v=z3szNvgQxHo
52,46,I’m Not Cool,HyunA,11,384570,-10.5%,https://www.youtube.com/watch?v=_yXEnhyOTQo
53,57,Coffee With Me (커피한잔할래요),Paul Kim,5,382706,7.6%,https://www.youtube.com/watch?v=l7PgoVBZpc8
54,58,Warning (feat. lIlBOI),SEJEONG,2,367312,4%,https://www.youtube.com/watch?v=bMO8svA2dVw
55,56,Up,Cardi B,9,359878,0.9%,https://www.youtube.com/watch?v=rCiBgLOcuKU
56,48,Sequence,IZ*ONE,16,352398,-15.3%,https://www.youtube.com/watch?v=xond2K-7fjQ
57,55,그날에 나는 맘이 편했을까 (On That Day),Lee Ye Joon,9,352207,-1.7%,https://www.youtube.com/watch?v=Jqbe1Wdlkt4
58,,34+35,Ariana Grande,21,336566,,https://www.youtube.com/watch?v=B6_iQvaIjXw
59,,DINOSAUR,AKMU,33,332467,,https://www.youtube.com/watch?v=8Oz7DG76ibY
60,59,이 밤을 빌려 말해요 (바른연애 길잡이 X 10CM),10CM,11,331689,-3.1%,https://www.youtube.com/watch?v=Y_8aUSyNM9Y
61,33,House Party,SUPER JUNIOR,4,319915,-42.7%,https://www.youtube.com/watch?v=BtJMOVKjhUo
62,64,이렇게 좋아해 본 적이 없어요,CHEEZE,3,314794,5.1%,https://www.youtube.com/watch?v=eO5xa4ThtU4
63,41,Empty Cup (빈컵),IU,2,306645,-37.8%,https://www.youtube.com/watch?v=2sQznc9CQxg
