Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,,환상동화 (Secret Story of the Swan),IZ*ONE,1,3111712,,https://www.youtube.com/watch?v=nnVjsos40qk
2,2,MORE & MORE,TWICE,3,2469546,-16.6%,https://www.youtube.com/watch?v=mH0_XpSHkZo
3,4,살짝 설렜어 (Nonstop),OH MY GIRL,8,1671631,-11.5%,https://www.youtube.com/watch?v=iDjQSdN_ig8
4,3,깡 GANG,Rain,16,1617654,-34.1%,https://www.youtube.com/watch?v=xqFvYsy4wE4
5,5,에잇 (feat. SUGA of BTS),IU,7,1480134,-10.5%,https://www.youtube.com/watch?v=TgOu00Mf3kI
6,1,GANG (Remix),"pH-1, Sik-K, Rain, Jay Park & HAON",2,1297334,-64.2%,https://www.youtube.com/watch?v=Mn3qh0XrLcc
7,7,WANNABE,ITZY,15,1049772,-8%,https://www.youtube.com/watch?v=fE2h3lGlOsk
8,6,아로하 (Aloha),CHO JUNG SEOK,12,1029456,-15.7%,https://www.youtube.com/watch?v=3DOkxQ3HDXE
9,8,Fadeaway,Phillmysoul,3,933269,-15.5%,https://www.youtube.com/watch?v=hmXmHF9x864
10,24,사랑하게 될 줄 알았어 (I Knew I Love),전미도,4,889691,48.1%,https://www.youtube.com/watch?v=rOCymN-Rwiw
11,10,Dolphin,OH MY GIRL,8,810273,-13%,https://www.youtube.com/watch?v=oaRTMjLdiDw
12,11,돌덩이,Ha Hyun Woo,17,799962,-10.1%,https://www.youtube.com/watch?v=kmUBHak9HD4
13,14,Psycho,Red Velvet,26,797748,2.7%,https://www.youtube.com/watch?v=uR8Mrt1IpXg
14,12,DANCE MONKEY,Tones and I,30,776730,-7.8%,https://www.youtube.com/watch?v=q0hyYWKXF0Q
15,16,블루밍 (Blueming),IU,31,756099,-0.8%,https://www.youtube.com/watch?v=D1PvIWdJ8xo
16,21,Memories,Maroon 5,37,736642,0.5%,https://www.youtube.com/watch?v=SlPhMPnQ58k
17,17,곡예사 (Acrobat),Gwangil Jo,5,734416,-3%,https://www.youtube.com/watch?v=aKuS6T2SZoI
18,20,Any song,ZICO,23,727476,-2.1%,https://www.youtube.com/watch?v=UuV2BmJ1p_I
19,9,"너에게 난, 나에게 넌",Mido and Falasol,3,725995,-29.4%,https://www.youtube.com/watch?v=tLGHKyZs0Gk
20,13,ON,BTS,17,725641,-8.5%,https://www.youtube.com/watch?v=mPVDGOVjRQ0
21,,My My,SEVENTEEN,1,724992,,https://www.youtube.com/watch?v=PQOJJ037ys8
22,,We are Bulletproof: the Eternal,BTS,5,719242,,https://www.youtube.com/watch?v=yAE3yjits84
23,22,FIESTA,IZ*ONE,18,705295,0.3%,https://www.youtube.com/watch?v=eDEFolvLn0A
24,19,METEOR,CHANGMO,28,685906,-8%,https://www.youtube.com/watch?v=abuTb3qMOsY
25,18,시작,Gaho,19,659511,-11.7%,https://www.youtube.com/watch?v=O0StKlRHVeE
26,,Downtown Baby,BLOO,1,627849,,https://www.youtube.com/watch?v=P07XG1P0ums
27,23,덤더럼 (Dumhdurum),Apink,10,560031,-10.1%,https://www.youtube.com/watch?v=WqzTRK5GPWQ
28,15,대취타(Daechwita),Agust D,4,522299,-31.7%,https://www.youtube.com/watch?v=qGjAWJ2zWWI
29,36,어떻게 지내 (I Need You),OVAN,15,516053,6.9%,https://www.youtube.com/watch?v=rVXeArOQIs4
30,30,니가 왜 거기서 나와,Young Tak,24,500951,-3.5%,https://www.youtube.com/watch?v=Y3s_GYdceVg
31,32,Juice,Lizzo,6,451460,-10.6%,https://www.youtube.com/watch?v=XaCrQL_8eMY
32,34,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,Jang Beom June,35,450461,-8.4%,https://www.youtube.com/watch?v=YBEUXfT7_48
33,29,Feel Special,TWICE,39,433635,-17.6%,https://www.youtube.com/watch?v=3ymwOvzhwHs
34,31,좋은 사람 있으면 소개시켜줘,JOY,13,432687,-14.6%,https://www.youtube.com/watch?v=hoLzH1revMg
35,97,작사가 (Lyricist),Heize,2,429603,138.2%,https://www.youtube.com/watch?v=P9_nq8q6JDY
36,,Gimme Gimme,Johnny Stimson,2,428508,,https://www.youtube.com/watch?v=jNDY_BxpdYo
37,43,HIP,MAMAMOO,31,414435,4.6%,https://www.youtube.com/watch?v=KhTeiaCezwM
38,35,"그때 그 아인 (Someday, The Boy)",Kim Feel,17,402883,-17.8%,https://www.youtube.com/watch?v=qho6wWlsANw
39,28,Stay Tonight,CHUNG HA,8,401116,-24.8%,https://www.youtube.com/watch?v=YPFIh0dfYfw
40,27,Sour Candy (feat. BLACKPINK),Lady Gaga,3,400988,-25.3%,https://www.youtube.com/watch?v=Fc2qWBIToKU
41,40,자나깨나 (Feat. 조이 of Red Velvet) (feat. JOY),Crush,4,390378,-6.5%,https://www.youtube.com/watch?v=29ycT6fA-Rs
42,55,염라 (Karma),Dareharu,8,383227,16.5%,https://www.youtube.com/watch?v=jv543Nk5s18
43,38,LALALILALA,APRIL,9,367185,-14.2%,https://www.youtube.com/watch?v=cO9DbwTF7rY
44,,웨이백홈 (Way Back Home),SHAUN,28,364801,,https://www.youtube.com/watch?v=amOSaNX7KJg
45,25,비밀정원 (Secret Garden),OH MY GIRL,30,352313,-38.9%,https://www.youtube.com/watch?v=QIN5_tJRiyY
46,26,Candy,BAEKHYUN,4,351682,-35.2%,https://www.youtube.com/watch?v=gmgcRWxhmqY
47,51,너로피어오라(Flowering),Dareharu,5,351149,2.3%,https://www.youtube.com/watch?v=DEbeE4WN-e0
48,,"야망 (AMBITION) (feat. ASH ISLAND, Keem Hyo-eun, Hash Swan & CHANGMO)",Leellamarz,47,347972,,https://www.youtube.com/watch?v=K7o4nYV0ns4
49,41,Say So,Doja Cat,16,347837,-12.6%,https://www.youtube.com/watch?v=pok8H_KF1FA
50,39,화려하지 않은 고백 (Confession Is Not Flashy),KYUHYUN,10,344326,-18.3%,https://www.youtube.com/watch?v=03xSD1o-ivk
51,,ICY,ITZY,44,343386,,https://www.youtube.com/watch?v=zndvqTc4P9I
52,52,Oh my god,(G)I-DLE,11,326390,-3.3%,https://www.youtube.com/watch?v=om3n2ni8luE
53,,KOREA (한국),Gwangil Jo,1,322981,,https://www.youtube.com/watch?v=i2jBxW9GUh0
54,,TROLLZ (feat. Nicki Minaj),6ix9ine,1,322290,,https://www.youtube.com/watch?v=oNg3M9IJJlY
55,47,품(Hug),BOL4,6,317089,-17%,https://www.youtube.com/watch?v=qfeoX17dav0
56,42,Rain On Me,Lady Gaga & Ariana Grande,4,317034,-20.2%,https://www.youtube.com/watch?v=AoAm4om0wTs
57,,Forever Young,BLACKPINK,25,315172,,https://www.youtube.com/watch?v=-gibBYpzZbI
58,50,12:45 (Stripped),Etham,13,307623,-10.9%,https://www.youtube.com/watch?v=fSzLmXV9pIo
59,44,나비와 고양이 (Leo) (feat. BAEKHYUN),BOL4,6,302417,-21.8%,https://www.youtube.com/watch?v=L8UUYfe6-UA
60,53,너를 그린 우주 (Insomnia2020) (Feat. 이라온),MAKTUB,8,293388,-11.6%,https://www.youtube.com/watch?v=EWRUm52agrk
61,75,I Don’t Need You (어떻게 지내 (답가),LUNCH,2,281981,27.4%,https://www.youtube.com/watch?v=RdpQBa_Vrjw
62,67,Watermelon Sugar,Harry Styles,9,274823,9.1%,https://www.youtube.com/watch?v=E07s5ZYygMg
63,48,빌런 (Villain),Stella Jang,9,272357,-28.2%,https://www.youtube.com/watch?v=ghpn99s8I-U
64,56,BUTTERFLY,WJSN,2,266446,-13.4%,https://www.youtube.com/watch?v=ftyLwZ68LnU
65,46,살아가는 거야,Roy Kim,4,256446,-33.3%,https://www.youtube.com/watch?v=K965drQkMLM
66,,너의 이름은 (Your name) (feat. ASH ISLAND),Heize,1,254608,,https://www.youtube.com/watch?v=lvT3LSgHHJ4
67,63,영웅 (英雄; Kick It),NCT 127,15,252284,-7.3%,https://www.youtube.com/watch?v=2OvyA2__Eas
68,61,Blinding Lights,The Weeknd,15,249793,-10.1%,https://www.youtube.com/watch?v=4NRXx6U8ABQ
69,59,시청 앞 지하철 역에서 (In front of city hall at the subway station),Kwak Jin Eon,9,245731,-14.3%,https://www.youtube.com/watch?v=OD7JTf7QOVY
70,65,Give You My Heart (마음을 드려요),IU,18,244001,-6.4%,https://www.youtube.com/watch?v=euI-C1YONaU
71,57,왜요 (WAYO),Bang Ye-dam,2,241752,-19.2%,https://www.youtube.com/watch?v=k-U9YOXG4Qg
72,,좋아한다니까,YUMDDA,1,241562,,https://www.youtube.com/watch?v=EoNdCrzokmI
73,,All The Way Up (K),Jay Park,1,239424,,https://www.youtube.com/watch?v=w4C03OoKGII
74,58,트로트랩,"SUPERBEE, Uneducated Kid, twlv & Yuzion",6,236138,-20.5%,https://www.youtube.com/watch?v=4aiMshK0tZg
75,64,BLOOM (처음처럼),M.C The Max,13,234428,-11.2%,https://www.youtube.com/watch?v=3XUe2PsadEk
76,70,Physical (feat. Hwa Sa),Dua Lipa,15,230455,-1.9%,https://www.youtube.com/watch?v=L6nrMAFCzhg
