Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,1,Feel Special,TWICE,5,2222125,-1.3%,https://www.youtube.com/watch?v=3ymwOvzhwHs
2,,Make It Right (feat. Lauv),BTS,9,1387244,,https://www.youtube.com/watch?v=eXBu09fwe3I
3,3,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지 (How can I love the heartbreak, you`re the one I love)",AKMU,4,1035956,-4.4%,https://www.youtube.com/watch?v=m3DZsBw5bnE
4,4,오늘도 빛나는 너에게 (To You My Light) (feat. Leeraon),Maktub,19,939081,-3.3%,https://www.youtube.com/watch?v=kNYA3H1jSSs
5,11,FANCY,TWICE,27,926860,27.5%,https://www.youtube.com/watch?v=kOHB85vDuow
6,9,DALLA DALLA (달라달라),ITZY,37,908888,21%,https://www.youtube.com/watch?v=pNfTK39k55U
7,7,Phocha,NC.A,18,837255,-9.2%,https://www.youtube.com/watch?v=wDq2W1fAnq4
8,5,ICY,ITZY,13,819746,-15.4%,https://www.youtube.com/watch?v=zndvqTc4P9I
9,6,Daredevil(천둥벌거숭이) (feat. Jvcki Wai & YUMDDA),ZICO,4,809875,-13.6%,https://www.youtube.com/watch?v=yp26FJduCFc
10,2,Workaholic,BOL4,7,777983,-30.9%,https://www.youtube.com/watch?v=mrAIqeULUL0
11,12,2002,Anne-Marie,46,700120,0.9%,https://www.youtube.com/watch?v=Il-an3K9pjg
12,15,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey) (feat. Halsey),BTS,28,646814,0.7%,https://www.youtube.com/watch?v=XsX3ATc3FbA
13,13,Señorita,Shawn Mendes & Camila Cabello,18,613618,-6.5%,https://www.youtube.com/watch?v=Pkh8UtuejGw
14,,Rumor,H.I.N.P(Hot Issue of Ntl. Producers),14,512842,,https://www.youtube.com/watch?v=HtsbVEC_Cmo
15,10,Chicken Noodle Soup (feat. Becky G),J-Hope,4,512678,-30.8%,https://www.youtube.com/watch?v=i23NEQEFpgQ
16,24,Kill This Love,BLACKPINK,29,484450,4%,https://www.youtube.com/watch?v=2S24-y0Ij3Y
17,20,술이 문제야 (Drunk On Love),Jang Hye-jin & Yoon Min Soo,18,483206,-8.9%,https://www.youtube.com/watch?v=XcbEM7j_ARQ
18,,9와 4분의 3 승강장에서 너를 기다려 (Run Away),TOMORROW X TOGETHER,1,470853,,https://www.youtube.com/watch?v=6yWPfUz0z94
19,17,Jopping (Live),SuperM,3,468076,-23.5%,https://www.youtube.com/watch?v=pAnK1y7qjuE
20,22,니 소식,--,16,467560,-8%,https://www.youtube.com/watch?v=eMZmNisWFvM
21,14,고블린 Goblin,Sulli,3,449105,-31.4%,https://www.youtube.com/watch?v=P5uE7KDkDFE
22,23,bad guy,Billie Eilish,30,442890,-6.2%,https://www.youtube.com/watch?v=DyDfgMOUjCI
23,21,가라사대 (GOTTASADAE),BewhY,13,436306,-15.3%,https://www.youtube.com/watch?v=ckZor7HRU1E
24,30,Uh-Oh,(G)I-DLE,17,430582,7.7%,https://www.youtube.com/watch?v=I66oFXdf0KU
25,16,음파음파 Umpah Umpah,Red Velvet,9,424551,-33.3%,https://www.youtube.com/watch?v=vHS9E6JFja8
26,39,새 사랑 (Another Love),Ha Yea Song,2,416621,16.8%,https://www.youtube.com/watch?v=Tp6TlNGTXFU
27,28,Snapping,CHUNG HA,17,383595,-8.2%,https://www.youtube.com/watch?v=deV_DmHKwjc
28,27,"야망 (AMBITION) (feat. ASH ISLAND, Keem Hyo-eun, Hash Swan & CHANGMO)",Leellamarz,17,375225,-13.1%,https://www.youtube.com/watch?v=K7o4nYV0ns4
29,35,Speechless (Live),Bada,22,366245,-0.5%,https://www.youtube.com/watch?v=mw5VIEIvuMI
30,37,YES or YES,TWICE,51,361318,1.2%,https://www.youtube.com/watch?v=mAKsZ26SabQ
31,38,If there was practice in love(사랑에 연습이 있었다면),Lim Jae-hyun,30,359399,0.7%,https://www.youtube.com/watch?v=kXAvbHPdTZ0
32,,Fake & True,TWICE,1,358836,,https://www.youtube.com/watch?v=zQELp93xxfo
33,48,꿈속에 너 (feat. Jeon Sang Keun),에이치코드,8,358176,13.7%,https://www.youtube.com/watch?v=mNHTgMgfkQM
34,36,Me After You (너를 만나),--,51,341920,-5.5%,https://www.youtube.com/watch?v=YBzJ0jmHv-4
35,47,Rooftop (옥탑방),N.Flying,35,332001,4.2%,https://www.youtube.com/watch?v=VpaUh_BGqE0
36,,SUPER Clap,SUPER JUNIOR,1,328479,,https://www.youtube.com/watch?v=9yimV9i-dY0
37,52,Adios,EVERGLOW,9,326010,10.6%,https://www.youtube.com/watch?v=4gX_p1VkgA4
38,33,Human (사람),ZICO,4,325531,-12.3%,https://www.youtube.com/watch?v=e_J64gYVqj4
39,45,그때가 좋았어 (The day was beautiful),Kassy,22,324050,-0.6%,https://www.youtube.com/watch?v=
40,46,사계 (Four Seasons),TAEYEON,27,316285,-2.3%,https://www.youtube.com/watch?v=4HG_CJzyX6A
41,40,Empty,Paul Kim,3,307935,-13%,https://www.youtube.com/watch?v=Y99b-ITzPU4
42,42,BUNGEE,OH MY GIRL,11,304990,-10.3%,https://www.youtube.com/watch?v=QTD_yleCK9Y
43,,Senorita(세뇨리따),(G)I-DLE,25,301081,,https://www.youtube.com/watch?v=2cevbhEqQF4
44,,아모르 파티,Yonja Kim,40,295351,,https://www.youtube.com/watch?v=z4lGgzEya-o
45,50,다섯 번째 계절 (SSFWL),OH MY GIRL,23,293349,-5.8%,https://www.youtube.com/watch?v=udGwca1HBM4
46,,문제 Problems (feat. Coogie),BIG Naughty,1,291975,,https://www.youtube.com/watch?v=9smDx7jBXMQ
47,34,Memories,Maroon 5,3,291759,-21%,https://www.youtube.com/watch?v=SlPhMPnQ58k
48,41,떨어지는 낙엽까지도 (Falling Leaves are Beautiful),Heize,2,291625,-15.9%,https://www.youtube.com/watch?v=lpka6ymCkIY
49,32,South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran,3,291127,-23.8%,https://www.youtube.com/watch?v=UPOT2tgY9QQ
50,31,Remember Me (불꽃놀이),OH MY GIRL,21,290466,-25.6%,https://www.youtube.com/watch?v=RrvdjyIL0fA
51,43,Tiger Den (호랑이소굴) (feat. Jvcki Wai),GIRIBOY,2,287196,-13.1%,https://www.youtube.com/watch?v=xmXHQUAWLA8
52,55,웨이백홈,SHAUN,12,277687,-0.8%,https://www.youtube.com/watch?v=amOSaNX7KJg
53,57,BANANA CHACHA,MOMOLAND,14,275519,2%,https://www.youtube.com/watch?v=lHTqUBIr5Gk
54,25,Lean On Me (나의 어깨에 기대어요),10CM,14,273409,-40%,https://www.youtube.com/watch?v=TMy7emb2Y0I
55,53,My regards,LEEWOO,14,270801,-7.6%,https://www.youtube.com/watch?v=05M_6CFNM18
56,,혼코노 (Honkono),HAEUN,1,267733,,https://www.youtube.com/watch?v=MY6DTMux4sw
