Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,1,YES or YES,TWICE,3,6372809,-5.2%,https://www.youtube.com/watch?v=mAKsZ26SabQ
2,3,SOLO,Jennie,2,4196944,3%,https://www.youtube.com/watch?v=b73BI9eUkjM
3,4,La Vie en Rose,--,4,2632688,-19.3%,https://www.youtube.com/watch?v=WZwr2a_lFWY
4,2,"POP/STARS (feat. Madison Beer, (G)I-DLE & Jaira Burns)",K-Da,3,1906726,-56.7%,https://www.youtube.com/watch?v=UOxkGD8qRB4
5,,FEMINIST (페미니스트),San E,1,1710496,,https://www.youtube.com/watch?v=fqLcYH-k020
6,6,BBIBBI(삐삐),IU,6,1601134,-17%,https://www.youtube.com/watch?v=nM0xDI5R50E
7,7,Me After You (너를 만나),--,4,1548365,3%,https://www.youtube.com/watch?v=YBzJ0jmHv-4
8,5,Tempo,EXO,3,1366567,-41.4%,https://www.youtube.com/watch?v=iwd8N6K-sLk
9,10,"모든 날, 모든 순간 (Every day, Every Moment)",Paul Kim,35,1056006,-2%,https://www.youtube.com/watch?v=1q_t6RNuH8c
10,8,"가을 타나 봐 유스케( LIVE )( VIBE ,MAJOR9)",VIBE,8,941627,-30.7%,https://www.youtube.com/watch?v=EIQNCiIZQRg
11,9,IDOL,BTS,13,939779,-14.8%,https://www.youtube.com/watch?v=pBuZEGYXA6E
12,12,Bohemian Rhapsody,Queen,4,893675,0.7%,https://www.youtube.com/watch?v=fJ9rUzIMcZQ
13,11,하루도 그대를 사랑하지 않은 적이 없었다,Im Chang-jung,10,773721,-13.7%,https://www.youtube.com/watch?v=Xaqpvy-ZbMg
14,20,Love Of My Life,Queen,3,738047,16.2%,https://www.youtube.com/watch?v=sUJkCXE4sAA
15,13,IndiGO,"JUSTHIS, Kid Milli, NO:EL   & --",22,661021,-21.5%,https://www.youtube.com/watch?v=jd2DxTR0znU
16,16,sorry(고백),Yang Da Il,6,646827,-9.7%,https://www.youtube.com/watch?v=Uvnru8qalXQ
17,15,It Takes Time(시간이 들겠지) (feat. Colde),Loco,7,637414,-16.6%,https://www.youtube.com/watch?v=YfQzz00Oc_M
18,17,Dance The Night Away,TWICE,19,634737,-10.4%,https://www.youtube.com/watch?v=Fm5iP0S1z9w
19,22,Don't Stop Me Now,Queen,3,629484,15.9%,https://www.youtube.com/watch?v=HgzGwKwLmgM
20,67,"thank u, next",Ariana Grande,2,614873,133.4%,https://www.youtube.com/watch?v=gl1aHhXnN1k
21,14,수퍼비와 SUPERBEEWHY (feat. BewhY),SUPERBEE,3,604736,-23.5%,https://www.youtube.com/watch?v=d3oqjZUmvwQ
22,,Beautiful Pain,BTOB,1,589201,,https://www.youtube.com/watch?v=KLNr84h5qL4
23,19,Power Up,Red Velvet,16,587470,-12.6%,https://www.youtube.com/watch?v=aiHSVQy9xN8
24,25,BBoom BBoom(뿜뿜),MOMOLAND,46,553692,3.9%,https://www.youtube.com/watch?v=JQGRg8XBnB4
25,,I LOVE YOU (알러뷰),EXID,1,546303,,https://www.youtube.com/watch?v=SAdmzjsFVQo
26,29,내 생에 아름다운 (Beautiful Moment),K.Will,4,532415,2.6%,https://www.youtube.com/watch?v=1D17PdpGQBY
27,21,Siren (사이렌),SUNMI,12,504510,-12.4%,https://www.youtube.com/watch?v=TNWMZIf7eSg
28,31,Meet him among them(그 중에 그대를 만나),Lee Sun-hee,12,501736,0.1%,https://www.youtube.com/watch?v=xkKo2nD8RTE
29,30,The Way To Say Goodbye(이별하러 가는 길),--,10,496600,-2.5%,https://www.youtube.com/watch?v=42iMZrYDEM4
30,24,LOVE SCENARIO,iKON,44,495676,-7.9%,https://www.youtube.com/watch?v=vecSVX1QYbQ
31,27,What is Love?,TWICE,33,493671,-5.5%,https://www.youtube.com/watch?v=i0p1bmr0EmE
32,26,FAKE LOVE,BTS,25,490847,-7%,https://www.youtube.com/watch?v=cibTjNJkaMk
33,28,lie (미안해),Yang Da Il,36,471855,-9.6%,https://www.youtube.com/watch?v=1icPJAhI2TA
34,32,Bad Boy,Red Velvet,44,462153,-6.2%,https://www.youtube.com/watch?v=J_CFBjAyPWE
35,75,Bubble Pop!,HyunA,3,460852,96%,https://www.youtube.com/watch?v=bw9CALKOvAI
36,33,지나오다,Nilo,34,455016,-2.6%,https://www.youtube.com/watch?v=
37,37,Waste It On Me (feat. BTS),Steve Aoki,4,452386,7.1%,https://www.youtube.com/watch?v=bIv16itYi_0
38,77,신용재 (SHIN YONG JAE),HAEUN,2,423627,89.3%,https://www.youtube.com/watch?v=Y0rK7r-30hs
39,38,LOVE BOMB,fromis_9,7,420832,-0.1%,https://www.youtube.com/watch?v=-SK6cvkK4c0
40,,NO YOU ARE NOT,Jerry.K,1,418641,,https://www.youtube.com/watch?v=H6EhdVJFluQ
41,39,비 (Rain),Paul Kim,22,416936,-0.8%,https://www.youtube.com/watch?v=9jFZdu0zTEA
42,35,Oh! my mistake (예쁜 게 죄),APRIL,5,378228,-12.6%,https://www.youtube.com/watch?v=wX-e5rvmtas
43,42,우리 그만하자 (The Hardest Part),Roy Kim,10,366224,-6%,https://www.youtube.com/watch?v=fB406grTgz4
44,40,GOODBYE ROAD (이별길),iKON,8,354166,-14.4%,https://www.youtube.com/watch?v=2O6dRaBbFoo
45,57,Killer Queen,Queen,2,351490,23%,https://www.youtube.com/watch?v=2ZBtPf7FOoM
46,41,LATATA,(G)I-DLE,22,350424,-13.7%,https://www.youtube.com/watch?v=9mQk7Evt6Vs
47,54,꿈처럼 내린 Falling In Love,Davichi,4,347414,1.4%,https://www.youtube.com/watch?v=PvsAVpvZj_A
48,48,iffy,"Sik-K, pH-1 & Jay Park",31,345103,-6.6%,https://www.youtube.com/watch?v=Q8AK_wfGhkg
49,,Celeb Five (I Wanna Be a Celeb) (셀럽파이브 & Celeb Five),셀럽파이브 & Celeb Five,1,343966,,https://www.youtube.com/watch?v=kI3riuxM3mw
50,45,HANN (Alone) (한) (一),(G)I-DLE,15,340571,-11.6%,https://www.youtube.com/watch?v=OKNXn2qCEws
51,34,Save (feat. Paloalto),Loopy,3,327533,-28.9%,https://www.youtube.com/watch?v=aSPcjkRK0ZQ
52,59,Somebody To Love,Queen,2,322396,16.3%,https://www.youtube.com/watch?v=kijpcUv-b8M
53,49,Wow Thing,"SEULGI, SinB, CHUNG HA & JEON SOYEON",8,313068,-13.5%,https://www.youtube.com/watch?v=KR5CtMLuiqQ
