Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,,Где же ты?,Anna Buturlina & Elizaveta Paschenko,1,4246881,,https://www.youtube.com/watch?v=nrZxwPwmgrw
2,1,HIP,MAMAMOO,2,2971148,-8.1%,https://www.youtube.com/watch?v=KhTeiaCezwM
3,2,블루밍 (Blueming),IU,2,2233627,-9.6%,https://www.youtube.com/watch?v=D1PvIWdJ8xo
4,100,Into the Unknown,Idina Menzel & Aurora,2,1679638,882.7%,https://www.youtube.com/watch?v=gIOyB9ZXn8s
5,,Into the Unknown,Panic! At The Disco,2,1446484,,https://www.youtube.com/watch?v=jp-CVYGEsjg
6,4,LION,(G)I-DLE,5,1326632,-13.2%,https://www.youtube.com/watch?v=6oanIo_2Z4Q
7,,All Is Found,Evan Rachel Wood,1,1122398,,https://www.youtube.com/watch?v=a1HL26K1nL0
8,,Into the Unknown,Idina Menzel & Aurora,1,1073683,,https://www.youtube.com/watch?v=gIOyB9ZXn8s
9,5,Love poem,IU,4,1052109,-18.9%,https://www.youtube.com/watch?v=kcx0a2OAhN0
10,13,Into the Unknown,Panic! At The Disco,2,1014054,49.5%,https://www.youtube.com/watch?v=jp-CVYGEsjg
11,7,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지 (How can I love the heartbreak, you`re the one I love)",AKMU,9,930286,-10.3%,https://www.youtube.com/watch?v=m3DZsBw5bnE
12,3,시간의 바깥 (above the time),IU,2,912508,-58.8%,https://www.youtube.com/watch?v=R3Fwdnij49o
13,,Obsession,EXO,1,889086,,https://www.youtube.com/watch?v=uxmP4b2a0uY
14,8,Feel Special,TWICE,10,883386,-5.7%,https://www.youtube.com/watch?v=3ymwOvzhwHs
15,6,Late Night(늦은 밤 너의 집 앞 골목길에서),Noel,3,829867,-21%,https://www.youtube.com/watch?v=kFhf7pjRRjA
16,14,ICY,ITZY,18,826302,23.6%,https://www.youtube.com/watch?v=zndvqTc4P9I
17,15,Phocha,NC.A,23,675486,1.3%,https://www.youtube.com/watch?v=wDq2W1fAnq4
18,12,오늘도 빛나는 너에게 (To You My Light) (feat. Leeraon),Maktub,24,655755,-4.3%,https://www.youtube.com/watch?v=kNYA3H1jSSs
19,9,불티 Spark,TAEYEON,5,648498,-15.1%,https://www.youtube.com/watch?v=eP4ga_fNm-E
20,,Let It Go,Idina Menzel,28,643397,,https://www.youtube.com/watch?v=L0MK7qz13bU
21,11,2002,Anne-Marie,51,629541,-8.5%,https://www.youtube.com/watch?v=Il-an3K9pjg
22,,Lost in the Woods,Jonathan Groff,1,619214,,https://www.youtube.com/watch?v=_8jNbZIsBQU
23,,ROXANNE,Arizona Zervas,1,617922,,https://www.youtube.com/watch?v=16YnOUnbE6s
24,10,FLOWER SHOWER,HyunA,4,590870,-18.4%,https://www.youtube.com/watch?v=8xqSz6_RJeU
25,36,Uh-Oh,(G)I-DLE,22,580995,38.8%,https://www.youtube.com/watch?v=I66oFXdf0KU
26,,Where It All Started (Remix) (feat. Verbal Jint & Beenzino),BIG Naughty,1,577059,,https://www.youtube.com/watch?v=xb7qScMY__M
27,22,FANCY,TWICE,32,555706,3.1%,https://www.youtube.com/watch?v=kOHB85vDuow
28,16,FAME (feat. Song Ga-in & Chancellor),MC Mong,5,551602,-16%,https://www.youtube.com/watch?v=AHbSzXM1e_s
29,20,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey) (feat. Halsey),BTS,33,537297,-6.4%,https://www.youtube.com/watch?v=XsX3ATc3FbA
30,17,Daredevil(천둥벌거숭이) (feat. Jvcki Wai & YUMDDA),ZICO,9,525384,-18.8%,https://www.youtube.com/watch?v=yp26FJduCFc
31,39,Memories,Maroon 5,8,518185,38.9%,https://www.youtube.com/watch?v=SlPhMPnQ58k
32,33,차가워진 이 바람엔 우리가 써있어(Bad Love),HYNN,3,502781,16.5%,https://www.youtube.com/watch?v=DGzAC1wUPAs
33,30,As You Wish,WJSN,2,486997,5.3%,https://www.youtube.com/watch?v=2Q9G6R2hKIQ
34,23,bad guy,Billie Eilish,35,475003,-8%,https://www.youtube.com/watch?v=DyDfgMOUjCI
35,19,Painkiller,Ruel,4,472238,-20.3%,https://www.youtube.com/watch?v=dTwj7PhpY9M
