Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,2,How You Like That,BLACKPINK,6,3102943,-10.1%,https://www.youtube.com/watch?v=ioNng23DkIM
2,,눈누난나 (NUNU NANA),Jessi,1,2990108,,https://www.youtube.com/watch?v=tJQaUW36pMw
3,,덤디덤디 (DUMDi DUMDi),(G)I-DLE,1,2792743,,https://www.youtube.com/watch?v=HPQ5mqovXHo
4,1,다시 여기 바닷가 (Beach Again),싹쓰리,3,2430169,-50.4%,https://www.youtube.com/watch?v=JAy88PDxMIM
5,3,Maria (마리아),Hwa Sa,6,1959529,2.4%,https://www.youtube.com/watch?v=tDukIfFzX18
6,6,PLAY (feat. CHANGMO),CHUNG HA,5,1101618,-8.5%,https://www.youtube.com/watch?v=UsvoDgmfUwc
7,7,살짝 설렜어 (Nonstop),OH MY GIRL,15,1055861,-0.2%,https://www.youtube.com/watch?v=iDjQSdN_ig8
8,12,Dolphin,OH MY GIRL,15,912074,5.7%,https://www.youtube.com/watch?v=oaRTMjLdiDw
9,5,여름 안에서 (feat. 황광희),SSAK3,3,911444,-39.4%,https://www.youtube.com/watch?v=OWo0iOkI_Zk
10,8,Summer Hate (Feat. Rain(비)) (feat. Rain(비)),Zico,6,896514,-14%,https://www.youtube.com/watch?v=oKUEbsJDvuo
11,11,에잇 (feat. SUGA of BTS),IU,14,854080,-6.4%,https://www.youtube.com/watch?v=TgOu00Mf3kI
12,14,블루밍 (Blueming),IU,38,806752,2.5%,https://www.youtube.com/watch?v=D1PvIWdJ8xo
13,4,홀로 (HOLO),Lee Hi,2,794844,-49.9%,https://www.youtube.com/watch?v=VdeK_VsG9U0
14,10,보라빛 밤 (pporappippam),SUNMI,6,791128,-20.1%,https://www.youtube.com/watch?v=Is7glC9Jp7Q
15,9,Monster,"Red Velvet, Irene & SEULGI",5,776058,-23%,https://www.youtube.com/watch?v=Ujb-gvqsoi0
16,17,WANNABE,ITZY,22,710891,4.9%,https://www.youtube.com/watch?v=fE2h3lGlOsk
