Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,2,Savage,aespa,5,3962703,15.3%,https://www.youtube.com/watch?v=WPdWvnAAurg
2,1,strawberry moon,IU,3,2467191,-30.7%,https://www.youtube.com/watch?v=sqgxcCjD04s
3,4,Next Level,aespa,25,2007857,-1.7%,https://www.youtube.com/watch?v=4TWR90KJl84
4,3,Rock with you,SEVENTEEN,2,1993748,-22.4%,https://www.youtube.com/watch?v=WpuatuzSDK4
5,6,사랑은 늘 도망가,Lim Young-woong,4,1728089,0.2%,https://www.youtube.com/watch?v=Jr_2uyCJVUc
6,,XOXO,JEON SOMI,1,1662152,,https://www.youtube.com/watch?v=H8kqPkEXP_E
7,9,LOCO,ITZY,6,1500445,8.3%,https://www.youtube.com/watch?v=MjCZfZfucEc
8,7,색안경 (STEREOTYPE),STAYC,9,1445321,-5%,https://www.youtube.com/watch?v=Xmxcnf2v_gs
9,5,Cold Blooded,Jessi,4,1432060,-25.6%,https://www.youtube.com/watch?v=1JHOl9CSmXk
10,8,Favorite (Vampire),NCT 127,2,1394635,-5.9%,https://www.youtube.com/watch?v=7uxu4Z2HAnA
11,10,다정히 내 이름을 부르면 (If you lovingly call my name),GyeongseoYeji & Gunho Jeon,20,1376695,2.5%,https://www.youtube.com/watch?v=z127C11tKsg
12,15,Butter,BTS,24,1123455,-2.8%,https://www.youtube.com/watch?v=WMweEpGlu_U
13,12,낙하(NAKKA),AKMU & IU,15,1099443,-14.1%,https://www.youtube.com/watch?v=EtiPbWzUY9o
14,11,GLASSY,JO YURI,5,1091918,-15.7%,https://www.youtube.com/watch?v=AQt4K08L_m8
15,,To the Moon (Live) (feat. Uneducated Kid),YUMDDA & TOIL,1,1082338,,https://www.youtube.com/watch?v=MDvPNzv11Is
16,13,곡예사 (Acrobat),Gwangil Jo,36,1060814,-8.9%,https://www.youtube.com/watch?v=aKuS6T2SZoI
17,14,The Feels,TWICE,5,1057902,-9.1%,https://www.youtube.com/watch?v=f5_wn8mexmM
18,17,Permission to Dance,BTS,17,1032030,-6.1%,https://www.youtube.com/watch?v=CuklIb9d3fI
19,,Falling (by JK of BTS),BTS,13,991400,,https://www.youtube.com/watch?v=22VOzqS_9ms
20,18,OHAYO MY NIGHT,디핵 (D-Hack) & Pateko,22,966956,-5.8%,https://www.youtube.com/watch?v=9Unrl9Yi55s
