Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,1,WANNABE,ITZY,5,3115939,-23.6%,https://www.youtube.com/watch?v=fE2h3lGlOsk
2,,Oh my god,(G)I-DLE,1,2910768,,https://www.youtube.com/watch?v=om3n2ni8luE
3,2,돌덩이,Ha Hyun Woo,7,2447365,-11.2%,https://www.youtube.com/watch?v=kmUBHak9HD4
4,4,시작,Gaho,9,1670438,-4.2%,https://www.youtube.com/watch?v=O0StKlRHVeE
5,3,ON,BTS,7,1394378,-24.9%,https://www.youtube.com/watch?v=mPVDGOVjRQ0
6,9,DANCE MONKEY,Tones and I,20,1292302,28.4%,https://www.youtube.com/watch?v=q0hyYWKXF0Q
7,8,"그때 그 아인 (Someday, The Boy)",Kim Feel,7,1184540,1.1%,https://www.youtube.com/watch?v=qho6wWlsANw
8,6,Any song,ZICO,13,1170032,-11.5%,https://www.youtube.com/watch?v=UuV2BmJ1p_I
9,5,FIESTA,IZ*ONE,8,1159266,-15.4%,https://www.youtube.com/watch?v=eDEFolvLn0A
10,12,METEOR,CHANGMO,18,1010675,12.6%,https://www.youtube.com/watch?v=abuTb3qMOsY
11,10,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,Jang Beom June,25,944232,2.1%,https://www.youtube.com/watch?v=YBEUXfT7_48
12,16,아로하 (Aloha),CHO JUNG SEOK,2,919448,16.5%,https://www.youtube.com/watch?v=3DOkxQ3HDXE
13,11,Psycho,Red Velvet,16,891552,-2.9%,https://www.youtube.com/watch?v=uR8Mrt1IpXg
14,13,블루밍 (Blueming),IU,21,817514,-6.1%,https://www.youtube.com/watch?v=D1PvIWdJ8xo
15,18,영웅 (英雄; Kick It),NCT 127,5,738834,4.3%,https://www.youtube.com/watch?v=2OvyA2__Eas
16,15,BLOOM (처음처럼),M.C The Max,3,663953,-21.6%,https://www.youtube.com/watch?v=3XUe2PsadEk
17,21,HIP,MAMAMOO,21,620331,-0.1%,https://www.youtube.com/watch?v=KhTeiaCezwM
18,71,우리집 (My House),2PM,12,596594,158.3%,https://www.youtube.com/watch?v=u2pFB1dCSo4
