Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,2,살짝 설렜어 (Nonstop),OH MY GIRL,3,2724741,-19.2%,https://www.youtube.com/watch?v=iDjQSdN_ig8
2,1,에잇 (feat. SUGA of BTS),IU,2,2205113,-36.6%,https://www.youtube.com/watch?v=TgOu00Mf3kI
3,3,WANNABE,ITZY,10,1740854,-14.9%,https://www.youtube.com/watch?v=fE2h3lGlOsk
4,5,아로하 (Aloha),CHO JUNG SEOK,7,1645171,1.9%,https://www.youtube.com/watch?v=3DOkxQ3HDXE
5,21,Dolphin,OH MY GIRL,3,1387673,95%,https://www.youtube.com/watch?v=oaRTMjLdiDw
6,4,덤더럼 (Dumhdurum),Apink,5,1303880,-25.3%,https://www.youtube.com/watch?v=WqzTRK5GPWQ
7,6,Stay Tonight,CHUNG HA,3,1219542,-12.5%,https://www.youtube.com/watch?v=YPFIh0dfYfw
8,7,돌덩이,Ha Hyun Woo,12,1196450,-12.7%,https://www.youtube.com/watch?v=kmUBHak9HD4
9,,나비와 고양이 (Leo) (feat. BAEKHYUN),BOL4,1,1165544,,https://www.youtube.com/watch?v=L8UUYfe6-UA
10,9,ON,BTS,12,1103482,-4.3%,https://www.youtube.com/watch?v=mPVDGOVjRQ0
11,8,시작,Gaho,14,1048210,-10.4%,https://www.youtube.com/watch?v=O0StKlRHVeE
12,11,LALALILALA,APRIL,4,992957,5.1%,https://www.youtube.com/watch?v=cO9DbwTF7rY
13,26,깡 GANG,Rain,11,928050,62.6%,https://www.youtube.com/watch?v=xqFvYsy4wE4
14,12,블루밍 (Blueming),IU,26,924926,-0.5%,https://www.youtube.com/watch?v=D1PvIWdJ8xo
15,13,Any song,ZICO,18,809292,-9.9%,https://www.youtube.com/watch?v=UuV2BmJ1p_I
16,15,DANCE MONKEY,Tones and I,25,787652,-6.3%,https://www.youtube.com/watch?v=q0hyYWKXF0Q
17,19,Psycho,Red Velvet,21,773327,3%,https://www.youtube.com/watch?v=uR8Mrt1IpXg
18,14,FIESTA,IZ*ONE,13,771854,-9.6%,https://www.youtube.com/watch?v=eDEFolvLn0A
19,17,METEOR,CHANGMO,23,753550,-6.5%,https://www.youtube.com/watch?v=abuTb3qMOsY
20,16,"그때 그 아인 (Someday, The Boy)",Kim Feel,12,732019,-11.1%,https://www.youtube.com/watch?v=qho6wWlsANw
21,20,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,Jang Beom June,30,679601,-7.2%,https://www.youtube.com/watch?v=YBEUXfT7_48
22,27,Say So,Doja Cat,11,657375,19.1%,https://www.youtube.com/watch?v=pok8H_KF1FA
23,24,Memories,Maroon 5,32,656247,14.8%,https://www.youtube.com/watch?v=SlPhMPnQ58k
24,18,영웅 (英雄; Kick It),NCT 127,10,640857,-18.5%,https://www.youtube.com/watch?v=2OvyA2__Eas
25,30,Remember Me (불꽃놀이),OH MY GIRL,28,560653,6.6%,https://www.youtube.com/watch?v=RrvdjyIL0fA
26,28,오늘도 빛나는 너에게 (To You My Light) (feat. Leeraon),Maktub,48,541605,1.6%,https://www.youtube.com/watch?v=kNYA3H1jSSs
27,23,Oh my god,(G)I-DLE,6,523941,-15.8%,https://www.youtube.com/watch?v=om3n2ni8luE
