Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,1,내사람 (Partner for Life) (feat. Oak Joo Hyun),SG Wannabe,2,2919908,-55.7%,https://www.youtube.com/watch?v=7lT1Wt41gDs
2,3,롤린 (Rollin'),Brave Girls,14,2791699,-22.4%,https://www.youtube.com/watch?v=nw6mcjNlh8E
3,4,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber,6,2726161,-13.4%,https://www.youtube.com/watch?v=tQ0yjYUFKAE
4,5,LILAC,IU,6,2389286,-21%,https://www.youtube.com/watch?v=v7bnOxV4jAc
5,6,We Ride (운전만해),Brave Girls,8,2360768,-19.8%,https://www.youtube.com/watch?v=4HjcypoChfQ
6,11,ASAP,STAYC,3,2079437,51.4%,https://www.youtube.com/watch?v=NsY-9MCOIAQ
7,7,Dynamite,BTS,36,2060483,-10%,https://www.youtube.com/watch?v=gdZLi9oWNZg
8,8,My Starry Love (별빛 같은 나의 사랑아),Lim Young-woong,8,1688748,-13.6%,https://www.youtube.com/watch?v=oQW9lY1ZAJA
9,10,사이렌 (Siren) [Remix],Homies,15,1659009,8.9%,https://www.youtube.com/watch?v=vvTO3c-h0ZI
10,2,살다가 (Live),SG Wannabe,2,1452419,-66.3%,https://www.youtube.com/watch?v=OEx1wcYIpwM
11,9,Celebrity,IU,14,1320137,-19.8%,https://www.youtube.com/watch?v=0-q1KafFCLU
12,12,Coin,IU,5,1079793,-11.3%,https://www.youtube.com/watch?v=86BST8NIpNM
13,13,"LOVE DAY (2021) [From Naver Webtoon ""Romance 101""]",Yang Yoseop & Jeong Eun-ji,8,1067126,-9%,https://www.youtube.com/watch?v=5_Esp-dXcOA
14,16,멜로디,ASH ISLAND,9,925496,4.7%,https://www.youtube.com/watch?v=NB8LX6A5BBM
15,26,Timeless,SG Wannabe,2,852334,36%,https://www.youtube.com/watch?v=0pLa8NyS4Es
16,14,Lovesick Girls,BLACKPINK,30,840838,-13.7%,https://www.youtube.com/watch?v=dyRsYk0LyA8
17,19,Panorama,IZ*ONE,21,822595,3.4%,https://www.youtube.com/watch?v=G8GaQdW2wHc
18,15,On The Ground,ROSÉ,7,798456,-17.6%,https://www.youtube.com/watch?v=CKZvWhCqx1s
19,20,Ah puh,IU,5,745253,-0.2%,https://www.youtube.com/watch?v=7n9D8ZeOQv0
20,18,Leave The Door Open,"Silk Sonic, Bruno Mars & Anderson .Paak",8,715878,-10.6%,https://www.youtube.com/watch?v=adLGHcj_fmA
21,24,하이힐,Brave Girls,8,712846,9.2%,https://www.youtube.com/watch?v=gF2Pg5dbYN4
22,54,INSIDE OUT,NU'EST,2,668890,71.2%,https://www.youtube.com/watch?v=AIyarEsQvAg
23,23,My sea (아이와 나의 바다),IU,5,567207,-19.6%,https://www.youtube.com/watch?v=TqIAndOnd74
24,52,라라라,SG Wannabe,3,557041,39.1%,https://www.youtube.com/watch?v=hPoRgIzXm5o
25,29,Why Not?,Loona,10,549553,-6.1%,https://www.youtube.com/watch?v=b6li05zh3Kg
26,30,How You Like That,Sup I'm Bianca,44,539383,-6.5%,https://www.youtube.com/watch?v=ioNng23DkIM
