Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,,GANG (Remix),"pH-1, Sik-K, Rain, Jay Park & HAON",1,3622915,,https://www.youtube.com/watch?v=Mn3qh0XrLcc
2,1,MORE & MORE,TWICE,2,2959893,-22.9%,https://www.youtube.com/watch?v=mH0_XpSHkZo
3,2,깡 GANG,Rain,15,2453961,-11.6%,https://www.youtube.com/watch?v=xqFvYsy4wE4
4,3,살짝 설렜어 (Nonstop),OH MY GIRL,7,1889624,-28.9%,https://www.youtube.com/watch?v=iDjQSdN_ig8
5,4,에잇 (feat. SUGA of BTS),IU,6,1652920,-10.7%,https://www.youtube.com/watch?v=TgOu00Mf3kI
6,7,아로하 (Aloha),CHO JUNG SEOK,11,1220539,-18.5%,https://www.youtube.com/watch?v=3DOkxQ3HDXE
7,8,WANNABE,ITZY,14,1140523,-9.8%,https://www.youtube.com/watch?v=fE2h3lGlOsk
8,10,Fadeaway,Phillmysoul,2,1104566,-0.1%,https://www.youtube.com/watch?v=hmXmHF9x864
9,6,"너에게 난, 나에게 넌",Mido and Falasol,2,1027785,-34.9%,https://www.youtube.com/watch?v=tLGHKyZs0Gk
10,14,Dolphin,OH MY GIRL,7,931388,1.6%,https://www.youtube.com/watch?v=oaRTMjLdiDw
11,12,돌덩이,Ha Hyun Woo,16,889482,-7.8%,https://www.youtube.com/watch?v=kmUBHak9HD4
12,15,DANCE MONKEY,Tones and I,29,842478,2.1%,https://www.youtube.com/watch?v=q0hyYWKXF0Q
13,17,ON,BTS,16,792727,-3.2%,https://www.youtube.com/watch?v=mPVDGOVjRQ0
14,18,Psycho,Red Velvet,25,777108,-1.9%,https://www.youtube.com/watch?v=uR8Mrt1IpXg
15,11,대취타(Daechwita),Agust D,3,765168,-22.9%,https://www.youtube.com/watch?v=qGjAWJ2zWWI
16,16,블루밍 (Blueming),IU,30,761863,-7.5%,https://www.youtube.com/watch?v=D1PvIWdJ8xo
17,58,곡예사 (Acrobat),Gwangil Jo,4,757309,134.3%,https://www.youtube.com/watch?v=aKuS6T2SZoI
18,13,시작,Gaho,18,746989,-21.4%,https://www.youtube.com/watch?v=O0StKlRHVeE
19,19,METEOR,CHANGMO,27,745236,-2.8%,https://www.youtube.com/watch?v=abuTb3qMOsY
20,24,Any song,ZICO,22,743191,2.6%,https://www.youtube.com/watch?v=UuV2BmJ1p_I
21,25,Memories,Maroon 5,36,732973,5.8%,https://www.youtube.com/watch?v=SlPhMPnQ58k
22,21,FIESTA,IZ*ONE,17,703267,-7.3%,https://www.youtube.com/watch?v=eDEFolvLn0A
23,22,덤더럼 (Dumhdurum),Apink,9,622671,-17.2%,https://www.youtube.com/watch?v=WqzTRK5GPWQ
