Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,1,BBIBBI(삐삐),IU,2,3356698,-24.5%,https://www.youtube.com/watch?v=nM0xDI5R50E
2,2,하루도 그대를 사랑하지 않은 적이 없었다,Im Chang-jung,6,1836491,-7.2%,https://www.youtube.com/watch?v=Xaqpvy-ZbMg
3,3,IDOL,BTS,9,1280676,-5.1%,https://www.youtube.com/watch?v=pBuZEGYXA6E
4,18,"가을 타나 봐 유스케( LIVE )( VIBE ,MAJOR9)",VIBE,4,1185916,78.3%,https://www.youtube.com/watch?v=EIQNCiIZQRg
5,6,IndiGO,"JUSTHIS, Kid Milli, NO:EL   & --",18,1094012,-4.2%,https://www.youtube.com/watch?v=jd2DxTR0znU
6,7,"모든 날, 모든 순간 (Every day, Every Moment)",Paul Kim,31,1062328,1.6%,https://www.youtube.com/watch?v=1q_t6RNuH8c
7,5,Power Up,Red Velvet,12,989259,-19.5%,https://www.youtube.com/watch?v=aiHSVQy9xN8
8,8,Siren (사이렌),SUNMI,8,968850,-1.3%,https://www.youtube.com/watch?v=TNWMZIf7eSg
9,15,It Takes Time(시간이 들겠지) (feat. Colde),Loco,3,939151,28.5%,https://www.youtube.com/watch?v=YfQzz00Oc_M
10,11,GOODBYE ROAD (이별길),iKON,4,738632,-11.8%,https://www.youtube.com/watch?v=2O6dRaBbFoo
11,14,Dance The Night Away,TWICE,15,666308,-9.5%,https://www.youtube.com/watch?v=Fm5iP0S1z9w
12,9,BAAM,MOMOLAND,17,655530,-25.9%,https://www.youtube.com/watch?v=txWmd7QKFe8
13,10,Wow Thing,"SEULGI, SinB, CHUNG HA & JEON SOYEON",4,649808,-25.2%,https://www.youtube.com/watch?v=KR5CtMLuiqQ
14,56,sorry(고백),Yang Da Il,2,642920,135.9%,https://www.youtube.com/watch?v=Uvnru8qalXQ
15,,Kiss and Make Up,Dua Lipa & BLACKPINK,1,639239,,https://www.youtube.com/watch?v=AX3Bsiq-13k
16,13,우리 그만하자 (The Hardest Part),Roy Kim,6,633028,-18%,https://www.youtube.com/watch?v=fB406grTgz4
17,17,BBoom BBoom(뿜뿜),MOMOLAND,42,622915,-7.6%,https://www.youtube.com/watch?v=JQGRg8XBnB4
18,,Oh! my mistake (예쁜 게 죄),APRIL,1,622719,,https://www.youtube.com/watch?v=wX-e5rvmtas
19,16,FAKE LOVE,BTS,21,599813,-13.5%,https://www.youtube.com/watch?v=cibTjNJkaMk
20,20,LOVE SCENARIO,iKON,40,581883,-1.5%,https://www.youtube.com/watch?v=vecSVX1QYbQ
21,,forever rain,RM,1,570342,,https://www.youtube.com/watch?v=Cvb76hBX_Oc
22,22,lie (미안해),Yang Da Il,32,563710,3.3%,https://www.youtube.com/watch?v=1icPJAhI2TA
23,21,iffy,"Sik-K, pH-1 & Jay Park",27,541385,-3.5%,https://www.youtube.com/watch?v=Q8AK_wfGhkg
24,12,LOVE BOMB,fromis_9,3,535486,-31.4%,https://www.youtube.com/watch?v=-SK6cvkK4c0
25,42,Meet him among them(그 중에 그대를 만나),Lee Sun-hee,8,485648,34.7%,https://www.youtube.com/watch?v=xkKo2nD8RTE
26,23,HANN (Alone) (한) (一),(G)I-DLE,11,475383,-8.5%,https://www.youtube.com/watch?v=OKNXn2qCEws
27,24,Bad Boy,Red Velvet,40,471099,-6.2%,https://www.youtube.com/watch?v=J_CFBjAyPWE
28,25,What is Love?,TWICE,29,444228,-9.7%,https://www.youtube.com/watch?v=i0p1bmr0EmE
29,34,좋은 날 (Good Day),MeloMance,15,437672,5.4%,https://www.youtube.com/watch?v=5uEVbzD_Ta4
30,,Written In The Stars,John Legend & WENDY,1,434665,,https://www.youtube.com/watch?v=H4a-5BdZ5ck
31,80,Bingle Bangle(빙글뱅글),AOA,20,419065,165.7%,https://www.youtube.com/watch?v=ntWSnDV0MYs
32,,Woman,BoA,1,414691,,https://www.youtube.com/watch?v=RlMg8FbcP7g
33,50,Girls Like You (feat. Cardi B),Maroon 5,21,414638,31.3%,https://www.youtube.com/watch?v=aJOTlE1K90k
34,38,지나오다,Nilo,30,410425,3.1%,https://www.youtube.com/watch?v=
35,39,가을 안부 (When Autumn Comes),Monday Kiz,45,409618,4.2%,https://www.youtube.com/watch?v=rGVRvhm7ddk
36,35,NOAH (feat. Jay Park),HAON,7,402238,-1.1%,https://www.youtube.com/watch?v=HWl8XAOQnTg
37,30,Travel(여행),BOL4,22,402187,-5%,https://www.youtube.com/watch?v=xRbPAVnqtcs
38,27,아름다워,CHANGMO,28,395702,-14.4%,https://www.youtube.com/watch?v=ywwU5ka1fBs
39,28,비 (Rain),Paul Kim,18,391595,-11.6%,https://www.youtube.com/watch?v=9jFZdu0zTEA
40,32,"셋 셀테니 (1, 2, 3!)",SEUNGRI,14,389398,-7%,https://www.youtube.com/watch?v=Q7sHwg2Z21U
41,31,"Love, ing (열애중)",BEN,20,388745,-7.9%,https://www.youtube.com/watch?v=WBahioCWfFQ
42,26,Palette(팔레트) (feat. G-DRAGON),IU,31,379387,-22%,https://www.youtube.com/watch?v=d9IxdwEFk1c
43,33,그때 헤어지면 돼 (Only then),Roy Kim,33,374220,-10.1%,https://www.youtube.com/watch?v=SkN_hWI6n28
44,,seoul,RM,1,369965,,https://www.youtube.com/watch?v=F8wI5ZosdRA
45,29,유재석,VINXEN,6,361284,-16.5%,https://www.youtube.com/watch?v=eZExMa_ioAY
46,40,I'M FINE,BTS,9,357738,-3.8%,https://www.youtube.com/watch?v=dyXhcS04MVY
47,37,몰랐니 (Lil' Touch),Girls' Generation-Oh!GG,8,336581,-16.9%,https://www.youtube.com/watch?v=SdzLl-XpJt0
48,48,Jasmine,DPR LIVE,15,334641,-0.5%,https://www.youtube.com/watch?v=Jg9NbDizoPM
49,58,The Way To Say Goodbye(이별하러 가는 길),--,6,334298,25.3%,https://www.youtube.com/watch?v=42iMZrYDEM4
50,45,이 별 (Star),GB9,38,330701,-4.9%,https://www.youtube.com/watch?v=kgspMLLZosE
51,41,Work Out,"Jvcki Wai, Kid Milli, NO:EL  , YANGHONGWON & Swings",17,317686,-12.2%,https://www.youtube.com/watch?v=eeT87k7shpA
52,44,1도 없어(I'm so sick),Apink,17,313706,-10.3%,https://www.youtube.com/watch?v=gQmw-Pmv5DQ
53,46,Hate You (feat. Woo),pH-1,2,310974,-8.9%,https://www.youtube.com/watch?v=jq58J5vopOo
54,51,죽겠다(KILLING ME),iKON,13,300948,-3.3%,https://www.youtube.com/watch?v=RyVS7R9PN6U
55,36,LATATA,(G)I-DLE,18,300525,-26.1%,https://www.youtube.com/watch?v=9mQk7Evt6Vs
56,62,벚꽃연가 (Cherry Blossom Love Song),CHEN,2,299550,46.7%,https://www.youtube.com/watch?v=wJi2_U_rGwk
57,57,TWENTY(스무살이 왜이리 능글맞아) (Feat. 숀(SHAUN)),OVAN,9,278206,3.2%,https://www.youtube.com/watch?v=oC0ZdfAdtpw
