Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,2,Travel(여행),BOL4,3,2599821,-5.1%,https://www.youtube.com/watch?v=xRbPAVnqtcs
2,3,Bingle Bangle(빙글뱅글),AOA,3,2481976,18.6%,https://www.youtube.com/watch?v=ntWSnDV0MYs
3,1,밤 (Time for the moon night),GFRIEND  ,7,2213899,-20.3%,https://www.youtube.com/watch?v=_XyBa8QsVQU
4,4,What is Love?,TWICE,10,1824254,-12.1%,https://www.youtube.com/watch?v=i0p1bmr0EmE
5,5,BBoom BBoom(뿜뿜),MOMOLAND,23,1394822,-23.3%,https://www.youtube.com/watch?v=JQGRg8XBnB4
6,6,LOVE SCENARIO,iKON,21,1355261,-14.2%,https://www.youtube.com/watch?v=vecSVX1QYbQ
7,7,지나오다,Nilo,11,1328267,-10.1%,https://www.youtube.com/watch?v=
8,8,Shine(빛나리),PENTAGON,9,964389,-33.1%,https://www.youtube.com/watch?v=Nu2yQ1zYDYU
9,9,켜줘 (Light),Wanna One,2,882976,-31.8%,https://www.youtube.com/watch?v=J1L3nDC4mEk
10,10,붕붕 (feat. Sik-K),HAON,9,732779,-17.4%,https://www.youtube.com/watch?v=cDq1vUwM21k
11,14,Starry Night(별이 빛나는 밤),MAMAMOO,15,727186,0%,https://www.youtube.com/watch?v=LjUXm0Zy_dk
12,11,You,MeloMance,13,713146,-13.6%,https://www.youtube.com/watch?v=jG2YdnrYFdo
13,12,My Way,ISU,29,693134,-10.2%,https://www.youtube.com/watch?v=lXi8y3g4PP4
14,18,넋두리,--,11,637266,6.9%,https://www.youtube.com/watch?v=C2Joup07VbA
15,15,Roller Coaster,CHUNG HA,22,624038,-10.6%,https://www.youtube.com/watch?v=900X9fDFLc4
16,16,Bad Boy,Red Velvet,21,605949,-11%,https://www.youtube.com/watch?v=J_CFBjAyPWE
17,13,SELFISH (feat. Seulgi),Moonbyul,4,597989,-19.8%,https://www.youtube.com/watch?v=QG8bUKBT9FI
18,21,마지막처럼 (As If It's Your Last),BLACKPINK,52,553496,-3.1%,https://www.youtube.com/watch?v=Amq-qlqbjYA
19,23,Heart Shaker,TWICE,28,472808,-5.3%,https://www.youtube.com/watch?v=rRzxEiBLQCA
20,19,Havana (feat. Young Thug),Camila Cabello,33,446086,-24.6%,https://www.youtube.com/watch?v=BQ0mxQXmLsk
21,30,네 멋대로 (Get It),PRISTIN V,3,436463,16.3%,https://www.youtube.com/watch?v=4CTGxKIzD7M
22,43,Girls Like You (feat. Cardi B),Maroon 5,2,431875,42.5%,https://www.youtube.com/watch?v=aJOTlE1K90k
23,26,Likey,TWICE,33,429606,-8.6%,https://www.youtube.com/watch?v=V2hlQkVJZhE
