Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,2,벌써 12시 (Gotta Go),CHUNG HA,3,2290138,-0.7%,https://www.youtube.com/watch?v=HlN2BXNJzxA
2,1,SOLO,Jennie,10,2225009,-35.8%,https://www.youtube.com/watch?v=b73BI9eUkjM
3,7,%%(응응),Apink,2,2140801,61.1%,https://www.youtube.com/watch?v=499YUeNoYVE
4,3,YES or YES,TWICE,11,1912208,-2.3%,https://www.youtube.com/watch?v=mAKsZ26SabQ
5,,해야 (Sunrise),GFRIEND  ,1,1372551,,https://www.youtube.com/watch?v=iciFwCnsyY4
6,13,IDOL,BTS,21,1314044,11.5%,https://www.youtube.com/watch?v=pBuZEGYXA6E
7,11,Love Shot,EXO,5,1254357,3.5%,https://www.youtube.com/watch?v=pSudEWBAYRE
8,4,신용재 (SHIN YONG JAE),HAEUN,10,1179146,-17.1%,https://www.youtube.com/watch?v=Y0rK7r-30hs
9,12,뚜두뚜두 (DDU-DU DDU-DU),BLACKPINK,25,1158790,-3.4%,https://www.youtube.com/watch?v=IHNzOHi8sJs
10,5,La Vie en Rose,--,12,1033188,-24.7%,https://www.youtube.com/watch?v=WZwr2a_lFWY
11,9,180º,BEN,6,1018648,-20%,https://www.youtube.com/watch?v=rDG9I9nx0QU
12,6,아낙네 (FIANCÉ),MINO,8,1018169,-24.3%,https://www.youtube.com/watch?v=NY8VGNft-Zc
13,10,Me After You (너를 만나),--,12,1005444,-17.2%,https://www.youtube.com/watch?v=YBzJ0jmHv-4
14,8,After You’ve Gone(넘쳐흘러),M.C The Max,3,961785,-25.3%,https://www.youtube.com/watch?v=g27XtqR7B0c
15,15,MILLIONS,WINNER,5,916449,-13.9%,https://www.youtube.com/watch?v=PALjhRpnfbk
16,16,"모든 날, 모든 순간 (Every day, Every Moment)",Paul Kim,43,827250,-6.5%,https://www.youtube.com/watch?v=1q_t6RNuH8c
17,17,Bad Boy,Red Velvet,7,711155,-15.3%,https://www.youtube.com/watch?v=J_CFBjAyPWE
18,42,We All Lie,Ha Jin,4,692242,53.4%,https://www.youtube.com/watch?v=PdDfuWJc9dA
19,20,FAKE LOVE,BTS,33,623842,1.2%,https://www.youtube.com/watch?v=7C2z4GqqS5E
20,50,La La Love,WJSN,2,616870,68.7%,https://www.youtube.com/watch?v=YAUfVpLTnOM
21,19,행복 (Happiness),OVAN,6,603816,-6.7%,https://www.youtube.com/watch?v=qGh0jk-f6to
22,18,Tempo,EXO,11,595573,-9.1%,https://www.youtube.com/watch?v=iwd8N6K-sLk
23,30,What is Love?,TWICE,41,587033,13.5%,https://www.youtube.com/watch?v=i0p1bmr0EmE
24,,Likey,TWICE,45,581108,,https://www.youtube.com/watch?v=V2hlQkVJZhE
25,24,"POP/STARS (feat. Madison Beer, (G)I-DLE & Jaira Burns)",K-Da,11,546214,-0.2%,https://www.youtube.com/watch?v=UOxkGD8qRB4
26,29,Dance The Night Away,TWICE,27,532085,2.8%,https://www.youtube.com/watch?v=Fm5iP0S1z9w
27,23,IndiGO,"JUSTHIS, Kid Milli, NO:EL   & YANGHONGWON",30,520133,-5.5%,https://www.youtube.com/watch?v=RL1QmNKVJSE
28,26,내 생에 아름다운 (Beautiful Moment),K.Will,12,518298,-4.3%,https://www.youtube.com/watch?v=1D17PdpGQBY
29,32,I LOVE YOU (알러뷰),EXID,9,503350,2.9%,https://www.youtube.com/watch?v=SAdmzjsFVQo
