Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,1,LALALAY(날라리),SUNMI,24,1662642,-31.6%,https://www.youtube.com/watch?v=LrggmyDhWBo
2,3,ICY,ITZY,7,1620065,-10.6%,https://www.youtube.com/watch?v=zndvqTc4P9I
3,2,음파음파 Umpah Umpah,Red Velvet,3,1537434,-20.7%,https://www.youtube.com/watch?v=vHS9E6JFja8
4,4,Phocha,Hwang In Wook,12,1326077,-17%,https://www.youtube.com/watch?v=g6uvXiLNrxM
5,5,오늘도 빛나는 너에게 (To You My Light) (feat. Raon Lee),Maktub,13,1047873,1.9%,https://www.youtube.com/watch?v=kNYA3H1jSSs
6,6,FANCY,TWICE,21,1029402,1.7%,https://www.youtube.com/watch?v=kOHB85vDuow
7,,Workaholic,BOL4,1,1017505,,https://www.youtube.com/watch?v=mrAIqeULUL0
8,7,2002,Anne-Marie,40,1008408,0.6%,https://www.youtube.com/watch?v=Il-an3K9pjg
9,12,술이 문제야 (Drunk On Love),Jang Hye-jin & Yoon Min Soo,12,815010,9%,https://www.youtube.com/watch?v=XcbEM7j_ARQ
10,11,Boy With Luv (feat. Halsey),BTS,22,785470,2.8%,https://www.youtube.com/watch?v=XsX3ATc3FbA
11,8,Señorita,Shawn Mendes & Camila Cabello,12,771964,-9.4%,https://www.youtube.com/watch?v=Pkh8UtuejGw
12,13,Snapping,CHUNG HA,11,716168,-3.4%,https://www.youtube.com/watch?v=deV_DmHKwjc
13,16,Lean On Me (나의 어깨에 기대어요),10CM,8,691199,7.7%,https://www.youtube.com/watch?v=WD4E_XXd53s
14,10,가라사대 (GOTTASADAE),BewhY,7,660828,-18.1%,https://www.youtube.com/watch?v=ckZor7HRU1E
15,9,FLASH (엑스원),X1,3,653005,-21.2%,https://www.youtube.com/watch?v=LlQEKB2H7z4
16,14,Done For Me,Punch(펀치),3,639265,-11.4%,https://www.youtube.com/watch?v=
17,15,Kill This Love,BLACKPINK,23,632685,-1.6%,https://www.youtube.com/watch?v=2S24-y0Ij3Y
18,21,Adios,EVERGLOW,3,594045,19.1%,https://www.youtube.com/watch?v=4gX_p1VkgA4
19,17,bad guy,Billie Eilish,24,589318,-1%,https://www.youtube.com/watch?v=DyDfgMOUjCI
20,18,달라달라(DALLA DALLA),ITZY,31,585432,-0.2%,https://www.youtube.com/watch?v=pNfTK39k55U
21,22,Uh-Oh,(G)I-DLE,11,579238,19.3%,https://www.youtube.com/watch?v=I66oFXdf0KU
22,,Good Vibe,J.Fla,1,541135,,https://www.youtube.com/watch?v=NdoNRP-9shw
23,20,Speechless (Full),Naomi Scott,16,488681,-8%,https://www.youtube.com/watch?v=mw5VIEIvuMI
24,32,Me After You (너를 만나),--,45,442928,27.2%,https://www.youtube.com/watch?v=YBzJ0jmHv-4
25,26,If there was practice in love(사랑에 연습이 있었다면),Lim Jae Hyun,24,430467,6.4%,https://www.youtube.com/watch?v=kXAvbHPdTZ0
26,30,How about you(너는 어땠을까),--,39,412843,12.4%,https://www.youtube.com/watch?v=TmyMV2Nj42Q
27,25,내 목소리 들리니,BEN,5,404099,-0.9%,https://www.youtube.com/watch?v=d_tz_ZbkexI
28,27,Violeta (비올레타),IZ*ONE,24,399512,0.5%,https://www.youtube.com/watch?v=6eEZ7DJMzuk
29,23,Another Day (먼데이 키즈(Monday Kiz) & Punch(펀치)),먼데이 키즈(Monday Kiz) & Punch(펀치),9,396629,-6.8%,https://www.youtube.com/watch?v=G6tW8eKUR1E
30,,Devil,CLC,1,395532,,https://www.youtube.com/watch?v=MY4qnUGwWIU
31,37,Circles,Post Malone,2,391141,21.2%,https://www.youtube.com/watch?v=wXhTHyIgQ_U
32,29,YES or YES,TWICE,45,368683,-1.4%,https://www.youtube.com/watch?v=mAKsZ26SabQ
33,24,Way Back Home,SHAUN,6,359039,-13.5%,https://www.youtube.com/watch?v=NyTH_U88bK0
34,36,SOLO,Jennie,43,347012,6.4%,https://www.youtube.com/watch?v=b73BI9eUkjM
35,,LATATA,(G)I-DLE,29,339111,,https://www.youtube.com/watch?v=9mQk7Evt6Vs
36,80,Good Bye,Fiinn,2,336150,88%,https://www.youtube.com/watch?v=U_dpIqCDcZk
37,34,La Vie en Rose,--,46,335801,2%,https://www.youtube.com/watch?v=WZwr2a_lFWY
38,47,"AMBITION (feat. ASH ISLAND, Keem Hyo-eun, Hash Swan & CHANGMO)",Leellamarz,11,335466,22.7%,https://www.youtube.com/watch?v=K7o4nYV0ns4
39,31,BUNGEE,OH MY GIRL,5,334906,-6.1%,https://www.youtube.com/watch?v=QTD_yleCK9Y
40,33,시든 꽃에 물을 주듯,HYNN,7,331771,-3.3%,https://www.youtube.com/watch?v=abQ2AYUyrb8
41,,짧은 치마 (Miniskirt),AOA,31,327412,,https://www.youtube.com/watch?v=56hGcCt0NuU
42,59,내 안부,이우(LEE WOO),8,326891,33.3%,https://www.youtube.com/watch?v=41T4q6WyEA0
43,35,벗,Nilo,3,326214,-0.1%,https://www.youtube.com/watch?v=SGgyHFGtCA0
44,55,Bad Boy,Red Velvet,7,320869,24.9%,https://www.youtube.com/watch?v=J_CFBjAyPWE
45,58,All I Wanna Do [Korean Version] (feat. Hoody & Loco),Jay Park,22,314825,26.1%,https://www.youtube.com/watch?v=ME_g_-M52cI
46,39,벌써 12시 (Gotta Go),CHUNG HA,37,314542,-0.1%,https://www.youtube.com/watch?v=HlN2BXNJzxA
47,,무인도(Breaktime),Wootso,1,308119,,https://www.youtube.com/watch?v=e6I-P4sPNOc
48,38,Birthday,JEON SOMI,13,298507,-6%,https://www.youtube.com/watch?v=oDJ4ct59NC4
49,,25,BOL4,1,289113,,https://www.youtube.com/watch?v=SNS2tOGGGRk
50,,Rooftop (옥탑방),N.Flying,29,287572,,https://www.youtube.com/watch?v=VpaUh_BGqE0
51,,Never ending,Im Chang-jung,1,284166,,https://www.youtube.com/watch?v=rSLp444EGoA
