Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,1,Into the Unknown,Idina Menzel & Aurora,5,2913585,-29.7%,https://www.youtube.com/watch?v=gIOyB9ZXn8s
2,2,HIP,MAMAMOO,5,2806979,-10.3%,https://www.youtube.com/watch?v=KhTeiaCezwM
3,3,Где же ты?,Anna Buturlina & Elizaveta Paschenko,4,2304432,-10.2%,https://www.youtube.com/watch?v=nrZxwPwmgrw
4,5,METEOR,CHANGMO,2,1811303,-7.7%,https://www.youtube.com/watch?v=abuTb3qMOsY
5,4,Into the Unknown,Panic! At The Disco,5,1634754,-23.1%,https://www.youtube.com/watch?v=jp-CVYGEsjg
6,6,블루밍 (Blueming),IU,5,1397105,-21.9%,https://www.youtube.com/watch?v=D1PvIWdJ8xo
7,7,Obsession,EXO,4,1059032,5.2%,https://www.youtube.com/watch?v=uxmP4b2a0uY
8,,Amanda,YUMDDA,1,971423,,https://www.youtube.com/watch?v=Nj2dWCoS6YQ
9,11,Feel Special,TWICE,13,868139,0.9%,https://www.youtube.com/watch?v=3ymwOvzhwHs
10,23,Square (2017),Yerin Baek,2,838571,54.8%,https://www.youtube.com/watch?v=4iFP_wd6QU8
11,9,Come See Me,AOA,4,741095,-15.3%,https://www.youtube.com/watch?v=ixxWWKX4S_8
12,16,Santa Tell Me,Ariana Grande,17,682609,-0.3%,https://www.youtube.com/watch?v=nlR0MkrRklg
13,12,LION,(G)I-DLE,8,660128,-12.5%,https://www.youtube.com/watch?v=6oanIo_2Z4Q
14,,Nobody,엠 트리(M Tree) (MTree),1,651562,,https://www.youtube.com/watch?v=pwfUaMT3Z7k
15,8,FEVER (feat. 수퍼수 & BIBI),J.Y. Park ,3,619019,-30%,https://www.youtube.com/watch?v=IePbjLAUvf0
16,13,Love poem,IU,7,601668,-18%,https://www.youtube.com/watch?v=kcx0a2OAhN0
17,19,오늘도 빛나는 너에게 (To You My Light) (feat. Leeraon),Maktub,27,597873,1.5%,https://www.youtube.com/watch?v=kNYA3H1jSSs
18,21,Late Night(늦은 밤 너의 집 앞 골목길에서),Noel,6,592785,5.1%,https://www.youtube.com/watch?v=kFhf7pjRRjA
19,22,All I Want For Christmas Is You,Mariah Carey,20,586895,6.9%,https://www.youtube.com/watch?v=aAkMkVFwAoo
20,24,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey) (feat. Halsey),BTS,36,576100,8%,https://www.youtube.com/watch?v=XsX3ATc3FbA
21,20,ICY,ITZY,21,572920,0.5%,https://www.youtube.com/watch?v=zndvqTc4P9I
22,14,Memories,Maroon 5,11,571239,-17.9%,https://www.youtube.com/watch?v=SlPhMPnQ58k
23,17,FANCY,TWICE,35,570757,-14.4%,https://www.youtube.com/watch?v=kOHB85vDuow
24,18,9와 4분의 3 승강장에서 너를 기다려 (Run Away),TOMORROW X TOGETHER,9,568422,-8.9%,https://www.youtube.com/watch?v=6yWPfUz0z94
25,15,DALLA DALLA (달라달라),ITZY,45,495175,-27.8%,https://www.youtube.com/watch?v=pNfTK39k55U
26,40,ROXANNE,Arizona Zervas,4,472597,36.4%,https://www.youtube.com/watch?v=16YnOUnbE6s
27,25,Phocha,NC.A,26,471120,-8.1%,https://www.youtube.com/watch?v=wDq2W1fAnq4
28,32,Kill This Love,BLACKPINK,37,460243,5.3%,https://www.youtube.com/watch?v=2S24-y0Ij3Y
