Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,49,다시 여기 바닷가 (Beach Again),싹쓰리,2,4897723,"1,351.3%",https://www.youtube.com/watch?v=JAy88PDxMIM
2,1,How You Like That,BLACKPINK,5,3450638,-22.4%,https://www.youtube.com/watch?v=ioNng23DkIM
3,2,Maria (마리아),Hwa Sa,5,1913318,-22%,https://www.youtube.com/watch?v=tDukIfFzX18
4,,홀로 (HOLO),Lee Hi,1,1587206,,https://www.youtube.com/watch?v=VdeK_VsG9U0
5,3,여름 안에서 (feat. 황광희),SSAK3,2,1503182,-30.1%,https://www.youtube.com/watch?v=OWo0iOkI_Zk
6,6,PLAY (feat. CHANGMO),CHUNG HA,4,1203505,3.2%,https://www.youtube.com/watch?v=UsvoDgmfUwc
7,8,살짝 설렜어 (Nonstop),OH MY GIRL,14,1058481,1.6%,https://www.youtube.com/watch?v=iDjQSdN_ig8
8,7,Summer Hate (Feat. Rain(비)) (feat. Rain(비)),Zico,5,1042088,-9.9%,https://www.youtube.com/watch?v=oKUEbsJDvuo
9,4,Monster,"Red Velvet, Irene & SEULGI",4,1007735,-34%,https://www.youtube.com/watch?v=Ujb-gvqsoi0
10,5,보라빛 밤 (pporappippam),SUNMI,5,989577,-27.1%,https://www.youtube.com/watch?v=Is7glC9Jp7Q
11,10,에잇 (feat. SUGA of BTS),IU,13,912039,-3.9%,https://www.youtube.com/watch?v=TgOu00Mf3kI
12,11,Dolphin,OH MY GIRL,14,862693,5.1%,https://www.youtube.com/watch?v=oaRTMjLdiDw
13,14,What You Waiting For,JEON SOMI,2,807767,5.8%,https://www.youtube.com/watch?v=lBYyAQ99ZFI
14,17,블루밍 (Blueming),IU,37,786983,5%,https://www.youtube.com/watch?v=D1PvIWdJ8xo
15,9,곡예사 (Acrobat),Gwangil Jo,11,687248,-28.1%,https://www.youtube.com/watch?v=aKuS6T2SZoI
16,13,MORE & MORE,TWICE,9,686348,-10.9%,https://www.youtube.com/watch?v=mH0_XpSHkZo
17,16,WANNABE,ITZY,21,677534,-9.7%,https://www.youtube.com/watch?v=fE2h3lGlOsk
18,15,DANCE MONKEY,Tones and I,36,661344,-13.2%,https://www.youtube.com/watch?v=q0hyYWKXF0Q
19,18,환상동화 (Secret Story of the Swan),IZ*ONE,7,653175,-12.7%,https://www.youtube.com/watch?v=nnVjsos40qk
20,21,아로하 (Aloha),CHO JUNG SEOK,18,584313,-3.1%,https://www.youtube.com/watch?v=3DOkxQ3HDXE
21,24,ON,BTS,23,564082,-5.1%,https://www.youtube.com/watch?v=mPVDGOVjRQ0
22,22,METEOR,CHANGMO,34,547422,-8.7%,https://www.youtube.com/watch?v=abuTb3qMOsY
23,12,Apple,GFRIEND  ,3,546619,-30%,https://www.youtube.com/watch?v=XQSse3b2ge4
24,25,Psycho,Red Velvet,32,546136,-7.9%,https://www.youtube.com/watch?v=uR8Mrt1IpXg
25,26,Any song,ZICO,29,528669,-8.1%,https://www.youtube.com/watch?v=UuV2BmJ1p_I
26,31,어떻게 지내 (I Need You),OVAN,21,520613,3.1%,https://www.youtube.com/watch?v=rVXeArOQIs4
27,20,Error (feat. Loopy),ASH ISLAND,4,501245,-19.9%,https://www.youtube.com/watch?v=JMw_cyEjNUw
28,28,Memories,Maroon 5,43,472815,-12.7%,https://www.youtube.com/watch?v=SlPhMPnQ58k
29,29,사랑하게 될 줄 알았어 (I Knew I Love),전미도,10,472390,-8.7%,https://www.youtube.com/watch?v=rOCymN-Rwiw
30,19,Left & Right,SEVENTEEN,6,452241,-28.1%,https://www.youtube.com/watch?v=HdZdxocqzq4
31,38,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,Jang Beom June,41,444595,11%,https://www.youtube.com/watch?v=YBEUXfT7_48
32,32,돌덩이,Ha Hyun Woo,23,441862,-11.6%,https://www.youtube.com/watch?v=kmUBHak9HD4
33,36,FIESTA,IZ*ONE,24,440260,-4.4%,https://www.youtube.com/watch?v=eDEFolvLn0A
