Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,2,밤 (Time for the moon night),GFRIEND  ,6,2776111,-16.2%,https://www.youtube.com/watch?v=_XyBa8QsVQU
2,3,Travel(여행),BOL4,2,2739283,0.8%,https://www.youtube.com/watch?v=xRbPAVnqtcs
3,9,Bingle Bangle(빙글뱅글),AOA,2,2093531,57.4%,https://www.youtube.com/watch?v=ntWSnDV0MYs
4,4,What is Love?,TWICE,9,2076426,-9.4%,https://www.youtube.com/watch?v=i0p1bmr0EmE
5,6,BBoom BBoom(뿜뿜),MOMOLAND,22,1819238,6.4%,https://www.youtube.com/watch?v=JQGRg8XBnB4
6,7,LOVE SCENARIO,iKON,20,1579581,0.4%,https://www.youtube.com/watch?v=vecSVX1QYbQ
7,8,지나오다,Nilo,10,1477464,3.5%,https://www.youtube.com/watch?v=
8,5,Shine(빛나리),PENTAGON,8,1441538,-32.6%,https://www.youtube.com/watch?v=Nu2yQ1zYDYU
9,,켜줘 (Light),Wanna One,1,1294623,,https://www.youtube.com/watch?v=J1L3nDC4mEk
10,11,붕붕 (feat. Sik-K),HAON,8,887039,-8.6%,https://www.youtube.com/watch?v=cDq1vUwM21k
11,12,You,MeloMance,12,825255,-5.5%,https://www.youtube.com/watch?v=jG2YdnrYFdo
12,14,My Way,ISU,28,771475,-0.9%,https://www.youtube.com/watch?v=lXi8y3g4PP4
13,10,SELFISH (feat. Seulgi),Moonbyul,3,745250,-35.2%,https://www.youtube.com/watch?v=QG8bUKBT9FI
14,13,Starry Night(별이 빛나는 밤),MAMAMOO,14,727069,-9%,https://www.youtube.com/watch?v=LjUXm0Zy_dk
15,16,Roller Coaster,CHUNG HA,21,697812,-4.1%,https://www.youtube.com/watch?v=900X9fDFLc4
16,15,Bad Boy,Red Velvet,20,680931,-10%,https://www.youtube.com/watch?v=J_CFBjAyPWE
17,17,데리러 가 (Good Evening),SHINee,2,632613,-11.7%,https://www.youtube.com/watch?v=7dGwk5-QMpc
18,22,넋두리,--,10,595914,5.6%,https://www.youtube.com/watch?v=C2Joup07VbA
19,30,Havana (feat. Young Thug),Camila Cabello,32,591416,51.2%,https://www.youtube.com/watch?v=BQ0mxQXmLsk
20,,숙녀 (淑女) Lady,Yubin,1,575572,,https://www.youtube.com/watch?v=2MiQonPvlVM
21,21,마지막처럼 (As If It's Your Last),BLACKPINK,51,571075,-12.2%,https://www.youtube.com/watch?v=Amq-qlqbjYA
