Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,1,ON,BTS,2,6544568,-32.1%,https://www.youtube.com/watch?v=mPVDGOVjRQ0
2,2,FIESTA,IZ*ONE,3,2555414,-14.7%,https://www.youtube.com/watch?v=eDEFolvLn0A
3,3,Any song,ZICO,8,1701345,-20.3%,https://www.youtube.com/watch?v=UuV2BmJ1p_I
4,10,Black Swan,BTS,7,1655085,103.7%,https://www.youtube.com/watch?v=0lapF4DQPKQ
5,4,METEOR,CHANGMO,13,1242537,-15.2%,https://www.youtube.com/watch?v=abuTb3qMOsY
6,5,Psycho,Red Velvet,11,1160723,-20%,https://www.youtube.com/watch?v=uR8Mrt1IpXg
7,7,블루밍 (Blueming),IU,16,879923,-8.4%,https://www.youtube.com/watch?v=D1PvIWdJ8xo
8,,Rolling in the Deep,Adele,1,796346,,https://www.youtube.com/watch?v=rYEDA3JcQqw
9,16,시작,Gaho,4,754836,29.9%,https://www.youtube.com/watch?v=O0StKlRHVeE
10,8,Give You My Heart (마음을 드려요),IU,3,738270,-16.6%,https://www.youtube.com/watch?v=euI-C1YONaU
11,21,Где же ты?,Anna Buturlina & Elizaveta Paschenko,15,724641,38.4%,https://www.youtube.com/watch?v=nrZxwPwmgrw
12,6,HIP,MAMAMOO,16,687513,-48.9%,https://www.youtube.com/watch?v=KhTeiaCezwM
13,9,DUN DUN,EVERGLOW,5,686437,-22.4%,https://www.youtube.com/watch?v=NoYKBAajoyo
14,90,돌덩이,Ha Hyun Woo,2,651132,242.1%,https://www.youtube.com/watch?v=kmUBHak9HD4
15,14,Into the Unknown,Idina Menzel & Aurora,16,650037,0.6%,https://www.youtube.com/watch?v=gIOyB9ZXn8s
16,19,친구 (Friends),BTS,2,620757,17.2%,https://www.youtube.com/watch?v=h7mZX8INIYI
17,11,오늘도 빛나는 너에게 (To You My Light) (feat. Leeraon),Maktub,38,618919,-16.6%,https://www.youtube.com/watch?v=kNYA3H1jSSs
18,26,"그때 그 아인 (Someday, The Boy)",Kim Feel,2,617730,30.5%,https://www.youtube.com/watch?v=qho6wWlsANw
19,12,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey) (feat. Halsey),BTS,47,575914,-20.1%,https://www.youtube.com/watch?v=XsX3ATc3FbA
20,46,우리집 (My House),2PM,7,561389,72.4%,https://www.youtube.com/watch?v=u2pFB1dCSo4
21,20,Hope (바램),Lim Young-woong,5,527859,0.4%,https://www.youtube.com/watch?v=MjiU7hr5xns
22,17,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,Jang Beom June,20,526147,-6.9%,https://www.youtube.com/watch?v=YBEUXfT7_48
23,15,빌었어,CHANGMO,12,518673,-17.6%,https://www.youtube.com/watch?v=M2qpnwmpipI
24,22,Memories,Maroon 5,22,514904,-1.5%,https://www.youtube.com/watch?v=SlPhMPnQ58k
25,18,니가 왜 거기서 나와,Young Tak,9,497946,-10.6%,https://www.youtube.com/watch?v=Y3s_GYdceVg
26,25,Kill This Love,BLACKPINK,48,467469,-1.8%,https://www.youtube.com/watch?v=2S24-y0Ij3Y
27,32,00:00 (Zero O’Clock),BTS,2,462405,16.4%,https://www.youtube.com/watch?v=K7BMF0ozFS0
28,24,Feel Special,TWICE,24,457835,-5.8%,https://www.youtube.com/watch?v=3ymwOvzhwHs
29,53,Godzilla (feat. Juice WRLD),Eminem,6,444690,43.5%,https://www.youtube.com/watch?v=r_0JjYUe5jo
30,31,"야망 (AMBITION) (feat. ASH ISLAND, Keem Hyo-eun, Hash Swan & CHANGMO)",Leellamarz,33,428707,7.6%,https://www.youtube.com/watch?v=K7o4nYV0ns4
31,,솔직히 지친다 (Everybody Has),CHUNG HA,1,425054,,https://www.youtube.com/watch?v=-4sq1sUI7-I
32,34,Don't Start Now,Dua Lipa,18,397253,3.2%,https://www.youtube.com/watch?v=oygrmJFKYZY
33,36,SPACESHIP,IZ*ONE,2,396058,4.8%,https://www.youtube.com/watch?v=GsEo4_9mIMg
34,39,Painkiller,Ruel,18,390859,4.6%,https://www.youtube.com/watch?v=dTwj7PhpY9M
35,13,Filter,BTS,2,389544,-43.3%,https://www.youtube.com/watch?v=G2Kj-JsBqTY
36,65,Love poem,IU,18,380986,51.2%,https://www.youtube.com/watch?v=kcx0a2OAhN0
37,41,DANCE MONKEY,Tones and I,15,375849,3%,https://www.youtube.com/watch?v=q0hyYWKXF0Q
38,27,LION,(G)I-DLE,19,359690,-18.1%,https://www.youtube.com/watch?v=6oanIo_2Z4Q
