Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,1,BBIBBI(삐삐),IU,3,3183743,-5.2%,https://www.youtube.com/watch?v=nM0xDI5R50E
2,,La Vie en Rose,--,1,2567682,,https://www.youtube.com/watch?v=WZwr2a_lFWY
3,4,"가을 타나 봐 유스케( LIVE )( VIBE ,MAJOR9)",VIBE,5,1526896,28.8%,https://www.youtube.com/watch?v=EIQNCiIZQRg
4,2,하루도 그대를 사랑하지 않은 적이 없었다,Im Chang-jung,7,1511585,-17.7%,https://www.youtube.com/watch?v=Xaqpvy-ZbMg
5,3,IDOL,BTS,10,1204361,-6%,https://www.youtube.com/watch?v=pBuZEGYXA6E
6,6,"모든 날, 모든 순간 (Every day, Every Moment)",Paul Kim,32,1115693,5%,https://www.youtube.com/watch?v=1q_t6RNuH8c
7,5,IndiGO,"JUSTHIS, Kid Milli, NO:EL   & --",19,1000354,-8.6%,https://www.youtube.com/watch?v=jd2DxTR0znU
8,8,Siren (사이렌),SUNMI,9,922114,-4.8%,https://www.youtube.com/watch?v=TNWMZIf7eSg
9,9,It Takes Time(시간이 들겠지) (feat. Colde),Loco,4,920782,-2%,https://www.youtube.com/watch?v=YfQzz00Oc_M
10,7,Power Up,Red Velvet,13,896815,-9.3%,https://www.youtube.com/watch?v=aiHSVQy9xN8
11,15,Kiss and Make Up,Dua Lipa & BLACKPINK,2,836812,30.9%,https://www.youtube.com/watch?v=AX3Bsiq-13k
12,,Waste It On Me (feat. BTS),Steve Aoki,1,830902,,https://www.youtube.com/watch?v=bIv16itYi_0
13,14,sorry(고백),Yang Da Il,3,800288,24.5%,https://www.youtube.com/watch?v=Uvnru8qalXQ
14,,NO WAY MAN,AKB48,1,794980,,https://www.youtube.com/watch?v=yMb0BLDlOwo
15,27,Bad Boy,Red Velvet,41,709234,50.5%,https://www.youtube.com/watch?v=J_CFBjAyPWE
16,11,Dance The Night Away,TWICE,16,699092,4.9%,https://www.youtube.com/watch?v=Fm5iP0S1z9w
17,18,Oh! my mistake (예쁜 게 죄),APRIL,2,690309,10.9%,https://www.youtube.com/watch?v=wX-e5rvmtas
18,32,Woman,BoA,2,655217,58%,https://www.youtube.com/watch?v=RlMg8FbcP7g
19,,멋지게 인사하는 법(Hello Tutorial) (feat. SEULGI),Zion.T,1,651771,,https://www.youtube.com/watch?v=nqMYG2Riq54
20,12,BAAM,MOMOLAND,18,647937,-1.2%,https://www.youtube.com/watch?v=txWmd7QKFe8
21,,Me After You (너를 만나),--,1,639507,,https://www.youtube.com/watch?v=YBzJ0jmHv-4
22,17,BBoom BBoom(뿜뿜),MOMOLAND,43,632299,1.5%,https://www.youtube.com/watch?v=JQGRg8XBnB4
23,24,LOVE BOMB,fromis_9,4,593197,10.8%,https://www.youtube.com/watch?v=-SK6cvkK4c0
24,22,lie (미안해),Yang Da Il,33,590373,4.7%,https://www.youtube.com/watch?v=1icPJAhI2TA
25,10,GOODBYE ROAD (이별길),iKON,5,583233,-21%,https://www.youtube.com/watch?v=2O6dRaBbFoo
26,19,FAKE LOVE,BTS,22,567582,-5.4%,https://www.youtube.com/watch?v=cibTjNJkaMk
27,16,우리 그만하자 (The Hardest Part),Roy Kim,7,564473,-10.8%,https://www.youtube.com/watch?v=fB406grTgz4
28,20,LOVE SCENARIO,iKON,41,541123,-7%,https://www.youtube.com/watch?v=vecSVX1QYbQ
29,13,Wow Thing,"SEULGI, SinB, CHUNG HA & JEON SOYEON",5,527839,-18.8%,https://www.youtube.com/watch?v=KR5CtMLuiqQ
30,25,Meet him among them(그 중에 그대를 만나),Lee Sun-hee,9,519961,7.1%,https://www.youtube.com/watch?v=xkKo2nD8RTE
31,28,What is Love?,TWICE,30,513886,15.7%,https://www.youtube.com/watch?v=i0p1bmr0EmE
32,23,iffy,"Sik-K, pH-1 & Jay Park",28,477162,-11.9%,https://www.youtube.com/watch?v=Q8AK_wfGhkg
33,,내 생에 아름다운 (Beautiful Moment),K.Will,1,456291,,https://www.youtube.com/watch?v=1D17PdpGQBY
34,49,The Way To Say Goodbye(이별하러 가는 길),--,7,455970,36.4%,https://www.youtube.com/watch?v=42iMZrYDEM4
35,26,HANN (Alone) (한) (一),(G)I-DLE,12,435455,-8.4%,https://www.youtube.com/watch?v=OKNXn2qCEws
36,29,좋은 날 (Good Day),MeloMance,16,419937,-4.1%,https://www.youtube.com/watch?v=5uEVbzD_Ta4
37,53,Hate You (feat. Woo),pH-1,3,406311,30.7%,https://www.youtube.com/watch?v=jq58J5vopOo
38,34,지나오다,Nilo,31,405947,-1.1%,https://www.youtube.com/watch?v=
39,39,비 (Rain),Paul Kim,19,397506,1.5%,https://www.youtube.com/watch?v=9jFZdu0zTEA
40,33,Girls Like You (feat. Cardi B),Maroon 5,22,393180,-5.2%,https://www.youtube.com/watch?v=aJOTlE1K90k
41,35,가을 안부 (When Autumn Comes),Monday Kiz,46,388546,-5.1%,https://www.youtube.com/watch?v=rGVRvhm7ddk
42,36,NOAH (feat. Jay Park),HAON,8,378779,-5.8%,https://www.youtube.com/watch?v=HWl8XAOQnTg
43,46,I'M FINE,BTS,10,375554,5%,https://www.youtube.com/watch?v=dyXhcS04MVY
44,37,Travel(여행),BOL4,23,371700,-7.6%,https://www.youtube.com/watch?v=xRbPAVnqtcs
45,43,그때 헤어지면 돼 (Only then),Roy Kim,34,362407,-3.2%,https://www.youtube.com/watch?v=SkN_hWI6n28
46,40,"셋 셀테니 (1, 2, 3!)",SEUNGRI,15,361050,-7.3%,https://www.youtube.com/watch?v=Q7sHwg2Z21U
47,52,1도 없어(I'm so sick),Apink,18,352846,12.5%,https://www.youtube.com/watch?v=gQmw-Pmv5DQ
48,38,아름다워,CHANGMO,29,344054,-13.1%,https://www.youtube.com/watch?v=ywwU5ka1fBs
49,,Make Up (feat. Crush),SAM KIM,1,335245,,https://www.youtube.com/watch?v=r1iFxWW_WjY
50,31,Bingle Bangle(빙글뱅글),AOA,21,325928,-22.2%,https://www.youtube.com/watch?v=ntWSnDV0MYs
51,47,몰랐니 (Lil' Touch),Girls' Generation-Oh!GG,9,315012,-6.4%,https://www.youtube.com/watch?v=SdzLl-XpJt0
52,45,유재석,VINXEN,7,306034,-15.3%,https://www.youtube.com/watch?v=eZExMa_ioAY
53,48,Jasmine,DPR LIVE,16,303215,-9.4%,https://www.youtube.com/watch?v=Jg9NbDizoPM
54,55,LATATA,(G)I-DLE,19,303061,0.8%,https://www.youtube.com/watch?v=9mQk7Evt6Vs
55,66,Crush,Weki Meki,2,296979,41.9%,https://www.youtube.com/watch?v=bT2AMc8hI6A
56,,Falling In Love Instrumental,Davichi,1,289827,,https://www.youtube.com/watch?v=PvsAVpvZj_A
57,60,Remember Me (불꽃놀이),OH MY GIRL,8,285123,11.1%,https://www.youtube.com/watch?v=RrvdjyIL0fA
58,51,Work Out,"Jvcki Wai, Kid Milli, NO:EL  , YANGHONGWON & Swings",18,284218,-10.5%,https://www.youtube.com/watch?v=eeT87k7shpA
59,85,Egotistic(너나 해),MAMAMOO,16,280041,70.5%,https://www.youtube.com/watch?v=pHtxTSiPh5I
60,,Heart Shaker,TWICE,40,276810,,https://www.youtube.com/watch?v=rRzxEiBLQCA
61,54,죽겠다(KILLING ME),iKON,14,276727,-8%,https://www.youtube.com/watch?v=RyVS7R9PN6U
62,56,벚꽃연가 (Cherry Blossom Love Song),CHEN,3,275270,-8.1%,https://www.youtube.com/watch?v=wJi2_U_rGwk
63,67,Shoot Out,MONSTA X,2,265414,31.2%,https://www.youtube.com/watch?v=MS10Zz49FHE
64,57,TWENTY(스무살이 왜이리 능글맞아) (Feat. 숀(SHAUN)),OVAN,10,260720,-6.3%,https://www.youtube.com/watch?v=oC0ZdfAdtpw
65,58,rudderless (나),PARK WON,5,259169,-1.8%,https://www.youtube.com/watch?v=WZrLs9hto04
66,77,10월의 어느 멋진 날에,Kim Dong Kyu,6,245509,45%,https://www.youtube.com/watch?v=eCeuIuoS5pA
67,61,"부탁해(Save Me, Save You)",WJSN,7,245340,-2.1%,https://www.youtube.com/watch?v=2wOBbRu3OOc
68,,Blur(희미해서) (feat. Heize),Lee Moon Sae,1,239994,,https://www.youtube.com/watch?v=7PLAZu027g8
69,,Change (feat. Gray),Kid Milli,1,239282,,https://www.youtube.com/watch?v=dOnO1E_8cgY
70,97,FIRE,Sik-K,2,233415,62.8%,https://www.youtube.com/watch?v=4hwGPutIT4g
71,70,Friend,BTOB,2,229885,21.8%,https://www.youtube.com/watch?v=wegeMMnkB3M
72,,GOD GOD GOD,EK,1,214577,,https://www.youtube.com/watch?v=eCpTAVnjF78
73,71,Anpanman,BTS,15,205430,10.7%,https://www.youtube.com/watch?v=EBf6lwkChnQ
74,,I'll Never Love Again,Lady Gaga & Bradley Cooper,1,203530,,https://www.youtube.com/watch?v=52nfjRzIaj8
75,,Not A Love,VIBE,2,199579,,https://www.youtube.com/watch?v=lvZ43smDSLs
76,82,Used (feat. Kid Milli),GIRIBOY,7,195129,18.1%,https://www.youtube.com/watch?v=l-H4WLdUQTg
77,64,Love U,CHUNG HA,16,186606,-11.4%,https://www.youtube.com/watch?v=mtLgabce8KQ
78,69,Regular,NCT 127,4,176210,-11.5%,https://www.youtube.com/watch?v=Gif0E6jYakM
79,,Run to you (이별의 온도),LYn,1,175556,,https://www.youtube.com/watch?v=Z3LGpb6PYM0
80,79,first love(첫사랑),Epitone Project,4,175053,3.8%,https://www.youtube.com/watch?v=3w5iMGSHvsE
81,62,Perfect,10CM,5,174875,-23.5%,https://www.youtube.com/watch?v=ApyPa5k1jT0
82,75,잘 지내요 (Fine),Jung Seung Hwan,6,174671,1.5%,https://www.youtube.com/watch?v=
83,76,Answer: Love Myself,BTS,10,168883,-1.7%,https://www.youtube.com/watch?v=9mwRYgMmSGE
84,,넌 (none),Crush,1,168344,,https://www.youtube.com/watch?v=ywOFgvlGbTM
85,44,seoul,RM,2,167723,-54.7%,https://www.youtube.com/watch?v=F8wI5ZosdRA
86,81,Shallow,Lady Gaga & Bradley Cooper,3,167542,0.8%,https://www.youtube.com/watch?v=bo_efYhYU2A
87,72,스물셋,IU,12,166119,-10.2%,https://www.youtube.com/watch?v=42Gtm4-Ax2U
88,,억 Uck (feat. CHANGMO),SUPERBEE,1,163740,,https://www.youtube.com/watch?v=MPvhmneqUvE
