Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,2,La Vie en Rose,--,2,5808261,126.2%,https://www.youtube.com/watch?v=WZwr2a_lFWY
2,,YES or YES,TWICE,1,5611595,,https://www.youtube.com/watch?v=mAKsZ26SabQ
3,,"POP/STARS (feat. Madison Beer, (G)I-DLE & Jaira Burns)",K-Da,1,3896351,,https://www.youtube.com/watch?v=UOxkGD8qRB4
4,,Tempo,EXO,1,3662172,,https://www.youtube.com/watch?v=iwd8N6K-sLk
5,1,BBIBBI(삐삐),IU,4,2486070,-21.9%,https://www.youtube.com/watch?v=nM0xDI5R50E
6,21,Me After You (너를 만나),--,2,1299025,103.1%,https://www.youtube.com/watch?v=YBzJ0jmHv-4
7,3,"가을 타나 봐 유스케( LIVE )( VIBE ,MAJOR9)",VIBE,6,1177154,-22.9%,https://www.youtube.com/watch?v=EIQNCiIZQRg
8,5,IDOL,BTS,11,1171454,-2.7%,https://www.youtube.com/watch?v=pBuZEGYXA6E
9,6,"모든 날, 모든 순간 (Every day, Every Moment)",Paul Kim,33,1146839,2.8%,https://www.youtube.com/watch?v=1q_t6RNuH8c
10,4,하루도 그대를 사랑하지 않은 적이 없었다,Im Chang-jung,8,1071001,-29.1%,https://www.youtube.com/watch?v=Xaqpvy-ZbMg
11,7,IndiGO,"JUSTHIS, Kid Milli, NO:EL   & --",20,933862,-6.6%,https://www.youtube.com/watch?v=jd2DxTR0znU
12,9,It Takes Time(시간이 들겠지) (feat. Colde),Loco,5,837151,-9.1%,https://www.youtube.com/watch?v=YfQzz00Oc_M
13,16,Dance The Night Away,TWICE,17,798373,14.2%,https://www.youtube.com/watch?v=Fm5iP0S1z9w
14,10,Power Up,Red Velvet,14,751902,-16.2%,https://www.youtube.com/watch?v=aiHSVQy9xN8
15,13,sorry(고백),Yang Da Il,4,735712,-8.1%,https://www.youtube.com/watch?v=Uvnru8qalXQ
16,23,LOVE BOMB,fromis_9,5,688468,16.1%,https://www.youtube.com/watch?v=-SK6cvkK4c0
17,8,Siren (사이렌),SUNMI,10,679617,-26.3%,https://www.youtube.com/watch?v=TNWMZIf7eSg
18,,수퍼비와 SUPERBEEWHY (feat. BewhY),SUPERBEE,1,671289,,https://www.youtube.com/watch?v=d3oqjZUmvwQ
19,20,BAAM,MOMOLAND,19,639046,-1.4%,https://www.youtube.com/watch?v=txWmd7QKFe8
20,17,Oh! my mistake (예쁜 게 죄),APRIL,3,632968,-8.3%,https://www.youtube.com/watch?v=wX-e5rvmtas
21,92,Bohemian Rhapsody,Queen,2,619449,294.6%,https://www.youtube.com/watch?v=fJ9rUzIMcZQ
22,31,What is Love?,TWICE,31,610368,18.8%,https://www.youtube.com/watch?v=i0p1bmr0EmE
23,11,Kiss and Make Up,Dua Lipa & BLACKPINK,3,603628,-27.9%,https://www.youtube.com/watch?v=AX3Bsiq-13k
24,22,BBoom BBoom(뿜뿜),MOMOLAND,44,598606,-5.3%,https://www.youtube.com/watch?v=JQGRg8XBnB4
25,24,lie (미안해),Yang Da Il,34,587506,-0.5%,https://www.youtube.com/watch?v=1icPJAhI2TA
26,28,LOVE SCENARIO,iKON,42,566573,4.7%,https://www.youtube.com/watch?v=vecSVX1QYbQ
27,15,Bad Boy,Red Velvet,42,561951,-20.8%,https://www.youtube.com/watch?v=J_CFBjAyPWE
28,30,Meet him among them(그 중에 그대를 만나),Lee Sun-hee,10,549274,5.6%,https://www.youtube.com/watch?v=xkKo2nD8RTE
29,26,FAKE LOVE,BTS,23,547276,-3.6%,https://www.youtube.com/watch?v=cibTjNJkaMk
30,25,GOODBYE ROAD (이별길),iKON,6,509189,-12.7%,https://www.youtube.com/watch?v=2O6dRaBbFoo
31,34,The Way To Say Goodbye(이별하러 가는 길),--,8,490086,7.5%,https://www.youtube.com/watch?v=42iMZrYDEM4
32,,"Airplane, pt.2",BTS,1,466770,,https://www.youtube.com/watch?v=CxnJf0tWu48
33,33,내 생에 아름다운 (Beautiful Moment),K.Will,2,466111,2.2%,https://www.youtube.com/watch?v=1D17PdpGQBY
34,38,지나오다,Nilo,32,456832,12.5%,https://www.youtube.com/watch?v=
35,32,iffy,"Sik-K, pH-1 & Jay Park",29,443182,-7.1%,https://www.youtube.com/watch?v=Q8AK_wfGhkg
36,27,우리 그만하자 (The Hardest Part),Roy Kim,8,438188,-22.4%,https://www.youtube.com/watch?v=fB406grTgz4
37,29,Wow Thing,"SEULGI, SinB, CHUNG HA & JEON SOYEON",6,434267,-17.7%,https://www.youtube.com/watch?v=KR5CtMLuiqQ
38,39,비 (Rain),Paul Kim,20,429300,8%,https://www.youtube.com/watch?v=9jFZdu0zTEA
39,41,가을 안부 (When Autumn Comes),Monday Kiz,47,421449,8.5%,https://www.youtube.com/watch?v=rGVRvhm7ddk
40,35,HANN (Alone) (한) (一),(G)I-DLE,13,402399,-7.6%,https://www.youtube.com/watch?v=OKNXn2qCEws
41,19,멋지게 인사하는 법(Hello Tutorial) (feat. SEULGI),Zion.T,2,400411,-38.6%,https://www.youtube.com/watch?v=nqMYG2Riq54
42,69,Change (feat. Gray),Kid Milli,2,400292,67.3%,https://www.youtube.com/watch?v=dOnO1E_8cgY
43,43,I'M FINE,BTS,11,385009,2.5%,https://www.youtube.com/watch?v=dyXhcS04MVY
44,,Don't Stop Me Now,Queen,1,373431,,https://www.youtube.com/watch?v=HgzGwKwLmgM
45,44,Travel(여행),BOL4,24,367892,-1%,https://www.youtube.com/watch?v=xRbPAVnqtcs
46,40,Girls Like You (feat. Cardi B),Maroon 5,23,367890,-6.4%,https://www.youtube.com/watch?v=aJOTlE1K90k
47,36,좋은 날 (Good Day),MeloMance,17,366891,-12.6%,https://www.youtube.com/watch?v=5uEVbzD_Ta4
48,54,LATATA,(G)I-DLE,20,360252,18.9%,https://www.youtube.com/watch?v=9mQk7Evt6Vs
49,42,NOAH (feat. Jay Park),HAON,9,357220,-5.7%,https://www.youtube.com/watch?v=HWl8XAOQnTg
50,12,Waste It On Me (feat. BTS),Steve Aoki,2,354645,-57.3%,https://www.youtube.com/watch?v=bIv16itYi_0
51,37,Hate You (feat. Woo),pH-1,4,345704,-14.9%,https://www.youtube.com/watch?v=jq58J5vopOo
52,47,1도 없어(I'm so sick),Apink,19,331794,-6%,https://www.youtube.com/watch?v=gQmw-Pmv5DQ
53,56,꿈처럼 내린 Falling In Love,Davichi,2,327636,13%,https://www.youtube.com/watch?v=PvsAVpvZj_A
54,46,"셋 셀테니 (1, 2, 3!)",SEUNGRI,16,319786,-11.4%,https://www.youtube.com/watch?v=Q7sHwg2Z21U
55,,Save (Prod. 코드 쿤스트 CODE KUNST) (feat. Paloalto),Loopy,1,317923,,https://www.youtube.com/watch?v=aSPcjkRK0ZQ
56,,TT,TWICE,53,300341,,https://www.youtube.com/watch?v=ePpPVE-GGJw
57,,Not That Type,gugudan,1,299294,,https://www.youtube.com/watch?v=9QTZCB2Ujr8
58,,Like OOH-AHH(OOH-AHH하게),TWICE,50,288434,,https://www.youtube.com/watch?v=0rtV5esQT6I
59,18,Woman,BoA,3,282545,-56.9%,https://www.youtube.com/watch?v=RlMg8FbcP7g
60,51,몰랐니 (Lil' Touch),Girls' Generation-Oh!GG,10,274254,-12.9%,https://www.youtube.com/watch?v=SdzLl-XpJt0
61,,"가을 타나 봐 유스케( LIVE )( VIBE ,MAJOR9)",VIBE,1,268403,,https://www.youtube.com/watch?v=EIQNCiIZQRg
62,61,죽겠다(KILLING ME),iKON,15,267915,-3.2%,https://www.youtube.com/watch?v=RyVS7R9PN6U
63,49,Make Up (feat. Crush),SAM KIM,2,267839,-20.1%,https://www.youtube.com/watch?v=r1iFxWW_WjY
64,59,Egotistic(너나 해),MAMAMOO,17,264348,-5.6%,https://www.youtube.com/watch?v=pHtxTSiPh5I
65,53,Jasmine,DPR LIVE,17,261697,-13.7%,https://www.youtube.com/watch?v=Jg9NbDizoPM
66,63,Shoot Out,MONSTA X,3,260499,-1.9%,https://www.youtube.com/watch?v=MS10Zz49FHE
67,55,Crush,Weki Meki,3,254204,-14.4%,https://www.youtube.com/watch?v=bT2AMc8hI6A
68,,MOMM  (Prod. 코드 쿤스트 CODE KUNST),Kid Milli,1,250504,,https://www.youtube.com/watch?v=qMkC3Rd9tCE
69,,DDU-DU DDU-DU,BLACKPINK,1,246640,,https://www.youtube.com/watch?v=
70,,Love of My Life,Queen,1,246122,,https://www.youtube.com/watch?v=v3xwCkhmies
71,65,rudderless (나),PARK WON,6,243777,-5.9%,https://www.youtube.com/watch?v=WZrLs9hto04
72,57,Remember Me (불꽃놀이),OH MY GIRL,9,241689,-15.2%,https://www.youtube.com/watch?v=RrvdjyIL0fA
73,58,Work Out,"Jvcki Wai, Kid Milli, NO:EL  , YANGHONGWON & Swings",19,235180,-17.3%,https://www.youtube.com/watch?v=eeT87k7shpA
74,,That’s Just What You Think,Kiha & the Faces,1,229046,,https://www.youtube.com/watch?v=bCMTgsFnc30
75,52,유재석,VINXEN,8,226842,-25.9%,https://www.youtube.com/watch?v=eZExMa_ioAY
76,,Goodbye,WENDY,1,222135,,https://www.youtube.com/watch?v=1MQrACUuo3M
77,74,I'll Never Love Again,Lady Gaga & Bradley Cooper,2,221131,8.6%,https://www.youtube.com/watch?v=52nfjRzIaj8
78,62,벚꽃연가 (Cherry Blossom Love Song),CHEN,4,214530,-22.1%,https://www.youtube.com/watch?v=wJi2_U_rGwk
79,,Legends Never Die (feat. Against The Current),League of Legends,1,213799,,https://www.youtube.com/watch?v=r6zIGXun57U
