Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,,FIESTA,IZ*ONE,1,3218212,,https://www.youtube.com/watch?v=eDEFolvLn0A
2,1,Any song,ZICO,6,2677951,-6.9%,https://www.youtube.com/watch?v=UuV2BmJ1p_I
3,2,METEOR,CHANGMO,11,1620000,-9.5%,https://www.youtube.com/watch?v=abuTb3qMOsY
4,3,Psycho,Red Velvet,9,1610413,-9.1%,https://www.youtube.com/watch?v=uR8Mrt1IpXg
5,6,HIP,MAMAMOO,14,1094103,-10.9%,https://www.youtube.com/watch?v=KhTeiaCezwM
6,7,블루밍 (Blueming),IU,14,988334,-5.8%,https://www.youtube.com/watch?v=D1PvIWdJ8xo
7,5,DUN DUN,EVERGLOW,3,985776,-29%,https://www.youtube.com/watch?v=NoYKBAajoyo
8,36,시작,Gaho,2,865119,143.9%,https://www.youtube.com/watch?v=O0StKlRHVeE
9,,Give You My Heart (마음을 드려요),IU,1,829516,,https://www.youtube.com/watch?v=euI-C1YONaU
10,19,오늘도 빛나는 너에게 (To You My Light) (feat. Leeraon),Maktub,36,787527,48.8%,https://www.youtube.com/watch?v=kNYA3H1jSSs
11,4,Black Swan,BTS,5,745753,-54%,https://www.youtube.com/watch?v=0lapF4DQPKQ
12,8,Into the Unknown,Idina Menzel & Aurora,14,719589,-24.8%,https://www.youtube.com/watch?v=gIOyB9ZXn8s
13,10,빌었어,CHANGMO,10,709292,-9.3%,https://www.youtube.com/watch?v=M2qpnwmpipI
14,13,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,Jang Beom June,18,613427,1.5%,https://www.youtube.com/watch?v=YBEUXfT7_48
15,,Eclipse,Moonbyul,1,583788,,https://www.youtube.com/watch?v=oCTqcTe1lIA
16,14,Где же ты?,Anna Buturlina & Elizaveta Paschenko,13,553514,-7.8%,https://www.youtube.com/watch?v=nrZxwPwmgrw
17,12,Feel Special,TWICE,22,539080,-15.6%,https://www.youtube.com/watch?v=3ymwOvzhwHs
18,16,Hope (바램),Lim Young-woong,3,536900,-5.3%,https://www.youtube.com/watch?v=MjiU7hr5xns
19,22,Gotta Go,SUNMI,2,531600,10.1%,https://www.youtube.com/watch?v=TGuiybKFbmI
20,23,Memories,Maroon 5,20,507787,8.9%,https://www.youtube.com/watch?v=SlPhMPnQ58k
21,21,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey) (feat. Halsey),BTS,45,501837,2.4%,https://www.youtube.com/watch?v=XsX3ATc3FbA
22,18,니가 왜 거기서 나와,Young Tak,7,497519,-6.1%,https://www.youtube.com/watch?v=Y3s_GYdceVg
23,11,Crossroads,GFRIEND  ,3,488809,-25.3%,https://www.youtube.com/watch?v=kx5TWKPE5sU
24,24,BIRTHDAY,Anne-Marie,2,481517,5.9%,https://www.youtube.com/watch?v=egVAW6l_QU8
