Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,1,헤어져줘서 고마워,벤 BEN,2,2066071,-12.2%,https://www.youtube.com/watch?v=KJ1IY9D_Nn8
2,2,Speechless (Full),Naomi Scott,8,1876623,-6.6%,https://www.youtube.com/watch?v=mw5VIEIvuMI
3,4,Snapping,CHUNG HA,3,1729048,10.2%,https://www.youtube.com/watch?v=deV_DmHKwjc
4,3,2002,Anne-Marie,32,1626327,-11.7%,https://www.youtube.com/watch?v=Il-an3K9pjg
5,7,술이 문제야 (Drunk On Love),Jang Hye-jin & Yoon Min Soo,4,1565623,8.7%,https://www.youtube.com/watch?v=XcbEM7j_ARQ
6,8,FANCY,TWICE,13,1302048,-9.4%,https://www.youtube.com/watch?v=kOHB85vDuow
7,5,Uh-Oh,(G)I-DLE,3,1234448,-18.3%,https://www.youtube.com/watch?v=I66oFXdf0KU
8,15,Phocha,Hwang In Wook,4,1175000,35.5%,https://www.youtube.com/watch?v=g6uvXiLNrxM
9,6,짐살라빔 (Zimzalabim),Red Velvet,4,1115800,-26.1%,https://www.youtube.com/watch?v=YBnGBb1wg98
10,10,bad guy,Billie Eilish,16,1095387,3.1%,https://www.youtube.com/watch?v=DyDfgMOUjCI
11,16,Boy With Luv (feat. Halsey),BTS,14,1068204,32.9%,https://www.youtube.com/watch?v=XsX3ATc3FbA
12,14,Señorita,Shawn Mendes & Camila Cabello,4,1050176,17.9%,https://www.youtube.com/watch?v=Pkh8UtuejGw
13,13,Kill This Love,BLACKPINK,15,924785,0%,https://www.youtube.com/watch?v=2S24-y0Ij3Y
14,9,Birthday,JEON SOMI,5,883334,-33%,https://www.youtube.com/watch?v=oDJ4ct59NC4
15,12,A Whole New World,Mena Massoud & Naomi Scott,8,883330,-5.8%,https://www.youtube.com/watch?v=eitDnP0_83k
16,18,달라달라(DALLA DALLA),ITZY,23,810564,9.9%,https://www.youtube.com/watch?v=pNfTK39k55U
17,17,Fever(열대야),GFRIEND  ,2,798018,7.9%,https://www.youtube.com/watch?v=Zll7O1v63aY
18,23,오늘도 빛나는 너에게 (To You My Light) (feat. Raon Lee),Maktub,5,768073,42.3%,https://www.youtube.com/watch?v=kNYA3H1jSSs
19,,UN Village,BAEKHYUN,1,695126,,https://www.youtube.com/watch?v=-EfjXQgE1e8
20,20,If there was practice in love(사랑에 연습이 있었다면),"Lim JaeHyun, Moon SeongWook",16,518451,-11.9%,https://www.youtube.com/watch?v=JRdykduaHG0
21,11,We don't talk together (feat. GIRIBOY),Heize,2,500436,-48.5%,https://www.youtube.com/watch?v=ByHNlfmmT-w
22,21,Violeta (비올레타),IZ*ONE,16,492324,-10.8%,https://www.youtube.com/watch?v=6eEZ7DJMzuk
23,22,'너에게 못했던 내 마지막 말은,Davichi,9,485581,-11.8%,https://www.youtube.com/watch?v=Jov5h_DuED4
24,25,YES or YES,TWICE,37,482172,5.6%,https://www.youtube.com/watch?v=mAKsZ26SabQ
25,,You&I 인사,MeloMance,1,478196,,https://www.youtube.com/watch?v=-zVL1JRDYxg
26,19,U GOT IT,GOT U,2,456662,-22.4%,https://www.youtube.com/watch?v=SkG2EALh3gE
27,24,벌써 12시 (Gotta Go),CHUNG HA,29,444726,-4.4%,https://www.youtube.com/watch?v=HlN2BXNJzxA
28,,Fles vacances semouk tebghini,Aymane Serhani,1,428412,,https://www.youtube.com/watch?v=M6Icgeer8nk
29,,투올더언에듀케이티드키즈 투 (to all the uneducated kid’s too),Olltii,1,426282,,https://www.youtube.com/watch?v=FPgtQFQfXWc
30,27,Rooftop (옥탑방),N.Flying,23,424328,-3.8%,https://www.youtube.com/watch?v=VpaUh_BGqE0
31,36,La Vie en Rose,--,38,375268,4.9%,https://www.youtube.com/watch?v=WZwr2a_lFWY
32,,POPSICLE,UHSN,1,375028,,https://www.youtube.com/watch?v=g_dqiyxZO_Y
33,,LATATA,(G)I-DLE,28,373901,,https://www.youtube.com/watch?v=9mQk7Evt6Vs
34,33,이뻐이뻐 (Pretty girl),크레파스 (crayon),2,364586,-6.1%,https://www.youtube.com/watch?v=TTOloFDxZZg
35,32,눈 Snow,Lil Tachi & Hotchkiss,15,360791,-9%,https://www.youtube.com/watch?v=-ZZ90fD86ok
36,40,I Don't Care,Ed Sheeran & Justin Bieber,10,354898,6.9%,https://www.youtube.com/watch?v=y83x7MgzWOA
37,34,IDOL,BTS,47,351420,-6.9%,https://www.youtube.com/watch?v=pBuZEGYXA6E
38,,Paradise (feat. Evangeline),Richard Orlinski,1,342489,,https://www.youtube.com/watch?v=ycUAK1Enkz8
39,43,7 rings,Ariana Grande,26,340899,9.1%,https://www.youtube.com/watch?v=QYh6mYIJG2Y
40,63,Love is so...,Jang Yoon Jeong,13,339917,43.5%,https://www.youtube.com/watch?v=Fhh_X9Q0BZg
41,31,SOLO,Jennie,36,333484,-16.3%,https://www.youtube.com/watch?v=b73BI9eUkjM
42,39,Me After You (너를 만나),--,38,333316,-1.1%,https://www.youtube.com/watch?v=YBzJ0jmHv-4
43,30,The fifth season(다섯 번째 계절) (SSFWL),OH MY GIRL,11,329052,-20.6%,https://www.youtube.com/watch?v=udGwca1HBM4
44,28,'불나방 (I’M ON FIRE) (feat. Blue.D),Eun Ji-won,3,319348,-27.4%,https://www.youtube.com/watch?v=iR7HsIrFqoU
45,,친구로 지내자면서,Hwang In Wook,3,316703,,https://www.youtube.com/watch?v=Sg3pl8KNEXI
46,45,My love has faded away (사랑이 식었다고 말해도 돼),Monday Kiz,7,313499,3.2%,https://www.youtube.com/watch?v=tlHTOlnPcbs
47,82,뚜두뚜두 (DDU-DU DDU-DU),BLACKPINK,46,301627,72.6%,https://www.youtube.com/watch?v=IHNzOHi8sJs
48,38,Dance The Night Away,TWICE,47,301446,-11.5%,https://www.youtube.com/watch?v=Fm5iP0S1z9w
