Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,1,SOLO,Jennie,8,3237859,12.4%,https://www.youtube.com/watch?v=b73BI9eUkjM
2,2,YES or YES,TWICE,9,2208780,-11%,https://www.youtube.com/watch?v=mAKsZ26SabQ
3,7,뚜두뚜두 (DDU-DU DDU-DU),BLACKPINK,23,1990400,51.2%,https://www.youtube.com/watch?v=IHNzOHi8sJs
4,6,180º,BEN,4,1475095,1.6%,https://www.youtube.com/watch?v=rDG9I9nx0QU
5,8,신용재 (SHIN YONG JAE),HAEUN,8,1452277,10.7%,https://www.youtube.com/watch?v=Y0rK7r-30hs
6,4,아낙네 (FIANCÉ),MINO,6,1381609,-15%,https://www.youtube.com/watch?v=NY8VGNft-Zc
7,3,Love Shot,EXO,3,1330685,-20.7%,https://www.youtube.com/watch?v=pSudEWBAYRE
8,9,Me After You (너를 만나),--,10,1283054,3.3%,https://www.youtube.com/watch?v=YBzJ0jmHv-4
9,5,MILLIONS,WINNER,3,1113946,-29.5%,https://www.youtube.com/watch?v=PALjhRpnfbk
10,10,La Vie en Rose,--,10,1089399,-9.7%,https://www.youtube.com/watch?v=WZwr2a_lFWY
11,12,IDOL,BTS,19,933282,15.1%,https://www.youtube.com/watch?v=pBuZEGYXA6E
12,,벌써 12시 (Gotta Go),CHUNG HA,1,857447,,https://www.youtube.com/watch?v=HlN2BXNJzxA
13,11,Bad Boy,Red Velvet,5,850615,-18.9%,https://www.youtube.com/watch?v=J_CFBjAyPWE
14,13,"모든 날, 모든 순간 (Every day, Every Moment)",Paul Kim,41,798628,-1.1%,https://www.youtube.com/watch?v=1q_t6RNuH8c
15,32,"POP/STARS (feat. Madison Beer, (G)I-DLE & Jaira Burns)",K-Da,9,757920,43.6%,https://www.youtube.com/watch?v=UOxkGD8qRB4
16,17,Tempo,EXO,9,700956,0.7%,https://www.youtube.com/watch?v=iwd8N6K-sLk
17,24,행복 (Happiness),OVAN,4,692571,16.1%,https://www.youtube.com/watch?v=qGh0jk-f6to
18,30,LOVE SCENARIO,iKON,50,652829,19.2%,https://www.youtube.com/watch?v=vecSVX1QYbQ
19,15,IndiGO,"JUSTHIS, Kid Milli, NO:EL   & YANGHONGWON",28,639665,-13.6%,https://www.youtube.com/watch?v=RL1QmNKVJSE
20,20,"가을 타나 봐 유스케( LIVE )( VIBE ,MAJOR9)",VIBE,14,636996,4.3%,https://www.youtube.com/watch?v=EIQNCiIZQRg
21,18,BBIBBI(삐삐),IU,12,622758,-7%,https://www.youtube.com/watch?v=nM0xDI5R50E
22,16,첫눈에 (First Sight),Heize,3,617867,-12.8%,https://www.youtube.com/watch?v=hhXDFl6tmVY
23,23,The Way To Say Goodbye(이별하러 가는 길),--,16,602932,0.3%,https://www.youtube.com/watch?v=42iMZrYDEM4
24,28,BBoom BBoom(뿜뿜),MOMOLAND,52,594472,4.6%,https://www.youtube.com/watch?v=JQGRg8XBnB4
25,19,"thank u, next",Ariana Grande,8,568755,-13%,https://www.youtube.com/watch?v=gl1aHhXnN1k
26,31,Empty words (흔한 이별),Huh Gak,5,560758,3.5%,https://www.youtube.com/watch?v=taCzp52XCEQ
27,25,How about you(너는 어땠을까),--,8,558399,-6.3%,https://www.youtube.com/watch?v=TmyMV2Nj42Q
28,14,I LOVE YOU (알러뷰),EXID,7,549613,-26%,https://www.youtube.com/watch?v=SAdmzjsFVQo
29,33,내 생에 아름다운 (Beautiful Moment),K.Will,10,547906,4.7%,https://www.youtube.com/watch?v=1D17PdpGQBY
