Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,1,달라달라(DALLA DALLA),ITZY,4,2111299,-34.5%,https://www.youtube.com/watch?v=pNfTK39k55U
2,3,Senorita,(G)I-DLE,2,2093291,50.4%,https://www.youtube.com/watch?v=2cevbhEqQF4
3,4,Rooftop (옥탑방),N.Flying,4,1544886,19.4%,https://www.youtube.com/watch?v=VpaUh_BGqE0
4,,누아르(Noir),SUNMI,1,1343293,,https://www.youtube.com/watch?v=CNeNwplE_aw
5,,어느날머리에서뿔이자랐다,TOMORROW X TOGETHER,1,1272256,,https://www.youtube.com/watch?v=YPGJoDIx45o
6,5,벌써 12시 (Gotta Go),CHUNG HA,10,1142512,-4.5%,https://www.youtube.com/watch?v=HlN2BXNJzxA
7,2,TWIT (멍청이),Hwa Sa,4,993685,-46.2%,https://www.youtube.com/watch?v=ScSn235gQx0
8,,BBoom BBoom(뿜뿜),MOMOLAND,53,954880,,https://www.youtube.com/watch?v=JQGRg8XBnB4
9,6,YES or YES,TWICE,18,954796,-11.5%,https://www.youtube.com/watch?v=mAKsZ26SabQ
10,8,SOLO,Jennie,17,734826,-15.5%,https://www.youtube.com/watch?v=b73BI9eUkjM
11,7,이 노래가 클럽에서 나온다면 (Fire up),Woody,6,660352,-29.1%,https://www.youtube.com/watch?v=MBSpoTozBdg
12,11,"모든 날, 모든 순간 (Every day, Every Moment)",Paul Kim,50,610379,-13.3%,https://www.youtube.com/watch?v=1q_t6RNuH8c
13,9,La Vie en Rose,--,19,603309,-20.2%,https://www.youtube.com/watch?v=WZwr2a_lFWY
14,12,IDOL,BTS,28,577564,-14.4%,https://www.youtube.com/watch?v=pBuZEGYXA6E
15,10,신용재 (SHIN YONG JAE),HAEUN,17,534032,-27.8%,https://www.youtube.com/watch?v=Y0rK7r-30hs
16,15,뚜두뚜두 (DDU-DU DDU-DU),BLACKPINK,32,510155,-13.7%,https://www.youtube.com/watch?v=IHNzOHi8sJs
17,19,Dance The Night Away,TWICE,34,502558,1.8%,https://www.youtube.com/watch?v=Fm5iP0S1z9w
18,14,너도 그냥 날 놓아주면 돼 Just let me go,Yoon Gun,12,493825,-21.4%,https://www.youtube.com/watch?v=0IaUogNqQqA
19,17,What is Love?,TWICE,48,427569,-16%,https://www.youtube.com/watch?v=i0p1bmr0EmE
20,21,How about you(너는 어땠을까),--,17,415511,-14.9%,https://www.youtube.com/watch?v=TmyMV2Nj42Q
21,16,7 rings,Ariana Grande,7,411671,-20.9%,https://www.youtube.com/watch?v=QYh6mYIJG2Y
22,20,Me After You (너를 만나),--,19,399397,-18.2%,https://www.youtube.com/watch?v=YBzJ0jmHv-4
