Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,,HIP,MAMAMOO,1,3234280,,https://www.youtube.com/watch?v=KhTeiaCezwM
2,,블루밍 (Blueming),IU,1,2470437,,https://www.youtube.com/watch?v=D1PvIWdJ8xo
3,,시간의 바깥 (above the time),IU,1,2212198,,https://www.youtube.com/watch?v=R3Fwdnij49o
4,2,LION,(G)I-DLE,4,1529176,21.8%,https://www.youtube.com/watch?v=6oanIo_2Z4Q
5,1,Love poem,IU,3,1296689,-3%,https://www.youtube.com/watch?v=kcx0a2OAhN0
6,11,Late Night(늦은 밤 너의 집 앞 골목길에서),Noel,2,1050165,45%,https://www.youtube.com/watch?v=kFhf7pjRRjA
7,3,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지 (How can I love the heartbreak, you`re the one I love)",AKMU,8,1037353,-16.6%,https://www.youtube.com/watch?v=m3DZsBw5bnE
8,4,Feel Special,TWICE,9,936386,-15.9%,https://www.youtube.com/watch?v=3ymwOvzhwHs
9,5,불티 Spark,TAEYEON,4,763410,-21.5%,https://www.youtube.com/watch?v=eP4ga_fNm-E
10,8,FLOWER SHOWER,HyunA,3,723848,-10.4%,https://www.youtube.com/watch?v=8xqSz6_RJeU
11,15,2002,Anne-Marie,50,687775,0.9%,https://www.youtube.com/watch?v=Il-an3K9pjg
12,9,오늘도 빛나는 너에게 (To You My Light) (feat. Leeraon),Maktub,23,685384,-8.6%,https://www.youtube.com/watch?v=kNYA3H1jSSs
13,,Into the Unknown,Panic! At The Disco,1,678163,,https://www.youtube.com/watch?v=jp-CVYGEsjg
14,16,ICY,ITZY,17,668744,-1.1%,https://www.youtube.com/watch?v=zndvqTc4P9I
15,13,Phocha,NC.A,22,666519,-3.5%,https://www.youtube.com/watch?v=wDq2W1fAnq4
16,6,FAME (feat. Song Ga-in & Chancellor),MC Mong,4,656521,-22%,https://www.youtube.com/watch?v=AHbSzXM1e_s
17,14,Daredevil(천둥벌거숭이) (feat. Jvcki Wai & YUMDDA),ZICO,8,647126,-6.2%,https://www.youtube.com/watch?v=yp26FJduCFc
18,7,Lose You to Love Me,Selena Gomez,4,646603,-20%,https://www.youtube.com/watch?v=zlJDTxahav0
19,17,Painkiller,Ruel,3,592858,-3.8%,https://www.youtube.com/watch?v=dTwj7PhpY9M
20,18,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey) (feat. Halsey),BTS,32,573756,-4.5%,https://www.youtube.com/watch?v=XsX3ATc3FbA
21,19,9와 4분의 3 승강장에서 너를 기다려 (Run Away),TOMORROW X TOGETHER,5,570240,-1.3%,https://www.youtube.com/watch?v=6yWPfUz0z94
22,20,FANCY,TWICE,31,539024,-5.9%,https://www.youtube.com/watch?v=kOHB85vDuow
