Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,2,Next Level,aespa,11,5909535,0.6%,https://www.youtube.com/watch?v=4TWR90KJl84
2,1,Permission to Dance,BTS,3,5026835,-39.3%,https://www.youtube.com/watch?v=CuklIb9d3fI
3,3,Butter,BTS,10,2987440,-14.1%,https://www.youtube.com/watch?v=WMweEpGlu_U
4,5,Weekend,TAEYEON,4,1823667,-9.8%,https://www.youtube.com/watch?v=RmuL-BPFi2Q
5,4,Alcohol-Free,TWICE,8,1781736,-30.9%,https://www.youtube.com/watch?v=XA2YEHn-A8Q
6,8,Dynamite,BTS,49,1741816,-1%,https://www.youtube.com/watch?v=gdZLi9oWNZg
7,10,신호등,Lee Mujin,11,1572006,-2.1%,https://www.youtube.com/watch?v=9Ibf10h9U0c
8,7,Dun Dun Dance,OH MY GIRL,12,1510525,-14.4%,https://www.youtube.com/watch?v=HzOjwL7IP_o
9,9,ASAP,STAYC,16,1422748,-16%,https://www.youtube.com/watch?v=NsY-9MCOIAQ
10,11,롤린 (Rollin'),Brave Girls,27,1329559,-10.2%,https://www.youtube.com/watch?v=nw6mcjNlh8E
11,6,Chi Mat Ba Ram,Brave Girls,6,1265985,-32.2%,https://www.youtube.com/watch?v=e70PkoJhQYM
12,,낙하(NAKKA),AKMU & IU,1,1265619,,https://www.youtube.com/watch?v=EtiPbWzUY9o
13,13,OHAYO MY NIGHT,디핵 (D-Hack) & Pateko,8,1161983,-5.3%,https://www.youtube.com/watch?v=9Unrl9Yi55s
14,12,Celebrity,IU,27,1138361,-8.3%,https://www.youtube.com/watch?v=0-q1KafFCLU
15,28,"전쟁터 (Hey kid, Close your eyes) (feat. Lee Sun-hee)",AKMU,2,1115127,55.9%,https://www.youtube.com/watch?v=gMXXVS6Hil4
16,14,사이렌 (Siren) [Remix],Homies,28,1104363,-9.1%,https://www.youtube.com/watch?v=vvTO3c-h0ZI
17,16,My Starry Love (별빛 같은 나의 사랑아),Lim Young-woong,21,1050364,5.9%,https://www.youtube.com/watch?v=oQW9lY1ZAJA
18,19,Black Mamba,aespa,37,980026,1.1%,https://www.youtube.com/watch?v=ZeerrnuLi5E
19,34,좋아좋아 (I Like You),CHO JUNG SEOK,2,932697,53.8%,https://www.youtube.com/watch?v=poiZpOXZXN8
20,15,LILAC,IU,19,931187,-10.7%,https://www.youtube.com/watch?v=v7bnOxV4jAc
21,18,HAPPEN (헤픈 우연),Heize,11,870141,-11%,https://www.youtube.com/watch?v=AJPLgrfBiBo
22,,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X,1,849042,,https://www.youtube.com/watch?v=UTHLKHL_whs
23,24,Lovesick Girls,BLACKPINK,43,823300,-6.8%,https://www.youtube.com/watch?v=dyRsYk0LyA8
24,17,상상더하기,LABOUM,24,798329,-18.8%,https://www.youtube.com/watch?v=bkGRmSF0rKE
25,21,WE GO,fromis_9,10,795596,-12.8%,https://www.youtube.com/watch?v=HM6UpQZvbhY
26,27,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber,19,792533,-6.9%,https://www.youtube.com/watch?v=tQ0yjYUFKAE
27,25,Bad Habits,Ed Sheeran,5,775444,-11.1%,https://www.youtube.com/watch?v=orJSJGHjBLI
28,26,안녕 (Hello),JOY,9,773320,-10.8%,https://www.youtube.com/watch?v=lNvBbh5jDcA
29,22,In the morning,ITZY,13,760190,-15.2%,https://www.youtube.com/watch?v=_ysomCGaZLw
30,20,Foolish Love,MSG WANNABE,5,758030,-17.1%,https://www.youtube.com/watch?v=-UMAz1KMHuI
31,23,비와 당신 (Rain and You),Lee Mujin,6,736807,-16.9%,https://www.youtube.com/watch?v=sCmcSBsTxQc
32,29,PTT (Paint The Town),Loona,5,674442,1.4%,https://www.youtube.com/watch?v=_EEo-iE5u_A
33,56,Go Back,Jang Beom June,2,601691,50.1%,https://www.youtube.com/watch?v=RFMmK9E-cbc
34,,Hula Hoops (feat. Beenzino & Hwa Sa),DPR LIVE,1,586137,,https://www.youtube.com/watch?v=cbK7jW458fE
35,,Rose,D.O.,1,556399,,https://www.youtube.com/watch?v=_btxV8tJM7w
36,32,멜로디,ASH ISLAND,22,548501,-13.9%,https://www.youtube.com/watch?v=NB8LX6A5BBM
37,36,Panorama,IZ*ONE,34,543173,-5.4%,https://www.youtube.com/watch?v=G8GaQdW2wHc
38,35,We Ride (운전만해),Brave Girls,21,535162,-10.2%,https://www.youtube.com/watch?v=4HjcypoChfQ
39,43,A Midsummer Night's Sweetness: Summer Again,San E,3,512016,6%,https://www.youtube.com/watch?v=myxdukZHJ9E
40,30,Hello Future,NCT DREAM,5,487866,-26.6%,https://www.youtube.com/watch?v=QPUjV7epJqE
41,,Yes No Maybe,SUZY,8,478250,,https://www.youtube.com/watch?v=zuQ9Mo_EQNA
42,51,Ah puh,IU,18,475700,13.9%,https://www.youtube.com/watch?v=7n9D8ZeOQv0
43,31,STAY,The Kid Laroi & Justin Bieber,3,467909,-27.1%,https://www.youtube.com/watch?v=kTJczUoc26U
44,40,Ashes,Stellar,27,451653,-13.6%,https://www.youtube.com/watch?v=1NnT8RjQHg8
45,44,Way Back Home (2021),LUNCH,4,447251,-7.2%,https://www.youtube.com/watch?v=_nBfOUhQOyk
46,,Superstar,Mido and Falasol,1,443432,,https://www.youtube.com/watch?v=URRimPZBHf8
47,42,After School,Weeekly,17,417492,-13.5%,https://www.youtube.com/watch?v=qfVuRQX0ydQ
48,46,벌써 일년,Brown Eyes,6,416268,-9.5%,https://www.youtube.com/watch?v=gdj6a0hv0Uk
49,50,Levitating (feat. DaBaby),Dua Lipa,23,415318,-1.3%,https://www.youtube.com/watch?v=TUVcZfQe-Kw
50,38,You’re the best of me (넌 좋은 사람),SG Wannabe,2,413966,-22.4%,https://www.youtube.com/watch?v=LcAbI7-6T6E
51,,Stupid love song (with Crush),AKMU,1,405204,,https://www.youtube.com/watch?v=TNVL4-xdhfA
52,57,다정히 내 이름을 부르면 (If you lovingly call my name),GyeongseoYeji & Gunho Jeon,6,397487,0.3%,https://www.youtube.com/watch?v=z127C11tKsg
53,45,Kiss Me More (feat. SZA),Doja Cat,16,397407,-15%,https://www.youtube.com/watch?v=0EVVKs6DQLo
54,47,하루만 더,Big Mama,5,383949,-14.9%,https://www.youtube.com/watch?v=6TO3bwChwao
55,52,Coin,IU,18,380485,-8.3%,https://www.youtube.com/watch?v=86BST8NIpNM
56,55,In front of the Post Office in Autumn,Kim Dae-myung,5,369397,-9.2%,https://www.youtube.com/watch?v=F5jrt858gYM
57,,Beggin',Måneskin,1,345328,,https://www.youtube.com/watch?v=ZWKpPDI1M-o
58,,HERO,Lim Young-woong,29,343365,,https://www.youtube.com/watch?v=4jXLHKMRA-E
59,66,Timeless,SG Wannabe,15,341738,-3.5%,https://www.youtube.com/watch?v=0pLa8NyS4Es
60,41,삠삠 (BEAM BEAM),JEON SOYEON,4,338414,-32.5%,https://www.youtube.com/watch?v=MqzX9JAZ08U
61,61,On The Ground,ROSÉ,20,335188,-10.6%,https://www.youtube.com/watch?v=CKZvWhCqx1s
62,58,VVS (feat. JUSTHIS),"Mirani, Munchman, Khundi Panda & MUSHVENOM",17,327727,-16.8%,https://www.youtube.com/watch?v=hq9hcJIzB6w
63,48,아로아로 (AALOW AALOW),LABOUM,2,325429,-25.7%,https://www.youtube.com/watch?v=u3_QjEIyxCQ
64,65,서울의 잠 못 이루는 밤 (feat. LEE SUHYUN),10CM,11,323043,-8.8%,https://www.youtube.com/watch?v=_HFRhzwJjd8
65,59,맛 (Hot Sauce),NCT DREAM,12,320783,-15.7%,https://www.youtube.com/watch?v=PkKnp4SdE-w
66,70,I Still Love You,Jung Dong Ha,20,320137,-3.6%,https://www.youtube.com/watch?v=YwRWIin3I6U
67,39,해야 해,2PM,5,319374,-39.2%,https://www.youtube.com/watch?v=-6aVQrzja9U
68,67,as you wish (추적이는 여름 비가 되어),Jang Beom June,7,318186,-7.5%,https://www.youtube.com/watch?v=kL9_pN8MqdM
69,62,다시 사랑할 수 있을까 (Can I Love Again) [Live],Baek Z Young & Lee Hong Gi,3,310518,-15.7%,https://www.youtube.com/watch?v=JnxnvjI4VFw
70,,Tiny Riot,Sam Ryder,1,301400,,https://www.youtube.com/watch?v=KgSHOOKrZIg
71,53,러브 (Love),Loco & Lee Sung-kyung,3,296248,-28.6%,https://www.youtube.com/watch?v=fQm-LTdDh-o
72,81,2 Phút Hơn (KAIZ Remix),Pháo & Kaiz,7,286553,2.7%,https://www.youtube.com/watch?v=CmmUQZXcHAI
73,71,good 4 u,Olivia Rodrigo,9,285158,-11.9%,https://www.youtube.com/watch?v=gNi_6U5Pm_o
74,68,Save Your Tears,The Weeknd,14,284616,-16.9%,https://www.youtube.com/watch?v=XXYlFuWEuKI
75,96,Wild Side (feat. Cardi B),Normani,2,281453,17%,https://www.youtube.com/watch?v=DFMEBquxeO8
76,,"GO HIGH (feat. Woo, CHANGMO & The Quiett)",Lee Young Ji,44,279254,,https://www.youtube.com/watch?v=cDq1vUwM21k
77,78,A midsummer night's sweetness,San E & Raina,4,279147,-5%,https://www.youtube.com/watch?v=nkfMN-jaycA
78,76,My sea (아이와 나의 바다),IU,18,271454,-8.3%,https://www.youtube.com/watch?v=TqIAndOnd74
79,69,비 오는 날 듣기 좋은 노래 (feat. Colde),EPIK HIGH,4,266928,-21%,https://www.youtube.com/watch?v=6Bs-YqjlRf0
80,64,Carabiner,ASH ISLAND & Groovy Room,3,265764,-25.9%,https://www.youtube.com/watch?v=ft4gS5EwOE8
81,84,Higher Power,Coldplay,5,264662,-4.3%,https://www.youtube.com/watch?v=3lfnR7OhZY8
82,,한잔의 인생,Lim Young-woong,1,262503,,https://www.youtube.com/watch?v=ZJ63IiZUOo0
83,,BABE,HyunA,25,254799,,https://www.youtube.com/watch?v=b9xndFqGJ4k
84,,For you who’s like my galaxy (feat. Molly.D),GyeongseoYeji,1,252131,,https://www.youtube.com/watch?v=rQDiyAc_Mz8
85,93,Tiny Riot (Acoustic) [Live],Sam Ryder,2,250894,0.6%,https://www.youtube.com/watch?v=AX7BcBD8-BA
86,74,Secret Garden,IU,10,249681,-18.3%,https://www.youtube.com/watch?v=eGXJs7zOHC4
87,77,Off My Face,Justin Bieber,14,246810,-16.4%,https://www.youtube.com/watch?v=AeZxDcjXbzE
88,73,Why Not?,Loona,20,244405,-21.9%,https://www.youtube.com/watch?v=b6li05zh3Kg
89,91,I (feat. Verbal Jint),TAEYEON,8,242467,-7.8%,https://www.youtube.com/watch?v=4OrCA1OInoo
90,86,Only You,--,5,241610,-11.3%,https://www.youtube.com/watch?v=Y0ygWXF-5tI
91,33,Tomboy,Destiny Rogers,4,241158,-60.6%,https://www.youtube.com/watch?v=BaOScwq_lZs
92,,완전 미쳤네,T-ara ,17,233706,,https://www.youtube.com/watch?v=XwhtUy_R7fc
93,72,밤이 되니까 (When Night Is Falling),Wonstein,3,232679,-26.8%,https://www.youtube.com/watch?v=pmPSYasuubc
94,,허리춤,OVAN,4,232262,,https://www.youtube.com/watch?v=xj-uh2nqRxg
95,,전원일기 (Live),티아라 N4,1,230760,,https://www.youtube.com/watch?v=_5XaCmcNGBc
96,99,축가 (Serenade),Jeon Woo Sung,19,230292,1%,https://www.youtube.com/watch?v=p78NTG09yT0
97,82,Build a Bitch,Bella Poarch,10,228065,-18%,https://www.youtube.com/watch?v=FLGCGc7sAUw
98,80,I Like You,Jang Beom June,4,227679,-20.4%,https://www.youtube.com/watch?v=RTTaJkMezPc
99,,BLUE MOON,Hyolyn & CHANGMO,22,225973,,https://www.youtube.com/watch?v=GeJAee3m3Ik
100,79,0X1=LOVESONG (I Know I Love You) (feat. Seori),TOMORROW X TOGETHER,9,223725,-23.4%,https://www.youtube.com/watch?v=d5bbqKYu51w
