Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,1,METEOR,CHANGMO,5,3885265,21.2%,https://www.youtube.com/watch?v=abuTb3qMOsY
2,2,Psycho,Red Velvet,3,3128186,70.2%,https://www.youtube.com/watch?v=uR8Mrt1IpXg
3,3,HIP,MAMAMOO,8,1757813,4.5%,https://www.youtube.com/watch?v=KhTeiaCezwM
4,5,블루밍 (Blueming),IU,8,1557538,35.6%,https://www.youtube.com/watch?v=D1PvIWdJ8xo
5,,Где же ты?,Anna Buturlina & Elizaveta Paschenko,1,933599,,https://www.youtube.com/watch?v=nrZxwPwmgrw
6,6,Into the Unknown,Idina Menzel & Aurora,8,776046,0%,https://www.youtube.com/watch?v=gIOyB9ZXn8s
7,9,LION,(G)I-DLE,11,753776,24.7%,https://www.youtube.com/watch?v=6oanIo_2Z4Q
8,7,Feel Special,TWICE,16,733786,4.9%,https://www.youtube.com/watch?v=3ymwOvzhwHs
9,11,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey) (feat. Halsey),BTS,39,610271,7%,https://www.youtube.com/watch?v=XsX3ATc3FbA
10,10,오늘도 빛나는 너에게 (To You My Light) (feat. Leeraon),Maktub,30,571933,0%,https://www.youtube.com/watch?v=kNYA3H1jSSs
11,15,FANCY,TWICE,38,535438,8.7%,https://www.youtube.com/watch?v=kOHB85vDuow
12,,외톨이,Outsider,1,527197,,https://www.youtube.com/watch?v=yROjTblMPag
13,26,빌었어,CHANGMO,4,524957,31.7%,https://www.youtube.com/watch?v=M2qpnwmpipI
14,12,Late Night(늦은 밤 너의 집 앞 골목길에서),Noel,9,523590,-0.8%,https://www.youtube.com/watch?v=kFhf7pjRRjA
15,14,Kill This Love,BLACKPINK,40,497472,0.6%,https://www.youtube.com/watch?v=2S24-y0Ij3Y
16,8,Into the Unknown,Panic! At The Disco,8,493628,-21.9%,https://www.youtube.com/watch?v=jp-CVYGEsjg
17,16,ICY,ITZY,24,473228,-3.9%,https://www.youtube.com/watch?v=zndvqTc4P9I
18,21,Come See Me,AOA,7,471064,8.6%,https://www.youtube.com/watch?v=ixxWWKX4S_8
19,76,Dionysus,BTS,7,459303,163.8%,https://www.youtube.com/watch?v=DwRndYRTuyw
20,17,DALLA DALLA (달라달라),ITZY,48,457326,-4.7%,https://www.youtube.com/watch?v=pNfTK39k55U
21,,Take A Hike,Jiyeon,1,455108,,https://www.youtube.com/watch?v=tJNS1W0YmdE
22,13,"I'MMA DO 아마두 (feat. Woo, Keem Hyo-eun, Nucksal & Huckleberry P)","YUMDDA, Deepflow, Paloalto, The Quiett & Simon Dominic",5,430672,-14.3%,https://www.youtube.com/watch?v=1Bv8MmIb9Mo
23,27,Love poem,IU,10,429365,9.4%,https://www.youtube.com/watch?v=kcx0a2OAhN0
24,22,Phocha,NC.A,29,427384,-1.3%,https://www.youtube.com/watch?v=wDq2W1fAnq4
25,32,Memories,Maroon 5,14,413583,21.2%,https://www.youtube.com/watch?v=SlPhMPnQ58k
26,18,Obsession,EXO,7,412411,-12.3%,https://www.youtube.com/watch?v=uxmP4b2a0uY
27,,Fantasy,Yang Joon-il,1,407972,,https://www.youtube.com/watch?v=CP4jCtCYOXQ
28,29,BAND,"CHANGMO, Hash Swan, ASH ISLAND & Keem Hyo-eun",3,403750,10.4%,https://www.youtube.com/watch?v=bsgBUM2Mnsw
29,19,Square (2017),Yerin Baek,5,403227,-12.6%,https://www.youtube.com/watch?v=4iFP_wd6QU8
30,20,Daredevil(천둥벌거숭이) (feat. Jvcki Wai & YUMDDA),ZICO,15,395447,-11.4%,https://www.youtube.com/watch?v=yp26FJduCFc
31,24,Sad Drinking,Hwang In Wook,10,385789,-6.3%,https://www.youtube.com/watch?v=iKDU3--sF7o
32,25,"야망 (AMBITION) (feat. ASH ISLAND, Keem Hyo-eun, Hash Swan & CHANGMO)",Leellamarz,26,381394,-5.2%,https://www.youtube.com/watch?v=K7o4nYV0ns4
33,28,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지 (How can I love the heartbreak, you`re the one I love)",AKMU,15,372669,0.8%,https://www.youtube.com/watch?v=m3DZsBw5bnE
34,47,REMEDY (feat. CHUNG HA),CHANGMO,5,364042,25.4%,https://www.youtube.com/watch?v=ngTZLvKauRE
35,30,bad guy,Billie Eilish,41,363277,5.3%,https://www.youtube.com/watch?v=DyDfgMOUjCI
36,,Good Guy,SF9,1,346567,,https://www.youtube.com/watch?v=ur4dLy0ozRQ
37,31,Señorita,Shawn Mendes & Camila Cabello,29,344322,0.7%,https://www.youtube.com/watch?v=Pkh8UtuejGw
38,53,마음이 말하는 행복 (Happy Ending) (feat. Raon Lee),MAKTUB,2,341489,35.8%,https://www.youtube.com/watch?v=6whdylCWcr8
39,36,꿈속에 너 (feat. Jeon Sang Keun),에이치코드,19,339575,4.7%,https://www.youtube.com/watch?v=mNHTgMgfkQM
40,,Into the Unknown,Panic! At The Disco,1,336705,,https://www.youtube.com/watch?v=jp-CVYGEsjg
41,33,Rooftop (옥탑방),N.Flying,44,333318,-0.9%,https://www.youtube.com/watch?v=VpaUh_BGqE0
42,42,Painkiller,Ruel,10,326947,6.5%,https://www.youtube.com/watch?v=dTwj7PhpY9M
43,58,DANCE MONKEY,Tones and I,7,326497,42.8%,https://www.youtube.com/watch?v=q0hyYWKXF0Q
44,34,Amanda,YUMDDA,4,322074,-3.4%,https://www.youtube.com/watch?v=Nj2dWCoS6YQ
