Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,1,Dynamite,BTS,20,2860386,-5.9%,https://www.youtube.com/watch?v=gdZLi9oWNZg
2,11,나로 바꾸자 (Switch to me) (feat. J.Y. Park ),Rain,2,2190567,176.5%,https://www.youtube.com/watch?v=-Bf_BB9iTNI
3,3,Lovesick Girls,BLACKPINK,14,1364376,0.7%,https://www.youtube.com/watch?v=dyRsYk0LyA8
4,2,Panorama,IZ*ONE,5,1321099,-15.3%,https://www.youtube.com/watch?v=G8GaQdW2wHc
5,88,"존시나 (feat. Northfacegawd, JUSTHIS & Layone)",YUMDDA,5,1032235,435.1%,https://www.youtube.com/watch?v=KT5nEChOISs
6,4,테스형!,Na Hoon-a,15,1002747,-18.7%,https://www.youtube.com/watch?v=MRrXRlVd0P0
7,6,Black Mamba,aespa,8,985632,-3.9%,https://www.youtube.com/watch?v=ZeerrnuLi5E
8,5,Life Goes On,BTS,7,966071,-11.7%,https://www.youtube.com/watch?v=-5q5mZbe3V8
9,8,I CAN'T STOP ME,TWICE,11,833843,-6.1%,https://www.youtube.com/watch?v=CM4CkVFmTds
10,82,I forgot,Queen WA$ABII,2,774608,274.9%,https://www.youtube.com/watch?v=aLaTyABk-N0
11,10,How You Like That,BLACKPINK,28,767543,-4.5%,https://www.youtube.com/watch?v=ioNng23DkIM
12,16,밤하늘의 별을 (Shiny Star),KyoungSeo,8,652102,-2.4%,https://www.youtube.com/watch?v=NuTNPV72rFo
13,18,さくらんぼ,Ai Otsuka,7,628399,-4.5%,https://www.youtube.com/watch?v=upODO6OuOOk
14,19,잠이 오질 않네요,Jang Beom June,11,588130,-7.3%,https://www.youtube.com/watch?v=K0qKtn5VPUE
15,20,MAGO,GFRIEND  ,9,585500,-7%,https://www.youtube.com/watch?v=LmBYPXGqtss
16,,Forever Young,BLACKPINK,31,581842,,https://www.youtube.com/watch?v=-gibBYpzZbI
17,21,취기를 빌려 (Slightly Tipsy),Sandeul,24,567498,-7.5%,https://www.youtube.com/watch?v=2COAu1l6hUQ
18,25,살짝 설렜어 (Nonstop),OH MY GIRL,37,531939,-2.9%,https://www.youtube.com/watch?v=iDjQSdN_ig8
19,17,When We Disco,J.Y. Park  & SUNMI,22,531791,-19.3%,https://www.youtube.com/watch?v=zrsBjYukE8s
