Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
48,41,깨워 (Who U Are),Kang Daniel,2,341245,-17.7%,https://www.youtube.com/watch?v=SQj7Ed-Z9Lk
49,,HIP,MAMAMOO,38,333774,,https://www.youtube.com/watch?v=KhTeiaCezwM
50,,우리집 (My House),2PM,23,331531,,https://www.youtube.com/watch?v=u2pFB1dCSo4
51,55,Play the Summer (그 여름을 틀어줘),SSAK3,2,325044,4%,https://www.youtube.com/watch?v=G4aTM_h-tco
52,49,Into the I-LAND,IU,8,323691,-8%,https://www.youtube.com/watch?v=QYNwbZHmh8g
53,43,덤더럼 (Dumhdurum),Apink,18,321902,-13.1%,https://www.youtube.com/watch?v=WqzTRK5GPWQ
54,46,Downtown Baby,BLOO,9,302192,-17.1%,https://www.youtube.com/watch?v=P07XG1P0ums
55,44,Left & Right,SEVENTEEN,8,296790,-19.9%,https://www.youtube.com/watch?v=HdZdxocqzq4
56,56,"너에게 난, 나에게 넌",Mido and Falasol,11,294978,-4.6%,https://www.youtube.com/watch?v=tLGHKyZs0Gk
57,42,첫 줄,Shin Yong Jae,5,294665,-28.9%,https://www.youtube.com/watch?v=VvDegw78UIg
58,97,GOTTA GO (가라고),SOYOU,2,282507,63.6%,https://www.youtube.com/watch?v=IjGZ11Aqffk
59,58,Gimme Gimme,Johnny Stimson,10,279530,2.7%,https://www.youtube.com/watch?v=jNDY_BxpdYo
60,22,놀이 (Naughty),Red Velvet - IRENE & SEULGI,4,273720,-56.2%,https://www.youtube.com/watch?v=wCWoUUWwdqg
61,61,LALALILALA,APRIL,17,267419,6.1%,https://www.youtube.com/watch?v=cO9DbwTF7rY
62,67,BAD,Christopher,22,266924,13.5%,https://www.youtube.com/watch?v=Ty8UzZlO1EE
63,51,Apple,GFRIEND  ,5,264072,-21.3%,https://www.youtube.com/watch?v=XQSse3b2ge4
64,74,Short while Good Bye (Original),M.C The Max,6,257869,16.5%,https://www.youtube.com/watch?v=S5sdxPr4oFo
65,83,To Be Young (feat. Doja Cat),Anne-Marie,4,257642,28.3%,https://www.youtube.com/watch?v=5uf7BzRBZwA
66,,"한강 gang megamix (Feat. 장석훈, CHANGMO, Coogie, SUPERBEE, Beenzino, ZENE THE ZILLA)",The Quiett,23,257502,,https://www.youtube.com/watch?v=MSYq3MzTLGA
67,71,Love is (사랑은 지날수록 더욱 선명하게 남아),Jeon Sang Keun,4,251886,11.6%,https://www.youtube.com/watch?v=02GLhppUhZU
68,64,Juice,Lizzo,14,248395,3.5%,https://www.youtube.com/watch?v=XaCrQL_8eMY
69,70,아하 (Oh My Summer),Koyote,2,245556,7.5%,https://www.youtube.com/watch?v=vspGDD2zEg8
70,,Candy,BAEKHYUN,9,243885,,https://www.youtube.com/watch?v=gmgcRWxhmqY
71,77,Oh my god,(G)I-DLE,19,241328,10.1%,https://www.youtube.com/watch?v=om3n2ni8luE
72,57,Make you happy,NiziU,7,236762,-18.8%,https://www.youtube.com/watch?v=QW28YKqdxe0
73,63,서툰 이별을 하려해 (feat. Jeon Sang Keun),Yountoven,18,228551,-5.2%,https://www.youtube.com/watch?v=f7k-AqPz_6A
74,48,Va va vis,Florina,11,226357,-36.3%,https://www.youtube.com/watch?v=_TIPjyLFUBY
75,65,KOREA (한국),Gwangil Jo,9,218604,-8.1%,https://www.youtube.com/watch?v=i2jBxW9GUh0
76,76,Watermelon Sugar,Harry Styles,17,218050,-0.6%,https://www.youtube.com/watch?v=E07s5ZYygMg
77,,그대 없는 밤에 (feat. Jeon Sang Keun),에이치코드,21,215054,,https://www.youtube.com/watch?v=i2pDQ2YO4i4
78,86,In Your Time (아직 너의 시간에 살아) (feat. 이수현),LEE SUHYUN,5,212051,7.9%,https://www.youtube.com/watch?v=IK2pql-ZLLE
79,79,Who's Your Mama? (feat. Jessi),J.Y. Park ,8,211212,-1.7%,https://www.youtube.com/watch?v=kUGQ7Tz4os0
80,73,Fadeaway,Phillmysoul,11,203703,-8.3%,https://www.youtube.com/watch?v=hmXmHF9x864
81,75,Где же ты?,Anna Buturlina & Elizaveta Paschenko,19,202744,-8.2%,https://www.youtube.com/watch?v=nrZxwPwmgrw
82,90,거짓말이라도 해서 널 보고싶어,Baek Z Young,2,202469,8.3%,https://www.youtube.com/watch?v=4DMV7gB5-JI
83,72,2 KIDS,TAEMIN,2,200901,-9.6%,https://www.youtube.com/watch?v=7UZRHi0kh3c
84,81,Stay Tonight,CHUNG HA,16,197853,-4.5%,https://www.youtube.com/watch?v=YPFIh0dfYfw
85,78,I Don’t Need You (어떻게 지내 (답가),LUNCH,10,196784,-9%,https://www.youtube.com/watch?v=RdpQBa_Vrjw
86,,Love poem,IU,24,194468,,https://www.youtube.com/watch?v=kcx0a2OAhN0
87,87,Whenever Wherever (언제라도 어디에서라도),Jung Seung Hwan,8,194085,0.4%,https://www.youtube.com/watch?v=C9RI-OXMyu4
88,21,UN Village,BAEKHYUN,8,191181,-70.4%,https://www.youtube.com/watch?v=-EfjXQgE1e8
89,,I'm So Fine (feat. Jeong Dong Won),Kanto,1,189005,,https://www.youtube.com/watch?v=F1gLID2d8qY
90,,Sukhumvit Swimming,ONF,1,182779,,https://www.youtube.com/watch?v=pFSqmE-jy9g
91,93,우산 (Umbrella) (feat. Younha),EPIK HIGH,5,181556,0.6%,https://www.youtube.com/watch?v=NIPtyAKxlRs
92,,cardigan,Taylor Swift,2,179076,,https://www.youtube.com/watch?v=K-a8s8OLBSE
93,89,Oh! my mistake (예쁜 게 죄),APRIL,20,176623,-6.9%,https://www.youtube.com/watch?v=wX-e5rvmtas
94,,"GO HIGH (feat. Woo, CHANGMO & The Quiett)",Lee Young Ji,16,176110,,https://www.youtube.com/watch?v=cDq1vUwM21k
95,,짧은 치마 (Miniskirt),AOA,34,175341,,https://www.youtube.com/watch?v=56hGcCt0NuU
96,36,my future,Billie Eilish,2,171144,-60.8%,https://www.youtube.com/watch?v=Dm9Zf1WYQ_A
97,,음파음파 Umpah Umpah,Red Velvet,24,170307,,https://www.youtube.com/watch?v=vHS9E6JFja8
98,,スパークル (original ver.),RADWIMPS,3,169044,,https://www.youtube.com/watch?v=a2GujJZfXpg
99,99,why break up? (우리 왜 헤어져야 해),Sin Ye Young,3,168198,-2.3%,https://www.youtube.com/watch?v=75p4jyMXOKc
100,,Good Day (feat. Paloalto),"pH-1, Kid Milli & Loopy",17,165532,,https://www.youtube.com/watch?v=HhWAQDZX-Vg
