Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,1,Next Level,aespa,6,8834938,25.9%,https://www.youtube.com/watch?v=4TWR90KJl84
2,2,Butter,BTS,5,6780203,15.4%,https://www.youtube.com/watch?v=WMweEpGlu_U
3,,Chi Mat Ba Ram,Brave Girls,1,5948480,,https://www.youtube.com/watch?v=e70PkoJhQYM
4,3,Alcohol-Free,TWICE,3,4091290,11.2%,https://www.youtube.com/watch?v=XA2YEHn-A8Q
5,4,Dun Dun Dance,OH MY GIRL,7,2773712,-6.9%,https://www.youtube.com/watch?v=HzOjwL7IP_o
6,5,ASAP,STAYC,11,2362355,-5.1%,https://www.youtube.com/watch?v=NsY-9MCOIAQ
7,11,롤린 (Rollin'),Brave Girls,22,1925817,37.6%,https://www.youtube.com/watch?v=nw6mcjNlh8E
8,67,Next Level,ShadyCloud,2,1774171,521.9%,https://www.youtube.com/watch?v=9xjPIbWRxFw
9,6,사이렌 (Siren) [Remix],Homies,23,1735007,-8.9%,https://www.youtube.com/watch?v=vvTO3c-h0ZI
10,8,Dynamite,BTS,44,1628213,-4.6%,https://www.youtube.com/watch?v=gdZLi9oWNZg
11,9,HAPPEN (헤픈 우연),Heize,6,1519503,-7.8%,https://www.youtube.com/watch?v=AJPLgrfBiBo
12,7,In the morning,ITZY,8,1481679,-20.1%,https://www.youtube.com/watch?v=_ysomCGaZLw
13,10,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber,14,1377257,-3.1%,https://www.youtube.com/watch?v=tQ0yjYUFKAE
14,16,안녕 (Hello),JOY,4,1291423,4.1%,https://www.youtube.com/watch?v=lNvBbh5jDcA
15,13,LILAC,IU,14,1222662,-3.2%,https://www.youtube.com/watch?v=v7bnOxV4jAc
16,14,My Starry Love (별빛 같은 나의 사랑아),Lim Young-woong,16,1181557,-6%,https://www.youtube.com/watch?v=oQW9lY1ZAJA
17,12,상상더하기,LABOUM,19,1125019,-11%,https://www.youtube.com/watch?v=bkGRmSF0rKE
18,,스물셋,IU,23,1112918,,https://www.youtube.com/watch?v=42Gtm4-Ax2U
19,,Ready to love,SEVENTEEN,1,1103240,,https://www.youtube.com/watch?v=yCvSR4lSqTg
20,17,Black Mamba,aespa,32,1063723,6.2%,https://www.youtube.com/watch?v=ZeerrnuLi5E
21,15,WE GO,fromis_9,5,1037444,-16.9%,https://www.youtube.com/watch?v=HM6UpQZvbhY
22,18,Celebrity,IU,22,1001336,0.5%,https://www.youtube.com/watch?v=0-q1KafFCLU
23,,비와 당신 (Rain and You),Lee Mujin,1,906305,,https://www.youtube.com/watch?v=sCmcSBsTxQc
24,19,We Ride (운전만해),Brave Girls,16,892119,-7.4%,https://www.youtube.com/watch?v=4HjcypoChfQ
25,,Butter,BTS,1,871954,,https://www.youtube.com/watch?v=WMweEpGlu_U
26,20,Lovesick Girls,BLACKPINK,38,840374,0.8%,https://www.youtube.com/watch?v=dyRsYk0LyA8
27,34,신호등,Lee Mujin,6,827162,60.2%,https://www.youtube.com/watch?v=9Ibf10h9U0c
28,22,멜로디,ASH ISLAND,17,734861,-3.9%,https://www.youtube.com/watch?v=NB8LX6A5BBM
29,23,Panorama,IZ*ONE,29,692683,-2.4%,https://www.youtube.com/watch?v=G8GaQdW2wHc
30,41,Film out,BTS,6,673208,45.9%,https://www.youtube.com/watch?v=zFT3f9biz68
31,25,as you wish (추적이는 여름 비가 되어),Jang Beom June,2,643580,-1.7%,https://www.youtube.com/watch?v=kL9_pN8MqdM
32,24,맛 (Hot Sauce),NCT DREAM,7,620316,-9.5%,https://www.youtube.com/watch?v=PkKnp4SdE-w
33,28,"LOVE DAY (2021) [From Naver Webtoon ""Romance 101""]",Yang Yoseop & Jeong Eun-ji,16,565897,-6.7%,https://www.youtube.com/watch?v=5_Esp-dXcOA
34,39,서울의 잠 못 이루는 밤 (feat. LEE SUHYUN),10CM,6,530169,9.1%,https://www.youtube.com/watch?v=_HFRhzwJjd8
35,30,On The Ground,ROSÉ,15,519205,-6.1%,https://www.youtube.com/watch?v=CKZvWhCqx1s
36,33,Ashes,Stellar,22,504828,-4.6%,https://www.youtube.com/watch?v=1NnT8RjQHg8
37,,들려주고 싶었던 (Unspoken),LEE SEUNG YOON,1,495918,,https://www.youtube.com/watch?v=afOPnYGjHkY
38,35,Coin,IU,13,476091,-5.9%,https://www.youtube.com/watch?v=86BST8NIpNM
39,46,VVS (feat. JUSTHIS),"Mirani, Munchman, Khundi Panda & MUSHVENOM",12,474506,8.1%,https://www.youtube.com/watch?v=hq9hcJIzB6w
40,43,After School,Weeekly,12,465991,3.6%,https://www.youtube.com/watch?v=qfVuRQX0ydQ
41,38,Burn The House Down,AJR,21,460643,-5.7%,https://www.youtube.com/watch?v=UnyLfqpyi94
42,31,If You Love Me (feat. Jay Park),NS Yoon-G,5,460559,-15.7%,https://www.youtube.com/watch?v=1H4ViIioCAs
43,37,How You Like That,Sup I'm Bianca,52,450524,-8%,https://www.youtube.com/watch?v=ioNng23DkIM
44,42,I CAN'T STOP ME,TWICE,35,444381,-2.6%,https://www.youtube.com/watch?v=CM4CkVFmTds
45,27,0X1=LOVESONG (I Know I Love You) (feat. Seori),TOMORROW X TOGETHER,4,442204,-30.2%,https://www.youtube.com/watch?v=d5bbqKYu51w
46,29,Save Your Tears,The Weeknd,9,437638,-23.2%,https://www.youtube.com/watch?v=XXYlFuWEuKI
47,36,Leave The Door Open,"Silk Sonic, Bruno Mars & Anderson .Paak",16,432678,-14.4%,https://www.youtube.com/watch?v=adLGHcj_fmA
48,44,Off My Face,Justin Bieber,9,415269,-7.4%,https://www.youtube.com/watch?v=AeZxDcjXbzE
49,50,Timeless,SG Wannabe,10,408535,-3.5%,https://www.youtube.com/watch?v=0pLa8NyS4Es
50,48,Ah puh,IU,13,407703,-4.7%,https://www.youtube.com/watch?v=7n9D8ZeOQv0
51,26,Don't fight the feeling,EXO,3,395301,-38%,https://www.youtube.com/watch?v=2IkoKhr6Tss
52,,다정히 내 이름을 부르면 (If you lovingly call my name),GyeongseoYeji & Gunho Jeon,1,373648,,https://www.youtube.com/watch?v=z127C11tKsg
53,45,Kiss Me More (feat. SZA),Doja Cat,11,367417,-17.2%,https://www.youtube.com/watch?v=0EVVKs6DQLo
54,,TROUBLE,EXID,1,357588,,https://www.youtube.com/watch?v=uuRdXQSSrZY
55,57,good 4 u,Olivia Rodrigo,4,353535,-0.8%,https://www.youtube.com/watch?v=gNi_6U5Pm_o
56,52,Build a Bitch,Bella Poarch,5,351878,-10.1%,https://www.youtube.com/watch?v=FLGCGc7sAUw
57,51,GAMBLER,MONSTA X,4,339832,-16.4%,https://www.youtube.com/watch?v=yY13X0BKaUw
58,56,I Still Love You,Jung Dong Ha,15,334170,-7.3%,https://www.youtube.com/watch?v=YwRWIin3I6U
59,63,Journey to Atlantis,MSG WANNABE TOP8,4,320846,6.5%,https://www.youtube.com/watch?v=yUfXwsPRGNU
60,53,Don't Call Me,SHINee,18,318094,-17.4%,https://www.youtube.com/watch?v=p6OoY6xneI0
61,,HEAT,lIlBOI & Mirani,1,311234,,https://www.youtube.com/watch?v=CmpPaDwNYhA
62,59,Everything Black (feat. Mike Taylor),Unlike Pluto,18,303404,-9.1%,https://www.youtube.com/watch?v=mWKDZRJWdF4
63,78,Secret Garden,IU,5,299006,13.5%,https://www.youtube.com/watch?v=eGXJs7zOHC4
64,,팅커벨 (Tinker Bell),APRIL,8,285891,,https://www.youtube.com/watch?v=B9FTAcOK3cA
65,66,Racks On Racks (사임쌓임),"--, SUPERBEE, -- & Uneducated Kid",18,283707,-1.3%,https://www.youtube.com/watch?v=I-MSIqTVi6s
66,73,My sea (아이와 나의 바다),IU,13,279342,2.5%,https://www.youtube.com/watch?v=TqIAndOnd74
67,72,그날에 나는 맘이 편했을까 (On That Day),Lee Ye Joon,20,277314,0.7%,https://www.youtube.com/watch?v=Jqbe1Wdlkt4
68,89,2 Phút Hơn (KAIZ Remix),Pháo & Kaiz,2,274763,14.8%,https://www.youtube.com/watch?v=CmmUQZXcHAI
69,61,GENIUS (feat. CHANGMO),D.Ark,7,273273,-12.1%,https://www.youtube.com/watch?v=hdpMTQEZEV8
70,65,Je T'aime,JOY,4,272197,-7.2%,https://www.youtube.com/watch?v=ZYBY490Undc
71,80,축가 (Serenade),Jeon Woo Sung,14,268273,4.6%,https://www.youtube.com/watch?v=p78NTG09yT0
72,85,라라라,SG Wannabe,11,265169,8%,https://www.youtube.com/watch?v=hPoRgIzXm5o
73,,놀이 (Naughty),Red Velvet - IRENE & SEULGI,10,263810,,https://www.youtube.com/watch?v=wCWoUUWwdqg
74,,악착같이 (feat. Homies),Ourealgoat,1,263600,,https://www.youtube.com/watch?v=vaTu7QcBZnw
75,69,이렇게 좋아해 본 적이 없어요,CHEEZE,14,262530,-6.5%,https://www.youtube.com/watch?v=eO5xa4ThtU4
76,,One More Night (feat. lIlBOI),ASH ISLAND,2,261544,,https://www.youtube.com/watch?v=DpTck784NIw
77,74,긴 밤 (feat. GIRIBOY),Seori,2,261323,-3.2%,https://www.youtube.com/watch?v=e2Tdtw9RRyw
78,93,다시 여기 바닷가 (Beach Again),싹쓰리,22,256278,11%,https://www.youtube.com/watch?v=JAy88PDxMIM
79,90,OHAYO MY NIGHT,디핵 (D-Hack) & Pateko,3,253859,6.6%,https://www.youtube.com/watch?v=9Unrl9Yi55s
80,,서로를 위한 것,Kim Na-young & --,28,253509,,https://www.youtube.com/watch?v=
81,68,Gone,--,15,250852,-11.4%,https://www.youtube.com/watch?v=K9_VFxzCuQ0
82,21,소우주 (Mikrokosmos),BTS,13,244700,-68.1%,https://www.youtube.com/watch?v=Fw7C6IsDYgI
83,75,좋을텐데 (If Only) [Live] (feat. Paul Kim),JOY,3,240732,-10.5%,https://www.youtube.com/watch?v=M0OA_7RmE9M
84,,Father and daughter,Lim Young-woong,1,237841,,https://www.youtube.com/watch?v=sM4WfOYtsVI
85,94,Closed Ending,SHAUN,6,233957,1.6%,https://www.youtube.com/watch?v=VhjHsHHfri0
86,88,300,Homies,6,233650,-3.5%,https://www.youtube.com/watch?v=vQINkQCpv-Q
87,91,CLOSER,OH MY GIRL,14,230375,-3.1%,https://www.youtube.com/watch?v=isUudT58Xfk
88,92,내사람 (Partner for Life) (feat. Oak Joo Hyun),SG Wannabe,10,229655,-2.5%,https://www.youtube.com/watch?v=7lT1Wt41gDs
89,,Jam Jam (Live),IU,14,227859,,https://www.youtube.com/watch?v=GY9yrSD13bU
90,81,출항 (Sailing),AHN YE EUN,8,227658,-10.7%,https://www.youtube.com/watch?v=efrVSI3yVSA
91,,Pool Party (feat. Echan),Brave Girls,1,225502,,https://www.youtube.com/watch?v=67c2dAcOyb4
92,95,거리에서,Sung Si-kyung,2,220945,-1.7%,https://www.youtube.com/watch?v=wcuWIz6CI1U
93,83,우산 (Umbrella) (feat. Younha),EPIK HIGH,10,220919,-11.9%,https://www.youtube.com/watch?v=NIPtyAKxlRs
94,,파도,Paul Kim,1,219849,,https://www.youtube.com/watch?v=_YvilK-h3_c
95,,꼬리 (TAIL),SUNMI,17,216761,,https://www.youtube.com/watch?v=Aui0ZKIaXVc
96,,가지마 가지마,Brown Eyes,3,213088,,https://www.youtube.com/watch?v=rZLypVnNhuw
97,,어땠을까 (What Would Have Been) (feat. Lena Park),PSY,1,212411,,https://www.youtube.com/watch?v=iT267zwmFBw
98,79,내사람 : Partner for Life,SG Wannabe,5,212153,-17.7%,https://www.youtube.com/watch?v=G5hbOrbfSRY
99,,pov,Ariana Grande,7,210379,,https://www.youtube.com/watch?v=y-C5cM_0KVE
