Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,1,Celebrity,IU,5,2869968,-22%,https://www.youtube.com/watch?v=0-q1KafFCLU
2,20,Life Goes On,BTS,14,1917776,245.6%,https://www.youtube.com/watch?v=-5q5mZbe3V8
3,,꼬리 (TAIL),SUNMI,1,1805540,,https://www.youtube.com/watch?v=Aui0ZKIaXVc
4,,Don't Call Me,SHINee,1,1524957,,https://www.youtube.com/watch?v=p6OoY6xneI0
5,2,Dynamite,BTS,27,1451785,-31.5%,https://www.youtube.com/watch?v=gdZLi9oWNZg
6,4,Lovesick Girls,BLACKPINK,21,1358471,-23.3%,https://www.youtube.com/watch?v=dyRsYk0LyA8
7,10,옜다 (Take It),MUSHVENOM & JUSTHIS,6,1158426,58%,https://www.youtube.com/watch?v=THRvS3lHIAo
8,5,Panorama,IZ*ONE,12,1074756,-15.3%,https://www.youtube.com/watch?v=G8GaQdW2wHc
9,3,I’m Not Cool,HyunA,5,1062622,-42.7%,https://www.youtube.com/watch?v=_yXEnhyOTQo
10,6,화 (火花) [HWAA],(G)I-DLE,7,1044935,-9.8%,https://www.youtube.com/watch?v=z3szNvgQxHo
11,,롤린 (Rollin'),Brave Girls,5,1005682,,https://www.youtube.com/watch?v=nw6mcjNlh8E
12,30,PARANOIA,Kang Daniel,2,793920,76.5%,https://www.youtube.com/watch?v=zLrWIgkvoB0
13,9,WANNABE,ITZY,51,781497,5.1%,https://www.youtube.com/watch?v=fE2h3lGlOsk
14,7,I CAN'T STOP ME,TWICE,18,775611,-9.1%,https://www.youtube.com/watch?v=CM4CkVFmTds
15,8,Black Mamba,aespa,15,743881,-7.2%,https://www.youtube.com/watch?v=ZeerrnuLi5E
16,18,Bicycle,CHUNG HA,2,709803,25.4%,https://www.youtube.com/watch?v=_waD9YW8Pa8
17,11,How You Like That,Sup I'm Bianca,35,699568,-4%,https://www.youtube.com/watch?v=ioNng23DkIM
18,17,Ashes,Stellar,5,652807,10.8%,https://www.youtube.com/watch?v=1NnT8RjQHg8
19,16,살짝 설렜어 (Nonstop),OH MY GIRL,44,633460,6.8%,https://www.youtube.com/watch?v=iDjQSdN_ig8
20,12,밤하늘의 별을 (Shiny Star),KyoungSeo,15,619171,-5.7%,https://www.youtube.com/watch?v=NuTNPV72rFo
21,13,Actually.. I miss you (사실 나는) (feat. Gunho Jeon),GyeongseoYeji,19,604700,-6.4%,https://www.youtube.com/watch?v=YJInKpVsBQA
22,14,에잇 (feat. SUGA of BTS),IU,43,595908,-4.4%,https://www.youtube.com/watch?v=TgOu00Mf3kI
23,25,잠이 오질 않네요,Jang Beom June,18,523028,2.8%,https://www.youtube.com/watch?v=K0qKtn5VPUE
24,,블루밍 (Blueming),IU,1,522460,,https://www.youtube.com/watch?v=D1PvIWdJ8xo
25,24,취기를 빌려 (Slightly Tipsy),Sandeul,31,505306,-2.7%,https://www.youtube.com/watch?v=2COAu1l6hUQ
26,23,이 밤을 빌려 말해요 (바른연애 길잡이 X 10CM),10CM,5,493128,-8.5%,https://www.youtube.com/watch?v=Y_8aUSyNM9Y
27,21,테스형!,Na Hoon-a,22,479092,-12%,https://www.youtube.com/watch?v=MRrXRlVd0P0
28,,Dynamite,BTS,1,466980,,https://www.youtube.com/watch?v=gdZLi9oWNZg
29,19,Pretty Savage,BLACKPINK,21,466923,-17.3%,https://www.youtube.com/watch?v=F8c8f2nK82w
30,22,34+35,Ariana Grande,16,452304,-16.7%,https://www.youtube.com/watch?v=B6_iQvaIjXw
31,36,"존시나 (feat. Northfacegawd, JUSTHIS & Layone)",YUMDDA,12,442781,14.6%,https://www.youtube.com/watch?v=KT5nEChOISs
32,29,MAGO,GFRIEND  ,16,437892,-2.8%,https://www.youtube.com/watch?v=LmBYPXGqtss
33,32,Burn The House Down,AJR,4,429858,8.3%,https://www.youtube.com/watch?v=UnyLfqpyi94
34,39,그날에 나는 맘이 편했을까 (On That Day),Lee Ye Joon,3,382725,1.2%,https://www.youtube.com/watch?v=Jqbe1Wdlkt4
35,31,사이렌 (Siren) [Remix],Homies,6,379861,-4.6%,https://www.youtube.com/watch?v=vvTO3c-h0ZI
36,37,어떻게 지내 (I Need You),OVAN,51,377707,-1.5%,https://www.youtube.com/watch?v=rVXeArOQIs4
37,45,밝게 빛나는 별이 되어 비춰줄게 (I will be your shining star),Song I Han,4,369295,9.6%,https://www.youtube.com/watch?v=hhTk3l9UfW0
38,42,Not Shy,ITZY,27,365784,2.6%,https://www.youtube.com/watch?v=wTowEKjDGkU
39,34,When We Disco,J.Y. Park  & SUNMI,29,364700,-6.3%,https://www.youtube.com/watch?v=zrsBjYukE8s
40,51,한잔해,박군,16,350172,12.5%,https://www.youtube.com/watch?v=3N5g9BgM1To
41,48,HERO,Lim Young-woong,17,342729,5.9%,https://www.youtube.com/watch?v=4jXLHKMRA-E
42,43,아로하 (Aloha),CHO JUNG SEOK,45,330948,-7.2%,https://www.youtube.com/watch?v=3DOkxQ3HDXE
43,52,딩가딩가 (Dingga),MAMAMOO,19,327838,7%,https://www.youtube.com/watch?v=dfl9KIX1WpU
44,41,What Do I Call You,TAEYEON,11,326594,-12.1%,https://www.youtube.com/watch?v=5LbFdY6vGsQ
45,63,At My Worst,Pink Sweat$,4,324882,37.8%,https://www.youtube.com/watch?v=8CEJoCr_9UI
46,40,Sequence,IZ*ONE,10,313980,-16.5%,https://www.youtube.com/watch?v=xond2K-7fjQ
47,27,약속 (Forever),aespa,3,301853,-38.3%,https://www.youtube.com/watch?v=wog1R1d4zls
48,50,Blinding Lights,The Weeknd,25,298979,-5.7%,https://www.youtube.com/watch?v=4NRXx6U8ABQ
49,,uh-uh (feat. Kid Milli & Gaeko),Huh!,1,293376,,https://www.youtube.com/watch?v=nlRyRrs27iY
50,53,SO BAD,STAYC,16,292876,-2.4%,https://www.youtube.com/watch?v=gMe1c4UegBY
51,35,Up,Cardi B,3,287719,-25.9%,https://www.youtube.com/watch?v=rCiBgLOcuKU
52,54,F the World,Mommy Son,4,283542,-3.9%,https://www.youtube.com/watch?v=xKRYKEUwS0E
53,15,나로 바꾸자 (Switch to me) (feat. J.Y. Park ),Rain,9,282178,-52.4%,https://www.youtube.com/watch?v=-Bf_BB9iTNI
54,57,HEY CHILD,X Ambassadors,2,279728,8.7%,https://www.youtube.com/watch?v=n2RGleYl5e0
55,46,Make A Wish (Birthday Song),NCT U,20,278917,-16.2%,https://www.youtube.com/watch?v=tyrVtwE8Gv0
56,,"GO HIGH (feat. Woo, CHANGMO & The Quiett)",Lee Young Ji,26,277705,,https://www.youtube.com/watch?v=cDq1vUwM21k
57,,W.G.C (feat. YUMDDA),meenoi,1,276587,,https://www.youtube.com/watch?v=QY6pZFPvP30
58,,We're Good,Dua Lipa,1,263446,,https://www.youtube.com/watch?v=jr47YisIsz8
59,58,drivers license,Olivia Rodrigo,6,260252,2.3%,https://www.youtube.com/watch?v=ZmDBbnmKpqQ
60,55,Mood (Live),24kGoldn & Iann Dior,18,257305,-9.3%,https://www.youtube.com/watch?v=GrAchTdepsU
61,65,Friday (금요일에 만나요) (feat. Jang Yi-jeong of History),IU,15,255887,9.5%,https://www.youtube.com/watch?v=EiVmQZwJhsA
62,26,바람길,Jang Yoon Jeong,2,252033,-48.5%,https://www.youtube.com/watch?v=oS3owh5Hdw8
63,44,고백 (Confession),Huh Gak,3,251708,-25.4%,https://www.youtube.com/watch?v=nmWgJUYzEtM
64,59,How did we (우린 어쩌다 헤어진 걸까),Huh Gak,8,250334,-1.5%,https://www.youtube.com/watch?v=yRwmTXUeONE
65,56,Killer,Valerie Broussard,4,244710,-13.7%,https://www.youtube.com/watch?v=HBuyabH6F-0
66,33,이불 (Comforter),Young Tak,3,244706,-38%,https://www.youtube.com/watch?v=iZ_w8UY60jw
67,93,DINOSAUR,AKMU,32,241328,28.6%,https://www.youtube.com/watch?v=8Oz7DG76ibY
68,60,ZERO: ATTITUDE (feat. pH-1),SOYOU & IZ*ONE,2,241277,-2.5%,https://www.youtube.com/watch?v=WGVpBTw3PYo
69,,잘 가 (Good Bye),Kwon Jin-ah,1,238504,,https://www.youtube.com/watch?v=1Vxmawcs8jo
70,,소나기 (Sudden Rain),Lim Young-woong,1,237476,,https://www.youtube.com/watch?v=f9dPH-61Igw
71,64,さくらんぼ,Ai Otsuka,14,236982,0.7%,https://www.youtube.com/watch?v=upODO6OuOOk
72,79,Say Yes,Loco & Punch,21,235776,12.3%,https://www.youtube.com/watch?v=6GC8JF2FOgA
73,66,Once in a December (12월의 어느 겨울…),YoonDo,8,233777,0.4%,https://www.youtube.com/watch?v=YTo3gDuytKY
74,,Everything Black (feat. Mike Taylor),Unlike Pluto,1,230905,,https://www.youtube.com/watch?v=mWKDZRJWdF4
75,68,炎,LiSA,3,228220,-0.5%,https://www.youtube.com/watch?v=4DxL6IKmXx4
76,,서로를 위한 것,Kim Na-young & --,27,227009,,https://www.youtube.com/watch?v=
77,,따라따라,Lim Young-woong,1,225412,,https://www.youtube.com/watch?v=PObo859Crgg
78,67,너의 번호를 누르고,#An Nyeong,10,225051,-3.1%,https://www.youtube.com/watch?v=vbbDQvXXGBw
79,78,예뻤어 (You Were Beautiful),DAY6,12,223275,5.2%,https://www.youtube.com/watch?v=BS7tz2rAOSA
80,71,혼술하고 싶은 밤 (Lonely night),BEN,12,220946,-1.6%,https://www.youtube.com/watch?v=NYdakl7RF38
81,82,나랑 같이 걸을래 (바른연애 길잡이 X 적재),Jukjae,12,217972,5.3%,https://www.youtube.com/watch?v=cn8gCkw6H5A
82,88,夜に駆ける,YOASOBI,10,213603,10.1%,https://www.youtube.com/watch?v=x8VYWazR5mE
83,49,D-D-DANCE,IZ*ONE,5,213358,-34.1%,https://www.youtube.com/watch?v=BzVCaXkR6Gc
84,92,서면역에서 seomyun,SoonSoonHee,21,210180,11.9%,https://www.youtube.com/watch?v=Izl5vXDTevY
85,,Bicycle,CHUNG HA,1,209164,,https://www.youtube.com/watch?v=_waD9YW8Pa8
86,,Rainy day,"Pateko, ASH ISLAND & Skinny Brown",4,209017,,https://www.youtube.com/watch?v=PK02_Q5hHKo
87,84,Freak,lIlBOI,7,207542,5.2%,https://www.youtube.com/watch?v=y46_4ZbzubI
88,75,힘든 건 사랑이 아니다,Im Chang-jung,19,206083,-5.6%,https://www.youtube.com/watch?v=JsCaNB_uSpc
89,87,Don't Know What to Do,BLACKPINK,18,204266,4%,https://www.youtube.com/watch?v=FHn4P9Fyj0M
90,73,90's Love,NCT U,14,204119,-8.2%,https://www.youtube.com/watch?v=A5H8zBb3iao
91,70,도망가자 (Run With Me),sunwoojunga,6,201858,-10.8%,https://www.youtube.com/watch?v=0q6DR6EiPPo
92,76,AYA,MAMAMOO,17,200546,-7%,https://www.youtube.com/watch?v=UoI9riNffEU
93,,Levitating (feat. DaBaby),Dua Lipa,10,198498,,https://www.youtube.com/watch?v=TUVcZfQe-Kw
94,,보라빛 밤 (pporappippam),SUNMI,21,190511,,https://www.youtube.com/watch?v=Is7glC9Jp7Q
95,96,Psycho,Mia Rodriguez,7,189476,3.2%,https://www.youtube.com/watch?v=KGgOz_gRD_c
96,99,Tree(나무),"Car, the Garden",2,189051,5.4%,https://www.youtube.com/watch?v=lQcnNPqy2Ww
97,74,잊었니,Sohyang,7,188363,-14.3%,https://www.youtube.com/watch?v=s0hVHvBSd_w
98,,Blueming,IU,1,188035,,https://www.youtube.com/watch?v=HkPVPSdVbJw
99,86,어른 (Grown Ups),Sondia,15,187917,-4.5%,https://www.youtube.com/watch?v=5a-tqIQc8RM
