Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
43,43,Pretty Savage,BLACKPINK,31,485534,5%,https://www.youtube.com/watch?v=F8c8f2nK82w
44,36,Panorama,IZ*ONE,41,477294,-9.3%,https://www.youtube.com/watch?v=G8GaQdW2wHc
45,32,Talk & Talk,fromis_9,3,475736,-26.9%,https://www.youtube.com/watch?v=BjmmvBMXbSU
46,52,Ashes,Stellar,30,472368,9%,https://www.youtube.com/watch?v=1NnT8RjQHg8
47,50,Burn The House Down,AJR,28,462540,5.5%,https://www.youtube.com/watch?v=UnyLfqpyi94
48,,Antifreeze,Yerin Baek,1,461556,,https://www.youtube.com/watch?v=74_yqNBhQbA
49,40,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X,8,459640,-6.4%,https://www.youtube.com/watch?v=UTHLKHL_whs
50,,Life Goes On,Oliver Tree,1,446888,,https://www.youtube.com/watch?v=8F2s8ivKXNY
51,,Shivers,Ed Sheeran,1,437240,,https://www.youtube.com/watch?v=Il0S8BoucSA
52,55,Foolish Love,MSG WANNABE,12,431641,3%,https://www.youtube.com/watch?v=-UMAz1KMHuI
53,90,"Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)",David Guetta,2,429865,76.1%,https://www.youtube.com/watch?v=uO59tfQ2TbA
54,53,Go Back,Jang Beom June,9,420715,-2.1%,https://www.youtube.com/watch?v=RFMmK9E-cbc
55,38,비가 오는 날엔,Heize,6,418295,-16.2%,https://www.youtube.com/watch?v=1ulChc11CJM
56,46,Chi Mat Ba Ram,Brave Girls,13,398213,-13.2%,https://www.youtube.com/watch?v=e70PkoJhQYM
57,28,구원자 (feat. B.I),Lee Hi,2,393260,-46.2%,https://www.youtube.com/watch?v=fDB4CkyrR4U
58,,비망록,Lim Young-woong,1,384980,,https://www.youtube.com/watch?v=3sbAlZKv4SI
59,68,SO BAD,STAYC,28,382230,17.2%,https://www.youtube.com/watch?v=gMe1c4UegBY
60,,On The Ground,ROSÉ,21,367296,,https://www.youtube.com/watch?v=CKZvWhCqx1s
61,54,WE GO,fromis_9,17,366125,-13.2%,https://www.youtube.com/watch?v=HM6UpQZvbhY
62,64,Tiny Riot,Sam Ryder,8,362321,6.5%,https://www.youtube.com/watch?v=KgSHOOKrZIg
63,56,Go Back (고백),10CM,6,362160,-10.3%,https://www.youtube.com/watch?v=X3PFu82F_S8
64,,이제 나만 믿어요 (Trust in Me) [Live],Lim Young-woong & --,2,355623,,https://www.youtube.com/watch?v=U3Sgf0iYIow
65,,한계,Yerin Baek,1,353313,,https://www.youtube.com/watch?v=Vg0foqYOOt8
66,63,In front of the Post Office in Autumn,Kim Dae-myung,12,338475,-2.4%,https://www.youtube.com/watch?v=F5jrt858gYM
67,75,다시 사랑할 수 있을까 (Can I Love Again) [Live],Baek Z Young & Lee Hong Gi,10,336512,10.7%,https://www.youtube.com/watch?v=JnxnvjI4VFw
68,,My sea (아이와 나의 바다),IU,21,326845,,https://www.youtube.com/watch?v=TqIAndOnd74
69,,Why Me?,Yerin Baek,1,323413,,https://www.youtube.com/watch?v=tQcKXwQhek0
70,70,서울의 잠 못 이루는 밤 (feat. LEE SUHYUN),10CM,18,321486,0.4%,https://www.youtube.com/watch?v=_HFRhzwJjd8
71,81,I (feat. Verbal Jint),TAEYEON,15,318359,13.5%,https://www.youtube.com/watch?v=4OrCA1OInoo
72,,그럴때마다 (Whenever),Yerin Baek,1,317464,,https://www.youtube.com/watch?v=Ai94UyJX5gE
73,78,우산 (Umbrella) (feat. Younha),EPIK HIGH,18,313734,6.5%,https://www.youtube.com/watch?v=NIPtyAKxlRs
74,,MONEY,LISA,1,313249,,https://www.youtube.com/watch?v=dNCWe_6HAM8
75,60,For you who’s like my galaxy (feat. Molly.D),GyeongseoYeji,8,307559,-12.6%,https://www.youtube.com/watch?v=rQDiyAc_Mz8
76,,PADO,BIBI,1,305559,,https://www.youtube.com/watch?v=gjyEcSim4js
77,,Friday (금요일에 만나요) (feat. Jang Yi-jeong of History),IU,23,304803,,https://www.youtube.com/watch?v=EiVmQZwJhsA
78,65,Celebration,BewhY,7,303791,-10.6%,https://www.youtube.com/watch?v=9fqFprUfMHY
79,72,PTT (Paint The Town),Loona,12,299640,-5.1%,https://www.youtube.com/watch?v=_EEo-iE5u_A
80,79,도망가자 (Run With Me),sunwoojunga,12,281281,-2.7%,https://www.youtube.com/watch?v=0q6DR6EiPPo
81,62,It hurts,Lim Young-woong,2,279328,-19.5%,https://www.youtube.com/watch?v=cv3RDNw9MsQ
82,73,Superstar,Mido and Falasol,8,275576,-11.7%,https://www.youtube.com/watch?v=URRimPZBHf8
83,84,음 (Mmmh),KAI of EXO,5,275136,0.6%,https://www.youtube.com/watch?v=Fc-fa6cAe2c
84,,오래된 노래,Standing Egg,28,274007,,https://www.youtube.com/watch?v=JVIKowQZEdk
85,,mumumumuch,MAMAMOO,1,265126,,https://www.youtube.com/watch?v=ajxfoVrXdKw
86,71,You can't sit with us,SUNMI,6,262815,-17.8%,https://www.youtube.com/watch?v=V0wInr_xATk
87,48,run! (feat. JUSTHIS),nafla,2,262772,-40.4%,https://www.youtube.com/watch?v=l_j7g2lRYN8
88,61,SPICY,CL,4,260876,-25.7%,https://www.youtube.com/watch?v=QMwJtMJLXE0
89,47,Night Flower (야화),AHN YE EUN,3,260777,-43.1%,https://www.youtube.com/watch?v=vYw6-1znJ8o
90,85,as you wish (추적이는 여름 비가 되어),Jang Beom June,14,259089,-4.6%,https://www.youtube.com/watch?v=kL9_pN8MqdM
91,69,사진을 보다가,Davichi,4,255621,-20.6%,https://www.youtube.com/watch?v=Ri7Y9NZPZ8g
92,89,Lost Stars (Live),Adam Levine,2,250311,2%,https://www.youtube.com/watch?v=cL4uhaQ58Rk
93,77,창귀,AHN YE EUN,7,250264,-16.1%,https://www.youtube.com/watch?v=Tc_CUhloyFs
94,,사랑하게 될 줄 알았어 (I Knew I Love),전미도,22,248114,,https://www.youtube.com/watch?v=rOCymN-Rwiw
95,,Tree(나무),"Car, the Garden",3,247826,,https://www.youtube.com/watch?v=lQcnNPqy2Ww
96,98,Secret Garden,IU,16,244237,9.8%,https://www.youtube.com/watch?v=eGXJs7zOHC4
97,,We Loved,BOL4 & 20 Years of Age,21,242529,,https://www.youtube.com/watch?v=Z1pGxkXyDvc
98,,사랑했었다 (Still love you),Lee Hong Gi & --,22,237154,,https://www.youtube.com/watch?v=oXCXlPJ57rE
99,,In full bloom (만개),Kim Hojoong,1,237151,,https://www.youtube.com/watch?v=dkSXShL1E3Y
100,88,비 오는 날 듣기 좋은 노래 (feat. Colde),EPIK HIGH,9,234251,-7.2%,https://www.youtube.com/watch?v=6Bs-YqjlRf0
