Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,,Love poem,IU,1,2446182,,https://www.youtube.com/watch?v=kcx0a2OAhN0
2,26,LION,(G)I-DLE,2,2050610,392.1%,https://www.youtube.com/watch?v=6oanIo_2Z4Q
3,3,불티 Spark,TAEYEON,2,1289504,4.4%,https://www.youtube.com/watch?v=eP4ga_fNm-E
4,2,Feel Special,TWICE,7,1256893,-12.6%,https://www.youtube.com/watch?v=3ymwOvzhwHs
5,1,FAME (feat. Song Ga-in & Chancellor),MC Mong,2,1075847,-42.4%,https://www.youtube.com/watch?v=AHbSzXM1e_s
6,5,오늘도 빛나는 너에게 (To You My Light) (feat. Leeraon),Maktub,21,773655,-3.2%,https://www.youtube.com/watch?v=kNYA3H1jSSs
7,7,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지 (How can I love the heartbreak, you`re the one I love)",AKMU,6,754317,1.3%,https://www.youtube.com/watch?v=m3DZsBw5bnE
8,8,ICY,ITZY,15,724013,1.4%,https://www.youtube.com/watch?v=zndvqTc4P9I
9,6,Phocha,NC.A,20,713476,-6.5%,https://www.youtube.com/watch?v=wDq2W1fAnq4
10,,FLOWER SHOWER,HyunA,1,688274,,https://www.youtube.com/watch?v=8xqSz6_RJeU
11,19,9와 4분의 3 승강장에서 너를 기다려 (Run Away),TOMORROW X TOGETHER,3,667551,32.4%,https://www.youtube.com/watch?v=6yWPfUz0z94
12,11,2002,Anne-Marie,48,659408,3.8%,https://www.youtube.com/watch?v=Il-an3K9pjg
13,4,Wonder Woman,Brown Eyed Girls,2,659259,-44.4%,https://www.youtube.com/watch?v=5q3RoDYObOA
14,13,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey) (feat. Halsey),BTS,30,639792,3.7%,https://www.youtube.com/watch?v=XsX3ATc3FbA
15,10,Daredevil(천둥벌거숭이) (feat. Jvcki Wai & YUMDDA),ZICO,6,624133,-6.9%,https://www.youtube.com/watch?v=yp26FJduCFc
16,9,Workaholic,BOL4,9,620367,-10.5%,https://www.youtube.com/watch?v=mrAIqeULUL0
17,15,DALLA DALLA (달라달라),ITZY,39,615875,0.2%,https://www.youtube.com/watch?v=pNfTK39k55U
18,14,FANCY,TWICE,29,588955,-4.4%,https://www.youtube.com/watch?v=kOHB85vDuow
19,20,Kill This Love,BLACKPINK,31,582842,20.7%,https://www.youtube.com/watch?v=2S24-y0Ij3Y
20,,Painkiller,Ruel,1,569631,,https://www.youtube.com/watch?v=dTwj7PhpY9M
21,,Drip (feat. Jay Park),Jessi,1,539974,,https://www.youtube.com/watch?v=uy4-gePx5xU
22,17,Señorita,Shawn Mendes & Camila Cabello,20,537160,-5.6%,https://www.youtube.com/watch?v=Pkh8UtuejGw
23,,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,Jang Beom June,3,502661,,https://www.youtube.com/watch?v=YBEUXfT7_48
24,31,새 사랑 (Another Love),Ha Yea Song,4,502051,27.3%,https://www.youtube.com/watch?v=Tp6TlNGTXFU
