Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,,Next Level,aespa,1,5050765,,https://www.youtube.com/watch?v=4TWR90KJl84
2,1,In the morning,ITZY,3,3993394,4.4%,https://www.youtube.com/watch?v=_ysomCGaZLw
3,3,ASAP,STAYC,6,3050699,-9.8%,https://www.youtube.com/watch?v=NsY-9MCOIAQ
4,4,Dun Dun Dance,OH MY GIRL,2,2717447,0.9%,https://www.youtube.com/watch?v=HzOjwL7IP_o
5,8,사이렌 (Siren) [Remix],Homies,18,1995254,-1.4%,https://www.youtube.com/watch?v=vvTO3c-h0ZI
6,7,롤린 (Rollin'),Brave Girls,17,1941476,-10.2%,https://www.youtube.com/watch?v=nw6mcjNlh8E
7,6,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber,9,1916135,-12.3%,https://www.youtube.com/watch?v=tQ0yjYUFKAE
8,2,BK Love (feat. 이해리),SNÏPER MC,2,1878791,-46.5%,https://www.youtube.com/watch?v=INAoJ2yNVNk
9,12,Dynamite,BTS,39,1730820,17.6%,https://www.youtube.com/watch?v=gdZLi9oWNZg
10,14,상상더하기,LABOUM,14,1711408,36.6%,https://www.youtube.com/watch?v=bkGRmSF0rKE
11,9,My Starry Love (별빛 같은 나의 사랑아),Lim Young-woong,11,1676585,-8.8%,https://www.youtube.com/watch?v=oQW9lY1ZAJA
12,10,LILAC,IU,9,1645650,-10%,https://www.youtube.com/watch?v=v7bnOxV4jAc
13,5,맛 (Hot Sauce),NCT DREAM,2,1521766,-31.2%,https://www.youtube.com/watch?v=PkKnp4SdE-w
14,11,We Ride (운전만해),Brave Girls,11,1418539,-13.7%,https://www.youtube.com/watch?v=4HjcypoChfQ
15,15,Celebrity,IU,17,1200793,1.9%,https://www.youtube.com/watch?v=0-q1KafFCLU
16,13,내사람 (Partner for Life) (feat. Oak Joo Hyun),SG Wannabe,5,1114480,-21.4%,https://www.youtube.com/watch?v=7lT1Wt41gDs
17,,서울의 잠 못 이루는 밤 (feat. LEE SUHYUN),10CM,1,932795,,https://www.youtube.com/watch?v=_HFRhzwJjd8
18,25,Black Mamba,aespa,27,906160,43%,https://www.youtube.com/watch?v=ZeerrnuLi5E
19,17,멜로디,ASH ISLAND,12,898695,-3.8%,https://www.youtube.com/watch?v=NB8LX6A5BBM
20,16,"LOVE DAY (2021) [From Naver Webtoon ""Romance 101""]",Yang Yoseop & Jeong Eun-ji,11,872133,-10.5%,https://www.youtube.com/watch?v=5_Esp-dXcOA
21,71,GENIUS (feat. CHANGMO),D.Ark,2,828653,203.6%,https://www.youtube.com/watch?v=hdpMTQEZEV8
22,20,Lovesick Girls,BLACKPINK,33,821712,3.5%,https://www.youtube.com/watch?v=dyRsYk0LyA8
23,19,Panorama,IZ*ONE,24,818599,-1.4%,https://www.youtube.com/watch?v=G8GaQdW2wHc
24,,Advice,TAEMIN,1,733063,,https://www.youtube.com/watch?v=sQg4VCB3bYw
25,18,Coin,IU,8,702551,-19.9%,https://www.youtube.com/watch?v=86BST8NIpNM
26,21,On The Ground,ROSÉ,10,658949,-12.1%,https://www.youtube.com/watch?v=CKZvWhCqx1s
27,22,Timeless,SG Wannabe,5,618086,-14.5%,https://www.youtube.com/watch?v=0pLa8NyS4Es
28,24,Off My Face,Justin Bieber,4,583594,-9%,https://www.youtube.com/watch?v=AeZxDcjXbzE
29,45,링마벨 (Ring My Bell),Girl's Day,3,581375,47.1%,https://www.youtube.com/watch?v=z4sN05-xIs4
30,41,고래 (Dive Into You) [Live],NCT DREAM,2,568052,31.9%,https://www.youtube.com/watch?v=uCFtLfpQwt4
31,29,How You Like That,Sup I'm Bianca,47,546106,-1.3%,https://www.youtube.com/watch?v=ioNng23DkIM
32,31,Don't Call Me,SHINee,13,542254,3.7%,https://www.youtube.com/watch?v=p6OoY6xneI0
33,,MONEY GAME,kaogaii,1,522447,,https://www.youtube.com/watch?v=HZVhefnbDAc
34,23,Ah puh,IU,8,521768,-23.2%,https://www.youtube.com/watch?v=7n9D8ZeOQv0
35,27,Leave The Door Open,"Silk Sonic, Bruno Mars & Anderson .Paak",11,504231,-12.9%,https://www.youtube.com/watch?v=adLGHcj_fmA
36,36,I CAN'T STOP ME,TWICE,30,494989,6.5%,https://www.youtube.com/watch?v=CM4CkVFmTds
37,35,Ashes,Stellar,17,485328,2.9%,https://www.youtube.com/watch?v=1NnT8RjQHg8
38,38,봄이여 오라 (feat. YURI),SNÏPER MC,4,476625,3.9%,https://www.youtube.com/watch?v=xFkjnVIYU2Y
39,32,SO BAD,STAYC,25,476210,-4.3%,https://www.youtube.com/watch?v=gMe1c4UegBY
40,37,After School,Weeekly,7,473350,2.3%,https://www.youtube.com/watch?v=qfVuRQX0ydQ
41,34,Burn The House Down,AJR,16,468459,-2.7%,https://www.youtube.com/watch?v=UnyLfqpyi94
42,69,HERO,Lim Young-woong,24,456845,60.3%,https://www.youtube.com/watch?v=4jXLHKMRA-E
43,62,출항 (Sailing),AHN YE EUN,3,448711,46.4%,https://www.youtube.com/watch?v=efrVSI3yVSA
