Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
81,84,너의 번호를 누르고,#An Nyeong,7,220405,4.7%,https://www.youtube.com/watch?v=vbbDQvXXGBw
82,90,어른 (Grown Ups),Sondia,12,220027,7.1%,https://www.youtube.com/watch?v=5a-tqIQc8RM
83,50,옜다 (Take It),MUSHVENOM & JUSTHIS,4,219596,-32.7%,https://www.youtube.com/watch?v=THRvS3lHIAo
84,73,예뻤어 (You Were Beautiful),DAY6,9,219538,-6.5%,https://www.youtube.com/watch?v=BS7tz2rAOSA
85,,좋은 날 (Good Day),MeloMance,25,219350,,https://www.youtube.com/watch?v=5uEVbzD_Ta4
86,62,도망가자 (Run With Me),sunwoojunga,3,214924,-15.8%,https://www.youtube.com/watch?v=0q6DR6EiPPo
87,64,CRY FOR ME,TWICE,8,213624,-13.5%,https://www.youtube.com/watch?v=FF50-LY2Kro
88,68,Warriors,Imagine Dragons,9,212074,-12.5%,https://www.youtube.com/watch?v=1uBPOu3si5w
89,78,서면역에서 seomyun,SoonSoonHee,18,210759,-4.9%,https://www.youtube.com/watch?v=Izl5vXDTevY
90,,전야 前夜 The Eve,EXO,7,205698,,https://www.youtube.com/watch?v=gK8YC0nxNe0
91,77,Freak,lIlBOI,4,204267,-11.3%,https://www.youtube.com/watch?v=y46_4ZbzubI
92,,At My Worst,Pink Sweat$,1,204114,,https://www.youtube.com/watch?v=8CEJoCr_9UI
93,72,내 얘기 같아 (Based On A True Story),EPIK HIGH & Heize,3,200052,-15.4%,https://www.youtube.com/watch?v=ZcnnUoyv-hs
94,,스물셋,IU,21,199572,,https://www.youtube.com/watch?v=42Gtm4-Ax2U
95,,Devil,SUPER JUNIOR,13,198277,,https://www.youtube.com/watch?v=gOwERHxXcTs
96,100,기억을 걷는 시간,NELL,20,196156,1.5%,https://www.youtube.com/watch?v=8vL_nWjFTPk
97,,暗く黒く,Zutomayo,1,194568,,https://www.youtube.com/watch?v=dcOwj-QE_ZE
98,82,Thank U,U-KNOW,3,193940,-9.5%,https://www.youtube.com/watch?v=ylUX9pfdBbs
99,,Girl At The Coffee Shop (feat. Wonstein),Big Natty,1,193907,,https://www.youtube.com/watch?v=NA_Bx_7YYAU
100,88,positions,Ariana Grande,15,193830,-6.8%,https://www.youtube.com/watch?v=tcYodQoapMg
