Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,1,Power Up,Red Velvet,2,4142482,-3.4%,https://www.youtube.com/watch?v=aiHSVQy9xN8
2,2,Dance The Night Away,TWICE,5,2965427,-26.2%,https://www.youtube.com/watch?v=Fm5iP0S1z9w
3,3,뚜두뚜두 (DDU-DU DDU-DU),BLACKPINK,8,2525616,-22.4%,https://www.youtube.com/watch?v=IHNzOHi8sJs
4,4,BAAM,MOMOLAND,7,1686374,-17.7%,https://www.youtube.com/watch?v=txWmd7QKFe8
5,,Red Flavor (빨간 맛),Red Velvet,53,1441726,,https://www.youtube.com/watch?v=WyiIGEHQP8o
6,5,죽겠다(KILLING ME),iKON,3,1428041,-20.7%,https://www.youtube.com/watch?v=RyVS7R9PN6U
7,,HANN (Alone) (한) (一),(G)I-DLE,1,1316417,,https://www.youtube.com/watch?v=OKNXn2qCEws
8,,Page 0,MeloMance & TAEYEON,1,1210465,,https://www.youtube.com/watch?v=X46z6f24c7o
9,6,1도 없어(I'm so sick),Apink,7,1154031,-19.4%,https://www.youtube.com/watch?v=gQmw-Pmv5DQ
10,7,Travel(여행),BOL4,12,1094294,-13%,https://www.youtube.com/watch?v=xRbPAVnqtcs
11,14,LATATA,(G)I-DLE,8,999790,18.9%,https://www.youtube.com/watch?v=9mQk7Evt6Vs
12,11,"모든 날, 모든 순간 (Every day, Every Moment)",Paul Kim,21,993544,2.8%,https://www.youtube.com/watch?v=1q_t6RNuH8c
13,9,LOVE SCENARIO,iKON,30,963943,-12.6%,https://www.youtube.com/watch?v=vecSVX1QYbQ
14,12,Love U,CHUNG HA,5,949805,6.2%,https://www.youtube.com/watch?v=mtLgabce8KQ
15,10,Egotistic(너나 해),MAMAMOO,5,936666,-6.4%,https://www.youtube.com/watch?v=pHtxTSiPh5I
16,8,FAKE LOVE,BTS,11,889399,-20.6%,https://www.youtube.com/watch?v=cibTjNJkaMk
17,13,RETRO FUTURE,Triple H,4,825980,-7.4%,https://www.youtube.com/watch?v=oT8eXpXymmA
18,18,lie (미안해),Yang Da Il,22,780634,-1.6%,https://www.youtube.com/watch?v=1icPJAhI2TA
19,15,What is Love?,TWICE,19,748212,-9.6%,https://www.youtube.com/watch?v=i0p1bmr0EmE
20,19,"셋 셀테니 (1, 2, 3!)",SEUNGRI,4,720443,-7.8%,https://www.youtube.com/watch?v=Q7sHwg2Z21U
21,17,BBoom BBoom(뿜뿜),MOMOLAND,32,714486,-11.3%,https://www.youtube.com/watch?v=JQGRg8XBnB4
22,16,Sunny Summer(여름여름해),GFRIEND  ,4,657974,-18.8%,https://www.youtube.com/watch?v=9iPLjmz3_U4
23,21,Tale(동화),MeloMance,6,650522,-11.7%,https://www.youtube.com/watch?v=FoYyqHqbnxc
24,20,Bad Boy,Red Velvet,30,641437,-14.8%,https://www.youtube.com/watch?v=J_CFBjAyPWE
25,22,지나오다,Nilo,20,625217,-14.5%,https://www.youtube.com/watch?v=
26,24,밤 (Time for the moon night),GFRIEND  ,16,589810,-8.7%,https://www.youtube.com/watch?v=_XyBa8QsVQU
27,45,좋은 날 (Good Day),MeloMance,5,557574,67.6%,https://www.youtube.com/watch?v=5uEVbzD_Ta4
28,23,너 없인 안 된다 (Only one for me),BTOB,7,549670,-18.4%,https://www.youtube.com/watch?v=fHQkdIGue3k
29,28,넋두리,--,20,495439,-3.3%,https://www.youtube.com/watch?v=C2Joup07VbA
30,,A-TEEN,SEVENTEEN,1,473568,,https://www.youtube.com/watch?v=SrqLA8tRkf8
31,29,DNA,BTS,47,461673,-4.1%,https://www.youtube.com/watch?v=MBdVXkSdhwU
32,33,Roller Coaster,CHUNG HA,31,436912,6.5%,https://www.youtube.com/watch?v=900X9fDFLc4
33,27,Bingle Bangle(빙글뱅글),AOA,12,429459,-20%,https://www.youtube.com/watch?v=ntWSnDV0MYs
34,25,Shine(빛나리),PENTAGON,18,409403,-27%,https://www.youtube.com/watch?v=Nu2yQ1zYDYU
35,30,Miss Fortune(불행) (feat. VINXEN),OVAN,9,382121,-18.8%,https://www.youtube.com/watch?v=iD19FVcVBY4
36,35,Heart Shaker,TWICE,37,366906,-6.4%,https://www.youtube.com/watch?v=rRzxEiBLQCA
37,42,그때 헤어지면 돼 (Only then),Roy Kim,23,365337,5.8%,https://www.youtube.com/watch?v=SkN_hWI6n28
38,26,Cereal (feat. ZICO),Crush,4,362544,-33.8%,https://www.youtube.com/watch?v=106613NbPQ0
39,43,가을 안부 (When Autumn Comes),Monday Kiz,35,358635,4.3%,https://www.youtube.com/watch?v=rGVRvhm7ddk
40,32,My Way,ISU,38,356295,-13.4%,https://www.youtube.com/watch?v=lXi8y3g4PP4
41,34,Work Out,"Jvcki Wai, Kid Milli, NO:EL  , YANGHONGWON & Swings",7,352166,-10.7%,https://www.youtube.com/watch?v=eeT87k7shpA
42,40,Starry Night(별이 빛나는 밤),MAMAMOO,24,348042,-1.4%,https://www.youtube.com/watch?v=LjUXm0Zy_dk
