Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,,Memories of You and Me,"YUMDDA, TOIL, Koonta, Basick, 365LIT, JI SANG & Song Min Young",1,4543231,,https://www.youtube.com/watch?v=GxPwpZBp788
2,1,Savage,aespa,6,3405414,-14.1%,https://www.youtube.com/watch?v=WPdWvnAAurg
3,3,Next Level,aespa,26,1923313,-4.2%,https://www.youtube.com/watch?v=4TWR90KJl84
4,2,strawberry moon,IU,4,1883947,-23.6%,https://www.youtube.com/watch?v=sqgxcCjD04s
5,,Memories of You and Me,"365LIT, TOIL, Koonta, Basick, JI SANG, YUMDDA & Song Min Young",1,1744002,,https://www.youtube.com/watch?v=fkocA1cuJu8
6,5,사랑은 늘 도망가,Lim Young-woong,5,1519597,-12.1%,https://www.youtube.com/watch?v=Jr_2uyCJVUc
7,11,다정히 내 이름을 부르면 (If you lovingly call my name),GyeongseoYeji & Gunho Jeon,21,1484340,7.8%,https://www.youtube.com/watch?v=z127C11tKsg
8,8,색안경 (STEREOTYPE),STAYC,10,1275721,-11.7%,https://www.youtube.com/watch?v=Xmxcnf2v_gs
9,7,LOCO,ITZY,7,1261143,-15.9%,https://www.youtube.com/watch?v=MjCZfZfucEc
10,4,Rock with you,SEVENTEEN,3,1257580,-36.9%,https://www.youtube.com/watch?v=WpuatuzSDK4
11,6,XOXO,JEON SOMI,2,1247014,-25%,https://www.youtube.com/watch?v=H8kqPkEXP_E
12,9,Cold Blooded,Jessi,5,1172927,-18.1%,https://www.youtube.com/watch?v=1JHOl9CSmXk
13,17,The Feels,TWICE,6,1031137,-2.5%,https://www.youtube.com/watch?v=f5_wn8mexmM
14,12,Butter,BTS,25,1025853,-8.7%,https://www.youtube.com/watch?v=WMweEpGlu_U
15,14,GLASSY,JO YURI,6,1019080,-6.7%,https://www.youtube.com/watch?v=AQt4K08L_m8
16,28,Dun Dun Dance,OH MY GIRL,27,987558,19.5%,https://www.youtube.com/watch?v=HzOjwL7IP_o
17,16,곡예사 (Acrobat),Gwangil Jo,37,977469,-7.9%,https://www.youtube.com/watch?v=aKuS6T2SZoI
18,13,낙하(NAKKA),AKMU & IU,16,975110,-11.3%,https://www.youtube.com/watch?v=EtiPbWzUY9o
19,22,신호등,Lee Mujin,26,937346,-0.5%,https://www.youtube.com/watch?v=9Ibf10h9U0c
20,24,Celebrity,IU,42,931444,-0.1%,https://www.youtube.com/watch?v=0-q1KafFCLU
21,18,Permission to Dance,BTS,18,921921,-10.7%,https://www.youtube.com/watch?v=CuklIb9d3fI
22,20,OHAYO MY NIGHT,디핵 (D-Hack) & Pateko,23,873698,-9.6%,https://www.youtube.com/watch?v=9Unrl9Yi55s
23,32,롤린 (Rollin'),Brave Girls,42,863792,19.4%,https://www.youtube.com/watch?v=nw6mcjNlh8E
24,10,Favorite (Vampire),NCT 127,3,856418,-38.6%,https://www.youtube.com/watch?v=7uxu4Z2HAnA
25,23,My Starry Love (별빛 같은 나의 사랑아),Lim Young-woong,36,848995,-9.5%,https://www.youtube.com/watch?v=oQW9lY1ZAJA
26,30,사이렌 (Siren) [Remix],Homies,43,784643,-0.7%,https://www.youtube.com/watch?v=vvTO3c-h0ZI
27,29,MONEY,LISA,8,771628,-4%,https://www.youtube.com/watch?v=dNCWe_6HAM8
28,26,STAY,The Kid Laroi & Justin Bieber,18,769108,-13.9%,https://www.youtube.com/watch?v=kTJczUoc26U
29,21,My Universe (Live),Coldplay & BTS,7,752526,-20.4%,https://www.youtube.com/watch?v=3YqPKLZF_WU
30,27,Queendom,Red Velvet,13,752401,-9.3%,https://www.youtube.com/watch?v=c9RzZpV460k
31,25,Weekend,TAEYEON,19,751181,-17.3%,https://www.youtube.com/watch?v=RmuL-BPFi2Q
32,36,Black Mamba,aespa,52,643773,-1.6%,https://www.youtube.com/watch?v=ZeerrnuLi5E
33,15,To the Moon (Live) (feat. Uneducated Kid),YUMDDA & TOIL,2,642851,-40.6%,https://www.youtube.com/watch?v=MDvPNzv11Is
34,37,ASAP,STAYC,31,627367,-3.4%,https://www.youtube.com/watch?v=NsY-9MCOIAQ
35,34,힘을 내세요,Lee Chanwon,5,626359,-9.1%,https://www.youtube.com/watch?v=wBnZWzQirdg
36,33,LILAC,IU,34,613058,-11.2%,https://www.youtube.com/watch?v=v7bnOxV4jAc
37,,Bluff (feat. YLN Foreign),San E,1,607212,,https://www.youtube.com/watch?v=VdxrQ8O1WtA
38,35,DUMB DUMB,JEON SOMI,15,576063,-14%,https://www.youtube.com/watch?v=tg2uF3R_Ozo
39,43,찰나가 영원이 될 때,MAKTUB,8,535757,-5.8%,https://www.youtube.com/watch?v=tL7HKKEoW1Y
40,41,Bad Habits,Ed Sheeran,20,535121,-10%,https://www.youtube.com/watch?v=orJSJGHjBLI
41,54,소나기 (Sudden Rain),Lim Young-woong,11,495419,16.3%,https://www.youtube.com/watch?v=f9dPH-61Igw
42,44,HAPPEN (헤픈 우연),Heize,26,490334,-6.2%,https://www.youtube.com/watch?v=AJPLgrfBiBo
43,40,My sea (아이와 나의 바다),IU,29,486403,-18.2%,https://www.youtube.com/watch?v=TqIAndOnd74
44,31,시간을 거슬러 (낮에 뜨는 달 X 케이윌),K.Will,10,483437,-34.5%,https://www.youtube.com/watch?v=kkM3aNP3YbQ
45,,GHOSTWRITER (Prod. Neal),EK,1,471739,,https://www.youtube.com/watch?v=S3fecgkkf-M
46,48,LALISA,LISA,9,469892,-7.4%,https://www.youtube.com/watch?v=awkkyBH2zEo
47,71,복덕방,Northfacegawd,5,469175,51.9%,https://www.youtube.com/watch?v=vt8MGTC1jO0
48,47,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber,34,462754,-9.4%,https://www.youtube.com/watch?v=tQ0yjYUFKAE
49,72,Suddenly,BEO,2,446392,45.8%,https://www.youtube.com/watch?v=H8VwHCvWQYE
50,42,MAVERICK,THE BOYZ,2,441310,-23.3%,https://www.youtube.com/watch?v=sQTGAggO0Gw
51,,One Right Now,Post Malone & The Weeknd,1,411025,,https://www.youtube.com/watch?v=Tc0tLGWIqxA
52,50,Better,BoA,14,401428,-10.6%,https://www.youtube.com/watch?v=fOxl2OIOVII
53,51,가을 타나 봐,Lee Mujin,8,394744,-10.3%,https://www.youtube.com/watch?v=WHkQtNBCRQo
54,64,Ashes,Stellar,33,394484,10.9%,https://www.youtube.com/watch?v=1NnT8RjQHg8
55,56,가르치지마,AILEE,2,391331,-4%,https://www.youtube.com/watch?v=WvUxI5fbAlY
56,52,Shivers,Ed Sheeran,9,391256,-9.7%,https://www.youtube.com/watch?v=Il0S8BoucSA
57,55,나 그댈위해 시 한편을 쓰겠어 (Poem for you),Kassy,2,375803,-9.8%,https://www.youtube.com/watch?v=SAhVDgj-u6g
58,49,너는 내 세상이었어,BOL4,2,374781,-20.3%,https://www.youtube.com/watch?v=mkw-rDMr1ok
59,,Day & Night (feat. Jay Park),Lee Young Ji,1,371868,,https://www.youtube.com/watch?v=EuYtwJPbPEQ
60,65,논해 (feat. JUSTHIS),Gaeko,3,364489,3%,https://www.youtube.com/watch?v=o1PsMVCZNCs
61,86,가까이 있어서 몰랐어,2am,2,362900,37.2%,https://www.youtube.com/watch?v=d5NyZsDz0oI
62,39,나비효과,BOL4,3,362290,-39.5%,https://www.youtube.com/watch?v=Il-XQfdp5As
63,53,고백,MeloMance,11,357330,-17.4%,https://www.youtube.com/watch?v=IgPcbE--mMA
64,46,PING PONG,HyunA & 던 Dawn,10,353552,-30.8%,https://www.youtube.com/watch?v=0aaeUI1ucfQ
65,61,너를 생각해,Joosiq,5,347945,-6.7%,https://www.youtube.com/watch?v=zeI1RXSK1YY
66,63,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X,16,343790,-4%,https://www.youtube.com/watch?v=UTHLKHL_whs
67,60,Tiny Riot,Sam Ryder,16,341344,-8.9%,https://www.youtube.com/watch?v=KgSHOOKrZIg
68,19,Falling (by JK of BTS),BTS,14,339034,-65.8%,https://www.youtube.com/watch?v=22VOzqS_9ms
69,45,If I Can Go Back,San E,2,333522,-35.6%,https://www.youtube.com/watch?v=2c8jO2Bg140
70,57,"Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)",David Guetta,10,323359,-18%,https://www.youtube.com/watch?v=uO59tfQ2TbA
71,82,Toxic,BoyWithUke,2,317503,16.4%,https://www.youtube.com/watch?v=Mvaosumc4hU
72,,Y (Please Tell Me Why) (Live) (feat. Wanee Jung),Freestyle,1,317110,,https://www.youtube.com/watch?v=m9U9o-tiIMA
73,59,메밀꽃 필무렵,Lee Chanwon,5,301671,-21.1%,https://www.youtube.com/watch?v=MlqXmwDuwhc
74,67,좋아좋아 (I Like You),CHO JUNG SEOK,17,296660,-8.4%,https://www.youtube.com/watch?v=poiZpOXZXN8
75,75,Foolish Love,MSG WANNABE,20,296540,-0.1%,https://www.youtube.com/watch?v=-UMAz1KMHuI
76,70,Brand (feat. Layone),BEO,4,295618,-4.6%,https://www.youtube.com/watch?v=IwM7nXt-Yug
77,,별거 없던 그 하루로,Im Chang-jung,1,286029,,https://www.youtube.com/watch?v=ElFK_gCXtUo
78,74,Ghost,Justin Bieber,5,285926,-6.5%,https://www.youtube.com/watch?v=Fp8msa5uYsc
79,73,For you who’s like my galaxy (feat. Molly.D),GyeongseoYeji,16,283849,-7.2%,https://www.youtube.com/watch?v=rQDiyAc_Mz8
80,,In full bloom (만개),Kim Hojoong,7,265554,,https://www.youtube.com/watch?v=dkSXShL1E3Y
81,,Close to Me,Rania,1,265492,,https://www.youtube.com/watch?v=NnW22WrN7g0
82,80,널 떠올리는 중이야,"Pateko, Jayci Yucca & KID WINE",4,262696,-5.5%,https://www.youtube.com/watch?v=HcOuoNgrhFg
83,89,비가 오는 날엔,Heize,14,253005,-0.6%,https://www.youtube.com/watch?v=1ulChc11CJM
84,78,이제 나만 믿어요 (Trust in Me) [Live],Lim Young-woong & --,10,251537,-10.2%,https://www.youtube.com/watch?v=U3Sgf0iYIow
85,85,이 사랑 (This Love),Davichi,10,245410,-9.3%,https://www.youtube.com/watch?v=cNYQtyGRy9Q
86,90,Ode To The Stars,MAKTUB,16,245077,-2.6%,https://www.youtube.com/watch?v=IFXVvfLNrYA
87,,Enemy (feat. JID),Imagine Dragons,1,242343,,https://www.youtube.com/watch?v=F5tSoaJ93ac
88,,Smokin Out The Window,"Bruno Mars, Anderson .Paak & Silk Sonic",1,241572,,https://www.youtube.com/watch?v=GG7fLOmlhYg
89,,Hey (있잖아),Paul Kim,2,238828,,https://www.youtube.com/watch?v=zGxrUFshTyI
90,79,Go Back,Jang Beom June,17,237817,-14.5%,https://www.youtube.com/watch?v=RFMmK9E-cbc
91,,Lambo! (feat. Uneducated Kid),Mirani,1,236931,,https://www.youtube.com/watch?v=pKRRXTxtryM
92,91,GONE (feat. Paloalto),Leellamarz,6,235401,-5.6%,https://www.youtube.com/watch?v=EjpnDnUR1KM
93,92,In front of the Post Office in Autumn,Kim Dae-myung,20,232652,-6.4%,https://www.youtube.com/watch?v=F5jrt858gYM
94,,벌써 일년,Brown Eyes,10,230337,,https://www.youtube.com/watch?v=gdj6a0hv0Uk
95,97,Tree(나무),"Car, the Garden",11,228960,1%,https://www.youtube.com/watch?v=lQcnNPqy2Ww
96,76,빨간 립스틱 (feat. Yoon Mi-rae),Lee Hi,9,226754,-22.9%,https://www.youtube.com/watch?v=GLlP-CNlY9I
97,,Tell Me What You (feat. Remy Boy Monty & Fetty Wap),T-Wayne,1,225282,,https://www.youtube.com/watch?v=Ab_aGA3xft0
98,69,역겹겠지만,B.I,5,224501,-29.4%,https://www.youtube.com/watch?v=53uNDr4SgDc
99,88,Go Back (고백),10CM,14,223519,-13.3%,https://www.youtube.com/watch?v=X3PFu82F_S8
100,77,나의 첫사랑 (First Loss),Davichi,4,220699,-23.9%,https://www.youtube.com/watch?v=Xn1ZMrGWxjQ
