Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,,달라달라(DALLA DALLA),ITZY,1,3670036,,https://www.youtube.com/watch?v=pNfTK39k55U
2,1,We All Lie,Ha Jin,8,1441052,-53.5%,https://www.youtube.com/watch?v=PdDfuWJc9dA
3,3,YES or YES,TWICE,15,1304119,1.3%,https://www.youtube.com/watch?v=mAKsZ26SabQ
4,,TWIT (멍청이),Hwa Sa,1,1260925,,https://www.youtube.com/watch?v=ScSn235gQx0
5,6,이 노래가 클럽에서 나온다면 (Fire up),Woody,3,1093648,4.2%,https://www.youtube.com/watch?v=MBSpoTozBdg
6,2,벌써 12시 (Gotta Go),CHUNG HA,7,1090104,-36.1%,https://www.youtube.com/watch?v=HlN2BXNJzxA
7,4,신용재 (SHIN YONG JAE),HAEUN,14,1008069,-10.9%,https://www.youtube.com/watch?v=Y0rK7r-30hs
8,5,SOLO,Jennie,14,1003886,-9.1%,https://www.youtube.com/watch?v=b73BI9eUkjM
9,10,La Vie en Rose,--,16,856588,2.7%,https://www.youtube.com/watch?v=WZwr2a_lFWY
10,8,IDOL,BTS,25,852756,-6.3%,https://www.youtube.com/watch?v=pBuZEGYXA6E
11,,Bad Boy,Red Velvet,52,838200,,https://www.youtube.com/watch?v=J_CFBjAyPWE
12,7,7 rings,Ariana Grande,4,829700,-15.8%,https://www.youtube.com/watch?v=QYh6mYIJG2Y
13,11,해야 (Sunrise),GFRIEND  ,5,801824,9.8%,https://www.youtube.com/watch?v=iciFwCnsyY4
14,,Despacito,Luis Fonsi & Daddy Yankee,33,763664,,https://www.youtube.com/watch?v=kJQP7kiw5Fk
15,14,뚜두뚜두 (DDU-DU DDU-DU),BLACKPINK,29,715186,8.5%,https://www.youtube.com/watch?v=IHNzOHi8sJs
16,18,"모든 날, 모든 순간 (Every day, Every Moment)",Paul Kim,47,701813,11.6%,https://www.youtube.com/watch?v=1q_t6RNuH8c
17,15,너도 그냥 날 놓아주면 돼 Just let me go,Yoon Gun,9,678995,4.6%,https://www.youtube.com/watch?v=0IaUogNqQqA
18,33,What is Love?,TWICE,45,613278,33.8%,https://www.youtube.com/watch?v=i0p1bmr0EmE
19,17,MILLIONS,WINNER,9,577336,-10.4%,https://www.youtube.com/watch?v=PALjhRpnfbk
20,16,나의 땅,BewhY,2,572114,-11.4%,https://www.youtube.com/watch?v=tdW8o1JWjcI
21,20,Me After You (너를 만나),--,16,571387,0.3%,https://www.youtube.com/watch?v=YBzJ0jmHv-4
22,12,180º,BEN,10,567482,-18.1%,https://www.youtube.com/watch?v=rDG9I9nx0QU
23,21,How about you(너는 어땠을까),--,14,555640,4.4%,https://www.youtube.com/watch?v=TmyMV2Nj42Q
24,9,아낙네 (FIANCÉ),MINO,12,540462,-40%,https://www.youtube.com/watch?v=NY8VGNft-Zc
25,19,Love Shot,EXO,9,539793,-5.7%,https://www.youtube.com/watch?v=pSudEWBAYRE
26,22,행복 (Happiness),OVAN,10,535956,1.8%,https://www.youtube.com/watch?v=qGh0jk-f6to
27,27,Dance The Night Away,TWICE,31,502287,2.6%,https://www.youtube.com/watch?v=Fm5iP0S1z9w
28,23,Learn to love (그대가 내 안에 박혔다),Hwang Chi-yeul,12,474556,-9.2%,https://www.youtube.com/watch?v=
29,26,내 생에 아름다운 (Beautiful Moment),K.Will,16,459632,-6.5%,https://www.youtube.com/watch?v=1D17PdpGQBY
30,,"break up with your girlfriend, i'm bored",Ariana Grande,1,448736,,https://www.youtube.com/watch?v=LH4Y1ZUUx2g
31,13,FAKE LOVE,BTS,37,448561,-32.5%,https://www.youtube.com/watch?v=7C2z4GqqS5E
32,31,The Way To Say Goodbye(이별하러 가는 길),--,22,445226,-3.2%,https://www.youtube.com/watch?v=42iMZrYDEM4
33,,It's been a while (오랜만이야) (feat. Zion.T),Loco,1,440155,,https://www.youtube.com/watch?v=paFGJV0vFx4
34,34,Meet him among them(그 중에 그대를 만나),Lee Sun-hee,24,434837,-0%,https://www.youtube.com/watch?v=xkKo2nD8RTE
35,30,Song request(신청곡) (feat. SUGA),--,4,426100,-8.3%,https://www.youtube.com/watch?v=ij0SQZcqnPU
36,25,No,CLC,3,426037,-14.9%,https://www.youtube.com/watch?v=ZvhpjERxJlQ
37,39,초록빛,Paul Kim,3,422458,7.9%,https://www.youtube.com/watch?v=GPLBLZ4GK-0
38,35,지나오다,Nilo,46,415928,-3.5%,https://www.youtube.com/watch?v=
39,42,"thank u, next",Ariana Grande,14,408755,6.2%,https://www.youtube.com/watch?v=gl1aHhXnN1k
40,38,IndiGO,"JUSTHIS, Kid Milli, NO:EL   & YANGHONGWON",34,408533,2.5%,https://www.youtube.com/watch?v=RL1QmNKVJSE
41,45,BAAM,MOMOLAND,29,404403,16%,https://www.youtube.com/watch?v=txWmd7QKFe8
42,29,%%(응응),Apink,6,397647,-14.7%,https://www.youtube.com/watch?v=499YUeNoYVE
43,43,If I Knew…(알았다면),Jang Deok Cheol,8,396996,3.8%,https://www.youtube.com/watch?v=3lr0q5jcDSY
44,47,All Night (전화해),ASTRO,4,383755,17.7%,https://www.youtube.com/watch?v=ZEE1UC90I0o
45,41,BBIBBI(삐삐),IU,18,376881,-3%,https://www.youtube.com/watch?v=nM0xDI5R50E
46,37,Tempo,EXO,15,375333,-6%,https://www.youtube.com/watch?v=iwd8N6K-sLk
47,44,"POP/STARS (feat. Madison Beer, (G)I-DLE & Jaira Burns)",K-Da,15,366069,-2.8%,https://www.youtube.com/watch?v=UOxkGD8qRB4
48,32,After You’ve Gone(넘쳐흘러),M.C The Max,7,362093,-21.1%,https://www.youtube.com/watch?v=g27XtqR7B0c
49,36,Heu !,SUPERBEE,4,350588,-12.8%,https://www.youtube.com/watch?v=wBbbfDIkrSw
50,54,꽃 FLOWER,HAON,3,335124,19%,https://www.youtube.com/watch?v=i5ipWolnryQ
51,62,La La Love,WJSN,6,316742,27.7%,https://www.youtube.com/watch?v=YAUfVpLTnOM
52,,형,Norazo,1,316216,,https://www.youtube.com/watch?v=K7LnjbxJB9E
53,24,DDING (띵),"Jvcki Wai, YANGHONGWON, Osshun Gum & Han Yo-han",5,313431,-39.5%,https://www.youtube.com/watch?v=ir7G_H0LFJw
