Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,2,뚜두뚜두 (DDU-DU DDU-DU),BLACKPINK,5,5365501,-10.2%,https://www.youtube.com/watch?v=IHNzOHi8sJs
2,3,BAAM,MOMOLAND,4,2974957,-9.4%,https://www.youtube.com/watch?v=txWmd7QKFe8
3,,Dance The Night Away,TWICE,1,2887274,,https://www.youtube.com/watch?v=Fm5iP0S1z9w
4,1,Dance The Night Away,TWICE,3,2680195,-58%,https://www.youtube.com/watch?v=Fm5iP0S1z9w
5,4,1도 없어(I'm so sick),Apink,4,2008288,-19.3%,https://www.youtube.com/watch?v=gQmw-Pmv5DQ
6,5,Travel(여행),BOL4,9,1876210,-7.7%,https://www.youtube.com/watch?v=xRbPAVnqtcs
7,,"셋 셀테니 (1, 2, 3!)",SEUNGRI,1,1509416,,https://www.youtube.com/watch?v=Q7sHwg2Z21U
8,6,FAKE LOVE,BTS,8,1413254,-11.9%,https://www.youtube.com/watch?v=cibTjNJkaMk
9,,Sunny Summer(여름여름해),GFRIEND  ,1,1216854,,https://www.youtube.com/watch?v=9iPLjmz3_U4
10,9,LOVE SCENARIO,iKON,27,1129605,-2.5%,https://www.youtube.com/watch?v=vecSVX1QYbQ
11,8,지나오다,Nilo,17,1066059,-12%,https://www.youtube.com/watch?v=
12,10,LATATA,(G)I-DLE,5,1046857,-6%,https://www.youtube.com/watch?v=9mQk7Evt6Vs
13,,Egotistic(너나 해),MAMAMOO,1,1004385,,https://www.youtube.com/watch?v=pHtxTSiPh5I
14,17,"모든 날, 모든 순간 (Every day, Every Moment)",Paul Kim,18,991497,12.3%,https://www.youtube.com/watch?v=1q_t6RNuH8c
15,28,Love U,CHUNG HA,2,966650,83.4%,https://www.youtube.com/watch?v=mtLgabce8KQ
16,13,너 없인 안 된다 (Only one for me),BTOB,4,946665,-4.8%,https://www.youtube.com/watch?v=fHQkdIGue3k
17,12,What is Love?,TWICE,16,946537,-8.1%,https://www.youtube.com/watch?v=i0p1bmr0EmE
18,16,BBoom BBoom(뿜뿜),MOMOLAND,29,923867,2.9%,https://www.youtube.com/watch?v=JQGRg8XBnB4
19,18,Tale(동화),MeloMance,3,904008,10.4%,https://www.youtube.com/watch?v=FoYyqHqbnxc
20,11,Bingle Bangle(빙글뱅글),AOA,9,868925,-21.4%,https://www.youtube.com/watch?v=ntWSnDV0MYs
21,14,밤 (Time for the moon night),GFRIEND  ,13,868586,-11.4%,https://www.youtube.com/watch?v=_XyBa8QsVQU
22,20,lie (미안해),Yang Da Il,19,864922,24.9%,https://www.youtube.com/watch?v=1icPJAhI2TA
23,15,Oh My! (어쩌나 ),SEVENTEEN,2,679289,-25.8%,https://www.youtube.com/watch?v=_5PELxP8Udg
24,23,Shine(빛나리),PENTAGON,15,653801,1.2%,https://www.youtube.com/watch?v=Nu2yQ1zYDYU
25,22,Cereal (feat. ZICO),Crush,2,616730,-4.5%,https://www.youtube.com/watch?v=106613NbPQ0
26,,RETRO FUTURE,Triple H,1,587218,,https://www.youtube.com/watch?v=oT8eXpXymmA
27,24,넋두리,--,17,572050,-5.7%,https://www.youtube.com/watch?v=C2Joup07VbA
28,26,DNA,BTS,44,564952,-0.2%,https://www.youtube.com/watch?v=MBdVXkSdhwU
29,30,Miss Fortune(불행) (feat. VINXEN),OVAN,6,549018,12.9%,https://www.youtube.com/watch?v=iD19FVcVBY4
30,25,Bad Boy,Red Velvet,27,532088,-10.9%,https://www.youtube.com/watch?v=J_CFBjAyPWE
31,21,Starry Night(별이 빛나는 밤),MAMAMOO,21,516401,-22%,https://www.youtube.com/watch?v=LjUXm0Zy_dk
32,19,My Way,ISU,35,497180,-30.4%,https://www.youtube.com/watch?v=lXi8y3g4PP4
33,49,Egotistic(너나 해),MAMAMOO,2,441775,45.8%,https://www.youtube.com/watch?v=pHtxTSiPh5I
34,31,Heart Shaker,TWICE,34,429538,-6%,https://www.youtube.com/watch?v=rRzxEiBLQCA
35,33,Work Out,"Jvcki Wai, Kid Milli, NO:EL  , YANGHONGWON & Swings",4,423553,-5%,https://www.youtube.com/watch?v=eeT87k7shpA
36,37,가을 안부 (When Autumn Comes),Monday Kiz,32,415309,-0.7%,https://www.youtube.com/watch?v=rGVRvhm7ddk
37,29,Roller Coaster,CHUNG HA,28,412357,-18.8%,https://www.youtube.com/watch?v=900X9fDFLc4
38,,SEE SEA(바다보러갈래),Hyolyn,1,410173,,https://www.youtube.com/watch?v=PDAqx45Duqw
39,36,그때 헤어지면 돼 (Only then),Roy Kim,20,403418,-4.6%,https://www.youtube.com/watch?v=SkN_hWI6n28
40,42,사랑했었다 (Still love you),Lee Hong Gi & --,9,396827,7.8%,https://www.youtube.com/watch?v=oXCXlPJ57rE
41,39,Likey,TWICE,39,389706,-1%,https://www.youtube.com/watch?v=V2hlQkVJZhE
42,32,You,MeloMance,19,382056,-14.9%,https://www.youtube.com/watch?v=jG2YdnrYFdo
43,38,붕붕 (feat. Sik-K),HAON,15,370017,-7.7%,https://www.youtube.com/watch?v=cDq1vUwM21k
44,27,Anpanman,BTS,3,356134,-33.1%,https://www.youtube.com/watch?v=EBf6lwkChnQ
45,40,Down,Jessi,3,355182,-7.2%,https://www.youtube.com/watch?v=ptCYIPQHoGA
46,41,피카부 (Peek-A-Boo),Red Velvet,32,352639,-6.2%,https://www.youtube.com/watch?v=6uJf2IT2Zh8
47,46,그날처럼 (Good old days),Jang Deok Cheol,29,348980,5.5%,https://www.youtube.com/watch?v=v6_GwXU1lkg
48,47,Lateness(지각),Jang Deok Cheol,3,342323,4.3%,https://www.youtube.com/watch?v=zEVuAH8AUwY
49,45,Havana (feat. Young Thug),Camila Cabello,39,341272,2%,https://www.youtube.com/watch?v=BQ0mxQXmLsk
50,,불타오르네 (FIRE),BTS,39,338852,,https://www.youtube.com/watch?v=cbSy36fu6Pk
51,50,Believer,Imagine Dragons,11,335021,10.9%,https://www.youtube.com/watch?v=7wtfhZwyrcc
52,35,그 날 (The Day),Park Hyo Shin,3,331222,-23%,https://www.youtube.com/watch?v=zwvUnK-agb4
53,70,Thinking Of (feat. OVAN & SUMIN),SHAUN,2,331024,61.9%,https://www.youtube.com/watch?v=yuWDZIeS840
54,,Best of Me,John K,1,321966,,https://www.youtube.com/watch?v=M1F1RxkXrDE
55,43,켜줘 (Light),Wanna One,8,318479,-13.3%,https://www.youtube.com/watch?v=J1L3nDC4mEk
56,53,폰서트,10CM,18,305759,12%,https://www.youtube.com/watch?v=mOo8bVzN9M8
57,69,SHAKE IT,SISTAR,23,300538,46.3%,https://www.youtube.com/watch?v=x9-TIy7WPQI
58,34,Girls Like You (feat. Cardi B),Maroon 5,8,287072,-34.5%,https://www.youtube.com/watch?v=aJOTlE1K90k
59,,Dance To This (feat. Ariana Grande),Troye Sivan,1,274687,,https://www.youtube.com/watch?v=MrMAfMbZOmg
60,,all of my life,PARK WON,37,271892,,https://www.youtube.com/watch?v=CbNmRJCkwQs
61,52,보릿고개,Jin Sung,2,263257,-9.7%,https://www.youtube.com/watch?v=whSAYFi9KLs
62,44,#Cookie Jar,Red Velvet,5,254727,-28.2%,https://www.youtube.com/watch?v=rRgTMs_bGuI
63,57,홍연,AHN YE EUN,7,253129,3.1%,https://www.youtube.com/watch?v=B61nm9OHt5A
64,,선물 (Gift),MeloMance,37,251847,,https://www.youtube.com/watch?v=qYYJqWsBb1U
65,59,비 (Rain),Paul Kim,5,247744,2%,https://www.youtube.com/watch?v=9jFZdu0zTEA
66,56,호랑수월가 (feat. 나래),상록수,13,243299,-5.3%,https://www.youtube.com/watch?v=E73zqwpw0is
67,,Thunder,Imagine Dragons,21,243074,,https://www.youtube.com/watch?v=fKopy74weus
68,63,Just Friends(욕심),MeloMance,13,237103,8.1%,https://www.youtube.com/watch?v=2N1Y9RxAsxg
69,71,Hello,Huh Gak,5,236278,17.5%,https://www.youtube.com/watch?v=yY7dRwJnJZ0
70,55,"Love, ing (열애중)",BEN,7,235795,-9.6%,https://www.youtube.com/watch?v=WBahioCWfFQ
71,58,Chandelier,Sia,11,227976,-6.6%,https://www.youtube.com/watch?v=2vjPBrBU-TM
72,48,God is a woman,Ariana Grande,2,227323,-26.2%,https://www.youtube.com/watch?v=kHLHSlExFis
73,68,"다시, 우리",GB9,9,209416,0.6%,https://www.youtube.com/watch?v=3h2GGnCX4Us
74,66,EVERYDAY,WINNER,17,200082,-6.2%,https://www.youtube.com/watch?v=d1D1SJ-KqaQ
75,80,FRIENDS,Marshmello & Anne-Marie,20,197202,12.7%,https://www.youtube.com/watch?v=jzD_yyEcp0M
76,77,Way Back Home (feat. Conor Maynard),SHAUN,2,195535,9.4%,https://www.youtube.com/watch?v=NyTH_U88bK0
77,79,Faded,Alan Walker,16,195275,10.3%,https://www.youtube.com/watch?v=60ItHLz5WEA
78,65,IndiGO,"JUSTHIS, Kid Milli, NO:EL   & --",5,191663,-10.3%,https://www.youtube.com/watch?v=jd2DxTR0znU
79,72,캥거루 (Kangaroo),Wanna One,8,184566,-6.8%,https://www.youtube.com/watch?v=8S0iH0DtfVM
80,67,Rolling in the Deep,Adele,20,183590,-13%,https://www.youtube.com/watch?v=rYEDA3JcQqw
81,,WHERE R U FROM (feat.MINO),SEUNGRI,1,178046,,https://www.youtube.com/watch?v=m2MtOeuCgh8
82,89,Stay,Zedd & Alessia Cara,7,174258,18.5%,https://www.youtube.com/watch?v=h--P8HzYZ74
83,,party (SHUT DOWN),Sik-K,1,172546,,https://www.youtube.com/watch?v=1_BTuzaRHYU
84,93,Ocean (feat. Khalid),Martin Garrix,4,171469,20.7%,https://www.youtube.com/watch?v=BDocp-VpCwY
85,54,Wag-zak,LOVELYZ,4,168899,-37.8%,https://www.youtube.com/watch?v=uer7k-jkk78
86,,New Rules,Dua Lipa,24,167991,,https://www.youtube.com/watch?v=k2qgadSvNyU
87,88,This Is Me,The Greatest Showman Ensemble & Keala Settle,17,167960,10.2%,https://www.youtube.com/watch?v=CjxugyZCfuw
88,86,바코드  (Bar Code),HAON & VINXEN,17,165934,6.4%,https://www.youtube.com/watch?v=dDeewpPQOK0
89,78,BOOMERANG (부메랑),Wanna One,19,165550,-7.3%,https://www.youtube.com/watch?v=pmMjkMtpnTc
90,76,One Call Away,Charlie Puth,11,164919,-8.1%,https://www.youtube.com/watch?v=BxuY9FET9Y4
91,75,Introduccion B (El Cosita Mix),El Chombo,4,163358,-9.1%,https://www.youtube.com/watch?v=LE6-4nAWEY0
92,,바나나 알러지 원숭이,Oh My Girl Banhana,12,162439,,https://www.youtube.com/watch?v=kaXXmahtxXQ
93,,24 Hours,SUNMI,2,161068,,https://www.youtube.com/watch?v=m-XlaEC_e4g
94,73,Only we know…(우리 둘만 아는),Yoon Gun,11,160696,-13.4%,https://www.youtube.com/watch?v=atBmuNBtCcQ
95,74,네 멋대로 (Get It),PRISTIN V,9,155254,-14%,https://www.youtube.com/watch?v=4CTGxKIzD7M
96,83,Sick Enough to Die (feat. Mellow),MC Mong,4,154231,-7.3%,https://www.youtube.com/watch?v=uJUzAMEeYfM
97,94,Jasmine,DPR LIVE,2,153056,9.4%,https://www.youtube.com/watch?v=Jg9NbDizoPM
98,,Side To Side (feat. Nicki Minaj),Ariana Grande,6,148292,,https://www.youtube.com/watch?v=SXiSVQZLje8
99,81,Dejavu,NU'EST,4,147827,-14.5%,https://www.youtube.com/watch?v=dx0VcSNWdBg
100,,YACHT (k) (feat. Sik-K),Jay Park,6,147433,,https://www.youtube.com/watch?v=a-T8aVasQdY
