Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,1,Savage,aespa,8,2772289,-13.4%,https://www.youtube.com/watch?v=WPdWvnAAurg
2,18,Butter,BTS,27,2232548,146%,https://www.youtube.com/watch?v=WMweEpGlu_U
3,2,SCIENTIST,TWICE,2,2181114,-22.2%,https://www.youtube.com/watch?v=vPwaXytZcgI
4,3,Next Level,aespa,28,1880001,-6.4%,https://www.youtube.com/watch?v=4TWR90KJl84
5,5,strawberry moon,IU,6,1308785,-16.3%,https://www.youtube.com/watch?v=sqgxcCjD04s
6,6,사랑은 늘 도망가,Lim Young-woong,7,1307753,-8.7%,https://www.youtube.com/watch?v=Jr_2uyCJVUc
7,31,My Universe (Live),Coldplay & BTS,9,1304194,106.6%,https://www.youtube.com/watch?v=3YqPKLZF_WU
8,7,다정히 내 이름을 부르면 (If you lovingly call my name),GyeongseoYeji & Gunho Jeon,23,1290986,-8%,https://www.youtube.com/watch?v=z127C11tKsg
9,4,Memories of You and Me,"YUMDDA, TOIL, Koonta, Basick, 365LIT, JI SANG & Song Min Young",3,1220170,-34.8%,https://www.youtube.com/watch?v=GxPwpZBp788
10,,Limousine,BE′O,1,1172543,,https://www.youtube.com/watch?v=3eKFF4cCBaY
11,13,OHAYO MY NIGHT,디핵 (D-Hack) & Pateko,25,1131218,11%,https://www.youtube.com/watch?v=9Unrl9Yi55s
12,8,The Feels,TWICE,8,1118041,-7.3%,https://www.youtube.com/watch?v=f5_wn8mexmM
13,14,Celebrity,IU,44,1001127,0.7%,https://www.youtube.com/watch?v=0-q1KafFCLU
14,15,Cold Blooded,Jessi,7,963596,1.4%,https://www.youtube.com/watch?v=1JHOl9CSmXk
15,9,색안경 (STEREOTYPE),STAYC,12,928594,-16.2%,https://www.youtube.com/watch?v=Xmxcnf2v_gs
16,11,LOCO,ITZY,9,885545,-16.2%,https://www.youtube.com/watch?v=MjCZfZfucEc
17,12,곡예사 (Acrobat),Gwangil Jo,39,849843,-16.8%,https://www.youtube.com/watch?v=aKuS6T2SZoI
18,16,신호등,Lee Mujin,28,823056,-12.8%,https://www.youtube.com/watch?v=9Ibf10h9U0c
19,24,롤린 (Rollin'),Brave Girls,44,818067,1.3%,https://www.youtube.com/watch?v=nw6mcjNlh8E
20,22,Permission to Dance,BTS,20,790365,-6.9%,https://www.youtube.com/watch?v=CuklIb9d3fI
21,17,MONEY,LISA,10,788772,-13.5%,https://www.youtube.com/watch?v=dNCWe_6HAM8
22,21,낙하(NAKKA),AKMU & IU,18,748955,-12.2%,https://www.youtube.com/watch?v=EtiPbWzUY9o
23,25,사이렌 (Siren) [Remix],Homies,45,747842,-5.2%,https://www.youtube.com/watch?v=vvTO3c-h0ZI
24,10,XOXO,JEON SOMI,4,747075,-30.5%,https://www.youtube.com/watch?v=H8kqPkEXP_E
25,23,My Starry Love (별빛 같은 나의 사랑아),Lim Young-woong,38,746443,-8.8%,https://www.youtube.com/watch?v=oQW9lY1ZAJA
26,36,Tiny Riot,Sam Ryder,18,735077,20.5%,https://www.youtube.com/watch?v=KgSHOOKrZIg
27,,CHAMELEON (Live) (feat. SUMIN & Dbo),Don Mills & Khakii,1,715332,,https://www.youtube.com/watch?v=TmUUBmWlgK0
28,19,Dun Dun Dance,OH MY GIRL,29,687707,-23.1%,https://www.youtube.com/watch?v=HzOjwL7IP_o
29,29,Weekend,TAEYEON,21,683362,-4.5%,https://www.youtube.com/watch?v=RmuL-BPFi2Q
30,27,Queendom,Red Velvet,15,662997,-8.7%,https://www.youtube.com/watch?v=c9RzZpV460k
31,33,힘을 내세요,Lee Chanwon,7,626886,1.1%,https://www.youtube.com/watch?v=wBnZWzQirdg
32,20,Rock with you,SEVENTEEN,5,626724,-29.2%,https://www.youtube.com/watch?v=WpuatuzSDK4
33,39,Suddenly,BEO,4,614692,13%,https://www.youtube.com/watch?v=H8VwHCvWQYE
34,30,STAY,The Kid Laroi & Justin Bieber,20,606993,-11.1%,https://www.youtube.com/watch?v=kTJczUoc26U
35,,Rush Hour,MONSTA X,1,606765,,https://www.youtube.com/watch?v=qRdTyoZd3rg
36,38,어제 너는 나를 버렸어  (Yesterday You Left Me),10CM,2,603534,-0%,https://www.youtube.com/watch?v=bYleMOXKggY
37,32,LILAC,IU,36,600722,-3.7%,https://www.youtube.com/watch?v=v7bnOxV4jAc
38,35,ASAP,STAYC,33,596543,-2.7%,https://www.youtube.com/watch?v=NsY-9MCOIAQ
39,28,GLASSY,JO YURI,8,564213,-21.3%,https://www.youtube.com/watch?v=AQt4K08L_m8
40,41,찰나가 영원이 될 때,MAKTUB,10,543702,4.9%,https://www.youtube.com/watch?v=tL7HKKEoW1Y
41,,If You Love Me (feat. Jay Park),NS Yoon-G,10,535447,,https://www.youtube.com/watch?v=1H4ViIioCAs
42,72,메밀꽃 필무렵,Lee Chanwon,7,527952,65.7%,https://www.youtube.com/watch?v=MlqXmwDuwhc
