Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,1,Any song,ZICO,3,3242629,-14.4%,https://www.youtube.com/watch?v=UuV2BmJ1p_I
2,4,METEOR,CHANGMO,8,2048769,10.7%,https://www.youtube.com/watch?v=abuTb3qMOsY
3,2,Psycho,Red Velvet,6,1915801,-28.3%,https://www.youtube.com/watch?v=uR8Mrt1IpXg
4,6,블루밍 (Blueming),IU,11,1242732,-0.8%,https://www.youtube.com/watch?v=D1PvIWdJ8xo
5,5,HIP,MAMAMOO,11,1119516,-22%,https://www.youtube.com/watch?v=KhTeiaCezwM
6,15,빌었어,CHANGMO,7,859032,96.8%,https://www.youtube.com/watch?v=M2qpnwmpipI
7,3,Black Swan,BTS,2,784989,-70.5%,https://www.youtube.com/watch?v=0lapF4DQPKQ
8,7,Где же ты?,Anna Buturlina & Elizaveta Paschenko,10,771561,-17.4%,https://www.youtube.com/watch?v=nrZxwPwmgrw
9,25,불티 Spark,TAEYEON,14,597073,57.1%,https://www.youtube.com/watch?v=eP4ga_fNm-E
10,54,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,Jang Beom June,15,579114,119.9%,https://www.youtube.com/watch?v=YBEUXfT7_48
11,8,Feel Special,TWICE,19,557280,-10.5%,https://www.youtube.com/watch?v=3ymwOvzhwHs
12,9,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey) (feat. Halsey),BTS,42,528166,-8.5%,https://www.youtube.com/watch?v=XsX3ATc3FbA
13,10,Into the Unknown,Idina Menzel & Aurora,11,524606,-8.2%,https://www.youtube.com/watch?v=gIOyB9ZXn8s
14,51,"I'MMA DO 아마두 (feat. Woo, Keem Hyo-eun, Nucksal & Huckleberry P)","YUMDDA, Deepflow, Paloalto, The Quiett & Simon Dominic",8,521222,89.7%,https://www.youtube.com/watch?v=1Bv8MmIb9Mo
15,90,우리집 (My House),2PM,2,496420,169.9%,https://www.youtube.com/watch?v=u2pFB1dCSo4
16,12,오늘도 빛나는 너에게 (To You My Light) (feat. Leeraon),Maktub,33,490392,-3.7%,https://www.youtube.com/watch?v=kNYA3H1jSSs
17,11,LION,(G)I-DLE,14,487767,-10.4%,https://www.youtube.com/watch?v=6oanIo_2Z4Q
18,18,DALLA DALLA (달라달라),ITZY,51,481902,13.5%,https://www.youtube.com/watch?v=pNfTK39k55U
19,46,니가 왜 거기서 나와,Young Tak,4,474886,67.2%,https://www.youtube.com/watch?v=Y3s_GYdceVg
20,,Remember,Apink,14,464862,,https://www.youtube.com/watch?v=bXlrqQKbjSM
21,26,DANCE MONKEY,Tones and I,10,424596,11.9%,https://www.youtube.com/watch?v=q0hyYWKXF0Q
22,13,ICY,ITZY,27,417927,-6.9%,https://www.youtube.com/watch?v=zndvqTc4P9I
23,16,Memories,Maroon 5,17,400630,-7.6%,https://www.youtube.com/watch?v=SlPhMPnQ58k
24,20,Kill This Love,BLACKPINK,43,391833,-6.5%,https://www.youtube.com/watch?v=2S24-y0Ij3Y
25,29,Bad Boy,Red Velvet,23,381345,2.8%,https://www.youtube.com/watch?v=J_CFBjAyPWE
26,19,FANCY,TWICE,41,373673,-11.4%,https://www.youtube.com/watch?v=kOHB85vDuow
27,17,Late Night(늦은 밤 너의 집 앞 골목길에서),Noel,12,359531,-17%,https://www.youtube.com/watch?v=kFhf7pjRRjA
28,23,Square (2017),Yerin Baek,8,351652,-10.6%,https://www.youtube.com/watch?v=4iFP_wd6QU8
29,40,bad guy,Billie Eilish,44,350389,9.6%,https://www.youtube.com/watch?v=DyDfgMOUjCI
30,21,"다시 난, 여기 (Here I Am Again)",Yerin Baek,3,344789,-15.8%,https://www.youtube.com/watch?v=FFmdTU4Cpr8
31,31,Yummy,Justin Bieber,4,336800,-6.9%,https://www.youtube.com/watch?v=8EJ3zbKTWQ8
32,33,Uh-Oh,(G)I-DLE,30,335603,-6.3%,https://www.youtube.com/watch?v=I66oFXdf0KU
33,28,마음이 말하는 행복 (Happy Ending) (feat. Raon Lee),MAKTUB,5,333505,-10.2%,https://www.youtube.com/watch?v=6whdylCWcr8
34,53,한잔해,박군,6,324566,22.6%,https://www.youtube.com/watch?v=3N5g9BgM1To
35,,Maniac,Conan Gray,1,323083,,https://www.youtube.com/watch?v=-E-_IRJU5w0
36,38,꿈속에 너 (feat. Jeon Sang Keun),에이치코드,22,303513,-7.3%,https://www.youtube.com/watch?v=mNHTgMgfkQM
37,22,Daredevil(천둥벌거숭이) (feat. Jvcki Wai & YUMDDA),ZICO,18,302633,-25.2%,https://www.youtube.com/watch?v=yp26FJduCFc
38,24,Some Things Never Change,"Kristen Bell, Idina Menzel, Josh Gad, Jonathan Groff & Cast of Frozen 2",10,300580,-22.7%,https://www.youtube.com/watch?v=_a0PscfuhGo
39,36,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지 (How can I love the heartbreak, you`re the one I love)",AKMU,18,297638,-11%,https://www.youtube.com/watch?v=m3DZsBw5bnE
40,43,Señorita,Shawn Mendes & Camila Cabello,32,294030,-2.8%,https://www.youtube.com/watch?v=Pkh8UtuejGw
41,,BANANA CHACHA,MOMOLAND,22,293591,,https://www.youtube.com/watch?v=lHTqUBIr5Gk
42,14,Dear Me,TAEYEON,3,292827,-34.6%,https://www.youtube.com/watch?v=bho0m505qVA
43,,Godzilla (feat. Juice WRLD),Eminem,1,292021,,https://www.youtube.com/watch?v=r_0JjYUe5jo
44,37,9와 4분의 3 승강장에서 너를 기다려 (Run Away),TOMORROW X TOGETHER,15,283728,-15%,https://www.youtube.com/watch?v=6yWPfUz0z94
45,39,"야망 (AMBITION) (feat. ASH ISLAND, Keem Hyo-eun, Hash Swan & CHANGMO)",Leellamarz,29,280931,-13.2%,https://www.youtube.com/watch?v=K7o4nYV0ns4
46,32,Come See Me,AOA,10,272106,-24.7%,https://www.youtube.com/watch?v=ixxWWKX4S_8
47,35,Into the Unknown,Panic! At The Disco,11,271252,-19.4%,https://www.youtube.com/watch?v=jp-CVYGEsjg
48,42,Phocha,NC.A,32,269790,-11.3%,https://www.youtube.com/watch?v=wDq2W1fAnq4
49,44,ROXANNE,Arizona Zervas,10,264500,-7.7%,https://www.youtube.com/watch?v=16YnOUnbE6s
50,41,REMEDY (feat. CHUNG HA),CHANGMO,8,255438,-20.1%,https://www.youtube.com/watch?v=ngTZLvKauRE
51,,Remember Me (불꽃놀이),OH MY GIRL,23,252971,,https://www.youtube.com/watch?v=RrvdjyIL0fA
52,52,"한강 gang megamix (Feat. 장석훈, CHANGMO, Coogie, SUPERBEE, Beenzino, ZENE THE ZILLA)",The Quiett,8,251794,-6%,https://www.youtube.com/watch?v=MSYq3MzTLGA
53,,뿌요뿌요,"김용일, 박상후, 승희 (오마이걸), 미미 (오마이걸)",1,250476,,https://www.youtube.com/watch?v=jZYmxQEP7SU
54,45,Love poem,IU,13,250389,-12.1%,https://www.youtube.com/watch?v=kcx0a2OAhN0
