Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,1,뚜두뚜두 (DDU-DU DDU-DU),BLACKPINK,2,8363551,-32.6%,https://www.youtube.com/watch?v=IHNzOHi8sJs
2,2,Travel(여행),BOL4,5,2388275,4.9%,https://www.youtube.com/watch?v=xRbPAVnqtcs
3,3,Bingle Bangle(빙글뱅글),AOA,5,1867488,-13.2%,https://www.youtube.com/watch?v=ntWSnDV0MYs
4,6,What is Love?,TWICE,12,1384910,-8.7%,https://www.youtube.com/watch?v=i0p1bmr0EmE
5,,#Cookie Jar,Red Velvet,1,1355207,,https://www.youtube.com/watch?v=rRgTMs_bGuI
6,10,지나오다,Nilo,13,1257070,8.8%,https://www.youtube.com/watch?v=
7,8,BBoom BBoom(뿜뿜),MOMOLAND,25,1250564,1.3%,https://www.youtube.com/watch?v=JQGRg8XBnB4
8,5,밤 (Time for the moon night),GFRIEND  ,9,1246705,-25.6%,https://www.youtube.com/watch?v=_XyBa8QsVQU
9,7,FAKE LOVE,BTS,4,1175524,-21.8%,https://www.youtube.com/watch?v=cibTjNJkaMk
10,9,LOVE SCENARIO,iKON,23,1094875,-7%,https://www.youtube.com/watch?v=vecSVX1QYbQ
11,12,너 없인 안 된다 (Only one for me),BTOB,2,1073144,26.5%,https://www.youtube.com/watch?v=fHQkdIGue3k
12,,BAAM,MOMOLAND,1,1024317,,https://www.youtube.com/watch?v=txWmd7QKFe8
13,13,Shine(빛나리),PENTAGON,11,755231,-9.8%,https://www.youtube.com/watch?v=Nu2yQ1zYDYU
14,14,켜줘 (Light),Wanna One,4,661352,-17.3%,https://www.youtube.com/watch?v=J1L3nDC4mEk
15,15,Starry Night(별이 빛나는 밤),MAMAMOO,17,655293,-10.6%,https://www.youtube.com/watch?v=LjUXm0Zy_dk
16,21,넋두리,--,13,605920,8.1%,https://www.youtube.com/watch?v=C2Joup07VbA
17,19,You,MeloMance,15,603646,3.7%,https://www.youtube.com/watch?v=jG2YdnrYFdo
18,20,Bad Boy,Red Velvet,23,569837,0.1%,https://www.youtube.com/watch?v=J_CFBjAyPWE
19,18,My Way,ISU,31,564345,-3.8%,https://www.youtube.com/watch?v=lXi8y3g4PP4
20,22,DNA,BTS,40,522076,-3.4%,https://www.youtube.com/watch?v=MBdVXkSdhwU
21,17,붕붕 (feat. Sik-K),HAON,11,499726,-15.5%,https://www.youtube.com/watch?v=cDq1vUwM21k
22,26,Heart Shaker,TWICE,30,496728,12.5%,https://www.youtube.com/watch?v=rRzxEiBLQCA
23,28,"모든 날, 모든 순간 (Every day, Every Moment)",Paul Kim,14,476436,10.2%,https://www.youtube.com/watch?v=1q_t6RNuH8c
24,23,Roller Coaster,CHUNG HA,24,439774,-11.9%,https://www.youtube.com/watch?v=900X9fDFLc4
25,25,Girls Like You (feat. Cardi B),Maroon 5,4,413676,-9.9%,https://www.youtube.com/watch?v=aJOTlE1K90k
26,33,그때 헤어지면 돼 (Only then),Roy Kim,16,405079,1.9%,https://www.youtube.com/watch?v=SkN_hWI6n28
27,36,가을 안부 (When Autumn Comes),Monday Kiz,28,403165,16%,https://www.youtube.com/watch?v=rGVRvhm7ddk
28,16,Something New,TAEYEON,2,386829,-44.1%,https://www.youtube.com/watch?v=im1UUY8dQIk
29,27,Havana (feat. Young Thug),Camila Cabello,35,381277,-13%,https://www.youtube.com/watch?v=BQ0mxQXmLsk
30,41,lie (미안해),Yang Da Il,15,376865,15.7%,https://www.youtube.com/watch?v=1icPJAhI2TA
31,31,Likey,TWICE,35,374123,-8%,https://www.youtube.com/watch?v=V2hlQkVJZhE
32,43,그날처럼 (Good old days),Jang Deok Cheol,25,341269,6.4%,https://www.youtube.com/watch?v=v6_GwXU1lkg
33,35,SHAKE IT,SISTAR,21,320291,-14.7%,https://www.youtube.com/watch?v=x9-TIy7WPQI
34,44,Red Flavor (빨간 맛),Red Velvet,51,311120,-0.4%,https://www.youtube.com/watch?v=WyiIGEHQP8o
35,57,Miss Fortune(불행) (feat. VINXEN),OVAN,2,310215,37.5%,https://www.youtube.com/watch?v=iD19FVcVBY4
36,32,캥거루 (Kangaroo),Wanna One,4,308893,-23.8%,https://www.youtube.com/watch?v=8S0iH0DtfVM
37,74,달리 (Dally) (feat. GRAY),Hyolyn,9,302730,66.2%,https://www.youtube.com/watch?v=AoZFLCy-P-8
38,,이 별 (Star),GB9,29,301700,,https://www.youtube.com/watch?v=kgspMLLZosE
39,40,숙녀 (淑女) Lady,Yubin,3,300811,-8.2%,https://www.youtube.com/watch?v=2MiQonPvlVM
40,30,SELFISH (feat. Seulgi),Moonbyul,6,293298,-29.3%,https://www.youtube.com/watch?v=QG8bUKBT9FI
41,34,네 멋대로 (Get It),PRISTIN V,5,287590,-23.5%,https://www.youtube.com/watch?v=4CTGxKIzD7M
42,82,"Love, ing (열애중)",BEN,3,274814,65.5%,https://www.youtube.com/watch?v=WBahioCWfFQ
43,45,HandClap,Fitz and The Tantrums,23,269000,-6.3%,https://www.youtube.com/watch?v=Y2V6yjjPbX0
44,39,EVERYDAY,WINNER,13,268799,-19.2%,https://www.youtube.com/watch?v=d1D1SJ-KqaQ
45,48,Believer,Imagine Dragons,7,259478,0.9%,https://www.youtube.com/watch?v=7wtfhZwyrcc
46,55,Counting Stars,OneRepublic,17,251169,7.3%,https://www.youtube.com/watch?v=hT_nvWreIhg
47,,눈 떠보니 이별이더라 (Break Up In The Morning),4MEN,23,250491,,https://www.youtube.com/watch?v=3nqkdt2vvME
48,52,BOOMERANG (부메랑),Wanna One,15,242326,1.1%,https://www.youtube.com/watch?v=pmMjkMtpnTc
49,,IndiGO,"JUSTHIS, Kid Milli, NO:EL   & --",1,240331,,https://www.youtube.com/watch?v=jd2DxTR0znU
50,79,Rolling in the Deep,Adele,16,238637,33.8%,https://www.youtube.com/watch?v=rYEDA3JcQqw
51,,네가 남겨둔 말 (Our Page),SHINee,1,234391,,https://www.youtube.com/watch?v=Psl-x_nw7TI
52,46,바코드  (Bar Code),HAON & VINXEN,13,231226,-18.5%,https://www.youtube.com/watch?v=dDeewpPQOK0
53,53,iffy,"Sik-K, pH-1 & Jay Park",19,230248,-3.8%,https://www.youtube.com/watch?v=Q8AK_wfGhkg
54,47,데리러 가 (Good Evening),SHINee,5,226081,-19.5%,https://www.youtube.com/watch?v=7dGwk5-QMpc
55,60,"다시, 우리",GB9,5,224652,3%,https://www.youtube.com/watch?v=3h2GGnCX4Us
56,,Born To Be Yours,Kygo & Imagine Dragons,1,223940,,https://www.youtube.com/watch?v=_G-k6TQYUek
57,58,Just Friends(욕심),MeloMance,9,223751,-0.7%,https://www.youtube.com/watch?v=2N1Y9RxAsxg
58,68,Chandelier,Sia,7,223560,12.5%,https://www.youtube.com/watch?v=2vjPBrBU-TM
59,81,사랑했었다 (Still love you),Lee Hong Gi & --,5,223420,34.2%,https://www.youtube.com/watch?v=oXCXlPJ57rE
60,,Is Who,Kim Min-seo,1,212642,,https://www.youtube.com/watch?v=7eta1BEM04Y
61,24,I Want You,SHINee,3,195278,-60%,https://www.youtube.com/watch?v=IDpWeURKkbI
62,50,This Is America,Childish Gambino,8,193886,-23.4%,https://www.youtube.com/watch?v=VYOjWnS4cMY
63,,jung jin chul (정진철),Simon Dominic,1,186419,,https://www.youtube.com/watch?v=KLqBnvLjWcY
64,63,결혼 (Marriage),MoonMoon,15,181951,-11.3%,https://www.youtube.com/watch?v=TAnNI_m36YY
65,73,The Snowman,Jung Seung Hwan,19,176110,-3.6%,https://www.youtube.com/watch?v=1WAbRa6Tg04
66,89,폰서트,10CM,14,166190,13.4%,https://www.youtube.com/watch?v=mOo8bVzN9M8
67,56,MIC Drop (Steve Aoki Remix),BTS,18,164696,-27%,https://www.youtube.com/watch?v=kTlv5_Bs8aw
68,78,One Call Away,Charlie Puth,7,164298,-8.8%,https://www.youtube.com/watch?v=BxuY9FET9Y4
69,70,Back To You,Selena Gomez,4,164233,-12.6%,https://www.youtube.com/watch?v=VY1eFxgRR-k
70,67,Only we know…(우리 둘만 아는),Yoon Gun,7,162350,-18.8%,https://www.youtube.com/watch?v=atBmuNBtCcQ
71,51,Remember (feat. Ty Dolla $ign),KATIE,3,160937,-33.4%,https://www.youtube.com/watch?v=IAWI6nMQhQI
72,92,홍연,AHN YE EUN,3,156433,7.6%,https://www.youtube.com/watch?v=B61nm9OHt5A
73,29,I WANT YOU BACK,TWICE,2,154819,-64%,https://www.youtube.com/watch?v=X3H-4crGD6k
74,76,Wind,BOL4,5,147542,-18.9%,https://www.youtube.com/watch?v=H_925lEs4u0
75,71,Faded,Alan Walker,12,146115,-21.9%,https://www.youtube.com/watch?v=60ItHLz5WEA
76,75,꽃 길 (FLOWER ROAD),BIGBANG,16,141730,-22.1%,https://www.youtube.com/watch?v=VWqxvBQKwKQ
77,54,Playlist,DPR LIVE,2,141322,-40%,https://www.youtube.com/watch?v=n0LYGzYt6DU
78,,"You, Clouds, Rain (feat. Shin Yong Jae)",Heize,21,140647,,https://www.youtube.com/watch?v=afxLaQiLu-o
79,62,Really,BLACKPINK,2,140527,-33.1%,https://www.youtube.com/watch?v=v_6uVOPvQ58
80,93,This Is Me,The Greatest Showman Ensemble & Keala Settle,13,140418,-3.1%,https://www.youtube.com/watch?v=CjxugyZCfuw
81,94,ซังได้ซังแล้ว,Tai Orathai,3,139884,-1.3%,https://www.youtube.com/watch?v=Pk7viRZXOAw
82,,비 (Rain),Paul Kim,1,139050,,https://www.youtube.com/watch?v=9jFZdu0zTEA
83,61,FRIENDS,Marshmello & Anne-Marie,18,136344,-35.4%,https://www.youtube.com/watch?v=jzD_yyEcp0M
84,,한숨 (BREATHE),Lee Hi,11,135557,,https://www.youtube.com/watch?v=5iSlfF8TQ9k
85,84,IDGAF,Dua Lipa,16,134371,-14.1%,https://www.youtube.com/watch?v=Mgfe5tIwOj0
