Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,2,Next Level,aespa,19,2980869,-11%,https://www.youtube.com/watch?v=4TWR90KJl84
2,,Sticker,NCT 127,1,2732242,,https://www.youtube.com/watch?v=1oYWnbTSang
3,1,LALISA,LISA,2,2653905,-49.4%,https://www.youtube.com/watch?v=awkkyBH2zEo
4,4,색안경 (STEREOTYPE),STAYC,3,2164659,-11.2%,https://www.youtube.com/watch?v=Xmxcnf2v_gs
5,9,Permission to Dance,BTS,11,1959400,23.1%,https://www.youtube.com/watch?v=CuklIb9d3fI
6,5,STAY,The Kid Laroi & Justin Bieber,11,1930883,-11.1%,https://www.youtube.com/watch?v=kTJczUoc26U
7,6,Queendom,Red Velvet,6,1853674,-14.6%,https://www.youtube.com/watch?v=c9RzZpV460k
8,3,Butter,BTS,18,1808076,-28.5%,https://www.youtube.com/watch?v=WMweEpGlu_U
9,17,시간을 거슬러 (낮에 뜨는 달 X 케이윌),K.Will,3,1720997,60%,https://www.youtube.com/watch?v=kkM3aNP3YbQ
10,8,DUMB DUMB,JEON SOMI,8,1356761,-15.1%,https://www.youtube.com/watch?v=tg2uF3R_Ozo
11,7,PING PONG,HyunA & 던 Dawn,3,1334105,-21.7%,https://www.youtube.com/watch?v=0aaeUI1ucfQ
12,11,Weekend,TAEYEON,12,1274938,-12.2%,https://www.youtube.com/watch?v=RmuL-BPFi2Q
13,12,신호등,Lee Mujin,19,1252917,-7.6%,https://www.youtube.com/watch?v=9Ibf10h9U0c
14,13,OHAYO MY NIGHT,디핵 (D-Hack) & Pateko,16,1190188,-8.5%,https://www.youtube.com/watch?v=9Unrl9Yi55s
15,15,낙하(NAKKA),AKMU & IU,9,1114647,-2.2%,https://www.youtube.com/watch?v=EtiPbWzUY9o
16,,"9ucci (Remix) (feat. Paloalto, Jessi, Uneducated Kid & The Quiett)",YUMDDA,1,1091737,,https://www.youtube.com/watch?v=roEjyglmMY8
17,16,ASAP,STAYC,24,1051505,-7%,https://www.youtube.com/watch?v=NsY-9MCOIAQ
18,14,은근히 낯가려요 (feat. RAVI),BOOKKU DDOONG,4,1038788,-19.8%,https://www.youtube.com/watch?v=DtTejicVcv0
19,19,롤린 (Rollin'),Brave Girls,35,1002091,11.2%,https://www.youtube.com/watch?v=nw6mcjNlh8E
20,10,빨간 립스틱 (feat. Yoon Mi-rae),Lee Hi,2,991600,-35.9%,https://www.youtube.com/watch?v=GLlP-CNlY9I
21,50,Life Goes On,Oliver Tree,2,978502,119%,https://www.youtube.com/watch?v=8F2s8ivKXNY
22,18,Dun Dun Dance,OH MY GIRL,20,959040,-7.4%,https://www.youtube.com/watch?v=HzOjwL7IP_o
23,22,다정히 내 이름을 부르면 (If you lovingly call my name),GyeongseoYeji & Gunho Jeon,14,915403,6.6%,https://www.youtube.com/watch?v=z127C11tKsg
24,20,Celebrity,IU,35,860087,-3.8%,https://www.youtube.com/watch?v=0-q1KafFCLU
25,21,My Starry Love (별빛 같은 나의 사랑아),Lim Young-woong,29,844202,-3.8%,https://www.youtube.com/watch?v=oQW9lY1ZAJA
26,27,사이렌 (Siren) [Remix],Homies,36,804593,5%,https://www.youtube.com/watch?v=vvTO3c-h0ZI
27,24,Bad Habits,Ed Sheeran,13,769689,-7.5%,https://www.youtube.com/watch?v=orJSJGHjBLI
28,32,Lemonade,NCT 127,2,755576,13.3%,https://www.youtube.com/watch?v=MmUNXU77waQ
29,26,LILAC,IU,27,747999,-7.2%,https://www.youtube.com/watch?v=v7bnOxV4jAc
30,23,Better,BoA,7,726685,-13.6%,https://www.youtube.com/watch?v=fOxl2OIOVII
31,,가을 타나 봐,Lee Mujin,1,690363,,https://www.youtube.com/watch?v=WHkQtNBCRQo
32,25,Lovesick Girls,BLACKPINK,51,679429,-16.2%,https://www.youtube.com/watch?v=dyRsYk0LyA8
33,28,Alcohol-Free,TWICE,16,676684,-10.1%,https://www.youtube.com/watch?v=XA2YEHn-A8Q
34,30,Black Mamba,aespa,45,655696,-9.3%,https://www.youtube.com/watch?v=ZeerrnuLi5E
35,31,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber,27,637474,-8%,https://www.youtube.com/watch?v=tQ0yjYUFKAE
36,36,고백,MeloMance,4,611193,9.8%,https://www.youtube.com/watch?v=IgPcbE--mMA
37,34,HAPPEN (헤픈 우연),Heize,19,595141,-4.4%,https://www.youtube.com/watch?v=AJPLgrfBiBo
38,29,Convenience store (편의점),Lee Chanwon,4,589228,-20.2%,https://www.youtube.com/watch?v=eOGWrABwPSE
39,33,비와 당신 (Rain and You),Lee Mujin,14,584418,-11.6%,https://www.youtube.com/watch?v=sCmcSBsTxQc
40,35,좋아좋아 (I Like You),CHO JUNG SEOK,10,534042,-13.5%,https://www.youtube.com/watch?v=poiZpOXZXN8
41,38,Actually.. I miss you (사실 나는) (feat. Gunho Jeon),GyeongseoYeji,31,532612,0%,https://www.youtube.com/watch?v=YJInKpVsBQA
42,42,머리어깨무릎발 (H.S.K.T.) (feat. Wonstein),Lee Hi,2,525658,8%,https://www.youtube.com/watch?v=ww9hZfgC2d8
43,46,Ashes,Stellar,31,464751,-1.6%,https://www.youtube.com/watch?v=1NnT8RjQHg8
44,39,In the morning,ITZY,21,463254,-9.3%,https://www.youtube.com/watch?v=_ysomCGaZLw
45,85,mumumumuch,MAMAMOO,2,459612,73.4%,https://www.youtube.com/watch?v=ajxfoVrXdKw
46,47,Burn The House Down,AJR,29,455570,-1.5%,https://www.youtube.com/watch?v=UnyLfqpyi94
47,49,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X,9,441005,-4.1%,https://www.youtube.com/watch?v=UTHLKHL_whs
48,44,Panorama,IZ*ONE,42,439985,-7.8%,https://www.youtube.com/watch?v=G8GaQdW2wHc
49,83,음 (Mmmh),KAI of EXO,6,431997,57%,https://www.youtube.com/watch?v=Fc-fa6cAe2c
50,40,소리꾼 (Thunderous),Stray Kids,5,425436,-14.9%,https://www.youtube.com/watch?v=EaswWiwMVs8
51,53,"Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)",David Guetta,3,418066,-2.7%,https://www.youtube.com/watch?v=uO59tfQ2TbA
52,68,My sea (아이와 나의 바다),IU,22,413042,26.4%,https://www.youtube.com/watch?v=TqIAndOnd74
53,41,안녕 (Hello),JOY,17,394347,-19%,https://www.youtube.com/watch?v=lNvBbh5jDcA
54,,찰나가 영원이 될 때,MAKTUB,1,393929,,https://www.youtube.com/watch?v=tL7HKKEoW1Y
55,52,Foolish Love,MSG WANNABE,13,392431,-9.1%,https://www.youtube.com/watch?v=-UMAz1KMHuI
56,51,Shivers,Ed Sheeran,2,380527,-13%,https://www.youtube.com/watch?v=Il0S8BoucSA
57,45,Talk & Talk,fromis_9,4,363815,-23.5%,https://www.youtube.com/watch?v=BjmmvBMXbSU
58,54,Go Back,Jang Beom June,10,359826,-14.5%,https://www.youtube.com/watch?v=RFMmK9E-cbc
59,66,In front of the Post Office in Autumn,Kim Dae-myung,13,353867,4.5%,https://www.youtube.com/watch?v=F5jrt858gYM
60,56,Chi Mat Ba Ram,Brave Girls,14,350571,-12%,https://www.youtube.com/watch?v=e70PkoJhQYM
61,61,WE GO,fromis_9,18,347906,-5%,https://www.youtube.com/watch?v=HM6UpQZvbhY
62,71,I (feat. Verbal Jint),TAEYEON,16,345593,8.6%,https://www.youtube.com/watch?v=4OrCA1OInoo
63,37,산책,Yerin Baek,2,344239,-36%,https://www.youtube.com/watch?v=t9aZFgD0mic
64,48,Antifreeze,Yerin Baek,2,336311,-27.1%,https://www.youtube.com/watch?v=74_yqNBhQbA
65,55,비가 오는 날엔,Heize,7,330686,-20.9%,https://www.youtube.com/watch?v=1ulChc11CJM
66,63,Go Back (고백),10CM,7,327211,-9.7%,https://www.youtube.com/watch?v=X3PFu82F_S8
67,,러빙유,SISTAR,1,322491,,https://www.youtube.com/watch?v=sED0T4hJ7gs
68,,가슴은 알죠,Lim Young-woong,1,316421,,https://www.youtube.com/watch?v=0_re-RWEDjM
69,62,Tiny Riot,Sam Ryder,9,295096,-18.6%,https://www.youtube.com/watch?v=KgSHOOKrZIg
70,64,이제 나만 믿어요 (Trust in Me) [Live],Lim Young-woong & --,3,290793,-18.2%,https://www.youtube.com/watch?v=U3Sgf0iYIow
71,57,구원자 (feat. B.I),Lee Hi,3,289027,-26.5%,https://www.youtube.com/watch?v=fDB4CkyrR4U
72,73,우산 (Umbrella) (feat. Younha),EPIK HIGH,19,288256,-8.1%,https://www.youtube.com/watch?v=NIPtyAKxlRs
73,,BRAIN,Yang Yoseop,1,282360,,https://www.youtube.com/watch?v=h_jAPjbdILM
74,75,For you who’s like my galaxy (feat. Molly.D),GyeongseoYeji,9,281292,-8.5%,https://www.youtube.com/watch?v=rQDiyAc_Mz8
75,67,다시 사랑할 수 있을까 (Can I Love Again) [Live],Baek Z Young & Lee Hong Gi,11,276756,-17.8%,https://www.youtube.com/watch?v=JnxnvjI4VFw
76,82,Superstar,Mido and Falasol,9,272532,-1.1%,https://www.youtube.com/watch?v=URRimPZBHf8
77,70,서울의 잠 못 이루는 밤 (feat. LEE SUHYUN),10CM,19,267770,-16.7%,https://www.youtube.com/watch?v=_HFRhzwJjd8
78,,Ode To The Stars,MAKTUB,10,265451,,https://www.youtube.com/watch?v=IFXVvfLNrYA
79,,Butterfly,JEON MI DO,1,261372,,https://www.youtube.com/watch?v=maYYrJXKq3Q
80,79,PTT (Paint The Town),Loona,13,257139,-14.2%,https://www.youtube.com/watch?v=_EEo-iE5u_A
81,78,Celebration,BewhY,8,256772,-15.5%,https://www.youtube.com/watch?v=9fqFprUfMHY
82,,Someday,Mido and Falasol,1,255869,,https://www.youtube.com/watch?v=j3ITqBa_TW4
83,96,Secret Garden,IU,17,254615,4.2%,https://www.youtube.com/watch?v=eGXJs7zOHC4
84,,MONTERO (Call Me By Your Name),Lil Nas X,5,245241,,https://www.youtube.com/watch?v=6swmTBVI83k
85,,숲의 아이 (Bon voyage),YooA,24,238213,,https://www.youtube.com/watch?v=AAOOKbk-knM
86,65,한계,Yerin Baek,2,229684,-35%,https://www.youtube.com/watch?v=Vg0foqYOOt8
87,90,as you wish (추적이는 여름 비가 되어),Jang Beom June,15,228355,-11.9%,https://www.youtube.com/watch?v=kL9_pN8MqdM
88,,LOCO,ITZY,1,227789,,https://www.youtube.com/watch?v=JrQHn4TmsBU
89,,영웅 (英雄; Kick It),NCT 127,29,224746,,https://www.youtube.com/watch?v=2OvyA2__Eas
90,,어땠을까 (What Would Have Been) (feat. Lena Park),PSY,2,223417,,https://www.youtube.com/watch?v=iT267zwmFBw
91,80,도망가자 (Run With Me),sunwoojunga,13,221660,-21.2%,https://www.youtube.com/watch?v=0q6DR6EiPPo
92,99,In full bloom (만개),Kim Hojoong,2,214882,-9.4%,https://www.youtube.com/watch?v=dkSXShL1E3Y
93,,This Is Me (feat. CHANGMO),Han Yo-han,1,213512,,https://www.youtube.com/watch?v=_6kZcZvFmHc
94,,"너에게 난, 나에게 넌",Mido and Falasol,21,212236,,https://www.youtube.com/watch?v=tLGHKyZs0Gk
95,58,비망록,Lim Young-woong,2,207285,-46.2%,https://www.youtube.com/watch?v=3sbAlZKv4SI
96,95,Tree(나무),"Car, the Garden",4,204502,-17.5%,https://www.youtube.com/watch?v=lQcnNPqy2Ww
97,,BOOM,X Ambassadors,1,203372,,https://www.youtube.com/watch?v=mXLRy1cNMWs
98,,Hello Future,NCT DREAM,12,202926,,https://www.youtube.com/watch?v=QPUjV7epJqE
99,100,비 오는 날 듣기 좋은 노래 (feat. Colde),EPIK HIGH,10,202762,-13.4%,https://www.youtube.com/watch?v=6Bs-YqjlRf0
100,72,그럴때마다 (Whenever),Yerin Baek,2,201992,-36.4%,https://www.youtube.com/watch?v=Ai94UyJX5gE
