Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,1,Celebrity,IU,6,2338502,-18.5%,https://www.youtube.com/watch?v=0-q1KafFCLU
2,5,Dynamite,BTS,28,2087336,43.8%,https://www.youtube.com/watch?v=gdZLi9oWNZg
3,,팅커벨 (Tinker Bell),APRIL,1,1916909,,https://www.youtube.com/watch?v=B9FTAcOK3cA
4,3,꼬리 (TAIL),SUNMI,2,1511775,-16.3%,https://www.youtube.com/watch?v=Aui0ZKIaXVc
5,11,롤린 (Rollin'),Brave Girls,6,1412148,40.4%,https://www.youtube.com/watch?v=nw6mcjNlh8E
6,4,Don't Call Me,SHINee,2,1172944,-23.1%,https://www.youtube.com/watch?v=p6OoY6xneI0
7,6,Lovesick Girls,BLACKPINK,22,1138633,-16.2%,https://www.youtube.com/watch?v=dyRsYk0LyA8
8,,블루밍 (Blueming),IU,53,949867,,https://www.youtube.com/watch?v=D1PvIWdJ8xo
9,8,Panorama,IZ*ONE,13,908484,-15.5%,https://www.youtube.com/watch?v=G8GaQdW2wHc
10,,FRIENDS,-- & Wonstein,1,795505,,https://www.youtube.com/watch?v=IabVAAbTIro
11,9,I’m Not Cool,HyunA,6,754992,-29%,https://www.youtube.com/watch?v=_yXEnhyOTQo
12,13,WANNABE,ITZY,52,723199,-7.5%,https://www.youtube.com/watch?v=fE2h3lGlOsk
13,10,화 (火花) [HWAA],(G)I-DLE,8,715518,-31.5%,https://www.youtube.com/watch?v=z3szNvgQxHo
14,2,Life Goes On,BTS,15,675625,-64.8%,https://www.youtube.com/watch?v=-5q5mZbe3V8
15,14,I CAN'T STOP ME,TWICE,19,645983,-16.7%,https://www.youtube.com/watch?v=CM4CkVFmTds
16,15,Black Mamba,aespa,16,627781,-15.6%,https://www.youtube.com/watch?v=ZeerrnuLi5E
17,17,How You Like That,Sup I'm Bianca,36,622051,-11.1%,https://www.youtube.com/watch?v=ioNng23DkIM
18,16,Bicycle,CHUNG HA,3,619489,-12.7%,https://www.youtube.com/watch?v=_waD9YW8Pa8
19,19,살짝 설렜어 (Nonstop),OH MY GIRL,45,583259,-7.9%,https://www.youtube.com/watch?v=iDjQSdN_ig8
