Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,,Permission to Dance,BTS,1,13775071,,https://www.youtube.com/watch?v=CuklIb9d3fI
2,2,Next Level,aespa,9,6246500,4%,https://www.youtube.com/watch?v=4TWR90KJl84
3,1,Butter,BTS,8,4894696,-24%,https://www.youtube.com/watch?v=WMweEpGlu_U
4,9,Weekend,TAEYEON,2,2611809,75%,https://www.youtube.com/watch?v=RmuL-BPFi2Q
5,4,Alcohol-Free,TWICE,6,2426135,-12%,https://www.youtube.com/watch?v=XA2YEHn-A8Q
6,3,Chi Mat Ba Ram,Brave Girls,4,2346074,-17.3%,https://www.youtube.com/watch?v=e70PkoJhQYM
7,8,Dynamite,BTS,47,1953232,27.7%,https://www.youtube.com/watch?v=gdZLi9oWNZg
8,5,Dun Dun Dance,OH MY GIRL,10,1940198,-4%,https://www.youtube.com/watch?v=HzOjwL7IP_o
9,6,ASAP,STAYC,14,1707626,-3.4%,https://www.youtube.com/watch?v=NsY-9MCOIAQ
10,15,신호등,Lee Mujin,9,1535710,38.4%,https://www.youtube.com/watch?v=9Ibf10h9U0c
11,7,롤린 (Rollin'),Brave Girls,25,1511419,-6%,https://www.youtube.com/watch?v=nw6mcjNlh8E
12,10,사이렌 (Siren) [Remix],Homies,26,1356065,-8.4%,https://www.youtube.com/watch?v=vvTO3c-h0ZI
13,27,Bad Habits,Ed Sheeran,3,1305850,57.4%,https://www.youtube.com/watch?v=orJSJGHjBLI
14,12,HAPPEN (헤픈 우연),Heize,9,1212569,-9.6%,https://www.youtube.com/watch?v=AJPLgrfBiBo
15,20,Celebrity,IU,25,1202751,10.9%,https://www.youtube.com/watch?v=0-q1KafFCLU
16,19,Foolish Love,MSG WANNABE,3,1153230,5.1%,https://www.youtube.com/watch?v=-UMAz1KMHuI
17,11,해야 해,2PM,3,1137600,-15.7%,https://www.youtube.com/watch?v=-6aVQrzja9U
