Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,1,Dynamite,BTS,9,5524910,-14.2%,https://www.youtube.com/watch?v=gdZLi9oWNZg
2,2,Lovesick Girls,BLACKPINK,3,4690492,-19.9%,https://www.youtube.com/watch?v=dyRsYk0LyA8
3,,ALIEN,LEE SUHYUN,1,3586494,,https://www.youtube.com/watch?v=GywDFkY3z-c
4,4,Savage Love (Laxed – Siren Beat)),"BTS, Jason Derulo & Jawsh 685",4,2547252,8.7%,https://www.youtube.com/watch?v=qvu4nPMyl3U
5,3,테스형!,Na Hoon-a,4,1773141,-42.5%,https://www.youtube.com/watch?v=MRrXRlVd0P0
6,13,Make A Wish (Birthday Song),NCT U,2,1754749,72.7%,https://www.youtube.com/watch?v=tyrVtwE8Gv0
7,,딩가딩가 (Dingga),MAMAMOO,1,1302028,,https://www.youtube.com/watch?v=dfl9KIX1WpU
8,7,How You Like That,BLACKPINK,17,1251570,-3.2%,https://www.youtube.com/watch?v=ioNng23DkIM
9,5,Pretty Savage,BLACKPINK,3,1196755,-14.4%,https://www.youtube.com/watch?v=F8c8f2nK82w
10,12,눈누난나 (NUNU NANA),Jessi,12,1191522,5.1%,https://www.youtube.com/watch?v=tJQaUW36pMw
11,11,취기를 빌려 (Slightly Tipsy),Sandeul,13,1135986,-0.1%,https://www.youtube.com/watch?v=2COAu1l6hUQ
12,8,When We Disco,J.Y. Park  & SUNMI,11,1134842,-11.3%,https://www.youtube.com/watch?v=zrsBjYukE8s
13,51,Crazy Over You,BLACKPINK,3,1049017,229.2%,https://www.youtube.com/watch?v=y3JsNtXAjhY
14,9,Ice Cream,BLACKPINK & Selena Gomez,8,1011083,-12.6%,https://www.youtube.com/watch?v=vRXZj0DzXIA
15,10,Not Shy,ITZY,10,958241,-16.8%,https://www.youtube.com/watch?v=wTowEKjDGkU
16,6,Bet You Wanna (feat. Cardi B),BLACKPINK,3,955545,-26.8%,https://www.youtube.com/watch?v=1qVDCzI4Xwc
17,14,Maria (마리아),Hwa Sa,17,802332,-9.7%,https://www.youtube.com/watch?v=tDukIfFzX18
18,,놓아줘 (feat. TAEYEON),Crush,1,791906,,https://www.youtube.com/watch?v=vAa8R_ze6ZI
19,16,블루밍 (Blueming),IU,49,736331,-3.6%,https://www.youtube.com/watch?v=D1PvIWdJ8xo
20,,힘든 건 사랑이 아니다,Im Chang-jung,1,731793,,https://www.youtube.com/watch?v=JsCaNB_uSpc
21,18,숲의 아이 (Bon voyage),YooA,7,696796,-7.3%,https://www.youtube.com/watch?v=AAOOKbk-knM
22,17,살짝 설렜어 (Nonstop),OH MY GIRL,26,647061,-14.6%,https://www.youtube.com/watch?v=iDjQSdN_ig8
23,24,Bad Boy,CHUNG HA & Christopher,5,635146,-1.7%,https://www.youtube.com/watch?v=8WOawEvEGWc
24,25,에잇 (feat. SUGA of BTS),IU,25,615785,-0.7%,https://www.youtube.com/watch?v=TgOu00Mf3kI
25,22,범 내려 온다 (Tiger is Coming) [Live],LEENALCHI,6,596638,-15.3%,https://www.youtube.com/watch?v=t0BHhqw_Ecc
26,21,덤디덤디 (DUMDi DUMDi),(G)I-DLE,12,587803,-18%,https://www.youtube.com/watch?v=HPQ5mqovXHo
27,23,ON,BTS,35,586936,-11.6%,https://www.youtube.com/watch?v=mPVDGOVjRQ0
28,28,METEOR,CHANGMO,46,581652,1.9%,https://www.youtube.com/watch?v=abuTb3qMOsY
29,26,WANNABE,ITZY,33,575892,-5.1%,https://www.youtube.com/watch?v=fE2h3lGlOsk
30,,회상록 (Memoirs),Gwangil Jo,1,562270,,https://www.youtube.com/watch?v=dXzQnI3nwHQ
31,19,WAP (feat. Megan Thee Stallion),Cardi B,11,558117,-25.4%,https://www.youtube.com/watch?v=hsm4poTWjMs
32,,여자 대통령 (Female President),Girl's Day,1,553057,,https://www.youtube.com/watch?v=xF3MC8PWgJE
33,,DANCE MONKEY,Tones and I,47,531042,,https://www.youtube.com/watch?v=q0hyYWKXF0Q
34,,잠이 들어야 (feat. Heize),Loco,1,521575,,https://www.youtube.com/watch?v=c0gZnxJ5U6c
35,30,You Never Know,BLACKPINK,3,515262,0.3%,https://www.youtube.com/watch?v=wlzGXcTzdzU
36,31,Psycho,Red Velvet,44,506043,-0.7%,https://www.youtube.com/watch?v=uR8Mrt1IpXg
37,43,오래된 노래,Standing Egg,20,465702,31.7%,https://www.youtube.com/watch?v=JVIKowQZEdk
38,33,아로하 (Aloha),CHO JUNG SEOK,30,451954,-0.7%,https://www.youtube.com/watch?v=3DOkxQ3HDXE
39,32,다시 여기 바닷가 (Beach Again),싹쓰리,14,424527,-9.9%,https://www.youtube.com/watch?v=JAy88PDxMIM
40,48,곡예사 (Acrobat),Gwangil Jo,22,421436,26.9%,https://www.youtube.com/watch?v=aKuS6T2SZoI
41,35,어떻게 지내 (I Need You),OVAN,33,391999,-5.8%,https://www.youtube.com/watch?v=rVXeArOQIs4
42,45,서면역에서 seomyun,SoonSoonHee,3,391968,13%,https://www.youtube.com/watch?v=Izl5vXDTevY
43,36,BAD,Christopher,30,383820,-5.5%,https://www.youtube.com/watch?v=Ty8UzZlO1EE
44,,From Home  (엔시티 유）,NCT U,1,374700,,https://www.youtube.com/watch?v=3p7s7Rjh4fg
45,39,MORE & MORE,TWICE,21,373772,-1.9%,https://www.youtube.com/watch?v=mH0_XpSHkZo
46,37,Any song,ZICO,41,367502,-7.1%,https://www.youtube.com/watch?v=UuV2BmJ1p_I
47,42,환상동화 (Secret Story of the Swan),IZ*ONE,19,346091,-4.9%,https://www.youtube.com/watch?v=nnVjsos40qk
48,,Why Not?,Loona,1,343278,,https://www.youtube.com/watch?v=b6li05zh3Kg
49,,HIP,MAMAMOO,41,340556,,https://www.youtube.com/watch?v=KhTeiaCezwM
50,,Wild(와일드),9Muses,1,336940,,https://www.youtube.com/watch?v=fwN_Axs7pL4
51,49,PLAY (feat. CHANGMO),CHUNG HA,16,311164,-5.3%,https://www.youtube.com/watch?v=UsvoDgmfUwc
52,44,LA DI DA,EVERGLOW,5,297919,-14.8%,https://www.youtube.com/watch?v=jeI992mvlEY
53,,Volume Up,4minute,1,294886,,https://www.youtube.com/watch?v=qsWl1--Niyg
54,62,홀로 (HOLO),Lee Hi,13,274410,4.1%,https://www.youtube.com/watch?v=VdeK_VsG9U0
55,,Fake,Conan Gray & Lauv,1,274282,,https://www.youtube.com/watch?v=5qFVUYBWfGw
56,55,보라빛 밤 (pporappippam),SUNMI,17,272296,-8.2%,https://www.youtube.com/watch?v=Is7glC9Jp7Q
57,27,Beware,IZ*ONE,3,270175,-52.8%,https://www.youtube.com/watch?v=QqsvrV1_XEA
58,83,데이지 (Daisy),PENTAGON,2,268928,27.3%,https://www.youtube.com/watch?v=W7ZIz4w9Edo
59,61,Love is (사랑은 지날수록 더욱 선명하게 남아),Jeon Sang Keun,14,267213,-1%,https://www.youtube.com/watch?v=02GLhppUhZU
60,78,Back Door,Stray Kids,6,264836,22.5%,https://www.youtube.com/watch?v=X-uJtV8ScYk
61,57,What You Waiting For,JEON SOMI,14,263952,-7.1%,https://www.youtube.com/watch?v=lBYyAQ99ZFI
62,,Love no more (Romance 101 X XIA),XIA,1,263377,,https://www.youtube.com/watch?v=c6It35RoRc0
63,,눈물이 많아서,SUZY,1,259643,,https://www.youtube.com/watch?v=bfbjm9RKKgk
64,15,DAWNDIDIDAWN (feat. Jessi),DAWN,2,251550,-69%,https://www.youtube.com/watch?v=HDyKwja-htw
65,67,Monster,"Red Velvet, Irene & SEULGI",16,249033,1.4%,https://www.youtube.com/watch?v=Ujb-gvqsoi0
66,69,내 마음이 움찔했던 순간 (취향저격 그녀 X 규현),KYUHYUN,8,248154,2%,https://www.youtube.com/watch?v=YbVlhdoo13s
67,41,Midnight(밤하늘의 저 별처럼),Heize & Punch,3,247869,-32.8%,https://www.youtube.com/watch?v=OECYTzTtQfo
68,46,Feel Good (Secret Code),fromis_9,6,247379,-28.6%,https://www.youtube.com/watch?v=jLmJhjCzOTw
69,86,하루도 그대를 사랑하지 않은 적이 없었다,Im Chang-jung,24,238983,13.5%,https://www.youtube.com/watch?v=Xaqpvy-ZbMg
70,53,You Never Know,BLACKPINK,3,233596,-23%,https://www.youtube.com/watch?v=wlzGXcTzdzU
71,,PARTY,Girls' Generation,3,230919,,https://www.youtube.com/watch?v=HQzu7NYlZNQ
72,,The Little Things,Im Chang-jung,1,230254,,https://www.youtube.com/watch?v=zdyebEnWzTM
73,72,アカシア,BUMP OF CHICKEN,4,229940,-0.9%,https://www.youtube.com/watch?v=BoZ0Zwab6Oc
74,77,Holy (feat. Chance The Rapper),Justin Bieber,5,226181,4.3%,https://www.youtube.com/watch?v=pvPsJFRGleA
75,,Actually.. I miss you (사실 나는) (feat. Gunho Jeon),GyeongseoYeji,1,226136,,https://www.youtube.com/watch?v=YJInKpVsBQA
76,,View,SHINee,3,222422,,https://www.youtube.com/watch?v=UF53cptEE5k
77,76,why break up? (우리 왜 헤어져야 해),Sin Ye Young,8,221825,-2%,https://www.youtube.com/watch?v=75p4jyMXOKc
78,,안녕 Hello,CHEN,1,210381,,https://www.youtube.com/watch?v=qJf8Ef4pqQk
79,87,Error (feat. Loopy),ASH ISLAND,15,210085,1.4%,https://www.youtube.com/watch?v=JMw_cyEjNUw
