Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
25,18,너도 그냥 날 놓아주면 돼 Just let me go,Yoon Gun,13,421898,-14.6%,https://www.youtube.com/watch?v=0IaUogNqQqA
26,,Love tonight (Instrumental),Hong Jin-young,1,371021,,https://www.youtube.com/watch?v=5zONW_hyI5A
27,34,If I Knew…(알았다면),Jang Deok Cheol,12,346786,8.5%,https://www.youtube.com/watch?v=3lr0q5jcDSY
28,32,IndiGO,"JUSTHIS, Kid Milli, NO:EL   & YANGHONGWON",38,340676,2.3%,https://www.youtube.com/watch?v=RL1QmNKVJSE
29,69,2002,Anne-Marie,14,320481,74.9%,https://www.youtube.com/watch?v=Il-an3K9pjg
30,25,Home,SEVENTEEN,6,319649,-16%,https://www.youtube.com/watch?v=R9VDPMk5ls0
31,33,Song request(신청곡) (feat. SUGA),--,8,307833,-5.3%,https://www.youtube.com/watch?v=ij0SQZcqnPU
32,29,Love Shot,EXO,13,299786,-15.1%,https://www.youtube.com/watch?v=pSudEWBAYRE
33,26,해야 (Sunrise),GFRIEND  ,9,297538,-17.4%,https://www.youtube.com/watch?v=iciFwCnsyY4
34,41,초록빛,Paul Kim,7,296302,-0.1%,https://www.youtube.com/watch?v=GPLBLZ4GK-0
35,30,It's been a while (오랜만이야) (feat. Zion.T),Loco,5,294382,-12.8%,https://www.youtube.com/watch?v=paFGJV0vFx4
36,31,MILLIONS,WINNER,13,294284,-12.7%,https://www.youtube.com/watch?v=PALjhRpnfbk
37,38,BBIBBI(삐삐),IU,22,293681,-5.2%,https://www.youtube.com/watch?v=nM0xDI5R50E
38,43,180º,BEN,14,291561,-1%,https://www.youtube.com/watch?v=rDG9I9nx0QU
39,36,BAAM,MOMOLAND,33,289000,-8.2%,https://www.youtube.com/watch?v=txWmd7QKFe8
40,62,뭘 기다리고 있어(What You Waiting For),R Tee & Anda,2,284555,37%,https://www.youtube.com/watch?v=u1xr0L1heHI
41,46,The Way To Say Goodbye(이별하러 가는 길),--,26,278398,1.1%,https://www.youtube.com/watch?v=42iMZrYDEM4
42,24,Meet him among them(그 중에 그대를 만나),Lee Sun-hee,28,277099,-28.4%,https://www.youtube.com/watch?v=xkKo2nD8RTE
43,39,IMJMWDP,IMJMWDP,3,271020,-11.6%,https://www.youtube.com/watch?v=uwy5hGT6i7Q
44,49,Girls Like You (feat. Cardi B),Maroon 5,32,264842,1.9%,https://www.youtube.com/watch?v=aJOTlE1K90k
45,37,행복 (Happiness),OVAN,14,262207,-15.6%,https://www.youtube.com/watch?v=qGh0jk-f6to
46,40,"POP/STARS (feat. Madison Beer, (G)I-DLE & Jaira Burns)",K-Da,19,259442,-14.5%,https://www.youtube.com/watch?v=UOxkGD8qRB4
47,23,Power Up,Red Velvet,24,257320,-35.5%,https://www.youtube.com/watch?v=aiHSVQy9xN8
48,,Butterfly,Loona,1,252009,,https://www.youtube.com/watch?v=XEOCbFJjRw0
49,44,아낙네 (FIANCÉ),MINO,16,249821,-11.2%,https://www.youtube.com/watch?v=NY8VGNft-Zc
50,,고고베베 (gogobebe),MAMAMOO,1,248362,,https://www.youtube.com/watch?v=-iYg2atmA9w
51,,"셋 셀테니 (1, 2, 3!)",SEUNGRI,23,236587,,https://www.youtube.com/watch?v=Q7sHwg2Z21U
52,42,We All Lie,Ha Jin,12,235993,-20.2%,https://www.youtube.com/watch?v=PdDfuWJc9dA
53,51,Paris in the Rain,Lauv,6,232770,-8.3%,https://www.youtube.com/watch?v=kOCkne-Bku4
54,57,Sunflower,Post Malone & Swae Lee,15,231855,-4.2%,https://www.youtube.com/watch?v=ApXoWvfEYVU
55,54,"thank u, next",Ariana Grande,18,228378,-6.7%,https://www.youtube.com/watch?v=gl1aHhXnN1k
56,56,After You’ve Gone(넘쳐흘러),M.C The Max,11,226946,-6.3%,https://www.youtube.com/watch?v=g27XtqR7B0c
57,52,꽃 FLOWER,HAON,7,223702,-10.1%,https://www.youtube.com/watch?v=i5ipWolnryQ
58,50,전혀 (feat. Woo),VINXEN,15,220842,-14.7%,https://www.youtube.com/watch?v=TKAGKFBh4W8
59,59,Tempo,EXO,19,211318,-4.3%,https://www.youtube.com/watch?v=iwd8N6K-sLk
60,55,내 생에 아름다운 (Beautiful Moment),K.Will,20,198864,-18.5%,https://www.youtube.com/watch?v=1D17PdpGQBY
61,35,Learn to love (그대가 내 안에 박혔다),Hwang Chi-yeul,16,190199,-40.1%,https://www.youtube.com/watch?v=
62,81,Viva La Vida,Coldplay,11,188991,26.8%,https://www.youtube.com/watch?v=dvgZkm1xWPE
63,66,Empty words (흔한 이별),Huh Gak,15,187848,-2.4%,https://www.youtube.com/watch?v=taCzp52XCEQ
64,63,I LOVE YOU (알러뷰),EXID,17,186043,-9.9%,https://www.youtube.com/watch?v=SAdmzjsFVQo
65,58,%%(응응),Apink,10,182685,-19.3%,https://www.youtube.com/watch?v=499YUeNoYVE
66,67,FAKE LOVE,BTS,2,182043,-4.9%,https://www.youtube.com/watch?v=7C2z4GqqS5E
67,71,The Vow (서약),ALi,14,178211,-0.6%,https://www.youtube.com/watch?v=l8DW837R9xw
68,60,Dancing With A Stranger,Sam Smith & Normani,8,171616,-17.7%,https://www.youtube.com/watch?v=av5JD1dfj_c
69,73,Symphony (feat. Zara Larsson),Clean Bandit,13,169556,-1.7%,https://www.youtube.com/watch?v=aatr_2MstrI
70,,Dance(댄스) (feat. GIRIBOY),Han Yo-han,1,169492,,https://www.youtube.com/watch?v=PRLuDnZtsOY
71,65,i'm so tired...,Lauv & Troye Sivan,7,169356,-14.5%,https://www.youtube.com/watch?v=fvjpE_wFL5A
72,,그놈의 별 Hide And Seek (feat. Heize),SURAN,1,169238,,https://www.youtube.com/watch?v=
73,,하루도 그대를 사랑하지 않은 적이 없었다,Im Chang-jung,21,166815,,https://www.youtube.com/watch?v=Xaqpvy-ZbMg
74,70,Bohemian Rhapsody,Queen,20,165303,-9.1%,https://www.youtube.com/watch?v=fJ9rUzIMcZQ
75,88,봄봄봄,Roy Kim,16,164916,20.2%,https://www.youtube.com/watch?v=k3-BDy55tq4
76,61,Shallow,Lady Gaga & Bradley Cooper,6,162064,-22.2%,https://www.youtube.com/watch?v=bo_efYhYU2A
77,64,Please Me,Cardi B & Bruno Mars,3,159541,-21.2%,https://www.youtube.com/watch?v=3y-O-4IL-PU
78,,Rise (feat. Jack & Jack),Jonas Blue,1,154149,,https://www.youtube.com/watch?v=btrzs54s1Rc
79,,Sympathy (Orchestra Version),Jung Joon Young,2,149582,,https://www.youtube.com/watch?v=
80,83,DDING (띵),"Jvcki Wai, YANGHONGWON, Osshun Gum & Han Yo-han",9,147303,0.2%,https://www.youtube.com/watch?v=ir7G_H0LFJw
81,80,Lemon,Kenshi Yonezu,12,145248,-2.6%,https://www.youtube.com/watch?v=SX_ViT4Ra7k
82,,Bingle Bangle(빙글뱅글),AOA,24,141059,,https://www.youtube.com/watch?v=ntWSnDV0MYs
83,,Friday (feat. Jang Yi-jeong of History),IU,3,140995,,https://www.youtube.com/watch?v=EiVmQZwJhsA
84,96,Answer: Love Myself,BTS,19,140193,8.6%,https://www.youtube.com/watch?v=9mwRYgMmSGE
85,,7 Years,Lukas Graham,4,138980,,https://www.youtube.com/watch?v=LHCob76kigA
86,,Blue Orangeade,TOMORROW X TOGETHER,1,137861,,https://www.youtube.com/watch?v=
87,,폰서트,10CM,26,137759,,https://www.youtube.com/watch?v=mOo8bVzN9M8
88,,Hopefully sky(하늘바라기) (feat. Hareem),Jeong Eun-ji,4,136327,,https://www.youtube.com/watch?v=nzDO6tAB6ng
89,,Wish You Were Gay,Billie Eilish,1,135086,,https://www.youtube.com/watch?v=yaJx0Gj_LCY
90,,요게벳의 노래 (feat. 조찬미),Yum Pyung-Ahn,6,134452,,https://www.youtube.com/watch?v=knI6bsXeg2U
91,,벚꽃 엔딩,Busker Busker,17,132732,,https://www.youtube.com/watch?v=tXV7dfvSefo
92,90,Enchanted Propaganda,Jvcki Wai,10,132470,-1.4%,https://www.youtube.com/watch?v=-mgzeiMi_8o
93,98,수퍼비와 SUPERBEEWHY (feat. BewhY),SUPERBEE,19,132344,3.1%,https://www.youtube.com/watch?v=d3oqjZUmvwQ
94,,사랑아,The One,22,131467,,https://www.youtube.com/watch?v=1lnV-Z9rNWs
95,,This Is Me,The Greatest Showman Ensemble & Keala Settle,23,129041,,https://www.youtube.com/watch?v=CjxugyZCfuw
96,,사랑 알 수 없나봐 Inexplicable,Paul Kim,7,128694,,https://www.youtube.com/watch?v=IS9MeZe9rX4
97,84,사랑해서 그래 (Because I Love You),Kang Min-kyung,2,128013,-10.1%,https://www.youtube.com/watch?v=VLMenmGfM1o
98,,All Falls Down  (feat. Noah Cyrus & Digital Farm Animals),Alan Walker,1,127520,,https://www.youtube.com/watch?v=6RLLOEzdxsM
99,,Eternal Sunshine (새벽에),EPIK HIGH,1,125491,,https://www.youtube.com/watch?v=xqAqMLARFiQ
100,75,"break up with your girlfriend, i'm bored",Ariana Grande,5,124150,-22.5%,https://www.youtube.com/watch?v=LH4Y1ZUUx2g
